54664;02.08.21 15:00:26;22;Avvicinamento pre-pressata pressata Fuori Ingombro;position > max position (10);20210802091038P0045;
0,00;0,00;174,21;0,45;0,00;0,00;
0,00;0,00;174,37;0,31;0,00;0,00;
0,00;0,00;174,53;0,37;0,00;0,00;
0,00;0,00;174,69;0,45;0,00;0,00;
0,00;0,00;174,85;0,31;0,00;0,00;
0,00;0,00;175,01;0,31;0,00;0,00;
0,00;0,00;175,17;0,37;0,00;0,00;
0,00;0,00;175,33;0,37;0,00;0,00;
0,00;0,00;175,49;0,31;0,00;0,00;
0,00;0,00;175,65;0,37;0,00;0,00;
0,00;0,00;175,81;0,37;0,00;0,00;
0,00;0,00;175,97;0,37;0,00;0,00;
0,00;0,00;176,13;0,37;0,00;0,00;
0,00;0,00;176,29;0,37;0,00;0,00;
0,00;0,00;176,45;0,37;0,00;0,00;
0,00;0,00;176,61;0,37;0,00;0,00;
0,00;0,00;176,77;0,37;0,00;0,00;
0,00;0,00;176,93;0,37;0,00;0,00;
0,00;0,00;177,09;0,37;0,00;0,00;
0,00;0,00;177,25;0,53;0,00;0,00;
0,00;0,00;177,41;0,45;0,00;0,00;
0,00;0,00;177,57;0,37;0,00;0,00;
0,00;0,00;177,73;0,45;0,00;0,00;
0,00;0,00;177,89;0,31;0,00;0,00;
0,00;0,00;178,05;0,45;0,00;0,00;
0,00;0,00;178,21;0,45;0,00;0,00;
0,00;0,00;178,37;0,53;0,00;0,00;
0,00;0,00;178,53;0,53;0,00;0,00;
0,00;0,00;178,69;0,45;0,00;0,00;
0,00;0,00;178,85;0,53;0,00;0,00;
0,00;0,00;179,01;0,45;0,00;0,00;
0,00;0,00;179,17;0,45;0,00;0,00;
0,00;0,00;179,33;0,53;0,00;0,00;
0,00;0,00;179,49;0,53;0,00;0,00;
0,00;0,00;179,65;0,45;0,00;0,00;
0,00;0,00;179,81;0,45;0,00;0,00;
0,00;0,00;179,97;0,53;0,00;0,00;
0,00;0,00;180,13;0,53;0,00;0,00;
0,00;0,00;180,29;0,45;0,00;0,00;
0,00;0,00;180,45;0,61;0,00;0,00;
0,00;0,00;180,61;0,37;0,00;0,00;
0,00;0,00;180,77;0,37;0,00;0,00;
0,00;0,00;180,93;0,53;0,00;0,00;
0,00;0,00;181,09;0,45;0,00;0,00;
0,00;0,00;181,25;0,53;0,00;0,00;
0,00;0,00;181,41;0,45;0,00;0,00;
0,00;0,00;181,57;0,45;0,00;0,00;
0,00;0,00;181,73;0,37;0,00;0,00;
0,00;0,00;181,89;0,37;0,00;0,00;
0,00;0,00;182,05;0,53;0,00;0,00;
0,00;0,00;182,21;0,37;0,00;0,00;
0,00;0,00;182,37;0,37;0,00;0,00;
0,00;0,00;182,53;0,45;0,00;0,00;
0,00;0,00;182,69;0,37;0,00;0,00;
0,00;0,00;182,85;0,61;0,00;0,00;
0,00;0,00;183,01;0,45;0,00;0,00;
0,00;0,00;183,17;0,53;0,00;0,00;
0,00;0,00;183,33;0,37;0,00;0,00;
0,00;0,00;183,49;0,37;0,00;0,00;
0,00;0,00;183,65;0,45;0,00;0,00;
0,00;0,00;183,81;0,53;0,00;0,00;
0,00;0,00;183,97;0,53;0,00;0,00;
0,00;0,00;184,13;0,37;0,00;0,00;
0,00;0,00;184,29;0,45;0,00;0,00;
0,00;0,00;184,45;0,37;0,00;0,00;
0,00;0,00;184,61;0,37;0,00;0,00;
0,00;0,00;184,77;0,61;0,00;0,00;
0,00;0,00;184,93;0,53;0,00;0,00;
0,00;0,00;185,09;0,31;0,00;0,00;
0,00;0,00;185,25;0,61;0,00;0,00;
0,00;0,00;185,41;0,53;0,00;0,00;
0,00;0,00;185,57;0,61;0,00;0,00;
0,00;0,00;185,73;0,61;0,00;0,00;
0,00;0,00;185,89;0,53;0,00;0,00;
0,00;0,00;186,05;0,45;0,00;0,00;
0,00;0,00;186,21;0,53;0,00;0,00;
0,00;0,00;186,37;0,61;0,00;0,00;
0,00;0,00;186,53;0,61;0,00;0,00;
0,00;0,00;186,69;0,45;0,00;0,00;
0,00;0,00;186,85;0,37;0,00;0,00;
0,00;0,00;187,01;0,61;0,00;0,00;
0,00;0,00;187,17;0,53;0,00;0,00;
0,00;0,00;187,33;0,53;0,00;0,00;
0,00;0,00;187,49;0,53;0,00;0,00;
0,00;0,00;187,65;0,37;0,00;0,00;
0,00;0,00;187,81;0,37;0,00;0,00;
0,00;0,00;187,97;0,45;0,00;0,00;
0,00;0,00;188,13;0,45;0,00;0,00;
0,00;0,00;188,29;0,31;0,00;0,00;
0,00;0,00;188,45;0,45;0,00;0,00;
0,00;0,00;188,61;0,45;0,00;0,00;
0,00;0,00;188,77;0,45;0,00;0,00;
0,00;0,00;188,93;0,53;0,00;0,00;
0,00;0,00;189,09;0,45;0,00;0,00;
0,00;0,00;189,25;0,45;0,00;0,00;
0,00;0,00;189,41;0,37;0,00;0,00;
0,00;0,00;189,57;0,53;0,00;0,00;
0,00;0,00;189,73;0,53;0,00;0,00;
0,00;0,00;189,89;0,45;0,00;0,00;
0,00;0,00;190,05;2,13;0,00;0,00;
0,00;0,00;190,19;10,87;0,00;0,00;
0,00;0,00;190,34;10,97;0,00;0,00;
0,00;0,00;190,52;11,03;0,00;0,00;
0,00;0,00;190,68;11,18;0,00;0,00;
0,00;0,00;190,79;10,34;0,00;0,00;
0,00;0,00;190,79;9,81;0,00;0,00;
0,00;0,00;190,80;10,20;0,00;0,00;
0,00;0,00;190,80;9,75;0,00;0,00;
0,00;0,00;190,80;9,75;0,00;0,00;
0,00;0,00;190,80;9,52;0,00;0,00;
0,00;0,00;190,80;9,52;0,00;0,00;
0,00;0,00;190,80;9,44;0,00;0,00;
0,00;0,00;190,80;9,44;0,00;0,00;
0,00;0,00;190,80;9,44;0,00;0,00;
0,00;0,00;190,80;9,44;0,00;0,00;
0,00;0,00;190,80;9,44;0,00;0,00;
