69931;03.08.21 10:26:52;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;166,46;4,61;0,00;0,00;
0,00;0,00;166,59;4,68;0,00;0,00;
0,00;0,00;166,72;4,79;0,00;0,00;
0,00;0,00;166,85;4,88;0,00;0,00;
0,00;0,00;166,97;4,97;0,00;0,00;
0,00;0,00;167,10;5,04;0,00;0,00;
0,00;0,00;167,23;5,16;0,00;0,00;
0,00;0,00;167,36;5,24;0,00;0,00;
0,00;0,00;167,49;5,31;0,00;0,00;
0,00;0,00;167,61;5,38;0,00;0,00;
0,00;0,00;167,74;5,47;0,00;0,00;
0,00;0,00;167,87;5,52;0,00;0,00;
0,00;0,00;168,00;5,65;0,00;0,00;
0,00;0,00;168,04;5,31;0,00;0,00;
0,00;0,00;168,06;5,52;0,00;0,00;
0,00;0,00;168,06;5,40;0,00;0,00;
