46648;20.04.21 13:36:40;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210420120405A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,90;0,02;0,00;0,00;
0,00;0,00;1,96;0,20;0,00;0,00;
0,00;0,00;2,52;0,11;0,00;0,00;
0,00;0,00;3,54;0,13;0,00;0,00;
0,00;0,00;5,07;0,18;0,00;0,00;
0,00;0,00;7,11;0,13;0,00;0,00;
0,00;0,00;9,68;0,18;0,00;0,00;
0,00;0,00;12,74;0,13;0,00;0,00;
0,00;0,00;15,85;0,13;0,00;0,00;
0,00;0,00;19,03;0,09;0,00;0,00;
0,00;0,00;22,25;0,09;0,00;0,00;
0,00;0,00;25,45;0,09;0,00;0,00;
0,00;0,00;28,65;0,09;0,00;0,00;
0,00;0,00;31,85;0,06;0,00;0,00;
0,00;0,00;35,05;0,09;0,00;0,00;
0,00;0,00;38,25;0,09;0,00;0,00;
0,00;0,00;41,45;0,09;0,00;0,00;
0,00;0,00;44,65;0,09;0,00;0,00;
0,00;0,00;47,85;0,06;0,00;0,00;
0,00;0,00;51,05;0,09;0,00;0,00;
0,00;0,00;54,25;0,13;0,00;0,00;
0,00;0,00;57,45;0,06;0,00;0,00;
0,00;0,00;60,65;0,11;0,00;0,00;
0,00;0,00;63,85;0,09;0,00;0,00;
0,00;0,00;67,05;0,11;0,00;0,00;
0,00;0,00;70,25;0,09;0,00;0,00;
0,00;0,00;73,45;0,11;0,00;0,00;
0,00;0,00;76,65;0,13;0,00;0,00;
0,00;0,00;79,85;0,06;0,00;0,00;
0,00;0,00;83,05;0,06;0,00;0,00;
0,00;0,00;86,25;0,11;0,00;0,00;
0,00;0,00;89,45;0,09;0,00;0,00;
0,00;0,00;92,65;0,11;0,00;0,00;
0,00;0,00;95,85;0,06;0,00;0,00;
0,00;0,00;99,05;0,06;0,00;0,00;
0,00;0,00;102,25;0,06;0,00;0,00;
0,00;0,00;105,45;0,06;0,00;0,00;
0,00;0,00;108,65;0,11;0,00;0,00;
0,00;0,00;111,85;0,06;0,00;0,00;
0,00;0,00;115,05;0,04;0,00;0,00;
0,00;0,00;118,25;0,06;0,00;0,00;
0,00;0,00;121,45;0,04;0,00;0,00;
0,00;0,00;124,65;0,11;0,00;0,00;
0,00;0,00;127,85;0,06;0,00;0,00;
0,00;0,00;131,05;0,06;0,00;0,00;
0,00;0,00;134,25;0,06;0,00;0,00;
0,00;0,00;137,45;0,06;0,00;0,00;
0,00;0,00;140,65;0,13;0,00;0,00;
0,00;0,00;143,54;0,02;0,00;0,00;
0,00;0,00;145,94;-0,02;0,00;0,00;
0,00;0,00;147,88;-0,02;0,00;0,00;
0,00;0,00;149,30;-0,05;0,00;0,00;
0,00;0,00;150,21;-0,05;0,00;0,00;
0,00;0,00;150,61;-0,07;0,00;0,00;
0,00;0,00;150,80;0,02;0,00;0,00;
0,00;0,00;150,95;0,02;0,00;0,00;
0,00;0,00;151,10;0,02;0,00;0,00;
0,00;0,00;151,43;0,02;0,00;0,00;
0,00;0,00;152,07;0,02;0,00;0,00;
0,00;0,00;152,23;0,15;0,00;0,00;
0,00;0,00;152,39;0,22;0,00;0,00;
0,00;0,00;152,55;0,22;0,00;0,00;
0,00;0,00;152,70;2,08;0,00;0,00;
0,00;0,00;152,84;4,56;0,00;0,00;
0,00;0,00;153,00;-0,09;0,00;0,00;
0,00;0,00;153,21;0,24;0,00;0,00;
0,00;0,00;153,37;0,29;0,00;0,00;
0,00;0,00;153,52;0,47;0,00;0,00;
0,00;0,00;153,67;1,08;0,00;0,00;
0,00;0,00;153,83;1,24;0,00;0,00;
0,00;0,00;153,99;1,08;0,00;0,00;
0,00;0,00;154,15;0,88;0,00;0,00;
0,00;0,00;154,31;0,97;0,00;0,00;
0,00;0,00;154,47;2,05;0,00;0,00;
0,00;0,00;154,61;3,52;0,00;0,00;
0,00;0,00;154,76;4,81;0,00;0,00;
0,00;0,00;154,92;5,88;0,00;0,00;
0,00;0,00;155,07;6,80;0,00;0,00;
0,00;0,00;155,23;7,66;0,00;0,00;
0,00;0,00;155,39;8,54;0,00;0,00;
0,00;0,00;155,41;8,43;0,00;0,00;
0,00;0,00;155,42;8,54;0,00;0,00;
0,00;0,00;155,42;8,54;0,00;0,00;
0,00;0,00;155,43;8,50;0,00;0,00;
0,00;0,00;155,43;8,52;0,00;0,00;
0,00;0,00;155,43;8,50;0,00;0,00;
0,00;0,00;155,43;8,50;0,00;0,00;
0,00;0,00;155,44;8,50;0,00;0,00;
0,00;0,00;155,44;8,50;0,00;0,00;
0,00;0,00;155,44;8,50;0,00;0,00;
0,00;0,00;155,44;8,50;0,00;0,00;
0,00;0,00;155,44;8,48;0,00;0,00;
0,00;0,00;155,44;8,43;0,00;0,00;
