6371;17.11.20 10:24:49;21;Avvicinamento Pressata Finale;Alcun errore (0);20201113140855P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;71,80;0,04;0,00;0,00;
0,00;0,00;72,62;0,04;0,00;0,00;
0,00;0,00;73,90;0,04;0,00;0,00;
0,00;0,00;75,70;0,09;0,00;0,00;
0,00;0,00;82,71;0,04;0,00;0,00;
0,00;0,00;87,52;0,04;0,00;0,00;
0,00;0,00;89,92;-0,04;0,00;0,00;
0,00;0,00;99,52;0,04;0,00;0,00;
0,00;0,00;101,92;0,04;0,00;0,00;
0,00;0,00;104,32;0,04;0,00;0,00;
0,00;0,00;109,12;0,04;0,00;0,00;
0,00;0,00;113,92;0,04;0,00;0,00;
0,00;0,00;121,12;0,04;0,00;0,00;
0,00;0,00;123,52;0,04;0,00;0,00;
0,00;0,00;128,32;0,04;0,00;0,00;
0,00;0,00;140,32;0,04;0,00;0,00;
0,00;0,00;154,72;0,04;0,00;0,00;
0,00;0,00;171,52;0,04;0,00;0,00;
0,00;0,00;173,92;-0,04;0,00;0,00;
0,00;0,00;183,52;0,04;0,00;0,00;
0,00;0,00;195,52;0,04;0,00;0,00;
0,00;0,00;200,32;-0,04;0,00;0,00;
0,00;0,00;205,12;-0,04;0,00;0,00;
0,00;0,00;207,52;0,04;0,00;0,00;
0,00;0,00;226,72;-0,04;0,00;0,00;
0,00;0,00;233,92;-0,04;0,00;0,00;
0,00;0,00;241,12;0,04;0,00;0,00;
0,00;0,00;243,52;0,04;0,00;0,00;
0,00;0,00;245,92;-0,04;0,00;0,00;
0,00;0,00;248,32;0,04;0,00;0,00;
0,00;0,00;255,52;-0,04;0,00;0,00;
0,00;0,00;257,92;-0,04;0,00;0,00;
0,00;0,00;260,32;0,04;0,00;0,00;
0,00;0,00;262,72;0,04;0,00;0,00;
0,00;0,00;267,52;0,04;0,00;0,00;
0,00;0,00;272,32;-0,04;0,00;0,00;
0,00;0,00;274,72;0,04;0,00;0,00;
0,00;0,00;281,92;0,04;0,00;0,00;
0,00;0,00;290,17;-0,04;0,00;0,00;
0,00;0,00;291,23;-0,04;0,00;0,00;
0,00;0,00;291,78;-0,04;0,00;0,00;
0,00;0,00;291,90;0,04;0,00;0,00;
0,00;0,00;291,99;0,04;0,00;0,00;
0,00;0,00;292,18;0,04;0,00;0,00;
0,00;0,00;292,28;0,04;0,00;0,00;
0,00;0,00;292,37;0,04;0,00;0,00;
0,00;0,00;292,57;0,04;0,00;0,00;
0,00;0,00;292,66;0,09;0,00;0,00;
0,00;0,00;292,76;0,09;0,00;0,00;
0,00;0,00;293,24;0,04;0,00;0,00;
0,00;0,00;293,43;0,09;0,00;0,00;
0,00;0,00;293,53;0,09;0,00;0,00;
0,00;0,00;293,81;0,09;0,00;0,00;
0,00;0,00;294,01;0,04;0,00;0,00;
0,00;0,00;294,10;0,09;0,00;0,00;
0,00;0,00;294,68;0,04;0,00;0,00;
0,00;0,00;294,87;0,09;0,00;0,00;
0,00;0,00;295,06;0,04;0,00;0,00;
0,00;0,00;295,25;0,09;0,00;0,00;
0,00;0,00;295,64;0,04;0,00;0,00;
0,00;0,00;296,02;0,04;0,00;0,00;
0,00;0,00;296,21;0,04;0,00;0,00;
0,00;0,00;296,50;0,09;0,00;0,00;
0,00;0,00;296,60;0,04;0,00;0,00;
0,00;0,00;296,69;0,09;0,00;0,00;
0,00;0,00;296,79;0,04;0,00;0,00;
0,00;0,00;296,89;0,04;0,00;0,00;
0,00;0,00;296,98;0,09;0,00;0,00;
0,00;0,00;297,08;0,13;0,00;0,00;
0,00;0,00;297,17;0,04;0,00;0,00;
0,00;0,00;297,37;0,13;0,00;0,00;
0,00;0,00;297,46;0,04;0,00;0,00;
0,00;0,00;297,56;0,09;0,00;0,00;
0,00;0,00;297,65;0,04;0,00;0,00;
0,00;0,00;297,94;0,09;0,00;0,00;
0,00;0,00;298,42;0,04;0,00;0,00;
0,00;0,00;298,52;0,04;0,00;0,00;
0,00;0,00;298,61;0,09;0,00;0,00;
0,00;0,00;298,71;0,04;0,00;0,00;
0,00;0,00;299,00;0,04;0,00;0,00;
0,00;0,00;299,09;0,09;0,00;0,00;
0,00;0,00;299,29;0,13;0,00;0,00;
0,00;0,00;299,38;0,09;0,00;0,00;
0,00;0,00;299,57;0,13;0,00;0,00;
0,00;0,00;299,67;0,09;0,00;0,00;
0,00;0,00;299,77;0,13;0,00;0,00;
0,00;0,00;299,86;0,04;0,00;0,00;
0,00;0,00;299,96;0,09;0,00;0,00;
0,00;0,00;300,05;0,04;0,00;0,00;
0,00;0,00;300,15;0,09;0,00;0,00;
0,00;0,00;300,25;0,09;0,00;0,00;
0,00;0,00;300,34;0,09;0,00;0,00;
0,00;0,00;300,44;0,18;0,00;0,00;
0,00;0,00;300,53;0,18;0,00;0,00;
0,00;0,00;300,63;0,18;0,00;0,00;
0,00;0,00;300,73;0,18;0,00;0,00;
0,00;0,00;300,82;0,18;0,00;0,00;
0,00;0,00;300,92;0,18;0,00;0,00;
0,00;0,00;301,01;0,27;0,00;0,00;
0,00;0,00;301,11;0,27;0,00;0,00;
0,00;0,00;301,21;0,31;0,00;0,00;
0,00;0,00;301,30;0,31;0,00;0,00;
0,00;0,00;301,40;0,27;0,00;0,00;
0,00;0,00;301,49;0,22;0,00;0,00;
0,00;0,00;301,59;0,36;0,00;0,00;
0,00;0,00;301,69;0,36;0,00;0,00;
0,00;0,00;301,78;0,36;0,00;0,00;
0,00;0,00;301,88;0,36;0,00;0,00;
0,00;0,00;301,97;0,36;0,00;0,00;
0,00;0,00;302,07;0,36;0,00;0,00;
0,00;0,00;302,17;0,36;0,00;0,00;
0,00;0,00;302,26;0,36;0,00;0,00;
0,00;0,00;302,36;0,36;0,00;0,00;
0,00;0,00;302,45;0,36;0,00;0,00;
0,00;0,00;302,55;0,36;0,00;0,00;
0,00;0,00;302,65;0,36;0,00;0,00;
0,00;0,00;302,74;0,36;0,00;0,00;
0,00;0,00;302,84;0,36;0,00;0,00;
0,00;0,00;302,93;0,36;0,00;0,00;
0,00;0,00;303,03;0,36;0,00;0,00;
0,00;0,00;303,13;0,36;0,00;0,00;
0,00;0,00;303,22;0,36;0,00;0,00;
0,00;0,00;303,32;0,36;0,00;0,00;
0,00;0,00;303,41;0,36;0,00;0,00;
0,00;0,00;303,51;0,36;0,00;0,00;
0,00;0,00;303,61;0,36;0,00;0,00;
0,00;0,00;303,70;0,36;0,00;0,00;
0,00;0,00;303,80;0,36;0,00;0,00;
0,00;0,00;303,89;0,36;0,00;0,00;
0,00;0,00;303,99;0,39;0,00;0,00;
0,00;0,00;304,09;0,52;0,00;0,00;
0,00;0,00;304,18;0,52;0,00;0,00;
0,00;0,00;304,28;0,52;0,00;0,00;
0,00;0,00;304,37;0,52;0,00;0,00;
0,00;0,00;304,47;0,52;0,00;0,00;
0,00;0,00;304,57;0,61;0,00;0,00;
0,00;0,00;304,66;0,70;0,00;0,00;
0,00;0,00;304,76;0,66;0,00;0,00;
0,00;0,00;304,85;0,66;0,00;0,00;
0,00;0,00;304,95;0,70;0,00;0,00;
0,00;0,00;305,05;0,70;0,00;0,00;
0,00;0,00;305,14;0,70;0,00;0,00;
0,00;0,00;305,24;0,70;0,00;0,00;
0,00;0,00;305,33;0,70;0,00;0,00;
0,00;0,00;305,43;0,74;0,00;0,00;
0,00;0,00;305,53;0,74;0,00;0,00;
0,00;0,00;305,62;0,83;0,00;0,00;
0,00;0,00;305,72;0,87;0,00;0,00;
0,00;0,00;305,81;0,87;0,00;0,00;
0,00;0,00;305,91;0,87;0,00;0,00;
0,00;0,00;306,01;0,87;0,00;0,00;
0,00;0,00;306,10;0,87;0,00;0,00;
0,00;0,00;306,20;0,87;0,00;0,00;
0,00;0,00;306,29;0,87;0,00;0,00;
0,00;0,00;306,39;0,87;0,00;0,00;
0,00;0,00;306,49;0,87;0,00;0,00;
0,00;0,00;306,58;0,87;0,00;0,00;
0,00;0,00;306,68;0,87;0,00;0,00;
0,00;0,00;306,77;0,87;0,00;0,00;
0,00;0,00;306,87;0,87;0,00;0,00;
0,00;0,00;306,97;0,87;0,00;0,00;
0,00;0,00;307,06;0,87;0,00;0,00;
0,00;0,00;307,16;0,87;0,00;0,00;
0,00;0,00;307,25;0,87;0,00;0,00;
0,00;0,00;307,35;0,87;0,00;0,00;
0,00;0,00;307,45;0,87;0,00;0,00;
0,00;0,00;307,54;0,87;0,00;0,00;
0,00;0,00;307,64;0,87;0,00;0,00;
0,00;0,00;307,73;0,87;0,00;0,00;
0,00;0,00;307,83;0,87;0,00;0,00;
0,00;0,00;307,93;0,87;0,00;0,00;
0,00;0,00;308,02;0,87;0,00;0,00;
0,00;0,00;308,12;0,87;0,00;0,00;
0,00;0,00;308,21;0,87;0,00;0,00;
0,00;0,00;308,31;0,83;0,00;0,00;
0,00;0,00;308,41;0,87;0,00;0,00;
0,00;0,00;308,50;0,87;0,00;0,00;
0,00;0,00;308,60;0,87;0,00;0,00;
0,00;0,00;308,69;0,87;0,00;0,00;
0,00;0,00;308,79;0,87;0,00;0,00;
0,00;0,00;308,89;0,87;0,00;0,00;
0,00;0,00;308,98;0,92;0,00;0,00;
0,00;0,00;309,08;0,92;0,00;0,00;
0,00;0,00;309,17;0,87;0,00;0,00;
0,00;0,00;309,27;1,01;0,00;0,00;
0,00;0,00;309,37;1,01;0,00;0,00;
0,00;0,00;309,46;0,96;0,00;0,00;
0,00;0,00;309,56;1,05;0,00;0,00;
0,00;0,00;309,65;1,05;0,00;0,00;
0,00;0,00;309,75;1,05;0,00;0,00;
0,00;0,00;309,85;1,05;0,00;0,00;
0,00;0,00;309,94;1,05;0,00;0,00;
0,00;0,00;310,04;1,05;0,00;0,00;
0,00;0,00;310,13;1,05;0,00;0,00;
0,00;0,00;310,23;1,05;0,00;0,00;
0,00;0,00;310,33;1,09;0,00;0,00;
0,00;0,00;310,42;1,13;0,00;0,00;
0,00;0,00;310,52;1,17;0,00;0,00;
0,00;0,00;310,61;1,22;0,00;0,00;
0,00;0,00;310,70;1,22;0,00;0,00;
0,00;0,00;310,70;0,96;0,00;0,00;
0,00;0,00;310,70;1,05;0,00;0,00;
0,00;0,00;310,54;-0,18;0,00;0,00;
0,00;0,00;309,83;-0,09;0,00;0,00;
0,00;0,00;308,67;-0,22;0,00;0,00;
0,00;0,00;307,00;-0,04;0,00;0,00;
0,00;0,00;304,80;-0,13;0,00;0,00;
0,00;0,00;302,45;-0,09;0,00;0,00;
0,00;0,00;300,09;-0,13;0,00;0,00;
0,00;0,00;297,68;-0,09;0,00;0,00;
0,00;0,00;295,28;-0,04;0,00;0,00;
0,00;0,00;292,88;-0,04;0,00;0,00;
0,00;0,00;290,48;-0,09;0,00;0,00;
0,00;0,00;288,08;-0,09;0,00;0,00;
0,00;0,00;285,68;-0,04;0,00;0,00;
0,00;0,00;283,28;-0,04;0,00;0,00;
0,00;0,00;280,88;-0,04;0,00;0,00;
0,00;0,00;278,48;-0,04;0,00;0,00;
0,00;0,00;276,08;-0,04;0,00;0,00;
0,00;0,00;273,68;-0,04;0,00;0,00;
0,00;0,00;271,28;-0,04;0,00;0,00;
0,00;0,00;268,88;-0,09;0,00;0,00;
0,00;0,00;266,48;0,04;0,00;0,00;
0,00;0,00;259,28;-0,04;0,00;0,00;
0,00;0,00;256,88;-0,04;0,00;0,00;
0,00;0,00;254,48;-0,04;0,00;0,00;
0,00;0,00;249,68;-0,04;0,00;0,00;
0,00;0,00;247,28;-0,04;0,00;0,00;
0,00;0,00;240,08;-0,04;0,00;0,00;
0,00;0,00;235,28;-0,04;0,00;0,00;
0,00;0,00;232,88;-0,04;0,00;0,00;
0,00;0,00;228,08;-0,04;0,00;0,00;
0,00;0,00;218,48;-0,09;0,00;0,00;
0,00;0,00;211,28;-0,04;0,00;0,00;
0,00;0,00;208,88;-0,09;0,00;0,00;
0,00;0,00;206,48;0,04;0,00;0,00;
0,00;0,00;201,68;-0,04;0,00;0,00;
0,00;0,00;199,28;-0,04;0,00;0,00;
0,00;0,00;196,88;-0,04;0,00;0,00;
0,00;0,00;194,48;-0,04;0,00;0,00;
0,00;0,00;192,08;-0,04;0,00;0,00;
0,00;0,00;189,68;-0,04;0,00;0,00;
0,00;0,00;187,28;0,04;0,00;0,00;
0,00;0,00;184,88;0,04;0,00;0,00;
0,00;0,00;172,88;-0,04;0,00;0,00;
0,00;0,00;170,48;-0,04;0,00;0,00;
0,00;0,00;168,08;-0,04;0,00;0,00;
0,00;0,00;165,68;-0,04;0,00;0,00;
0,00;0,00;160,88;-0,04;0,00;0,00;
0,00;0,00;158,48;-0,09;0,00;0,00;
0,00;0,00;151,28;-0,04;0,00;0,00;
0,00;0,00;148,88;-0,09;0,00;0,00;
0,00;0,00;144,08;-0,04;0,00;0,00;
0,00;0,00;141,68;-0,04;0,00;0,00;
0,00;0,00;134,48;-0,04;0,00;0,00;
0,00;0,00;132,08;-0,09;0,00;0,00;
0,00;0,00;129,68;-0,04;0,00;0,00;
0,00;0,00;127,28;0,04;0,00;0,00;
0,00;0,00;112,88;-0,04;0,00;0,00;
0,00;0,00;108,08;-0,04;0,00;0,00;
0,00;0,00;100,88;-0,04;0,00;0,00;
0,00;0,00;91,28;-0,04;0,00;0,00;
0,00;0,00;88,88;-0,04;0,00;0,00;
0,00;0,00;86,48;-0,04;0,00;0,00;
0,00;0,00;79,28;0,04;0,00;0,00;
0,00;0,00;73,33;0,04;0,00;0,00;
0,00;0,00;72,24;0,04;0,00;0,00;
