15204;26.03.21 12:00:14;21;Avvicinamento Pressata Finale;Alcun errore (0);20210326104634P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,09;0,00;0,00;
0,00;0,00;33,30;0,09;0,00;0,00;
0,00;0,00;37,92;0,09;0,00;0,00;
0,00;0,00;42,72;0,09;0,00;0,00;
0,00;0,00;47,52;0,04;0,00;0,00;
0,00;0,00;57,12;0,04;0,00;0,00;
0,00;0,00;61,92;0,04;0,00;0,00;
0,00;0,00;66,72;0,09;0,00;0,00;
0,00;0,00;71,52;0,04;0,00;0,00;
0,00;0,00;81,12;0,04;0,00;0,00;
0,00;0,00;90,72;0,04;0,00;0,00;
0,00;0,00;100,32;0,04;0,00;0,00;
0,00;0,00;119,52;0,09;0,00;0,00;
0,00;0,00;129,12;0,04;0,00;0,00;
0,00;0,00;143,52;0,09;0,00;0,00;
0,00;0,00;148,32;0,09;0,00;0,00;
0,00;0,00;157,92;0,04;0,00;0,00;
0,00;0,00;162,72;0,04;0,00;0,00;
0,00;0,00;172,32;-0,04;0,00;0,00;
0,00;0,00;177,12;0,04;0,00;0,00;
0,00;0,00;181,92;0,09;0,00;0,00;
0,00;0,00;186,72;-0,04;0,00;0,00;
0,00;0,00;191,52;0,04;0,00;0,00;
0,00;0,00;196,32;0,09;0,00;0,00;
0,00;0,00;229,92;0,04;0,00;0,00;
0,00;0,00;234,72;0,04;0,00;0,00;
0,00;0,00;239,52;0,04;0,00;0,00;
0,00;0,00;244,32;0,04;0,00;0,00;
0,00;0,00;249,12;0,04;0,00;0,00;
0,00;0,00;253,92;0,04;0,00;0,00;
0,00;0,00;258,72;0,09;0,00;0,00;
0,00;0,00;263,52;0,09;0,00;0,00;
0,00;0,00;268,32;0,09;0,00;0,00;
0,00;0,00;273,12;0,04;0,00;0,00;
0,00;0,00;277,92;0,04;0,00;0,00;
0,00;0,00;282,72;0,04;0,00;0,00;
0,00;0,00;287,13;-0,04;0,00;0,00;
0,00;0,00;290,56;0,04;0,00;0,00;
0,00;0,00;290,82;0,04;0,00;0,00;
0,00;0,00;291,46;0,04;0,00;0,00;
0,00;0,00;291,78;0,04;0,00;0,00;
0,00;0,00;294,02;0,09;0,00;0,00;
0,00;0,00;294,34;0,04;0,00;0,00;
0,00;0,00;294,66;0,04;0,00;0,00;
0,00;0,00;294,98;0,04;0,00;0,00;
0,00;0,00;295,94;0,04;0,00;0,00;
0,00;0,00;297,22;0,04;0,00;0,00;
0,00;0,00;297,54;0,04;0,00;0,00;
0,00;0,00;297,86;0,18;0,00;0,00;
0,00;0,00;298,18;0,22;0,00;0,00;
0,00;0,00;298,50;0,36;0,00;0,00;
0,00;0,00;298,82;0,36;0,00;0,00;
0,00;0,00;299,14;0,36;0,00;0,00;
0,00;0,00;299,46;0,27;0,00;0,00;
0,00;0,00;299,78;0,18;0,00;0,00;
0,00;0,00;300,10;0,57;0,00;0,00;
0,00;0,00;300,41;2,09;0,00;0,00;
0,00;0,00;300,74;1,70;0,00;0,00;
0,00;0,00;301,06;1,74;0,00;0,00;
0,00;0,00;301,38;1,92;0,00;0,00;
0,00;0,00;301,70;2,00;0,00;0,00;
0,00;0,00;302,02;2,18;0,00;0,00;
0,00;0,00;302,34;2,27;0,00;0,00;
0,00;0,00;302,66;2,39;0,00;0,00;
0,00;0,00;302,98;2,44;0,00;0,00;
0,00;0,00;303,30;2,61;0,00;0,00;
0,00;0,00;303,62;2,87;0,00;0,00;
0,00;0,00;303,93;3,78;0,00;0,00;
0,00;0,00;304,25;4,22;0,00;0,00;
0,00;0,00;304,58;4,05;0,00;0,00;
0,00;0,00;304,90;4,14;0,00;0,00;
0,00;0,00;305,22;4,30;0,00;0,00;
0,00;0,00;305,53;4,48;0,00;0,00;
0,00;0,00;305,86;4,61;0,00;0,00;
0,00;0,00;306,18;4,70;0,00;0,00;
0,00;0,00;306,50;4,79;0,00;0,00;
0,00;0,00;306,82;5,01;0,00;0,00;
0,00;0,00;307,14;5,09;0,00;0,00;
0,00;0,00;307,46;5,22;0,00;0,00;
0,00;0,00;307,78;5,27;0,00;0,00;
0,00;0,00;308,10;5,31;0,00;0,00;
0,00;0,00;308,41;6,09;0,00;0,00;
0,00;0,00;308,73;6,35;0,00;0,00;
0,00;0,00;309,06;6,13;0,00;0,00;
0,00;0,00;309,38;6,31;0,00;0,00;
0,00;0,00;309,69;6,48;0,00;0,00;
0,00;0,00;310,02;6,48;0,00;0,00;
0,00;0,00;310,34;6,53;0,00;0,00;
0,00;0,00;310,66;6,62;0,00;0,00;
0,00;0,00;310,98;6,79;0,00;0,00;
0,00;0,00;311,30;7,09;0,00;0,00;
0,00;0,00;311,62;7,18;0,00;0,00;
0,00;0,00;311,94;7,04;0,00;0,00;
0,00;0,00;312,26;7,09;0,00;0,00;
0,00;0,00;312,58;7,22;0,00;0,00;
0,00;0,00;312,90;7,31;0,00;0,00;
0,00;0,00;313,22;7,27;0,00;0,00;
0,00;0,00;313,54;7,44;0,00;0,00;
0,00;0,00;313,86;7,87;0,00;0,00;
0,00;0,00;313,94;10,61;0,00;0,00;
0,00;0,00;313,67;1,22;0,00;0,00;
0,00;0,00;311,57;-0,04;0,00;0,00;
0,00;0,00;307,45;-0,04;0,00;0,00;
0,00;0,00;302,74;-0,04;0,00;0,00;
0,00;0,00;297,93;-0,04;0,00;0,00;
0,00;0,00;273,93;-0,04;0,00;0,00;
0,00;0,00;269,13;-0,04;0,00;0,00;
0,00;0,00;264,33;-0,04;0,00;0,00;
0,00;0,00;259,53;0,04;0,00;0,00;
0,00;0,00;254,73;-0,04;0,00;0,00;
0,00;0,00;249,93;-0,04;0,00;0,00;
0,00;0,00;245,13;-0,09;0,00;0,00;
0,00;0,00;235,53;-0,04;0,00;0,00;
0,00;0,00;230,73;0,04;0,00;0,00;
0,00;0,00;221,13;0,04;0,00;0,00;
0,00;0,00;216,33;-0,04;0,00;0,00;
0,00;0,00;211,53;0,04;0,00;0,00;
0,00;0,00;187,53;-0,04;0,00;0,00;
0,00;0,00;177,93;-0,04;0,00;0,00;
0,00;0,00;158,73;0,04;0,00;0,00;
0,00;0,00;149,13;0,04;0,00;0,00;
0,00;0,00;139,53;-0,04;0,00;0,00;
0,00;0,00;129,93;0,04;0,00;0,00;
0,00;0,00;120,33;-0,04;0,00;0,00;
0,00;0,00;110,73;0,04;0,00;0,00;
0,00;0,00;105,93;0,04;0,00;0,00;
0,00;0,00;96,33;-0,04;0,00;0,00;
0,00;0,00;91,53;0,04;0,00;0,00;
0,00;0,00;77,13;0,04;0,00;0,00;
