12500;23.02.21 12:23:37;21;Avvicinamento Pressata Finale;Alcun errore (0);20210223081944P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,09;0,00;0,00;
0,00;0,00;33,30;0,09;0,00;0,00;
0,00;0,00;37,92;0,09;0,00;0,00;
0,00;0,00;47,52;0,04;0,00;0,00;
0,00;0,00;52,32;0,04;0,00;0,00;
0,00;0,00;57,12;0,09;0,00;0,00;
0,00;0,00;61,92;0,04;0,00;0,00;
0,00;0,00;66,72;0,04;0,00;0,00;
0,00;0,00;71,52;0,04;0,00;0,00;
0,00;0,00;76,32;0,04;0,00;0,00;
0,00;0,00;81,12;0,04;0,00;0,00;
0,00;0,00;90,72;0,09;0,00;0,00;
0,00;0,00;95,52;-0,04;0,00;0,00;
0,00;0,00;105,12;0,04;0,00;0,00;
0,00;0,00;114,72;0,04;0,00;0,00;
0,00;0,00;124,32;0,04;0,00;0,00;
0,00;0,00;133,92;-0,04;0,00;0,00;
0,00;0,00;143,52;0,04;0,00;0,00;
0,00;0,00;148,32;0,04;0,00;0,00;
0,00;0,00;153,12;0,04;0,00;0,00;
0,00;0,00;157,92;0,04;0,00;0,00;
0,00;0,00;162,72;0,09;0,00;0,00;
0,00;0,00;177,12;0,04;0,00;0,00;
0,00;0,00;181,92;0,04;0,00;0,00;
0,00;0,00;191,52;0,04;0,00;0,00;
0,00;0,00;201,12;0,04;0,00;0,00;
0,00;0,00;220,32;0,04;0,00;0,00;
0,00;0,00;239,52;0,04;0,00;0,00;
0,00;0,00;244,32;0,04;0,00;0,00;
0,00;0,00;249,12;0,04;0,00;0,00;
0,00;0,00;258,72;0,09;0,00;0,00;
0,00;0,00;263,52;0,13;0,00;0,00;
0,00;0,00;268,32;0,09;0,00;0,00;
0,00;0,00;273,12;0,09;0,00;0,00;
0,00;0,00;277,92;0,04;0,00;0,00;
0,00;0,00;282,72;0,09;0,00;0,00;
0,00;0,00;287,52;0,04;0,00;0,00;
0,00;0,00;309,15;-0,04;0,00;0,00;
0,00;0,00;309,94;0,04;0,00;0,00;
0,00;0,00;310,22;0,04;0,00;0,00;
0,00;0,00;312,14;0,09;0,00;0,00;
0,00;0,00;312,78;0,04;0,00;0,00;
0,00;0,00;313,74;0,04;0,00;0,00;
0,00;0,00;314,06;0,09;0,00;0,00;
0,00;0,00;314,38;0,09;0,00;0,00;
0,00;0,00;314,70;0,09;0,00;0,00;
0,00;0,00;315,02;0,18;0,00;0,00;
0,00;0,00;315,34;0,18;0,00;0,00;
0,00;0,00;315,66;0,18;0,00;0,00;
0,00;0,00;315,98;0,09;0,00;0,00;
0,00;0,00;316,30;0,13;0,00;0,00;
0,00;0,00;316,62;0,13;0,00;0,00;
0,00;0,00;316,94;0,30;0,00;0,00;
0,00;0,00;317,25;0,78;0,00;0,00;
0,00;0,00;317,58;0,87;0,00;0,00;
0,00;0,00;317,90;0,87;0,00;0,00;
0,00;0,00;318,22;0,95;0,00;0,00;
0,00;0,00;318,54;1,04;0,00;0,00;
0,00;0,00;318,86;1,04;0,00;0,00;
0,00;0,00;319,18;1,13;0,00;0,00;
0,00;0,00;319,50;1,22;0,00;0,00;
0,00;0,00;319,82;1,25;0,00;0,00;
0,00;0,00;320,14;1,34;0,00;0,00;
0,00;0,00;320,46;1,43;0,00;0,00;
0,00;0,00;320,78;1,39;0,00;0,00;
0,00;0,00;321,10;1,48;0,00;0,00;
0,00;0,00;321,42;1,57;0,00;0,00;
0,00;0,00;321,74;1,57;0,00;0,00;
0,00;0,00;322,06;1,65;0,00;0,00;
0,00;0,00;322,38;1,65;0,00;0,00;
0,00;0,00;322,70;1,74;0,00;0,00;
0,00;0,00;323,02;1,74;0,00;0,00;
0,00;0,00;323,34;1,74;0,00;0,00;
0,00;0,00;323,66;1,82;0,00;0,00;
0,00;0,00;323,98;1,87;0,00;0,00;
0,00;0,00;324,30;2,09;0,00;0,00;
0,00;0,00;324,62;2,26;0,00;0,00;
0,00;0,00;324,94;2,26;0,00;0,00;
0,00;0,00;325,26;2,26;0,00;0,00;
0,00;0,00;325,58;2,39;0,00;0,00;
0,00;0,00;325,90;2,47;0,00;0,00;
0,00;0,00;326,22;2,47;0,00;0,00;
0,00;0,00;326,54;2,61;0,00;0,00;
0,00;0,00;326,86;2,74;0,00;0,00;
0,00;0,00;327,18;2,86;0,00;0,00;
0,00;0,00;327,50;2,86;0,00;0,00;
0,00;0,00;327,82;2,74;0,00;0,00;
0,00;0,00;328,14;2,70;0,00;0,00;
0,00;0,00;328,46;2,74;0,00;0,00;
0,00;0,00;328,78;2,78;0,00;0,00;
0,00;0,00;329,10;2,73;0,00;0,00;
0,00;0,00;329,42;2,86;0,00;0,00;
0,00;0,00;329,74;2,95;0,00;0,00;
0,00;0,00;330,06;2,95;0,00;0,00;
0,00;0,00;330,38;3,00;0,00;0,00;
0,00;0,00;330,70;3,09;0,00;0,00;
0,00;0,00;331,02;3,13;0,00;0,00;
0,00;0,00;331,33;5,87;0,00;0,00;
0,00;0,00;331,46;13,92;0,00;0,00;
0,00;0,00;331,47;14,13;0,00;0,00;
0,00;0,00;331,48;14,74;0,00;0,00;
0,00;0,00;331,49;15,04;0,00;0,00;
0,00;0,00;331,49;15,31;0,00;0,00;
0,00;0,00;331,44;13,87;0,00;0,00;
0,00;0,00;329,88;-0,18;0,00;0,00;
0,00;0,00;321,50;-0,04;0,00;0,00;
0,00;0,00;307,08;-0,04;0,00;0,00;
0,00;0,00;297,48;-0,04;0,00;0,00;
0,00;0,00;278,28;-0,04;0,00;0,00;
0,00;0,00;273,48;-0,09;0,00;0,00;
0,00;0,00;263,88;-0,04;0,00;0,00;
0,00;0,00;259,08;-0,04;0,00;0,00;
0,00;0,00;254,28;-0,04;0,00;0,00;
0,00;0,00;249,48;0,04;0,00;0,00;
0,00;0,00;244,68;-0,04;0,00;0,00;
0,00;0,00;239,88;0,09;0,00;0,00;
0,00;0,00;235,08;0,04;0,00;0,00;
0,00;0,00;230,28;-0,04;0,00;0,00;
0,00;0,00;220,68;0,04;0,00;0,00;
0,00;0,00;215,88;0,04;0,00;0,00;
0,00;0,00;211,08;0,04;0,00;0,00;
0,00;0,00;206,28;0,04;0,00;0,00;
0,00;0,00;201,48;0,09;0,00;0,00;
0,00;0,00;191,88;0,04;0,00;0,00;
0,00;0,00;172,68;-0,04;0,00;0,00;
0,00;0,00;167,88;0,04;0,00;0,00;
0,00;0,00;153,48;-0,09;0,00;0,00;
0,00;0,00;139,08;0,04;0,00;0,00;
0,00;0,00;129,48;0,04;0,00;0,00;
0,00;0,00;105,48;-0,09;0,00;0,00;
0,00;0,00;100,68;0,04;0,00;0,00;
0,00;0,00;95,88;0,04;0,00;0,00;
0,00;0,00;91,08;0,04;0,00;0,00;
0,00;0,00;87,05;0,09;0,00;0,00;
0,00;0,00;84,89;0,09;0,00;0,00;
0,00;0,00;84,51;0,04;0,00;0,00;
