22756;06.07.21 09:28:26;21;Avvicinamento Pressata Finale;position > max position (10);20210705092821P0008;
0,00;0,00;306,16;5,13;0,00;0,00;
0,00;0,00;306,47;5,35;0,00;0,00;
0,00;0,00;306,80;5,60;0,00;0,00;
0,00;0,00;307,12;5,74;0,00;0,00;
0,00;0,00;307,44;5,91;0,00;0,00;
0,00;0,00;307,76;5,99;0,00;0,00;
0,00;0,00;308,07;6,22;0,00;0,00;
0,00;0,00;308,40;6,35;0,00;0,00;
0,00;0,00;308,72;6,61;0,00;0,00;
0,00;0,00;309,04;6,56;0,00;0,00;
0,00;0,00;309,36;7,00;0,00;0,00;
0,00;0,00;309,67;7,04;0,00;0,00;
0,00;0,00;310,00;7,04;0,00;0,00;
0,00;0,00;310,32;7,26;0,00;0,00;
0,00;0,00;310,64;7,12;0,00;0,00;
0,00;0,00;310,96;7,35;0,00;0,00;
0,00;0,00;311,28;7,26;0,00;0,00;
0,00;0,00;311,60;7,60;0,00;0,00;
0,00;0,00;311,92;7,87;0,00;0,00;
0,00;0,00;312,23;8,09;0,00;0,00;
0,00;0,00;312,56;8,25;0,00;0,00;
0,00;0,00;312,88;8,26;0,00;0,00;
0,00;0,00;313,19;8,57;0,00;0,00;
0,00;0,00;313,52;8,78;0,00;0,00;
0,00;0,00;313,83;10,57;0,00;0,00;
0,00;0,00;314,09;24,61;0,00;0,00;
0,00;0,00;314,18;30,18;0,00;0,00;
0,00;0,00;314,20;31,26;0,00;0,00;
0,00;0,00;314,21;31,88;0,00;0,00;
0,00;0,00;314,22;32,09;0,00;0,00;
0,00;0,00;314,23;32,62;0,00;0,00;
0,00;0,00;314,23;32,96;0,00;0,00;
0,00;0,00;314,23;33,05;0,00;0,00;
