22764;06.07.21 09:48:49;21;Avvicinamento Pressata Finale;position > max position (10);20210705100354P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,17;0,00;0,00;
0,00;0,00;33,30;0,08;0,00;0,00;
0,00;0,00;37,92;0,04;0,00;0,00;
0,00;0,00;61,92;0,04;0,00;0,00;
0,00;0,00;71,52;-0,04;0,00;0,00;
0,00;0,00;76,32;0,04;0,00;0,00;
0,00;0,00;81,12;0,04;0,00;0,00;
0,00;0,00;90,72;0,04;0,00;0,00;
0,00;0,00;95,52;-0,04;0,00;0,00;
0,00;0,00;100,32;0,04;0,00;0,00;
0,00;0,00;114,72;0,04;0,00;0,00;
0,00;0,00;124,32;0,04;0,00;0,00;
0,00;0,00;129,12;0,04;0,00;0,00;
0,00;0,00;133,92;-0,09;0,00;0,00;
0,00;0,00;138,72;0,04;0,00;0,00;
0,00;0,00;153,12;-0,04;0,00;0,00;
0,00;0,00;167,52;0,04;0,00;0,00;
0,00;0,00;172,32;-0,04;0,00;0,00;
0,00;0,00;205,92;0,04;0,00;0,00;
0,00;0,00;210,72;0,04;0,00;0,00;
0,00;0,00;215,52;-0,04;0,00;0,00;
0,00;0,00;225,12;0,04;0,00;0,00;
0,00;0,00;244,32;0,04;0,00;0,00;
0,00;0,00;253,92;0,04;0,00;0,00;
0,00;0,00;258,72;0,04;0,00;0,00;
0,00;0,00;268,32;0,04;0,00;0,00;
0,00;0,00;287,13;-0,04;0,00;0,00;
0,00;0,00;289,81;-0,04;0,00;0,00;
0,00;0,00;290,56;0,04;0,00;0,00;
0,00;0,00;290,60;0,04;0,00;0,00;
0,00;0,00;291,11;0,04;0,00;0,00;
0,00;0,00;291,44;0,04;0,00;0,00;
0,00;0,00;291,76;0,04;0,00;0,00;
0,00;0,00;292,08;0,04;0,00;0,00;
0,00;0,00;292,40;0,04;0,00;0,00;
0,00;0,00;292,72;0,04;0,00;0,00;
0,00;0,00;293,04;0,08;0,00;0,00;
0,00;0,00;293,36;0,04;0,00;0,00;
0,00;0,00;293,68;0,04;0,00;0,00;
0,00;0,00;294,00;0,04;0,00;0,00;
0,00;0,00;294,32;0,04;0,00;0,00;
0,00;0,00;294,64;0,04;0,00;0,00;
0,00;0,00;294,96;0,04;0,00;0,00;
0,00;0,00;295,28;0,04;0,00;0,00;
0,00;0,00;295,60;0,04;0,00;0,00;
0,00;0,00;295,92;0,04;0,00;0,00;
0,00;0,00;296,24;0,04;0,00;0,00;
0,00;0,00;296,56;0,04;0,00;0,00;
0,00;0,00;296,88;0,04;0,00;0,00;
0,00;0,00;297,20;0,04;0,00;0,00;
0,00;0,00;297,52;0,04;0,00;0,00;
0,00;0,00;297,84;0,21;0,00;0,00;
0,00;0,00;298,16;0,21;0,00;0,00;
0,00;0,00;298,48;0,39;0,00;0,00;
0,00;0,00;298,80;0,39;0,00;0,00;
0,00;0,00;299,12;0,39;0,00;0,00;
0,00;0,00;299,44;0,21;0,00;0,00;
0,00;0,00;299,76;0,21;0,00;0,00;
0,00;0,00;300,07;1,91;0,00;0,00;
0,00;0,00;300,39;2,56;0,00;0,00;
0,00;0,00;300,72;2,39;0,00;0,00;
0,00;0,00;301,04;2,52;0,00;0,00;
0,00;0,00;301,36;2,65;0,00;0,00;
0,00;0,00;301,68;2,82;0,00;0,00;
0,00;0,00;302,00;3,00;0,00;0,00;
0,00;0,00;302,31;3,13;0,00;0,00;
0,00;0,00;302,64;3,34;0,00;0,00;
0,00;0,00;302,96;3,48;0,00;0,00;
0,00;0,00;303,28;3,69;0,00;0,00;
0,00;0,00;303,60;3,74;0,00;0,00;
0,00;0,00;303,91;3,91;0,00;0,00;
0,00;0,00;304,24;4,08;0,00;0,00;
0,00;0,00;304,56;4,22;0,00;0,00;
0,00;0,00;304,87;4,56;0,00;0,00;
0,00;0,00;305,20;4,73;0,00;0,00;
0,00;0,00;305,52;4,87;0,00;0,00;
0,00;0,00;305,84;5,08;0,00;0,00;
0,00;0,00;306,16;5,08;0,00;0,00;
0,00;0,00;306,48;5,17;0,00;0,00;
0,00;0,00;306,80;5,35;0,00;0,00;
0,00;0,00;307,12;5,56;0,00;0,00;
0,00;0,00;307,44;5,65;0,00;0,00;
0,00;0,00;307,76;5,69;0,00;0,00;
0,00;0,00;308,07;5,96;0,00;0,00;
0,00;0,00;308,40;6,13;0,00;0,00;
0,00;0,00;308,72;6,13;0,00;0,00;
0,00;0,00;309,04;6,39;0,00;0,00;
0,00;0,00;309,36;6,61;0,00;0,00;
0,00;0,00;309,67;6,96;0,00;0,00;
0,00;0,00;310,00;7,13;0,00;0,00;
0,00;0,00;310,32;7,21;0,00;0,00;
0,00;0,00;310,64;7,30;0,00;0,00;
0,00;0,00;310,96;7,44;0,00;0,00;
0,00;0,00;311,28;7,65;0,00;0,00;
0,00;0,00;311,60;7,69;0,00;0,00;
0,00;0,00;311,92;7,87;0,00;0,00;
0,00;0,00;312,23;8,13;0,00;0,00;
0,00;0,00;312,56;8,17;0,00;0,00;
0,00;0,00;312,88;8,34;0,00;0,00;
0,00;0,00;313,20;8,65;0,00;0,00;
0,00;0,00;313,52;8,74;0,00;0,00;
0,00;0,00;313,84;9,35;0,00;0,00;
0,00;0,00;314,09;23,65;0,00;0,00;
0,00;0,00;314,20;30,44;0,00;0,00;
0,00;0,00;314,21;31,01;0,00;0,00;
0,00;0,00;314,23;31,79;0,00;0,00;
0,00;0,00;314,24;32,62;0,00;0,00;
0,00;0,00;314,25;33,10;0,00;0,00;
0,00;0,00;314,26;33,44;0,00;0,00;
0,00;0,00;314,26;33,61;0,00;0,00;
