9849;26.01.21 13:43:12;21;Avvicinamento Pressata Finale;Alcun errore (0);20210126131528P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,09;0,00;0,00;
0,00;0,00;31,50;0,13;0,00;0,00;
0,00;0,00;33,30;0,12;0,00;0,00;
0,00;0,00;35,60;-0,04;0,00;0,00;
0,00;0,00;37,92;0,09;0,00;0,00;
0,00;0,00;40,31;0,04;0,00;0,00;
0,00;0,00;42,72;0,04;0,00;0,00;
0,00;0,00;45,12;0,04;0,00;0,00;
0,00;0,00;47,52;0,09;0,00;0,00;
0,00;0,00;49,92;0,04;0,00;0,00;
0,00;0,00;54,72;0,04;0,00;0,00;
0,00;0,00;57,12;0,04;0,00;0,00;
0,00;0,00;59,52;0,04;0,00;0,00;
0,00;0,00;66,72;-0,04;0,00;0,00;
0,00;0,00;71,52;0,04;0,00;0,00;
0,00;0,00;73,92;0,04;0,00;0,00;
0,00;0,00;78,72;0,04;0,00;0,00;
0,00;0,00;81,12;0,04;0,00;0,00;
0,00;0,00;83,52;0,04;0,00;0,00;
0,00;0,00;85,92;-0,04;0,00;0,00;
0,00;0,00;95,52;-0,04;0,00;0,00;
0,00;0,00;97,92;-0,04;0,00;0,00;
0,00;0,00;102,72;0,04;0,00;0,00;
0,00;0,00;105,12;0,04;0,00;0,00;
0,00;0,00;107,52;0,04;0,00;0,00;
0,00;0,00;117,12;0,04;0,00;0,00;
0,00;0,00;126,72;-0,04;0,00;0,00;
0,00;0,00;129,12;-0,04;0,00;0,00;
0,00;0,00;131,52;0,04;0,00;0,00;
0,00;0,00;133,92;-0,04;0,00;0,00;
0,00;0,00;141,12;0,04;0,00;0,00;
0,00;0,00;143,52;0,04;0,00;0,00;
0,00;0,00;160,32;0,04;0,00;0,00;
0,00;0,00;165,12;0,04;0,00;0,00;
0,00;0,00;172,32;-0,04;0,00;0,00;
0,00;0,00;174,72;0,04;0,00;0,00;
0,00;0,00;177,12;0,04;0,00;0,00;
0,00;0,00;179,52;-0,04;0,00;0,00;
0,00;0,00;181,92;-0,04;0,00;0,00;
0,00;0,00;186,72;-0,04;0,00;0,00;
0,00;0,00;191,52;0,04;0,00;0,00;
0,00;0,00;196,32;0,04;0,00;0,00;
0,00;0,00;198,72;0,04;0,00;0,00;
0,00;0,00;208,32;0,04;0,00;0,00;
0,00;0,00;210,72;0,09;0,00;0,00;
0,00;0,00;215,52;0,04;0,00;0,00;
0,00;0,00;217,92;-0,04;0,00;0,00;
0,00;0,00;220,32;0,04;0,00;0,00;
0,00;0,00;222,72;0,04;0,00;0,00;
0,00;0,00;227,52;0,04;0,00;0,00;
0,00;0,00;229,92;0,04;0,00;0,00;
0,00;0,00;234,72;-0,04;0,00;0,00;
0,00;0,00;239,52;0,04;0,00;0,00;
0,00;0,00;241,92;0,09;0,00;0,00;
0,00;0,00;246,72;-0,04;0,00;0,00;
0,00;0,00;251,52;0,04;0,00;0,00;
0,00;0,00;258,72;0,04;0,00;0,00;
0,00;0,00;261,12;0,04;0,00;0,00;
0,00;0,00;263,52;0,04;0,00;0,00;
0,00;0,00;268,32;0,04;0,00;0,00;
0,00;0,00;270,72;-0,04;0,00;0,00;
0,00;0,00;277,92;0,04;0,00;0,00;
0,00;0,00;280,32;0,04;0,00;0,00;
0,00;0,00;285,12;0,04;0,00;0,00;
0,00;0,00;287,13;0,04;0,00;0,00;
0,00;0,00;289,81;-0,04;0,00;0,00;
0,00;0,00;290,66;0,04;0,00;0,00;
0,00;0,00;290,82;0,04;0,00;0,00;
0,00;0,00;292,74;0,04;0,00;0,00;
0,00;0,00;293,22;0,04;0,00;0,00;
0,00;0,00;293,38;0,04;0,00;0,00;
0,00;0,00;293,86;0,04;0,00;0,00;
0,00;0,00;294,66;0,04;0,00;0,00;
0,00;0,00;294,98;0,04;0,00;0,00;
0,00;0,00;295,62;0,04;0,00;0,00;
0,00;0,00;296,26;0,04;0,00;0,00;
0,00;0,00;296,90;0,04;0,00;0,00;
0,00;0,00;297,06;0,09;0,00;0,00;
0,00;0,00;297,22;0,04;0,00;0,00;
0,00;0,00;297,70;0,09;0,00;0,00;
0,00;0,00;297,86;0,04;0,00;0,00;
0,00;0,00;298,02;0,18;0,00;0,00;
0,00;0,00;298,18;0,18;0,00;0,00;
0,00;0,00;298,34;0,30;0,00;0,00;
0,00;0,00;298,50;0,35;0,00;0,00;
0,00;0,00;298,66;0,35;0,00;0,00;
0,00;0,00;298,82;0,44;0,00;0,00;
0,00;0,00;298,98;0,52;0,00;0,00;
0,00;0,00;299,14;0,48;0,00;0,00;
0,00;0,00;299,30;0,39;0,00;0,00;
0,00;0,00;299,46;0,48;0,00;0,00;
0,00;0,00;299,62;0,39;0,00;0,00;
0,00;0,00;299,78;0,35;0,00;0,00;
0,00;0,00;299,94;0,35;0,00;0,00;
0,00;0,00;300,10;0,65;0,00;0,00;
0,00;0,00;300,25;1,52;0,00;0,00;
0,00;0,00;300,41;1,57;0,00;0,00;
0,00;0,00;300,57;1,61;0,00;0,00;
0,00;0,00;300,74;1,57;0,00;0,00;
0,00;0,00;300,90;1,61;0,00;0,00;
0,00;0,00;301,06;1,70;0,00;0,00;
0,00;0,00;301,22;1,74;0,00;0,00;
0,00;0,00;301,38;1,74;0,00;0,00;
0,00;0,00;301,54;1,82;0,00;0,00;
0,00;0,00;301,70;1,87;0,00;0,00;
0,00;0,00;301,86;1,91;0,00;0,00;
0,00;0,00;302,02;1,91;0,00;0,00;
0,00;0,00;302,18;1,96;0,00;0,00;
0,00;0,00;302,34;2,05;0,00;0,00;
0,00;0,00;302,50;2,09;0,00;0,00;
0,00;0,00;302,66;2,17;0,00;0,00;
0,00;0,00;302,82;2,26;0,00;0,00;
0,00;0,00;302,98;2,26;0,00;0,00;
0,00;0,00;303,14;2,30;0,00;0,00;
0,00;0,00;303,30;2,30;0,00;0,00;
0,00;0,00;303,46;2,44;0,00;0,00;
0,00;0,00;303,62;2,56;0,00;0,00;
0,00;0,00;303,78;2,74;0,00;0,00;
0,00;0,00;303,93;2,74;0,00;0,00;
0,00;0,00;304,10;2,74;0,00;0,00;
0,00;0,00;304,26;2,78;0,00;0,00;
0,00;0,00;304,42;2,91;0,00;0,00;
0,00;0,00;304,58;2,95;0,00;0,00;
0,00;0,00;304,73;3,00;0,00;0,00;
0,00;0,00;304,90;3,09;0,00;0,00;
0,00;0,00;305,06;3,18;0,00;0,00;
0,00;0,00;305,22;3,22;0,00;0,00;
0,00;0,00;305,38;3,31;0,00;0,00;
0,00;0,00;305,54;3,31;0,00;0,00;
0,00;0,00;305,70;3,34;0,00;0,00;
0,00;0,00;305,86;3,39;0,00;0,00;
0,00;0,00;306,02;3,39;0,00;0,00;
0,00;0,00;306,18;3,48;0,00;0,00;
0,00;0,00;306,34;3,48;0,00;0,00;
0,00;0,00;306,50;3,52;0,00;0,00;
0,00;0,00;306,66;3,61;0,00;0,00;
