47757;23.06.21 16:53:27;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210623134233P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,16;0,00;0,00;
0,00;0,00;171,71;0,16;0,00;0,00;
0,00;0,00;172,08;-0,08;0,00;0,00;
0,00;0,00;172,11;0,08;0,00;0,00;
0,00;0,00;172,31;0,08;0,00;0,00;
0,00;0,00;172,60;0,16;0,00;0,00;
0,00;0,00;173,25;0,08;0,00;0,00;
0,00;0,00;173,73;0,08;0,00;0,00;
0,00;0,00;175,01;0,08;0,00;0,00;
0,00;0,00;178,37;0,08;0,00;0,00;
0,00;0,00;178,44;-0,23;0,00;0,00;
0,00;0,00;177,99;-0,37;0,00;0,00;
0,00;0,00;177,23;-0,30;0,00;0,00;
0,00;0,00;176,80;-0,30;0,00;0,00;
0,00;0,00;176,59;-0,30;0,00;0,00;
0,00;0,00;176,50;-0,30;0,00;0,00;
0,00;0,00;176,49;-0,30;0,00;0,00;
0,00;0,00;176,50;-0,16;0,00;0,00;
0,00;0,00;178,43;0,08;0,00;0,00;
0,00;0,00;179,23;0,08;0,00;0,00;
0,00;0,00;180,67;0,08;0,00;0,00;
0,00;0,00;180,83;0,08;0,00;0,00;
0,00;0,00;181,15;0,08;0,00;0,00;
0,00;0,00;181,31;0,08;0,00;0,00;
0,00;0,00;181,47;0,08;0,00;0,00;
0,00;0,00;182,91;0,08;0,00;0,00;
0,00;0,00;183,55;0,08;0,00;0,00;
0,00;0,00;184,19;0,23;0,00;0,00;
0,00;0,00;184,35;0,16;0,00;0,00;
0,00;0,00;184,51;0,84;0,00;0,00;
0,00;0,00;184,66;3,50;0,00;0,00;
0,00;0,00;184,82;6,85;0,00;0,00;
0,00;0,00;184,97;10,51;0,00;0,00;
0,00;0,00;185,13;14,08;0,00;0,00;
0,00;0,00;185,29;17,58;0,00;0,00;
0,00;0,00;185,45;20,93;0,00;0,00;
0,00;0,00;185,61;24,28;0,00;0,00;
0,00;0,00;185,76;27,47;0,00;0,00;
0,00;0,00;185,93;30,53;0,00;0,00;
0,00;0,00;185,98;30,90;0,00;0,00;
0,00;0,00;186,01;31,90;0,00;0,00;
0,00;0,00;186,01;32,29;0,00;0,00;
0,00;0,00;186,01;32,29;0,00;0,00;
0,00;0,00;186,01;32,58;0,00;0,00;
0,00;0,00;186,02;32,58;0,00;0,00;
0,00;0,00;186,02;32,90;0,00;0,00;
0,00;0,00;186,02;32,82;0,00;0,00;
0,00;0,00;186,02;32,58;0,00;0,00;
0,00;0,00;186,02;32,35;0,00;0,00;
0,00;0,00;186,02;32,13;0,00;0,00;
0,00;0,00;186,02;31,82;0,00;0,00;
0,00;0,00;186,02;31,66;0,00;0,00;
0,00;0,00;186,02;31,66;0,00;0,00;
