45964;16.04.21 16:22:04;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210416135533P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,78;0,15;0,00;0,00;
0,00;0,00;60,57;0,11;0,00;0,00;
0,00;0,00;61,84;0,13;0,00;0,00;
0,00;0,00;63,63;0,13;0,00;0,00;
0,00;0,00;65,93;0,20;0,00;0,00;
0,00;0,00;68,75;0,18;0,00;0,00;
0,00;0,00;71,91;-0,00;0,00;0,00;
0,00;0,00;75,02;0,09;0,00;0,00;
0,00;0,00;78,24;0,09;0,00;0,00;
0,00;0,00;81,45;0,09;0,00;0,00;
0,00;0,00;84,65;0,13;0,00;0,00;
0,00;0,00;87,85;0,09;0,00;0,00;
0,00;0,00;91,05;0,06;0,00;0,00;
0,00;0,00;94,25;0,11;0,00;0,00;
0,00;0,00;97,45;0,04;0,00;0,00;
0,00;0,00;100,65;0,13;0,00;0,00;
0,00;0,00;103,85;0,09;0,00;0,00;
0,00;0,00;107,05;0,09;0,00;0,00;
0,00;0,00;110,25;0,11;0,00;0,00;
0,00;0,00;113,45;0,11;0,00;0,00;
0,00;0,00;116,65;0,13;0,00;0,00;
0,00;0,00;119,85;0,09;0,00;0,00;
0,00;0,00;123,05;0,06;0,00;0,00;
0,00;0,00;126,25;0,11;0,00;0,00;
0,00;0,00;129,45;0,09;0,00;0,00;
0,00;0,00;132,65;0,13;0,00;0,00;
0,00;0,00;135,85;0,06;0,00;0,00;
0,00;0,00;139,05;0,09;0,00;0,00;
0,00;0,00;142,25;0,09;0,00;0,00;
0,00;0,00;145,45;0,09;0,00;0,00;
0,00;0,00;148,65;0,09;0,00;0,00;
0,00;0,00;151,85;0,06;0,00;0,00;
0,00;0,00;155,05;0,04;0,00;0,00;
0,00;0,00;158,25;0,06;0,00;0,00;
0,00;0,00;161,41;0,06;0,00;0,00;
0,00;0,00;164,10;0,06;0,00;0,00;
0,00;0,00;169,42;-0,02;0,00;0,00;
0,00;0,00;170,20;-0,05;0,00;0,00;
0,00;0,00;170,48;-0,02;0,00;0,00;
0,00;0,00;170,55;0,02;0,00;0,00;
0,00;0,00;170,57;0,09;0,00;0,00;
0,00;0,00;171,20;0,02;0,00;0,00;
0,00;0,00;171,36;0,04;0,00;0,00;
0,00;0,00;171,52;0,04;0,00;0,00;
0,00;0,00;171,68;0,02;0,00;0,00;
0,00;0,00;172,48;0,02;0,00;0,00;
0,00;0,00;172,64;0,02;0,00;0,00;
0,00;0,00;172,80;0,02;0,00;0,00;
0,00;0,00;172,96;0,02;0,00;0,00;
0,00;0,00;173,12;0,02;0,00;0,00;
0,00;0,00;173,28;0,04;0,00;0,00;
0,00;0,00;173,44;0,02;0,00;0,00;
0,00;0,00;173,60;0,04;0,00;0,00;
0,00;0,00;173,76;0,04;0,00;0,00;
0,00;0,00;173,92;0,04;0,00;0,00;
0,00;0,00;174,08;0,02;0,00;0,00;
0,00;0,00;174,24;0,02;0,00;0,00;
0,00;0,00;174,56;0,04;0,00;0,00;
0,00;0,00;174,72;0,04;0,00;0,00;
0,00;0,00;174,88;0,04;0,00;0,00;
0,00;0,00;175,04;0,06;0,00;0,00;
0,00;0,00;175,20;0,04;0,00;0,00;
0,00;0,00;175,36;0,18;0,00;0,00;
0,00;0,00;175,52;0,24;0,00;0,00;
0,00;0,00;175,68;0,22;0,00;0,00;
0,00;0,00;175,84;0,31;0,00;0,00;
0,00;0,00;176,00;0,59;0,00;0,00;
0,00;0,00;176,16;1,13;0,00;0,00;
0,00;0,00;176,31;1,74;0,00;0,00;
0,00;0,00;176,47;2,03;0,00;0,00;
0,00;0,00;176,63;2,33;0,00;0,00;
0,00;0,00;176,79;2,58;0,00;0,00;
0,00;0,00;176,95;2,87;0,00;0,00;
0,00;0,00;177,11;3,21;0,00;0,00;
0,00;0,00;177,27;3,46;0,00;0,00;
0,00;0,00;177,43;3,73;0,00;0,00;
0,00;0,00;177,59;3,97;0,00;0,00;
0,00;0,00;177,75;4,27;0,00;0,00;
0,00;0,00;177,91;4,50;0,00;0,00;
0,00;0,00;178,07;4,74;0,00;0,00;
0,00;0,00;178,23;4,97;0,00;0,00;
0,00;0,00;178,39;5,17;0,00;0,00;
0,00;0,00;178,55;5,34;0,00;0,00;
0,00;0,00;178,65;5,24;0,00;0,00;
0,00;0,00;178,65;5,09;0,00;0,00;
0,00;0,00;178,39;0,31;0,00;0,00;
0,00;0,00;177,64;-0,28;0,00;0,00;
0,00;0,00;176,35;-0,21;0,00;0,00;
0,00;0,00;174,55;-0,21;0,00;0,00;
0,00;0,00;172,25;-0,18;0,00;0,00;
0,00;0,00;169,42;-0,14;0,00;0,00;
0,00;0,00;166,26;-0,07;0,00;0,00;
0,00;0,00;163,14;-0,12;0,00;0,00;
0,00;0,00;159,92;-0,09;0,00;0,00;
0,00;0,00;156,71;-0,09;0,00;0,00;
0,00;0,00;153,51;-0,14;0,00;0,00;
0,00;0,00;150,31;-0,12;0,00;0,00;
0,00;0,00;147,11;-0,09;0,00;0,00;
0,00;0,00;143,91;-0,09;0,00;0,00;
0,00;0,00;140,71;-0,12;0,00;0,00;
0,00;0,00;137,51;-0,09;0,00;0,00;
0,00;0,00;134,31;-0,16;0,00;0,00;
0,00;0,00;131,11;-0,09;0,00;0,00;
0,00;0,00;127,91;-0,09;0,00;0,00;
0,00;0,00;124,71;-0,09;0,00;0,00;
0,00;0,00;121,51;-0,09;0,00;0,00;
0,00;0,00;118,31;-0,14;0,00;0,00;
0,00;0,00;115,11;-0,09;0,00;0,00;
0,00;0,00;111,91;-0,09;0,00;0,00;
0,00;0,00;108,71;-0,12;0,00;0,00;
0,00;0,00;105,52;-0,12;0,00;0,00;
0,00;0,00;102,31;-0,12;0,00;0,00;
0,00;0,00;99,11;-0,07;0,00;0,00;
0,00;0,00;95,91;-0,09;0,00;0,00;
0,00;0,00;92,71;-0,09;0,00;0,00;
0,00;0,00;89,51;-0,09;0,00;0,00;
0,00;0,00;86,31;-0,16;0,00;0,00;
0,00;0,00;83,11;-0,07;0,00;0,00;
0,00;0,00;79,91;-0,09;0,00;0,00;
0,00;0,00;76,71;-0,09;0,00;0,00;
0,00;0,00;73,51;-0,12;0,00;0,00;
0,00;0,00;70,31;-0,12;0,00;0,00;
0,00;0,00;67,11;-0,09;0,00;0,00;
0,00;0,00;63,91;-0,12;0,00;0,00;
0,00;0,00;60,71;-0,14;0,00;0,00;
0,00;0,00;57,52;-0,09;0,00;0,00;
