3453;24.01.20 09:53:10;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200124091045;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;80,65;0,14;0,00;0,00;
0,00;0,00;81,10;0,22;0,00;0,00;
0,00;0,00;81,88;0,30;0,00;0,00;
0,00;0,00;83,03;0,22;0,00;0,00;
0,00;0,00;84,57;0,37;0,00;0,00;
0,00;0,00;86,50;0,30;0,00;0,00;
0,00;0,00;88,79;0,30;0,00;0,00;
0,00;0,00;91,14;0,22;0,00;0,00;
0,00;0,00;93,53;0,14;0,00;0,00;
0,00;0,00;95,94;0,22;0,00;0,00;
0,00;0,00;98,34;0,30;0,00;0,00;
0,00;0,00;100,74;0,30;0,00;0,00;
0,00;0,00;103,15;0,14;0,00;0,00;
0,00;0,00;105,54;0,22;0,00;0,00;
0,00;0,00;107,95;0,22;0,00;0,00;
0,00;0,00;110,35;0,30;0,00;0,00;
0,00;0,00;112,75;0,30;0,00;0,00;
0,00;0,00;115,15;0,22;0,00;0,00;
0,00;0,00;117,54;0,22;0,00;0,00;
0,00;0,00;119,95;0,14;0,00;0,00;
0,00;0,00;122,35;0,14;0,00;0,00;
0,00;0,00;124,74;0,22;0,00;0,00;
0,00;0,00;127,15;0,14;0,00;0,00;
0,00;0,00;129,54;0,14;0,00;0,00;
0,00;0,00;131,95;0,22;0,00;0,00;
0,00;0,00;134,35;0,22;0,00;0,00;
0,00;0,00;136,74;0,14;0,00;0,00;
0,00;0,00;139,15;0,22;0,00;0,00;
0,00;0,00;141,54;0,14;0,00;0,00;
0,00;0,00;143,95;0,14;0,00;0,00;
0,00;0,00;146,35;0,30;0,00;0,00;
0,00;0,00;148,74;0,22;0,00;0,00;
0,00;0,00;151,15;0,06;0,00;0,00;
0,00;0,00;153,54;0,14;0,00;0,00;
0,00;0,00;155,95;0,14;0,00;0,00;
0,00;0,00;158,35;0,30;0,00;0,00;
0,00;0,00;160,74;0,06;0,00;0,00;
0,00;0,00;163,15;0,06;0,00;0,00;
0,00;0,00;165,55;0,22;0,00;0,00;
0,00;0,00;167,95;0,14;0,00;0,00;
0,00;0,00;170,35;0,30;0,00;0,00;
0,00;0,00;172,75;0,22;0,00;0,00;
0,00;0,00;175,12;0,14;0,00;0,00;
0,00;0,00;177,10;0,06;0,00;0,00;
0,00;0,00;178,78;0,14;0,00;0,00;
0,00;0,00;180,08;0,06;0,00;0,00;
0,00;0,00;180,99;0,06;0,00;0,00;
0,00;0,00;181,51;0,06;0,00;0,00;
0,00;0,00;181,72;0,06;0,00;0,00;
0,00;0,00;181,72;0,22;0,00;0,00;
0,00;0,00;181,89;0,06;0,00;0,00;
0,00;0,00;182,02;0,06;0,00;0,00;
0,00;0,00;182,19;0,22;0,00;0,00;
0,00;0,00;182,35;0,22;0,00;0,00;
0,00;0,00;182,51;0,22;0,00;0,00;
0,00;0,00;182,67;0,22;0,00;0,00;
0,00;0,00;182,83;0,22;0,00;0,00;
0,00;0,00;182,99;0,22;0,00;0,00;
0,00;0,00;183,15;0,22;0,00;0,00;
0,00;0,00;183,31;0,22;0,00;0,00;
0,00;0,00;183,47;0,22;0,00;0,00;
0,00;0,00;183,63;0,22;0,00;0,00;
0,00;0,00;183,79;0,22;0,00;0,00;
0,00;0,00;183,95;0,22;0,00;0,00;
0,00;0,00;184,11;0,14;0,00;0,00;
0,00;0,00;184,27;0,22;0,00;0,00;
0,00;0,00;184,43;0,06;0,00;0,00;
0,00;0,00;184,59;0,22;0,00;0,00;
0,00;0,00;184,75;0,22;0,00;0,00;
0,00;0,00;184,91;0,22;0,00;0,00;
0,00;0,00;185,07;0,30;0,00;0,00;
0,00;0,00;185,23;0,22;0,00;0,00;
0,00;0,00;185,39;0,30;0,00;0,00;
0,00;0,00;185,55;0,30;0,00;0,00;
0,00;0,00;185,70;0,14;0,00;0,00;
0,00;0,00;185,70;0,14;0,00;0,00;
0,00;0,00;185,69;0,06;0,00;0,00;
0,00;0,00;185,34;-0,31;0,00;0,00;
0,00;0,00;184,65;-0,31;0,00;0,00;
0,00;0,00;184,09;-0,16;0,00;0,00;
0,00;0,00;183,82;-0,16;0,00;0,00;
0,00;0,00;183,72;-0,16;0,00;0,00;
0,00;0,00;183,68;-0,16;0,00;0,00;
0,00;0,00;183,85;0,14;0,00;0,00;
0,00;0,00;183,98;0,22;0,00;0,00;
0,00;0,00;184,14;0,30;0,00;0,00;
0,00;0,00;184,31;0,22;0,00;0,00;
0,00;0,00;184,47;0,30;0,00;0,00;
0,00;0,00;184,63;0,14;0,00;0,00;
0,00;0,00;184,79;0,30;0,00;0,00;
0,00;0,00;184,95;0,30;0,00;0,00;
0,00;0,00;185,11;0,30;0,00;0,00;
0,00;0,00;185,27;0,22;0,00;0,00;
0,00;0,00;185,43;0,22;0,00;0,00;
0,00;0,00;185,59;0,30;0,00;0,00;
0,00;0,00;185,75;0,30;0,00;0,00;
0,00;0,00;185,91;0,30;0,00;0,00;
0,00;0,00;186,07;0,22;0,00;0,00;
0,00;0,00;186,23;0,30;0,00;0,00;
0,00;0,00;186,39;0,22;0,00;0,00;
0,00;0,00;186,55;0,14;0,00;0,00;
0,00;0,00;186,71;0,22;0,00;0,00;
0,00;0,00;186,87;0,06;0,00;0,00;
0,00;0,00;187,03;0,22;0,00;0,00;
0,00;0,00;187,19;0,30;0,00;0,00;
0,00;0,00;187,35;0,22;0,00;0,00;
0,00;0,00;187,51;0,14;0,00;0,00;
0,00;0,00;187,67;0,22;0,00;0,00;
0,00;0,00;187,83;0,30;0,00;0,00;
0,00;0,00;187,99;0,22;0,00;0,00;
0,00;0,00;188,15;0,22;0,00;0,00;
0,00;0,00;188,31;0,22;0,00;0,00;
0,00;0,00;188,47;0,30;0,00;0,00;
0,00;0,00;188,63;0,30;0,00;0,00;
0,00;0,00;188,79;0,30;0,00;0,00;
0,00;0,00;188,95;0,30;0,00;0,00;
0,00;0,00;189,11;0,30;0,00;0,00;
0,00;0,00;189,27;0,30;0,00;0,00;
