11018;30.10.20 15:01:22;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20201030143152P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;51,50;-0,01;0,00;0,00;
0,00;0,00;51,55;0,03;0,00;0,00;
0,00;0,00;52,09;0,02;0,00;0,00;
0,00;0,00;53,13;0,02;0,00;0,00;
0,00;0,00;54,68;0,02;0,00;0,00;
0,00;0,00;56,74;0,04;0,00;0,00;
0,00;0,00;59,32;0,02;0,00;0,00;
0,00;0,00;62,40;0,01;0,00;0,00;
0,00;0,00;65,88;0,01;0,00;0,00;
0,00;0,00;69,39;0,01;0,00;0,00;
0,00;0,00;72,91;0,01;0,00;0,00;
0,00;0,00;76,43;0,01;0,00;0,00;
0,00;0,00;79,95;0,01;0,00;0,00;
0,00;0,00;83,47;0,03;0,00;0,00;
0,00;0,00;86,99;0,01;0,00;0,00;
0,00;0,00;90,51;0,01;0,00;0,00;
0,00;0,00;101,07;0,03;0,00;0,00;
0,00;0,00;104,59;0,03;0,00;0,00;
0,00;0,00;108,11;0,01;0,00;0,00;
0,00;0,00;111,63;0,01;0,00;0,00;
0,00;0,00;115,15;0,01;0,00;0,00;
0,00;0,00;118,66;0,01;0,00;0,00;
0,00;0,00;122,19;0,02;0,00;0,00;
0,00;0,00;129,23;0,01;0,00;0,00;
0,00;0,00;136,27;0,01;0,00;0,00;
0,00;0,00;142,87;-0,01;0,00;0,00;
0,00;0,00;145,50;-0,01;0,00;0,00;
0,00;0,00;147,60;-0,01;0,00;0,00;
0,00;0,00;149,20;-0,01;0,00;0,00;
0,00;0,00;150,30;-0,01;0,00;0,00;
0,00;0,00;150,88;-0,03;0,00;0,00;
0,00;0,00;151,01;-0,01;0,00;0,00;
0,00;0,00;151,01;-0,01;0,00;0,00;
0,00;0,00;151,08;-0,01;0,00;0,00;
0,00;0,00;151,28;-0,01;0,00;0,00;
0,00;0,00;152,24;-0,01;0,00;0,00;
0,00;0,00;155,12;-0,01;0,00;0,00;
0,00;0,00;155,60;-0,01;0,00;0,00;
0,00;0,00;156,37;-0,01;0,00;0,00;
0,00;0,00;157,14;-0,01;0,00;0,00;
0,00;0,00;158,96;-0,01;0,00;0,00;
0,00;0,00;160,11;-0,01;0,00;0,00;
0,00;0,00;166,06;-0,01;0,00;0,00;
0,00;0,00;166,16;0,01;0,00;0,00;
0,00;0,00;168,75;0,01;0,00;0,00;
0,00;0,00;170,38;0,01;0,00;0,00;
0,00;0,00;172,69;0,12;0,00;0,00;
0,00;0,00;172,78;0,22;0,00;0,00;
0,00;0,00;172,88;0,26;0,00;0,00;
0,00;0,00;172,98;0,30;0,00;0,00;
0,00;0,00;173,07;0,32;0,00;0,00;
0,00;0,00;173,17;0,37;0,00;0,00;
0,00;0,00;173,26;0,39;0,00;0,00;
0,00;0,00;173,36;0,39;0,00;0,00;
0,00;0,00;173,46;0,43;0,00;0,00;
