7258;04.12.20 09:45:08;21;Avvicinamento Pressata Finale;force < min. force (9);20201202161027P0008;
0,00;0,00;167,22;-0,13;0,00;0,00;
0,00;0,00;169,62;-0,04;0,00;0,00;
0,00;0,00;172,02;-0,04;0,00;0,00;
0,00;0,00;176,82;-0,04;0,00;0,00;
0,00;0,00;179,22;-0,09;0,00;0,00;
0,00;0,00;181,62;-0,04;0,00;0,00;
0,00;0,00;184,02;-0,09;0,00;0,00;
0,00;0,00;186,42;-0,04;0,00;0,00;
0,00;0,00;188,82;-0,04;0,00;0,00;
0,00;0,00;191,22;-0,09;0,00;0,00;
0,00;0,00;193,62;-0,04;0,00;0,00;
0,00;0,00;196,02;-0,09;0,00;0,00;
0,00;0,00;198,42;-0,09;0,00;0,00;
0,00;0,00;200,82;-0,04;0,00;0,00;
0,00;0,00;203,22;-0,04;0,00;0,00;
0,00;0,00;205,62;-0,04;0,00;0,00;
0,00;0,00;208,02;-0,04;0,00;0,00;
0,00;0,00;210,42;-0,09;0,00;0,00;
0,00;0,00;212,82;-0,09;0,00;0,00;
0,00;0,00;215,22;-0,04;0,00;0,00;
0,00;0,00;217,62;-0,04;0,00;0,00;
0,00;0,00;220,02;-0,04;0,00;0,00;
0,00;0,00;222,42;-0,04;0,00;0,00;
0,00;0,00;224,82;-0,09;0,00;0,00;
0,00;0,00;227,22;-0,04;0,00;0,00;
0,00;0,00;229,62;-0,04;0,00;0,00;
0,00;0,00;232,02;-0,09;0,00;0,00;
0,00;0,00;234,42;-0,04;0,00;0,00;
0,00;0,00;239,22;-0,09;0,00;0,00;
0,00;0,00;244,02;-0,09;0,00;0,00;
0,00;0,00;246,42;-0,09;0,00;0,00;
0,00;0,00;248,82;-0,09;0,00;0,00;
0,00;0,00;251,22;-0,09;0,00;0,00;
0,00;0,00;253,62;-0,04;0,00;0,00;
0,00;0,00;256,02;-0,04;0,00;0,00;
0,00;0,00;258,42;-0,09;0,00;0,00;
0,00;0,00;260,82;-0,04;0,00;0,00;
0,00;0,00;263,22;-0,04;0,00;0,00;
0,00;0,00;265,62;-0,04;0,00;0,00;
0,00;0,00;268,02;-0,04;0,00;0,00;
0,00;0,00;270,42;-0,09;0,00;0,00;
0,00;0,00;272,82;-0,04;0,00;0,00;
0,00;0,00;277,62;-0,04;0,00;0,00;
0,00;0,00;280,02;-0,04;0,00;0,00;
0,00;0,00;282,42;-0,04;0,00;0,00;
0,00;0,00;284,82;-0,04;0,00;0,00;
0,00;0,00;287,22;-0,13;0,00;0,00;
0,00;0,00;289,62;-0,04;0,00;0,00;
0,00;0,00;292,02;-0,04;0,00;0,00;
0,00;0,00;294,42;-0,04;0,00;0,00;
0,00;0,00;296,82;-0,04;0,00;0,00;
0,00;0,00;299,22;-0,09;0,00;0,00;
0,00;0,00;301,62;-0,04;0,00;0,00;
0,00;0,00;304,02;-0,04;0,00;0,00;
0,00;0,00;306,42;-0,04;0,00;0,00;
0,00;0,00;308,58;-0,18;0,00;0,00;
0,00;0,00;310,24;-0,13;0,00;0,00;
0,00;0,00;311,48;-0,04;0,00;0,00;
0,00;0,00;312,20;-0,18;0,00;0,00;
0,00;0,00;312,44;-0,04;0,00;0,00;
0,00;0,00;312,71;-0,04;0,00;0,00;
0,00;0,00;315,97;-0,04;0,00;0,00;
0,00;0,00;317,60;0,04;0,00;0,00;
0,00;0,00;322,50;0,04;0,00;0,00;
0,00;0,00;322,69;0,04;0,00;0,00;
0,00;0,00;324,52;0,04;0,00;0,00;
0,00;0,00;326,15;0,04;0,00;0,00;
0,00;0,00;326,82;0,04;0,00;0,00;
0,00;0,00;327,30;0,04;0,00;0,00;
0,00;0,00;328,25;0,69;0,00;0,00;
0,00;0,00;328,24;0,35;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,56;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,56;0,00;0,00;
