43268;03.06.21 16:18:51;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210603081656A0210;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;73,66;0,16;0,00;0,00;
0,00;0,00;74,11;0,08;0,00;0,00;
0,00;0,00;74,88;0,08;0,00;0,00;
0,00;0,00;76,03;0,23;0,00;0,00;
0,00;0,00;77,57;0,23;0,00;0,00;
0,00;0,00;79,50;0,22;0,00;0,00;
0,00;0,00;81,80;0,22;0,00;0,00;
0,00;0,00;84,14;0,16;0,00;0,00;
0,00;0,00;86,53;0,08;0,00;0,00;
0,00;0,00;88,94;0,16;0,00;0,00;
0,00;0,00;91,34;0,08;0,00;0,00;
0,00;0,00;93,74;0,08;0,00;0,00;
0,00;0,00;98,54;0,08;0,00;0,00;
0,00;0,00;100,95;0,16;0,00;0,00;
0,00;0,00;103,35;0,16;0,00;0,00;
0,00;0,00;105,75;0,08;0,00;0,00;
0,00;0,00;108,15;0,08;0,00;0,00;
0,00;0,00;112,95;0,08;0,00;0,00;
0,00;0,00;115,35;0,08;0,00;0,00;
0,00;0,00;117,74;0,08;0,00;0,00;
0,00;0,00;122,54;0,08;0,00;0,00;
0,00;0,00;124,95;0,16;0,00;0,00;
0,00;0,00;127,35;0,16;0,00;0,00;
0,00;0,00;129,75;0,08;0,00;0,00;
0,00;0,00;136,95;0,08;0,00;0,00;
0,00;0,00;139,35;0,16;0,00;0,00;
0,00;0,00;146,55;0,16;0,00;0,00;
0,00;0,00;148,95;0,23;0,00;0,00;
0,00;0,00;151,35;0,31;0,00;0,00;
0,00;0,00;153,74;0,23;0,00;0,00;
0,00;0,00;156,15;0,31;0,00;0,00;
0,00;0,00;158,54;0,08;0,00;0,00;
0,00;0,00;160,94;0,16;0,00;0,00;
0,00;0,00;162,97;0,16;0,00;0,00;
0,00;0,00;164,68;0,16;0,00;0,00;
0,00;0,00;166,04;-0,08;0,00;0,00;
0,00;0,00;166,99;0,08;0,00;0,00;
0,00;0,00;169,57;0,08;0,00;0,00;
0,00;0,00;169,73;0,08;0,00;0,00;
0,00;0,00;170,21;0,08;0,00;0,00;
0,00;0,00;170,69;0,16;0,00;0,00;
0,00;0,00;171,01;0,08;0,00;0,00;
0,00;0,00;171,97;0,08;0,00;0,00;
0,00;0,00;172,61;0,08;0,00;0,00;
0,00;0,00;172,93;0,08;0,00;0,00;
0,00;0,00;173,09;0,16;0,00;0,00;
0,00;0,00;173,25;0,08;0,00;0,00;
0,00;0,00;173,41;0,08;0,00;0,00;
0,00;0,00;173,73;0,16;0,00;0,00;
0,00;0,00;174,05;0,08;0,00;0,00;
0,00;0,00;174,53;0,08;0,00;0,00;
0,00;0,00;175,01;0,16;0,00;0,00;
0,00;0,00;175,33;0,08;0,00;0,00;
0,00;0,00;175,49;0,16;0,00;0,00;
0,00;0,00;175,65;0,76;0,00;0,00;
0,00;0,00;175,81;1,98;0,00;0,00;
0,00;0,00;175,96;3,27;0,00;0,00;
0,00;0,00;176,12;4,56;0,00;0,00;
0,00;0,00;176,28;5,78;0,00;0,00;
0,00;0,00;176,45;4,94;0,00;0,00;
0,00;0,00;176,62;0,16;0,00;0,00;
0,00;0,00;176,78;0,08;0,00;0,00;
0,00;0,00;176,93;0,30;0,00;0,00;
0,00;0,00;177,09;0,23;0,00;0,00;
0,00;0,00;177,25;0,23;0,00;0,00;
0,00;0,00;177,41;0,45;0,00;0,00;
0,00;0,00;177,57;0,84;0,00;0,00;
0,00;0,00;177,73;1,21;0,00;0,00;
0,00;0,00;177,89;1,98;0,00;0,00;
0,00;0,00;178,04;2,73;0,00;0,00;
0,00;0,00;178,20;3,80;0,00;0,00;
0,00;0,00;178,36;4,41;0,00;0,00;
0,00;0,00;178,52;5,25;0,00;0,00;
0,00;0,00;178,68;5,86;0,00;0,00;
0,00;0,00;178,84;7,07;0,00;0,00;
0,00;0,00;179,00;8,36;0,00;0,00;
0,00;0,00;179,03;7,30;0,00;0,00;
0,00;0,00;179,06;8,52;0,00;0,00;
0,00;0,00;179,06;8,52;0,00;0,00;
0,00;0,00;179,06;8,52;0,00;0,00;
0,00;0,00;179,06;8,36;0,00;0,00;
0,00;0,00;179,06;8,22;0,00;0,00;
