40134;14.05.21 09:24:08;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210514084403P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;153,84;-0,37;0,00;0,00;
0,00;0,00;153,39;-0,61;0,00;0,00;
0,00;0,00;152,62;-0,53;0,00;0,00;
0,00;0,00;151,47;-0,45;0,00;0,00;
0,00;0,00;149,93;-0,45;0,00;0,00;
0,00;0,00;148,22;-0,39;0,00;0,00;
0,00;0,00;146,96;-0,30;0,00;0,00;
0,00;0,00;145,91;-0,30;0,00;0,00;
0,00;0,00;145,24;-0,23;0,00;0,00;
0,00;0,00;144,96;-0,23;0,00;0,00;
0,00;0,00;144,90;-0,23;0,00;0,00;
0,00;0,00;144,89;-0,30;0,00;0,00;
0,00;0,00;145,05;-0,16;0,00;0,00;
0,00;0,00;145,18;-0,08;0,00;0,00;
0,00;0,00;145,34;-0,08;0,00;0,00;
0,00;0,00;145,67;-0,08;0,00;0,00;
0,00;0,00;146,47;-0,08;0,00;0,00;
0,00;0,00;147,27;-0,08;0,00;0,00;
0,00;0,00;147,91;-0,08;0,00;0,00;
0,00;0,00;149,99;-0,16;0,00;0,00;
0,00;0,00;153,90;-0,08;0,00;0,00;
0,00;0,00;153,76;-0,45;0,00;0,00;
0,00;0,00;153,23;-0,53;0,00;0,00;
0,00;0,00;152,48;-0,39;0,00;0,00;
0,00;0,00;152,13;-0,30;0,00;0,00;
0,00;0,00;151,97;-0,30;0,00;0,00;
0,00;0,00;151,89;-0,30;0,00;0,00;
0,00;0,00;151,89;-0,30;0,00;0,00;
0,00;0,00;151,95;-0,08;0,00;0,00;
0,00;0,00;163,63;0,16;0,00;0,00;
0,00;0,00;163,79;0,08;0,00;0,00;
0,00;0,00;163,95;0,23;0,00;0,00;
0,00;0,00;164,11;0,31;0,00;0,00;
0,00;0,00;164,27;1,14;0,00;0,00;
0,00;0,00;164,42;4,49;0,00;0,00;
0,00;0,00;164,58;6,39;0,00;0,00;
0,00;0,00;164,74;7,23;0,00;0,00;
0,00;0,00;164,90;7,76;0,00;0,00;
0,00;0,00;165,06;8,22;0,00;0,00;
0,00;0,00;165,23;8,29;0,00;0,00;
0,00;0,00;165,39;8,22;0,00;0,00;
0,00;0,00;165,55;7,99;0,00;0,00;
0,00;0,00;165,71;7,91;0,00;0,00;
0,00;0,00;165,87;7,68;0,00;0,00;
0,00;0,00;166,03;7,76;0,00;0,00;
0,00;0,00;166,19;7,91;0,00;0,00;
0,00;0,00;166,35;8,07;0,00;0,00;
0,00;0,00;166,51;8,29;0,00;0,00;
0,00;0,00;166,67;8,52;0,00;0,00;
0,00;0,00;166,83;8,83;0,00;0,00;
0,00;0,00;166,99;9,06;0,00;0,00;
0,00;0,00;167,15;9,44;0,00;0,00;
0,00;0,00;167,31;9,75;0,00;0,00;
0,00;0,00;167,47;9,97;0,00;0,00;
0,00;0,00;167,63;10,28;0,00;0,00;
0,00;0,00;167,79;10,50;0,00;0,00;
0,00;0,00;167,95;10,97;0,00;0,00;
0,00;0,00;168,11;11,18;0,00;0,00;
0,00;0,00;168,27;11,49;0,00;0,00;
0,00;0,00;168,43;11,71;0,00;0,00;
0,00;0,00;168,59;12,10;0,00;0,00;
0,00;0,00;168,75;12,18;0,00;0,00;
0,00;0,00;168,91;12,41;0,00;0,00;
0,00;0,00;169,07;12,79;0,00;0,00;
0,00;0,00;169,23;13,10;0,00;0,00;
0,00;0,00;169,39;13,39;0,00;0,00;
0,00;0,00;169,55;13,63;0,00;0,00;
0,00;0,00;169,71;13,92;0,00;0,00;
0,00;0,00;169,87;14,16;0,00;0,00;
0,00;0,00;170,03;14,45;0,00;0,00;
0,00;0,00;170,19;14,77;0,00;0,00;
0,00;0,00;170,35;14,98;0,00;0,00;
0,00;0,00;170,51;15,22;0,00;0,00;
0,00;0,00;170,67;15,53;0,00;0,00;
0,00;0,00;170,83;15,76;0,00;0,00;
0,00;0,00;170,99;16,06;0,00;0,00;
0,00;0,00;171,15;16,37;0,00;0,00;
0,00;0,00;171,31;16,59;0,00;0,00;
0,00;0,00;171,47;16,90;0,00;0,00;
0,00;0,00;171,63;17,06;0,00;0,00;
0,00;0,00;171,79;17,35;0,00;0,00;
0,00;0,00;171,95;17,58;0,00;0,00;
0,00;0,00;172,11;17,88;0,00;0,00;
0,00;0,00;172,27;17,96;0,00;0,00;
0,00;0,00;172,43;18,27;0,00;0,00;
0,00;0,00;172,59;18,43;0,00;0,00;
0,00;0,00;172,75;18,58;0,00;0,00;
0,00;0,00;172,91;18,72;0,00;0,00;
0,00;0,00;173,07;18,96;0,00;0,00;
0,00;0,00;173,23;19,25;0,00;0,00;
0,00;0,00;173,39;19,48;0,00;0,00;
0,00;0,00;173,55;19,64;0,00;0,00;
0,00;0,00;173,71;19,80;0,00;0,00;
0,00;0,00;173,87;20,09;0,00;0,00;
0,00;0,00;174,03;20,33;0,00;0,00;
0,00;0,00;174,19;20,40;0,00;0,00;
0,00;0,00;174,35;20,70;0,00;0,00;
0,00;0,00;174,51;21,01;0,00;0,00;
0,00;0,00;174,67;21,01;0,00;0,00;
0,00;0,00;174,83;21,31;0,00;0,00;
0,00;0,00;174,99;21,62;0,00;0,00;
0,00;0,00;175,15;21,85;0,00;0,00;
0,00;0,00;175,31;21,93;0,00;0,00;
0,00;0,00;175,47;22,23;0,00;0,00;
0,00;0,00;175,63;22,54;0,00;0,00;
0,00;0,00;175,79;22,83;0,00;0,00;
0,00;0,00;175,95;22,99;0,00;0,00;
0,00;0,00;176,11;23,21;0,00;0,00;
0,00;0,00;176,27;23,44;0,00;0,00;
0,00;0,00;176,43;23,60;0,00;0,00;
0,00;0,00;176,59;23,89;0,00;0,00;
0,00;0,00;176,75;24,05;0,00;0,00;
0,00;0,00;176,91;24,36;0,00;0,00;
0,00;0,00;177,07;24,59;0,00;0,00;
0,00;0,00;177,23;24,81;0,00;0,00;
0,00;0,00;177,39;24,97;0,00;0,00;
0,00;0,00;177,55;25,28;0,00;0,00;
0,00;0,00;177,71;25,57;0,00;0,00;
0,00;0,00;177,87;25,89;0,00;0,00;
0,00;0,00;178,03;26,10;0,00;0,00;
0,00;0,00;178,19;26,49;0,00;0,00;
0,00;0,00;178,35;26,71;0,00;0,00;
0,00;0,00;178,51;26,87;0,00;0,00;
0,00;0,00;178,64;26,63;0,00;0,00;
0,00;0,00;178,65;25,50;0,00;0,00;
0,00;0,00;178,65;25,28;0,00;0,00;
0,00;0,00;178,52;16,43;0,00;0,00;
0,00;0,00;178,04;-0,37;0,00;0,00;
0,00;0,00;177,17;-0,53;0,00;0,00;
0,00;0,00;175,90;-0,53;0,00;0,00;
0,00;0,00;174,25;-0,53;0,00;0,00;
0,00;0,00;172,22;-0,61;0,00;0,00;
0,00;0,00;169,87;-0,61;0,00;0,00;
