1008;13.12.19 14:41:00;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191213141928;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;-0,02;0,00;0,00;
0,00;0,00;40,17;0,18;0,00;0,00;
0,00;0,00;40,94;0,11;0,00;0,00;
0,00;0,00;42,21;0,04;0,00;0,00;
0,00;0,00;44,00;0,13;0,00;0,00;
0,00;0,00;46,30;0,24;0,00;0,00;
0,00;0,00;49,10;0,16;0,00;0,00;
0,00;0,00;52,25;0,06;0,00;0,00;
0,00;0,00;55,40;0,09;0,00;0,00;
0,00;0,00;58,65;0,23;0,00;0,00;
0,00;0,00;61,85;0,06;0,00;0,00;
0,00;0,00;65,04;0,18;0,00;0,00;
0,00;0,00;68,25;0,09;0,00;0,00;
0,00;0,00;71,45;0,11;0,00;0,00;
0,00;0,00;74,65;0,13;0,00;0,00;
0,00;0,00;77,85;0,04;0,00;0,00;
0,00;0,00;81,05;0,16;0,00;0,00;
0,00;0,00;84,26;0,11;0,00;0,00;
0,00;0,00;87,45;0,09;0,00;0,00;
0,00;0,00;90,65;0,13;0,00;0,00;
0,00;0,00;93,85;0,09;0,00;0,00;
0,00;0,00;97,05;0,13;0,00;0,00;
0,00;0,00;100,25;0,13;0,00;0,00;
0,00;0,00;103,45;0,09;0,00;0,00;
0,00;0,00;106,65;0,13;0,00;0,00;
0,00;0,00;109,85;0,06;0,00;0,00;
0,00;0,00;113,05;0,18;0,00;0,00;
0,00;0,00;116,25;0,11;0,00;0,00;
0,00;0,00;119,45;0,09;0,00;0,00;
0,00;0,00;122,65;0,13;0,00;0,00;
0,00;0,00;125,85;0,06;0,00;0,00;
0,00;0,00;129,05;0,18;0,00;0,00;
0,00;0,00;132,25;0,11;0,00;0,00;
0,00;0,00;135,45;0,06;0,00;0,00;
0,00;0,00;138,65;0,13;0,00;0,00;
0,00;0,00;141,85;0,04;0,00;0,00;
0,00;0,00;145,05;0,18;0,00;0,00;
0,00;0,00;148,25;0,11;0,00;0,00;
0,00;0,00;151,45;0,09;0,00;0,00;
0,00;0,00;154,65;0,13;0,00;0,00;
0,00;0,00;157,85;0,02;0,00;0,00;
0,00;0,00;161,05;0,27;0,00;0,00;
0,00;0,00;163,87;0,04;0,00;0,00;
0,00;0,00;166,24;-0,00;0,00;0,00;
0,00;0,00;168,15;0,02;0,00;0,00;
0,00;0,00;169,54;-0,00;0,00;0,00;
0,00;0,00;170,91;0,02;0,00;0,00;
0,00;0,00;170,94;0,06;0,00;0,00;
0,00;0,00;171,23;0,02;0,00;0,00;
0,00;0,00;171,39;0,02;0,00;0,00;
0,00;0,00;171,55;0,02;0,00;0,00;
0,00;0,00;172,19;0,02;0,00;0,00;
0,00;0,00;172,35;0,02;0,00;0,00;
0,00;0,00;172,51;0,02;0,00;0,00;
0,00;0,00;172,99;0,06;0,00;0,00;
0,00;0,00;173,15;0,20;0,00;0,00;
0,00;0,00;173,31;0,18;0,00;0,00;
0,00;0,00;173,47;0,36;0,00;0,00;
0,00;0,00;173,63;0,67;0,00;0,00;
0,00;0,00;173,78;1,26;0,00;0,00;
0,00;0,00;173,94;1,55;0,00;0,00;
0,00;0,00;174,10;1,78;0,00;0,00;
0,00;0,00;174,26;1,81;0,00;0,00;
0,00;0,00;174,43;1,87;0,00;0,00;
0,00;0,00;174,59;1,99;0,00;0,00;
0,00;0,00;174,75;2,14;0,00;0,00;
0,00;0,00;174,91;2,28;0,00;0,00;
0,00;0,00;175,07;2,46;0,00;0,00;
0,00;0,00;175,22;2,53;0,00;0,00;
0,00;0,00;175,25;2,51;0,00;0,00;
0,00;0,00;175,26;2,46;0,00;0,00;
0,00;0,00;175,20;1,20;0,00;0,00;
0,00;0,00;174,68;-0,32;0,00;0,00;
0,00;0,00;173,66;-0,16;0,00;0,00;
0,00;0,00;172,13;-0,14;0,00;0,00;
0,00;0,00;170,08;-0,29;0,00;0,00;
0,00;0,00;167,52;-0,34;0,00;0,00;
0,00;0,00;164,51;-0,14;0,00;0,00;
0,00;0,00;161,34;-0,18;0,00;0,00;
0,00;0,00;158,15;-0,23;0,00;0,00;
0,00;0,00;154,91;-0,18;0,00;0,00;
0,00;0,00;151,73;-0,32;0,00;0,00;
0,00;0,00;148,49;-0,16;0,00;0,00;
0,00;0,00;145,32;-0,27;0,00;0,00;
0,00;0,00;142,11;-0,14;0,00;0,00;
0,00;0,00;138,91;-0,18;0,00;0,00;
0,00;0,00;135,71;-0,23;0,00;0,00;
0,00;0,00;132,50;-0,14;0,00;0,00;
0,00;0,00;129,30;-0,25;0,00;0,00;
0,00;0,00;126,10;-0,16;0,00;0,00;
0,00;0,00;122,91;-0,18;0,00;0,00;
0,00;0,00;119,70;-0,25;0,00;0,00;
0,00;0,00;116,50;-0,14;0,00;0,00;
0,00;0,00;113,30;-0,20;0,00;0,00;
0,00;0,00;110,11;-0,14;0,00;0,00;
0,00;0,00;106,90;-0,18;0,00;0,00;
0,00;0,00;103,70;-0,25;0,00;0,00;
0,00;0,00;100,50;-0,11;0,00;0,00;
0,00;0,00;97,30;-0,23;0,00;0,00;
0,00;0,00;94,10;-0,14;0,00;0,00;
0,00;0,00;90,91;-0,18;0,00;0,00;
0,00;0,00;87,70;-0,23;0,00;0,00;
0,00;0,00;84,50;-0,09;0,00;0,00;
0,00;0,00;81,30;-0,23;0,00;0,00;
0,00;0,00;78,10;-0,16;0,00;0,00;
0,00;0,00;74,90;-0,18;0,00;0,00;
0,00;0,00;71,70;-0,20;0,00;0,00;
0,00;0,00;68,50;-0,14;0,00;0,00;
0,00;0,00;65,30;-0,18;0,00;0,00;
0,00;0,00;62,10;-0,14;0,00;0,00;
0,00;0,00;58,90;-0,18;0,00;0,00;
0,00;0,00;55,70;-0,23;0,00;0,00;
0,00;0,00;52,50;-0,09;0,00;0,00;
0,00;0,00;49,30;-0,20;0,00;0,00;
0,00;0,00;46,10;-0,14;0,00;0,00;
0,00;0,00;42,90;-0,18;0,00;0,00;
0,00;0,00;39,70;-0,23;0,00;0,00;
0,00;0,00;36,50;-0,11;0,00;0,00;
0,00;0,00;33,30;-0,23;0,00;0,00;
0,00;0,00;30,10;-0,14;0,00;0,00;
0,00;0,00;26,90;-0,18;0,00;0,00;
0,00;0,00;23,70;-0,23;0,00;0,00;
0,00;0,00;20,50;-0,11;0,00;0,00;
0,00;0,00;17,30;-0,20;0,00;0,00;
