35089;02.03.21 17:40:46;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210302110819P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;-0,05;0,00;0,00;
0,00;0,00;0,05;0,13;0,00;0,00;
0,00;0,00;0,60;0,04;0,00;0,00;
0,00;0,00;1,63;0,04;0,00;0,00;
0,00;0,00;3,16;0,06;0,00;0,00;
0,00;0,00;5,21;0,06;0,00;0,00;
0,00;0,00;7,78;0,09;0,00;0,00;
0,00;0,00;10,84;-0,02;0,00;0,00;
0,00;0,00;13,95;-0,02;0,00;0,00;
0,00;0,00;17,13;0,02;0,00;0,00;
0,00;0,00;20,34;-0,02;0,00;0,00;
0,00;0,00;23,54;0,02;0,00;0,00;
0,00;0,00;26,74;-0,03;0,00;0,00;
0,00;0,00;29,94;-0,02;0,00;0,00;
0,00;0,00;33,15;-0,00;0,00;0,00;
0,00;0,00;36,34;0,02;0,00;0,00;
0,00;0,00;42,74;-0,00;0,00;0,00;
0,00;0,00;49,14;-0,00;0,00;0,00;
0,00;0,00;52,34;-0,00;0,00;0,00;
0,00;0,00;55,54;0,02;0,00;0,00;
0,00;0,00;58,74;0,02;0,00;0,00;
0,00;0,00;61,94;-0,05;0,00;0,00;
0,00;0,00;68,34;-0,05;0,00;0,00;
0,00;0,00;71,54;0,02;0,00;0,00;
0,00;0,00;74,74;-0,02;0,00;0,00;
0,00;0,00;77,94;-0,05;0,00;0,00;
0,00;0,00;81,14;-0,02;0,00;0,00;
0,00;0,00;84,34;-0,00;0,00;0,00;
0,00;0,00;87,54;-0,02;0,00;0,00;
0,00;0,00;93,94;-0,02;0,00;0,00;
0,00;0,00;97,14;-0,02;0,00;0,00;
0,00;0,00;103,54;0,02;0,00;0,00;
0,00;0,00;106,74;-0,03;0,00;0,00;
0,00;0,00;109,94;-0,02;0,00;0,00;
0,00;0,00;113,14;0,02;0,00;0,00;
0,00;0,00;119,54;0,02;0,00;0,00;
0,00;0,00;122,74;0,02;0,00;0,00;
0,00;0,00;125,94;-0,02;0,00;0,00;
0,00;0,00;129,14;-0,02;0,00;0,00;
0,00;0,00;132,34;-0,02;0,00;0,00;
0,00;0,00;135,54;-0,00;0,00;0,00;
0,00;0,00;141,94;-0,02;0,00;0,00;
0,00;0,00;145,14;-0,00;0,00;0,00;
0,00;0,00;148,34;-0,02;0,00;0,00;
0,00;0,00;151,54;0,02;0,00;0,00;
0,00;0,00;157,94;-0,05;0,00;0,00;
0,00;0,00;161,02;-0,14;0,00;0,00;
0,00;0,00;163,59;-0,07;0,00;0,00;
0,00;0,00;165,71;-0,14;0,00;0,00;
0,00;0,00;167,32;-0,07;0,00;0,00;
0,00;0,00;168,43;-0,09;0,00;0,00;
0,00;0,00;169,02;-0,16;0,00;0,00;
0,00;0,00;169,17;-0,09;0,00;0,00;
0,00;0,00;169,21;-0,09;0,00;0,00;
0,00;0,00;169,27;-0,07;0,00;0,00;
0,00;0,00;169,41;-0,09;0,00;0,00;
0,00;0,00;169,56;-0,09;0,00;0,00;
0,00;0,00;169,73;-0,07;0,00;0,00;
0,00;0,00;169,89;-0,09;0,00;0,00;
0,00;0,00;170,05;-0,07;0,00;0,00;
0,00;0,00;170,21;-0,07;0,00;0,00;
0,00;0,00;170,37;-0,07;0,00;0,00;
0,00;0,00;170,53;0,11;0,00;0,00;
0,00;0,00;170,69;0,11;0,00;0,00;
0,00;0,00;170,85;1,40;0,00;0,00;
0,00;0,00;170,98;4,81;0,00;0,00;
0,00;0,00;171,11;7,89;0,00;0,00;
0,00;0,00;171,21;7,23;0,00;0,00;
0,00;0,00;171,24;7,33;0,00;0,00;
0,00;0,00;171,26;7,23;0,00;0,00;
0,00;0,00;171,26;7,15;0,00;0,00;
0,00;0,00;171,27;7,10;0,00;0,00;
0,00;0,00;171,27;7,08;0,00;0,00;
0,00;0,00;171,27;7,08;0,00;0,00;
0,00;0,00;171,27;7,05;0,00;0,00;
0,00;0,00;171,28;6,99;0,00;0,00;
0,00;0,00;171,28;6,99;0,00;0,00;
0,00;0,00;171,28;6,99;0,00;0,00;
0,00;0,00;171,28;6,99;0,00;0,00;
0,00;0,00;171,28;6,99;0,00;0,00;
0,00;0,00;171,28;6,99;0,00;0,00;
