39713;12.05.21 14:21:04;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210512094113P0045;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,26;0,30;0,00;0,00;
0,00;0,00;74,71;0,30;0,00;0,00;
0,00;0,00;75,48;0,22;0,00;0,00;
0,00;0,00;76,63;0,30;0,00;0,00;
0,00;0,00;78,18;0,30;0,00;0,00;
0,00;0,00;80,10;0,30;0,00;0,00;
0,00;0,00;82,40;0,30;0,00;0,00;
0,00;0,00;84,74;0,30;0,00;0,00;
0,00;0,00;87,13;0,22;0,00;0,00;
0,00;0,00;89,54;0,22;0,00;0,00;
0,00;0,00;91,94;0,30;0,00;0,00;
0,00;0,00;94,34;0,30;0,00;0,00;
0,00;0,00;96,74;0,22;0,00;0,00;
0,00;0,00;99,15;0,06;0,00;0,00;
0,00;0,00;101,54;0,22;0,00;0,00;
0,00;0,00;103,95;0,22;0,00;0,00;
0,00;0,00;106,35;0,30;0,00;0,00;
0,00;0,00;108,75;0,22;0,00;0,00;
0,00;0,00;111,15;0,22;0,00;0,00;
0,00;0,00;113,54;0,06;0,00;0,00;
0,00;0,00;115,95;0,14;0,00;0,00;
0,00;0,00;118,35;0,22;0,00;0,00;
0,00;0,00;120,75;0,14;0,00;0,00;
0,00;0,00;123,15;0,14;0,00;0,00;
0,00;0,00;125,54;0,14;0,00;0,00;
0,00;0,00;127,95;0,22;0,00;0,00;
0,00;0,00;130,35;0,14;0,00;0,00;
0,00;0,00;132,75;0,14;0,00;0,00;
0,00;0,00;135,15;0,14;0,00;0,00;
0,00;0,00;137,54;0,14;0,00;0,00;
0,00;0,00;139,95;0,22;0,00;0,00;
0,00;0,00;142,35;0,22;0,00;0,00;
0,00;0,00;144,75;0,22;0,00;0,00;
0,00;0,00;147,15;0,14;0,00;0,00;
0,00;0,00;149,54;0,14;0,00;0,00;
0,00;0,00;151,95;0,14;0,00;0,00;
0,00;0,00;154,35;0,14;0,00;0,00;
0,00;0,00;156,74;0,22;0,00;0,00;
0,00;0,00;159,15;0,14;0,00;0,00;
0,00;0,00;161,54;0,06;0,00;0,00;
0,00;0,00;166,35;0,30;0,00;0,00;
0,00;0,00;168,75;0,22;0,00;0,00;
0,00;0,00;171,15;0,22;0,00;0,00;
0,00;0,00;173,54;0,30;0,00;0,00;
0,00;0,00;175,80;0,14;0,00;0,00;
0,00;0,00;177,67;0,22;0,00;0,00;
0,00;0,00;179,23;0,22;0,00;0,00;
0,00;0,00;180,40;0,14;0,00;0,00;
0,00;0,00;181,68;0,14;0,00;0,00;
0,00;0,00;181,77;0,22;0,00;0,00;
0,00;0,00;181,92;0,14;0,00;0,00;
0,00;0,00;182,06;0,06;0,00;0,00;
0,00;0,00;182,23;0,14;0,00;0,00;
0,00;0,00;182,39;0,06;0,00;0,00;
0,00;0,00;182,55;0,22;0,00;0,00;
0,00;0,00;182,71;0,06;0,00;0,00;
0,00;0,00;182,87;0,22;0,00;0,00;
0,00;0,00;183,03;0,22;0,00;0,00;
0,00;0,00;183,19;0,22;0,00;0,00;
0,00;0,00;183,35;0,22;0,00;0,00;
0,00;0,00;183,51;0,14;0,00;0,00;
0,00;0,00;183,67;0,14;0,00;0,00;
0,00;0,00;183,83;0,22;0,00;0,00;
0,00;0,00;183,99;0,30;0,00;0,00;
0,00;0,00;184,15;0,06;0,00;0,00;
0,00;0,00;184,31;0,22;0,00;0,00;
0,00;0,00;184,47;0,22;0,00;0,00;
0,00;0,00;184,63;0,14;0,00;0,00;
0,00;0,00;184,79;0,22;0,00;0,00;
0,00;0,00;184,95;0,22;0,00;0,00;
0,00;0,00;185,11;0,22;0,00;0,00;
0,00;0,00;185,27;0,14;0,00;0,00;
0,00;0,00;185,43;0,14;0,00;0,00;
0,00;0,00;185,59;0,14;0,00;0,00;
0,00;0,00;185,70;0,06;0,00;0,00;
0,00;0,00;185,64;-0,08;0,00;0,00;
0,00;0,00;185,19;-0,23;0,00;0,00;
0,00;0,00;184,43;-0,16;0,00;0,00;
0,00;0,00;184,01;-0,31;0,00;0,00;
0,00;0,00;183,79;-0,16;0,00;0,00;
0,00;0,00;183,70;-0,16;0,00;0,00;
0,00;0,00;183,68;-0,16;0,00;0,00;
0,00;0,00;183,89;0,14;0,00;0,00;
0,00;0,00;184,02;0,14;0,00;0,00;
0,00;0,00;184,18;0,14;0,00;0,00;
0,00;0,00;184,35;0,30;0,00;0,00;
0,00;0,00;184,51;0,22;0,00;0,00;
0,00;0,00;184,67;0,22;0,00;0,00;
0,00;0,00;184,83;0,22;0,00;0,00;
0,00;0,00;184,99;0,30;0,00;0,00;
0,00;0,00;185,15;0,14;0,00;0,00;
0,00;0,00;185,31;0,22;0,00;0,00;
0,00;0,00;185,47;0,30;0,00;0,00;
0,00;0,00;185,63;0,22;0,00;0,00;
0,00;0,00;185,79;0,22;0,00;0,00;
0,00;0,00;185,95;0,30;0,00;0,00;
0,00;0,00;186,11;0,22;0,00;0,00;
0,00;0,00;186,27;0,22;0,00;0,00;
0,00;0,00;186,43;0,22;0,00;0,00;
0,00;0,00;186,59;0,14;0,00;0,00;
0,00;0,00;186,75;0,14;0,00;0,00;
0,00;0,00;186,91;0,22;0,00;0,00;
0,00;0,00;187,07;0,22;0,00;0,00;
0,00;0,00;187,23;0,22;0,00;0,00;
0,00;0,00;187,39;0,22;0,00;0,00;
0,00;0,00;187,55;0,06;0,00;0,00;
0,00;0,00;187,71;0,30;0,00;0,00;
0,00;0,00;187,87;0,14;0,00;0,00;
0,00;0,00;188,03;0,30;0,00;0,00;
0,00;0,00;188,19;0,30;0,00;0,00;
0,00;0,00;188,35;0,22;0,00;0,00;
0,00;0,00;188,51;0,22;0,00;0,00;
0,00;0,00;188,67;0,30;0,00;0,00;
0,00;0,00;188,82;5,78;0,00;0,00;
0,00;0,00;188,96;14,98;0,00;0,00;
0,00;0,00;189,11;18,86;0,00;0,00;
0,00;0,00;189,29;17,34;0,00;0,00;
0,00;0,00;189,46;19,17;0,00;0,00;
0,00;0,00;189,61;21,84;0,00;0,00;
0,00;0,00;189,77;24,11;0,00;0,00;
0,00;0,00;189,93;26,63;0,00;0,00;
0,00;0,00;190,09;28,91;0,00;0,00;
0,00;0,00;190,25;28,38;0,00;0,00;
0,00;0,00;190,43;22,90;0,00;0,00;
0,00;0,00;190,61;18,18;0,00;0,00;
0,00;0,00;190,77;17,04;0,00;0,00;
0,00;0,00;190,92;17,20;0,00;0,00;
0,00;0,00;191,07;18,57;0,00;0,00;
0,00;0,00;191,23;18,88;0,00;0,00;
0,00;0,00;191,39;19,33;0,00;0,00;
0,00;0,00;191,55;21,31;0,00;0,00;
0,00;0,00;191,70;21,37;0,00;0,00;
0,00;0,00;191,87;21,00;0,00;0,00;
0,00;0,00;192,03;20,70;0,00;0,00;
0,00;0,00;192,19;20,39;0,00;0,00;
0,00;0,00;192,35;20,31;0,00;0,00;
