27391;06.09.21 11:19:37;21;Avvicinamento Pressata Finale;position > max position (10);20210903161945P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;-0,04;0,00;0,00;
0,00;0,00;1,12;0,04;0,00;0,00;
0,00;0,00;4,20;-0,09;0,00;0,00;
0,00;0,00;8,82;-0,04;0,00;0,00;
0,00;0,00;13,63;0,04;0,00;0,00;
0,00;0,00;18,42;-0,05;0,00;0,00;
0,00;0,00;23,22;0,04;0,00;0,00;
0,00;0,00;32,82;-0,04;0,00;0,00;
0,00;0,00;52,02;-0,09;0,00;0,00;
0,00;0,00;61,62;-0,01;0,00;0,00;
0,00;0,00;66,42;-0,04;0,00;0,00;
0,00;0,00;71,22;-0,04;0,00;0,00;
0,00;0,00;80,82;-0,01;0,00;0,00;
0,00;0,00;104,82;-0,09;0,00;0,00;
0,00;0,00;109,62;-0,04;0,00;0,00;
0,00;0,00;114,42;-0,04;0,00;0,00;
0,00;0,00;124,02;-0,04;0,00;0,00;
0,00;0,00;128,82;-0,04;0,00;0,00;
0,00;0,00;133,62;-0,01;0,00;0,00;
0,00;0,00;143,22;-0,04;0,00;0,00;
0,00;0,00;148,02;-0,04;0,00;0,00;
0,00;0,00;152,82;-0,04;0,00;0,00;
0,00;0,00;157,62;-0,04;0,00;0,00;
0,00;0,00;162,42;-0,04;0,00;0,00;
0,00;0,00;167,22;-0,04;0,00;0,00;
0,00;0,00;172,02;-0,04;0,00;0,00;
0,00;0,00;181,62;-0,04;0,00;0,00;
0,00;0,00;186,42;-0,04;0,00;0,00;
0,00;0,00;205,62;-0,09;0,00;0,00;
0,00;0,00;215,22;-0,04;0,00;0,00;
0,00;0,00;220,02;-0,04;0,00;0,00;
0,00;0,00;224,82;-0,04;0,00;0,00;
0,00;0,00;229,62;-0,01;0,00;0,00;
0,00;0,00;244,02;-0,04;0,00;0,00;
0,00;0,00;248,82;-0,04;0,00;0,00;
0,00;0,00;253,62;-0,01;0,00;0,00;
0,00;0,00;258,42;-0,04;0,00;0,00;
0,00;0,00;263,22;-0,04;0,00;0,00;
0,00;0,00;268,02;-0,04;0,00;0,00;
0,00;0,00;272,82;-0,04;0,00;0,00;
0,00;0,00;287,22;0,04;0,00;0,00;
0,00;0,00;292,02;0,08;0,00;0,00;
0,00;0,00;301,62;-0,04;0,00;0,00;
0,00;0,00;306,18;-0,18;0,00;0,00;
0,00;0,00;309,04;-0,09;0,00;0,00;
0,00;0,00;309,93;-0,04;0,00;0,00;
0,00;0,00;314,00;0,04;0,00;0,00;
0,00;0,00;314,96;0,12;0,00;0,00;
0,00;0,00;315,28;0,17;0,00;0,00;
0,00;0,00;315,60;0,17;0,00;0,00;
0,00;0,00;315,92;0,17;0,00;0,00;
0,00;0,00;316,24;0,17;0,00;0,00;
0,00;0,00;316,56;0,17;0,00;0,00;
0,00;0,00;316,88;0,26;0,00;0,00;
0,00;0,00;317,19;0,78;0,00;0,00;
0,00;0,00;317,52;0,87;0,00;0,00;
0,00;0,00;317,84;0,91;0,00;0,00;
0,00;0,00;318,16;0,95;0,00;0,00;
0,00;0,00;318,48;1,00;0,00;0,00;
