32644;31.03.21 15:28:25;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210331104718P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,41;0,08;0,00;0,00;
0,00;0,00;21,63;0,16;0,00;0,00;
0,00;0,00;22,78;0,16;0,00;0,00;
0,00;0,00;24,33;0,16;0,00;0,00;
0,00;0,00;26,25;0,22;0,00;0,00;
0,00;0,00;28,55;0,22;0,00;0,00;
0,00;0,00;30,89;0,16;0,00;0,00;
0,00;0,00;33,28;0,16;0,00;0,00;
0,00;0,00;38,10;0,16;0,00;0,00;
0,00;0,00;42,90;0,16;0,00;0,00;
0,00;0,00;47,69;0,08;0,00;0,00;
0,00;0,00;50,10;0,08;0,00;0,00;
0,00;0,00;52,50;0,08;0,00;0,00;
0,00;0,00;54,90;0,08;0,00;0,00;
0,00;0,00;57,30;0,16;0,00;0,00;
0,00;0,00;59,69;0,08;0,00;0,00;
0,00;0,00;62,10;0,16;0,00;0,00;
0,00;0,00;64,50;0,08;0,00;0,00;
0,00;0,00;66,90;0,16;0,00;0,00;
0,00;0,00;69,30;0,08;0,00;0,00;
0,00;0,00;76,50;0,08;0,00;0,00;
0,00;0,00;78,90;0,16;0,00;0,00;
0,00;0,00;88,50;0,08;0,00;0,00;
0,00;0,00;90,90;0,16;0,00;0,00;
0,00;0,00;93,30;0,08;0,00;0,00;
0,00;0,00;95,69;0,08;0,00;0,00;
0,00;0,00;100,50;0,16;0,00;0,00;
0,00;0,00;102,90;0,16;0,00;0,00;
0,00;0,00;112,50;0,16;0,00;0,00;
0,00;0,00;114,90;0,16;0,00;0,00;
0,00;0,00;119,69;0,08;0,00;0,00;
0,00;0,00;126,90;0,16;0,00;0,00;
0,00;0,00;129,30;0,08;0,00;0,00;
0,00;0,00;136,50;0,08;0,00;0,00;
0,00;0,00;138,90;0,08;0,00;0,00;
0,00;0,00;141,30;0,16;0,00;0,00;
0,00;0,00;143,70;0,08;0,00;0,00;
0,00;0,00;148,50;0,08;0,00;0,00;
0,00;0,00;160,49;0,16;0,00;0,00;
0,00;0,00;162,90;0,16;0,00;0,00;
0,00;0,00;165,30;0,16;0,00;0,00;
0,00;0,00;167,69;0,31;0,00;0,00;
0,00;0,00;170,10;0,23;0,00;0,00;
0,00;0,00;172,49;0,08;0,00;0,00;
0,00;0,00;174,59;0,16;0,00;0,00;
0,00;0,00;176,36;0,16;0,00;0,00;
0,00;0,00;177,79;0,16;0,00;0,00;
0,00;0,00;179,97;0,08;0,00;0,00;
0,00;0,00;180,25;0,08;0,00;0,00;
0,00;0,00;183,85;0,08;0,00;0,00;
0,00;0,00;183,85;0,08;0,00;0,00;
