18978;14.05.21 08:10:06;21;Avvicinamento Pressata Finale;position > max position (10);20210513151207P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,04;0,00;0,00;
0,00;0,00;33,30;0,08;0,00;0,00;
0,00;0,00;37,92;-0,01;0,00;0,00;
0,00;0,00;52,32;-0,01;0,00;0,00;
0,00;0,00;57,12;-0,04;0,00;0,00;
0,00;0,00;61,92;-0,04;0,00;0,00;
0,00;0,00;71,52;-0,04;0,00;0,00;
0,00;0,00;81,12;-0,04;0,00;0,00;
0,00;0,00;95,52;-0,04;0,00;0,00;
0,00;0,00;100,32;-0,04;0,00;0,00;
0,00;0,00;105,12;-0,04;0,00;0,00;
0,00;0,00;119,52;-0,01;0,00;0,00;
0,00;0,00;124,32;-0,04;0,00;0,00;
0,00;0,00;129,12;-0,04;0,00;0,00;
0,00;0,00;133,92;-0,01;0,00;0,00;
0,00;0,00;143,52;-0,04;0,00;0,00;
0,00;0,00;153,12;-0,04;0,00;0,00;
0,00;0,00;157,92;-0,04;0,00;0,00;
0,00;0,00;162,72;-0,04;0,00;0,00;
0,00;0,00;172,32;-0,05;0,00;0,00;
0,00;0,00;177,12;-0,04;0,00;0,00;
0,00;0,00;181,92;-0,04;0,00;0,00;
0,00;0,00;196,32;-0,01;0,00;0,00;
0,00;0,00;201,12;-0,01;0,00;0,00;
0,00;0,00;215,52;0,04;0,00;0,00;
0,00;0,00;220,32;0,08;0,00;0,00;
0,00;0,00;234,72;0,04;0,00;0,00;
0,00;0,00;239,52;-0,04;0,00;0,00;
0,00;0,00;253,92;-0,04;0,00;0,00;
0,00;0,00;263,52;-0,04;0,00;0,00;
0,00;0,00;273,12;-0,10;0,00;0,00;
0,00;0,00;282,72;-0,01;0,00;0,00;
0,00;0,00;287,52;-0,04;0,00;0,00;
0,00;0,00;292,32;-0,04;0,00;0,00;
0,00;0,00;301,92;-0,01;0,00;0,00;
0,00;0,00;306,41;-0,04;0,00;0,00;
0,00;0,00;309,15;-0,04;0,00;0,00;
0,00;0,00;309,94;-0,04;0,00;0,00;
0,00;0,00;312,76;0,04;0,00;0,00;
0,00;0,00;315,00;0,08;0,00;0,00;
0,00;0,00;315,32;0,17;0,00;0,00;
0,00;0,00;315,64;0,12;0,00;0,00;
0,00;0,00;315,96;0,08;0,00;0,00;
0,00;0,00;316,60;0,04;0,00;0,00;
0,00;0,00;316,92;0,08;0,00;0,00;
0,00;0,00;317,23;0,65;0,00;0,00;
0,00;0,00;317,56;0,69;0,00;0,00;
0,00;0,00;317,88;0,74;0,00;0,00;
0,00;0,00;318,20;0,87;0,00;0,00;
0,00;0,00;318,52;0,91;0,00;0,00;
0,00;0,00;318,84;1,04;0,00;0,00;
0,00;0,00;319,16;1,04;0,00;0,00;
0,00;0,00;319,48;1,22;0,00;0,00;
0,00;0,00;319,80;1,25;0,00;0,00;
0,00;0,00;320,12;1,25;0,00;0,00;
0,00;0,00;320,44;1,43;0,00;0,00;
0,00;0,00;320,76;1,48;0,00;0,00;
0,00;0,00;321,08;1,57;0,00;0,00;
0,00;0,00;321,40;1,60;0,00;0,00;
0,00;0,00;321,72;1,69;0,00;0,00;
0,00;0,00;322,04;1,73;0,00;0,00;
0,00;0,00;322,36;1,73;0,00;0,00;
0,00;0,00;322,68;1,78;0,00;0,00;
0,00;0,00;323,00;1,91;0,00;0,00;
0,00;0,00;323,32;1,95;0,00;0,00;
0,00;0,00;323,64;1,95;0,00;0,00;
0,00;0,00;323,96;2,08;0,00;0,00;
0,00;0,00;324,28;2,04;0,00;0,00;
0,00;0,00;324,60;2,17;0,00;0,00;
0,00;0,00;324,92;2,30;0,00;0,00;
0,00;0,00;325,24;2,35;0,00;0,00;
0,00;0,00;325,56;2,35;0,00;0,00;
0,00;0,00;325,88;2,52;0,00;0,00;
0,00;0,00;326,20;2,74;0,00;0,00;
0,00;0,00;326,52;2,78;0,00;0,00;
0,00;0,00;326,83;3,26;0,00;0,00;
0,00;0,00;327,16;3,17;0,00;0,00;
0,00;0,00;327,48;3,30;0,00;0,00;
0,00;0,00;327,80;3,13;0,00;0,00;
0,00;0,00;328,12;3,04;0,00;0,00;
0,00;0,00;328,44;3,13;0,00;0,00;
0,00;0,00;328,76;3,09;0,00;0,00;
0,00;0,00;329,08;3,00;0,00;0,00;
0,00;0,00;329,40;3,04;0,00;0,00;
0,00;0,00;329,72;3,13;0,00;0,00;
0,00;0,00;330,04;3,17;0,00;0,00;
0,00;0,00;330,36;3,13;0,00;0,00;
0,00;0,00;330,68;3,21;0,00;0,00;
0,00;0,00;331,00;3,34;0,00;0,00;
0,00;0,00;331,32;3,48;0,00;0,00;
0,00;0,00;331,60;12,30;0,00;0,00;
0,00;0,00;331,61;13,22;0,00;0,00;
0,00;0,00;331,62;13,74;0,00;0,00;
0,00;0,00;331,63;14,09;0,00;0,00;
0,00;0,00;331,63;14,21;0,00;0,00;
0,00;0,00;331,63;14,35;0,00;0,00;
0,00;0,00;331,64;14,44;0,00;0,00;
