26301;25.01.21 10:11:09;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210123111204P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;43,90;-0,02;0,00;0,00;
0,00;0,00;44,17;0,27;0,00;0,00;
0,00;0,00;44,96;0,20;0,00;0,00;
0,00;0,00;46,23;0,20;0,00;0,00;
0,00;0,00;48,01;0,23;0,00;0,00;
0,00;0,00;50,32;0,27;0,00;0,00;
0,00;0,00;53,14;0,18;0,00;0,00;
0,00;0,00;56,30;0,12;0,00;0,00;
0,00;0,00;59,41;0,18;0,00;0,00;
0,00;0,00;62,64;0,16;0,00;0,00;
0,00;0,00;65,84;0,16;0,00;0,00;
0,00;0,00;69,05;0,18;0,00;0,00;
0,00;0,00;72,25;0,16;0,00;0,00;
0,00;0,00;75,45;0,16;0,00;0,00;
0,00;0,00;78,65;0,18;0,00;0,00;
0,00;0,00;81,85;0,16;0,00;0,00;
0,00;0,00;85,05;0,13;0,00;0,00;
0,00;0,00;88,25;0,16;0,00;0,00;
0,00;0,00;91,44;0,18;0,00;0,00;
0,00;0,00;94,65;0,20;0,00;0,00;
0,00;0,00;97,85;0,13;0,00;0,00;
0,00;0,00;101,05;0,16;0,00;0,00;
0,00;0,00;104,25;0,16;0,00;0,00;
0,00;0,00;107,45;0,16;0,00;0,00;
0,00;0,00;110,65;0,18;0,00;0,00;
0,00;0,00;113,85;0,16;0,00;0,00;
0,00;0,00;117,05;0,18;0,00;0,00;
0,00;0,00;120,25;0,18;0,00;0,00;
0,00;0,00;123,45;0,16;0,00;0,00;
0,00;0,00;126,65;0,20;0,00;0,00;
0,00;0,00;129,85;0,13;0,00;0,00;
0,00;0,00;133,05;0,13;0,00;0,00;
0,00;0,00;136,25;0,16;0,00;0,00;
0,00;0,00;139,45;0,13;0,00;0,00;
0,00;0,00;142,65;0,20;0,00;0,00;
0,00;0,00;145,85;0,13;0,00;0,00;
0,00;0,00;149,05;0,18;0,00;0,00;
0,00;0,00;152,08;0,02;0,00;0,00;
0,00;0,00;154,59;0,07;0,00;0,00;
0,00;0,00;156,66;0,09;0,00;0,00;
0,00;0,00;158,22;0,07;0,00;0,00;
0,00;0,00;159,26;0,05;0,00;0,00;
0,00;0,00;159,80;0,02;0,00;0,00;
0,00;0,00;159,92;0,09;0,00;0,00;
0,00;0,00;159,97;0,05;0,00;0,00;
0,00;0,00;159,97;0,05;0,00;0,00;
0,00;0,00;160,06;0,05;0,00;0,00;
0,00;0,00;160,20;0,14;0,00;0,00;
0,00;0,00;160,36;0,12;0,00;0,00;
0,00;0,00;160,52;0,12;0,00;0,00;
0,00;0,00;160,68;0,07;0,00;0,00;
0,00;0,00;160,84;0,07;0,00;0,00;
0,00;0,00;161,00;0,05;0,00;0,00;
0,00;0,00;161,16;0,09;0,00;0,00;
0,00;0,00;161,32;0,07;0,00;0,00;
0,00;0,00;161,48;0,14;0,00;0,00;
0,00;0,00;161,64;0,12;0,00;0,00;
0,00;0,00;161,80;0,09;0,00;0,00;
0,00;0,00;161,96;0,12;0,00;0,00;
0,00;0,00;162,12;0,07;0,00;0,00;
0,00;0,00;162,28;0,07;0,00;0,00;
0,00;0,00;162,44;0,09;0,00;0,00;
0,00;0,00;162,60;0,09;0,00;0,00;
0,00;0,00;162,76;0,12;0,00;0,00;
0,00;0,00;162,92;0,07;0,00;0,00;
0,00;0,00;163,08;0,12;0,00;0,00;
0,00;0,00;163,24;0,09;0,00;0,00;
0,00;0,00;163,40;0,09;0,00;0,00;
0,00;0,00;163,56;0,07;0,00;0,00;
0,00;0,00;163,72;0,14;0,00;0,00;
0,00;0,00;163,88;0,07;0,00;0,00;
0,00;0,00;164,04;0,12;0,00;0,00;
0,00;0,00;164,20;0,14;0,00;0,00;
0,00;0,00;164,36;0,12;0,00;0,00;
0,00;0,00;164,52;0,12;0,00;0,00;
0,00;0,00;164,68;0,09;0,00;0,00;
0,00;0,00;164,84;0,07;0,00;0,00;
0,00;0,00;165,00;0,09;0,00;0,00;
0,00;0,00;165,16;0,09;0,00;0,00;
0,00;0,00;165,32;0,09;0,00;0,00;
0,00;0,00;165,48;0,09;0,00;0,00;
0,00;0,00;165,64;0,14;0,00;0,00;
0,00;0,00;165,80;0,12;0,00;0,00;
0,00;0,00;165,96;0,09;0,00;0,00;
0,00;0,00;166,12;0,12;0,00;0,00;
0,00;0,00;166,28;0,09;0,00;0,00;
0,00;0,00;166,44;0,07;0,00;0,00;
0,00;0,00;166,60;0,09;0,00;0,00;
0,00;0,00;166,76;0,12;0,00;0,00;
0,00;0,00;166,92;0,09;0,00;0,00;
0,00;0,00;167,08;0,09;0,00;0,00;
0,00;0,00;167,24;0,12;0,00;0,00;
0,00;0,00;167,40;0,09;0,00;0,00;
0,00;0,00;167,56;0,14;0,00;0,00;
0,00;0,00;167,72;0,07;0,00;0,00;
0,00;0,00;167,88;0,09;0,00;0,00;
0,00;0,00;168,04;0,09;0,00;0,00;
0,00;0,00;168,20;0,14;0,00;0,00;
0,00;0,00;168,36;0,12;0,00;0,00;
0,00;0,00;168,52;0,12;0,00;0,00;
0,00;0,00;168,68;0,09;0,00;0,00;
0,00;0,00;168,84;0,12;0,00;0,00;
0,00;0,00;169,00;0,09;0,00;0,00;
0,00;0,00;169,16;0,09;0,00;0,00;
0,00;0,00;169,32;0,05;0,00;0,00;
0,00;0,00;169,48;0,09;0,00;0,00;
0,00;0,00;169,64;0,09;0,00;0,00;
0,00;0,00;169,80;0,12;0,00;0,00;
0,00;0,00;169,96;0,09;0,00;0,00;
0,00;0,00;170,12;0,09;0,00;0,00;
0,00;0,00;170,28;0,12;0,00;0,00;
0,00;0,00;170,44;0,14;0,00;0,00;
0,00;0,00;170,60;0,12;0,00;0,00;
0,00;0,00;170,76;0,12;0,00;0,00;
0,00;0,00;170,92;0,05;0,00;0,00;
0,00;0,00;171,08;0,09;0,00;0,00;
0,00;0,00;171,24;0,14;0,00;0,00;
0,00;0,00;171,40;0,12;0,00;0,00;
0,00;0,00;171,56;0,14;0,00;0,00;
0,00;0,00;171,72;0,12;0,00;0,00;
0,00;0,00;171,88;0,14;0,00;0,00;
0,00;0,00;172,04;0,12;0,00;0,00;
0,00;0,00;172,20;0,14;0,00;0,00;
0,00;0,00;172,36;0,12;0,00;0,00;
0,00;0,00;172,52;0,14;0,00;0,00;
0,00;0,00;172,68;0,12;0,00;0,00;
0,00;0,00;172,84;0,09;0,00;0,00;
0,00;0,00;173,00;0,14;0,00;0,00;
0,00;0,00;173,16;0,09;0,00;0,00;
0,00;0,00;173,32;0,07;0,00;0,00;
0,00;0,00;173,48;0,12;0,00;0,00;
0,00;0,00;173,64;0,09;0,00;0,00;
0,00;0,00;173,80;0,07;0,00;0,00;
0,00;0,00;173,96;0,09;0,00;0,00;
0,00;0,00;174,12;0,14;0,00;0,00;
0,00;0,00;174,28;0,09;0,00;0,00;
0,00;0,00;174,44;0,09;0,00;0,00;
0,00;0,00;174,60;0,12;0,00;0,00;
0,00;0,00;174,76;0,12;0,00;0,00;
0,00;0,00;174,92;0,14;0,00;0,00;
0,00;0,00;175,08;0,09;0,00;0,00;
0,00;0,00;175,24;0,09;0,00;0,00;
0,00;0,00;175,40;0,09;0,00;0,00;
0,00;0,00;175,56;0,09;0,00;0,00;
0,00;0,00;175,72;0,25;0,00;0,00;
0,00;0,00;175,88;0,32;0,00;0,00;
0,00;0,00;176,04;0,38;0,00;0,00;
0,00;0,00;176,20;0,95;0,00;0,00;
0,00;0,00;176,35;1,65;0,00;0,00;
0,00;0,00;176,50;2,85;0,00;0,00;
0,00;0,00;176,65;3,91;0,00;0,00;
0,00;0,00;176,81;4,52;0,00;0,00;
0,00;0,00;176,97;4,93;0,00;0,00;
0,00;0,00;177,14;5,38;0,00;0,00;
0,00;0,00;177,30;5,86;0,00;0,00;
0,00;0,00;177,46;6,29;0,00;0,00;
0,00;0,00;177,62;6,69;0,00;0,00;
0,00;0,00;177,78;7,10;0,00;0,00;
0,00;0,00;177,94;7,46;0,00;0,00;
0,00;0,00;178,10;7,82;0,00;0,00;
0,00;0,00;178,26;8,18;0,00;0,00;
0,00;0,00;178,42;8,53;0,00;0,00;
0,00;0,00;178,54;8,28;0,00;0,00;
0,00;0,00;178,55;7,78;0,00;0,00;
0,00;0,00;178,55;7,57;0,00;0,00;
0,00;0,00;178,42;3,42;0,00;0,00;
0,00;0,00;177,81;-0,18;0,00;0,00;
0,00;0,00;176,66;-0,05;0,00;0,00;
0,00;0,00;174,98;-0,06;0,00;0,00;
0,00;0,00;172,79;-0,07;0,00;0,00;
0,00;0,00;170,09;-0,13;0,00;0,00;
0,00;0,00;166,96;-0,13;0,00;0,00;
0,00;0,00;163,84;-0,11;0,00;0,00;
0,00;0,00;160,64;-0,09;0,00;0,00;
0,00;0,00;157,43;-0,09;0,00;0,00;
0,00;0,00;154,22;-0,09;0,00;0,00;
0,00;0,00;151,02;-0,05;0,00;0,00;
0,00;0,00;147,82;-0,05;0,00;0,00;
0,00;0,00;144,62;-0,05;0,00;0,00;
0,00;0,00;141,42;-0,09;0,00;0,00;
0,00;0,00;138,22;-0,07;0,00;0,00;
0,00;0,00;135,02;-0,05;0,00;0,00;
0,00;0,00;131,82;-0,05;0,00;0,00;
0,00;0,00;128,62;-0,05;0,00;0,00;
0,00;0,00;125,42;-0,09;0,00;0,00;
0,00;0,00;122,22;-0,06;0,00;0,00;
0,00;0,00;119,02;-0,05;0,00;0,00;
0,00;0,00;115,82;-0,05;0,00;0,00;
0,00;0,00;112,63;-0,05;0,00;0,00;
0,00;0,00;109,42;-0,09;0,00;0,00;
0,00;0,00;106,22;-0,07;0,00;0,00;
0,00;0,00;103,02;-0,02;0,00;0,00;
0,00;0,00;99,82;-0,09;0,00;0,00;
0,00;0,00;96,62;-0,05;0,00;0,00;
0,00;0,00;93,42;-0,06;0,00;0,00;
0,00;0,00;90,22;-0,09;0,00;0,00;
0,00;0,00;87,02;-0,06;0,00;0,00;
0,00;0,00;83,82;-0,06;0,00;0,00;
0,00;0,00;80,63;-0,02;0,00;0,00;
0,00;0,00;77,42;-0,06;0,00;0,00;
0,00;0,00;74,22;-0,06;0,00;0,00;
0,00;0,00;71,02;-0,06;0,00;0,00;
0,00;0,00;67,82;-0,05;0,00;0,00;
0,00;0,00;64,62;-0,06;0,00;0,00;
0,00;0,00;61,42;-0,09;0,00;0,00;
0,00;0,00;58,22;-0,06;0,00;0,00;
0,00;0,00;55,02;-0,02;0,00;0,00;
0,00;0,00;51,82;-0,09;0,00;0,00;
0,00;0,00;48,62;-0,06;0,00;0,00;
0,00;0,00;45,42;-0,09;0,00;0,00;
0,00;0,00;42,22;-0,09;0,00;0,00;
0,00;0,00;39,02;-0,02;0,00;0,00;
0,00;0,00;35,82;-0,09;0,00;0,00;
0,00;0,00;32,62;-0,06;0,00;0,00;
0,00;0,00;29,42;-0,05;0,00;0,00;
0,00;0,00;26,22;-0,07;0,00;0,00;
0,00;0,00;23,02;-0,02;0,00;0,00;
0,00;0,00;19,82;-0,09;0,00;0,00;
0,00;0,00;16,62;-0,06;0,00;0,00;
0,00;0,00;13,43;-0,09;0,00;0,00;
0,00;0,00;10,68;-0,02;0,00;0,00;
0,00;0,00;8,36;-0,02;0,00;0,00;
0,00;0,00;6,51;0,05;0,00;0,00;
0,00;0,00;5,16;0,02;0,00;0,00;
0,00;0,00;4,32;0,09;0,00;0,00;
0,00;0,00;3,98;0,09;0,00;0,00;
