10751;04.02.21 09:17:25;21;Avvicinamento Pressata Finale;position > max position (10);20210203144705A0211;
0,00;0,00;263,82;0,09;0,00;0,00;
0,00;0,00;264,46;0,13;0,00;0,00;
0,00;0,00;264,78;0,04;0,00;0,00;
0,00;0,00;265,10;0,04;0,00;0,00;
0,00;0,00;265,74;0,04;0,00;0,00;
0,00;0,00;266,06;0,04;0,00;0,00;
0,00;0,00;266,70;0,04;0,00;0,00;
0,00;0,00;267,02;0,09;0,00;0,00;
0,00;0,00;267,34;0,04;0,00;0,00;
0,00;0,00;267,66;0,09;0,00;0,00;
0,00;0,00;267,98;0,04;0,00;0,00;
0,00;0,00;268,30;0,09;0,00;0,00;
0,00;0,00;268,94;0,04;0,00;0,00;
0,00;0,00;269,26;0,04;0,00;0,00;
0,00;0,00;269,58;0,09;0,00;0,00;
0,00;0,00;269,90;0,09;0,00;0,00;
0,00;0,00;270,86;0,04;0,00;0,00;
0,00;0,00;271,18;0,04;0,00;0,00;
0,00;0,00;271,50;0,04;0,00;0,00;
0,00;0,00;271,82;0,13;0,00;0,00;
0,00;0,00;272,14;0,09;0,00;0,00;
0,00;0,00;272,46;0,04;0,00;0,00;
0,00;0,00;273,10;0,04;0,00;0,00;
0,00;0,00;273,42;0,04;0,00;0,00;
0,00;0,00;273,74;0,04;0,00;0,00;
0,00;0,00;274,06;0,04;0,00;0,00;
0,00;0,00;274,38;0,04;0,00;0,00;
0,00;0,00;275,34;0,09;0,00;0,00;
0,00;0,00;275,66;0,09;0,00;0,00;
0,00;0,00;275,98;0,04;0,00;0,00;
0,00;0,00;276,30;0,04;0,00;0,00;
0,00;0,00;276,62;0,04;0,00;0,00;
0,00;0,00;277,26;0,04;0,00;0,00;
0,00;0,00;277,90;0,04;0,00;0,00;
0,00;0,00;278,54;0,04;0,00;0,00;
0,00;0,00;278,85;1,95;0,00;0,00;
0,00;0,00;279,16;4,00;0,00;0,00;
0,00;0,00;279,49;3,82;0,00;0,00;
0,00;0,00;279,81;4,17;0,00;0,00;
0,00;0,00;280,14;4,08;0,00;0,00;
0,00;0,00;280,46;4,17;0,00;0,00;
0,00;0,00;280,78;4,52;0,00;0,00;
0,00;0,00;281,09;4,91;0,00;0,00;
0,00;0,00;281,41;4,78;0,00;0,00;
0,00;0,00;281,74;5,30;0,00;0,00;
0,00;0,00;282,06;4,87;0,00;0,00;
0,00;0,00;282,38;5,21;0,00;0,00;
0,00;0,00;282,70;5,51;0,00;0,00;
0,00;0,00;283,01;5,69;0,00;0,00;
0,00;0,00;283,34;5,91;0,00;0,00;
0,00;0,00;283,66;5,95;0,00;0,00;
0,00;0,00;283,97;6,22;0,00;0,00;
0,00;0,00;284,30;6,08;0,00;0,00;
0,00;0,00;284,62;6,08;0,00;0,00;
0,00;0,00;284,94;6,22;0,00;0,00;
0,00;0,00;285,26;6,31;0,00;0,00;
0,00;0,00;285,57;6,61;0,00;0,00;
0,00;0,00;285,90;6,74;0,00;0,00;
0,00;0,00;286,22;6,91;0,00;0,00;
0,00;0,00;286,54;6,91;0,00;0,00;
0,00;0,00;286,86;6,79;0,00;0,00;
0,00;0,00;287,18;7,17;0,00;0,00;
0,00;0,00;287,50;7,30;0,00;0,00;
0,00;0,00;287,82;7,39;0,00;0,00;
0,00;0,00;288,13;7,60;0,00;0,00;
0,00;0,00;288,46;7,52;0,00;0,00;
0,00;0,00;288,78;7,95;0,00;0,00;
0,00;0,00;289,10;7,78;0,00;0,00;
0,00;0,00;289,42;8,04;0,00;0,00;
0,00;0,00;289,74;7,78;0,00;0,00;
0,00;0,00;290,06;8,17;0,00;0,00;
0,00;0,00;290,38;8,22;0,00;0,00;
0,00;0,00;290,70;8,17;0,00;0,00;
0,00;0,00;291,02;8,43;0,00;0,00;
0,00;0,00;291,34;8,30;0,00;0,00;
0,00;0,00;291,66;8,65;0,00;0,00;
0,00;0,00;291,98;8,70;0,00;0,00;
0,00;0,00;292,30;8,82;0,00;0,00;
0,00;0,00;292,62;8,82;0,00;0,00;
0,00;0,00;292,94;9,00;0,00;0,00;
0,00;0,00;293,26;8,96;0,00;0,00;
0,00;0,00;293,58;8,96;0,00;0,00;
0,00;0,00;293,90;9,61;0,00;0,00;
0,00;0,00;294,22;9,35;0,00;0,00;
0,00;0,00;294,53;10,21;0,00;0,00;
0,00;0,00;294,85;10,21;0,00;0,00;
0,00;0,00;295,18;10,43;0,00;0,00;
0,00;0,00;295,49;10,96;0,00;0,00;
0,00;0,00;295,81;11,26;0,00;0,00;
0,00;0,00;296,13;12,09;0,00;0,00;
0,00;0,00;296,45;12,18;0,00;0,00;
0,00;0,00;296,77;12,60;0,00;0,00;
0,00;0,00;297,10;12,96;0,00;0,00;
0,00;0,00;297,42;12,96;0,00;0,00;
0,00;0,00;297,73;13,34;0,00;0,00;
0,00;0,00;298,05;13,48;0,00;0,00;
0,00;0,00;298,38;13,87;0,00;0,00;
0,00;0,00;298,69;13,82;0,00;0,00;
0,00;0,00;299,02;14,30;0,00;0,00;
0,00;0,00;299,34;14,04;0,00;0,00;
0,00;0,00;299,66;14,52;0,00;0,00;
0,00;0,00;299,98;15,00;0,00;0,00;
0,00;0,00;300,30;14,78;0,00;0,00;
0,00;0,00;300,61;15,13;0,00;0,00;
0,00;0,00;300,94;15,22;0,00;0,00;
0,00;0,00;301,26;15,17;0,00;0,00;
0,00;0,00;301,58;15,70;0,00;0,00;
0,00;0,00;301,90;15,61;0,00;0,00;
0,00;0,00;302,21;15,87;0,00;0,00;
0,00;0,00;302,54;16,05;0,00;0,00;
0,00;0,00;302,86;16,21;0,00;0,00;
0,00;0,00;303,17;16,35;0,00;0,00;
0,00;0,00;303,50;16,61;0,00;0,00;
0,00;0,00;303,82;16,56;0,00;0,00;
0,00;0,00;304,13;17,13;0,00;0,00;
0,00;0,00;304,45;17,52;0,00;0,00;
0,00;0,00;304,77;17,69;0,00;0,00;
0,00;0,00;305,09;18,30;0,00;0,00;
0,00;0,00;305,42;18,53;0,00;0,00;
0,00;0,00;305,74;18,74;0,00;0,00;
0,00;0,00;306,05;19,22;0,00;0,00;
0,00;0,00;306,37;19,35;0,00;0,00;
0,00;0,00;306,70;19,78;0,00;0,00;
0,00;0,00;307,01;20,26;0,00;0,00;
0,00;0,00;307,32;27,09;0,00;0,00;
0,00;0,00;307,49;40,35;0,00;0,00;
0,00;0,00;307,53;41,57;0,00;0,00;
0,00;0,00;307,54;42,62;0,00;0,00;
0,00;0,00;307,55;42,97;0,00;0,00;
0,00;0,00;307,56;43,88;0,00;0,00;
0,00;0,00;307,57;44,36;0,00;0,00;
0,00;0,00;307,57;44,53;0,00;0,00;
