17701;29.04.21 11:25:48;21;Avvicinamento Pressata Finale;position < min position (11);20210428161609A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;21,12;-0,01;0,00;0,00;
0,00;0,00;24,20;0,04;0,00;0,00;
0,00;0,00;28,82;-0,01;0,00;0,00;
0,00;0,00;43,22;-0,04;0,00;0,00;
0,00;0,00;57,62;-0,01;0,00;0,00;
0,00;0,00;62,42;0,04;0,00;0,00;
0,00;0,00;76,82;0,04;0,00;0,00;
0,00;0,00;86,42;-0,04;0,00;0,00;
0,00;0,00;100,82;-0,01;0,00;0,00;
0,00;0,00;105,62;-0,04;0,00;0,00;
0,00;0,00;110,42;0,04;0,00;0,00;
0,00;0,00;120,02;0,04;0,00;0,00;
0,00;0,00;124,82;-0,01;0,00;0,00;
0,00;0,00;129,62;-0,01;0,00;0,00;
0,00;0,00;134,42;0,04;0,00;0,00;
0,00;0,00;153,62;-0,04;0,00;0,00;
0,00;0,00;172,82;0,04;0,00;0,00;
0,00;0,00;177,62;-0,04;0,00;0,00;
0,00;0,00;181,75;-0,09;0,00;0,00;
0,00;0,00;184,03;-0,04;0,00;0,00;
0,00;0,00;185,06;0,04;0,00;0,00;
0,00;0,00;185,25;0,04;0,00;0,00;
0,00;0,00;185,44;0,04;0,00;0,00;
0,00;0,00;185,82;0,08;0,00;0,00;
0,00;0,00;186,02;0,04;0,00;0,00;
0,00;0,00;186,21;0,08;0,00;0,00;
0,00;0,00;186,40;0,04;0,00;0,00;
0,00;0,00;186,59;0,08;0,00;0,00;
0,00;0,00;186,78;0,08;0,00;0,00;
0,00;0,00;186,98;0,04;0,00;0,00;
0,00;0,00;187,17;0,04;0,00;0,00;
0,00;0,00;187,94;0,04;0,00;0,00;
0,00;0,00;188,13;0,12;0,00;0,00;
0,00;0,00;188,32;0,04;0,00;0,00;
0,00;0,00;188,51;0,04;0,00;0,00;
0,00;0,00;188,90;0,08;0,00;0,00;
0,00;0,00;189,09;0,04;0,00;0,00;
0,00;0,00;190,24;0,08;0,00;0,00;
0,00;0,00;191,01;0,08;0,00;0,00;
0,00;0,00;191,78;0,04;0,00;0,00;
0,00;0,00;191,97;0,12;0,00;0,00;
0,00;0,00;192,16;0,08;0,00;0,00;
0,00;0,00;192,35;0,04;0,00;0,00;
0,00;0,00;192,54;0,12;0,00;0,00;
0,00;0,00;192,74;0,12;0,00;0,00;
0,00;0,00;192,93;0,17;0,00;0,00;
0,00;0,00;193,12;0,17;0,00;0,00;
0,00;0,00;193,31;0,17;0,00;0,00;
0,00;0,00;193,50;0,12;0,00;0,00;
0,00;0,00;193,70;0,17;0,00;0,00;
0,00;0,00;193,89;0,17;0,00;0,00;
0,00;0,00;194,08;0,17;0,00;0,00;
0,00;0,00;194,27;0,17;0,00;0,00;
0,00;0,00;194,46;0,17;0,00;0,00;
0,00;0,00;194,66;0,17;0,00;0,00;
0,00;0,00;194,85;0,17;0,00;0,00;
0,00;0,00;195,04;0,17;0,00;0,00;
0,00;0,00;195,23;0,35;0,00;0,00;
0,00;0,00;195,42;0,35;0,00;0,00;
0,00;0,00;195,62;0,35;0,00;0,00;
0,00;0,00;195,81;0,35;0,00;0,00;
0,00;0,00;196,00;0,43;0,00;0,00;
0,00;0,00;196,19;0,52;0,00;0,00;
0,00;0,00;196,38;0,52;0,00;0,00;
0,00;0,00;196,58;0,52;0,00;0,00;
0,00;0,00;196,77;0,52;0,00;0,00;
0,00;0,00;196,96;0,52;0,00;0,00;
0,00;0,00;197,15;0,52;0,00;0,00;
0,00;0,00;197,34;0,52;0,00;0,00;
0,00;0,00;197,54;0,56;0,00;0,00;
0,00;0,00;197,73;0,65;0,00;0,00;
0,00;0,00;197,92;0,69;0,00;0,00;
0,00;0,00;198,11;0,52;0,00;0,00;
0,00;0,00;198,30;0,35;0,00;0,00;
0,00;0,00;198,50;0,35;0,00;0,00;
0,00;0,00;198,69;0,35;0,00;0,00;
0,00;0,00;198,88;0,26;0,00;0,00;
0,00;0,00;199,07;0,30;0,00;0,00;
0,00;0,00;199,26;0,47;0,00;0,00;
0,00;0,00;199,45;0,78;0,00;0,00;
0,00;0,00;199,65;0,95;0,00;0,00;
0,00;0,00;199,84;1,22;0,00;0,00;
0,00;0,00;200,03;1,43;0,00;0,00;
0,00;0,00;200,22;1,73;0,00;0,00;
0,00;0,00;200,41;2,26;0,00;0,00;
0,00;0,00;200,60;2,65;0,00;0,00;
0,00;0,00;200,80;3,13;0,00;0,00;
0,00;0,00;200,99;3,65;0,00;0,00;
0,00;0,00;201,18;4,00;0,00;0,00;
0,00;0,00;201,37;4,38;0,00;0,00;
0,00;0,00;201,57;4,78;0,00;0,00;
0,00;0,00;201,76;4,91;0,00;0,00;
0,00;0,00;201,95;5,08;0,00;0,00;
0,00;0,00;202,14;5,08;0,00;0,00;
0,00;0,00;202,34;4,87;0,00;0,00;
0,00;0,00;202,53;4,87;0,00;0,00;
0,00;0,00;202,72;4,87;0,00;0,00;
0,00;0,00;202,91;5,04;0,00;0,00;
0,00;0,00;203,10;5,04;0,00;0,00;
0,00;0,00;203,29;5,30;0,00;0,00;
0,00;0,00;203,49;5,39;0,00;0,00;
0,00;0,00;203,68;5,39;0,00;0,00;
0,00;0,00;203,87;5,43;0,00;0,00;
0,00;0,00;204,06;5,52;0,00;0,00;
0,00;0,00;204,25;5,57;0,00;0,00;
0,00;0,00;204,45;5,74;0,00;0,00;
0,00;0,00;204,64;5,91;0,00;0,00;
0,00;0,00;204,83;5,74;0,00;0,00;
0,00;0,00;205,02;5,74;0,00;0,00;
0,00;0,00;205,22;5,91;0,00;0,00;
0,00;0,00;205,41;6,04;0,00;0,00;
0,00;0,00;205,60;6,17;0,00;0,00;
0,00;0,00;205,79;6,13;0,00;0,00;
0,00;0,00;205,98;6,30;0,00;0,00;
0,00;0,00;206,17;6,39;0,00;0,00;
0,00;0,00;206,37;6,43;0,00;0,00;
0,00;0,00;206,56;6,43;0,00;0,00;
0,00;0,00;206,75;6,56;0,00;0,00;
0,00;0,00;206,94;6,61;0,00;0,00;
0,00;0,00;207,14;6,61;0,00;0,00;
0,00;0,00;207,33;6,82;0,00;0,00;
0,00;0,00;207,52;6,96;0,00;0,00;
0,00;0,00;207,71;7,00;0,00;0,00;
0,00;0,00;207,90;7,13;0,00;0,00;
0,00;0,00;208,09;7,13;0,00;0,00;
0,00;0,00;208,29;7,13;0,00;0,00;
0,00;0,00;208,48;7,35;0,00;0,00;
0,00;0,00;208,67;7,35;0,00;0,00;
0,00;0,00;208,86;7,65;0,00;0,00;
0,00;0,00;209,06;7,65;0,00;0,00;
0,00;0,00;209,25;7,74;0,00;0,00;
0,00;0,00;209,44;7,83;0,00;0,00;
0,00;0,00;209,63;7,86;0,00;0,00;
0,00;0,00;209,82;8,34;0,00;0,00;
0,00;0,00;210,01;8,34;0,00;0,00;
0,00;0,00;210,21;8,30;0,00;0,00;
0,00;0,00;210,40;8,25;0,00;0,00;
0,00;0,00;210,59;8,52;0,00;0,00;
0,00;0,00;210,78;8,52;0,00;0,00;
0,00;0,00;210,98;8,70;0,00;0,00;
0,00;0,00;211,17;8,52;0,00;0,00;
0,00;0,00;211,36;8,70;0,00;0,00;
0,00;0,00;211,55;8,57;0,00;0,00;
0,00;0,00;211,74;8,61;0,00;0,00;
0,00;0,00;211,94;8,70;0,00;0,00;
0,00;0,00;212,13;8,82;0,00;0,00;
0,00;0,00;212,32;8,70;0,00;0,00;
0,00;0,00;212,51;8,73;0,00;0,00;
0,00;0,00;212,70;8,78;0,00;0,00;
0,00;0,00;212,89;8,87;0,00;0,00;
0,00;0,00;213,09;8,82;0,00;0,00;
0,00;0,00;213,28;8,96;0,00;0,00;
0,00;0,00;213,47;8,91;0,00;0,00;
0,00;0,00;213,66;8,91;0,00;0,00;
0,00;0,00;213,86;8,91;0,00;0,00;
0,00;0,00;214,05;8,87;0,00;0,00;
0,00;0,00;214,24;8,96;0,00;0,00;
