17702;29.04.21 11:27:16;21;Avvicinamento Pressata Finale;position < min position (11);20210428161609A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,12;-0,01;0,00;0,00;
0,00;0,00;4,20;0,04;0,00;0,00;
0,00;0,00;8,82;0,04;0,00;0,00;
0,00;0,00;13,62;0,08;0,00;0,00;
0,00;0,00;18,42;0,08;0,00;0,00;
0,00;0,00;28,02;0,04;0,00;0,00;
0,00;0,00;32,82;0,04;0,00;0,00;
0,00;0,00;37,62;0,04;0,00;0,00;
0,00;0,00;47,22;-0,04;0,00;0,00;
0,00;0,00;52,02;0,04;0,00;0,00;
0,00;0,00;71,22;-0,01;0,00;0,00;
0,00;0,00;80,82;-0,04;0,00;0,00;
0,00;0,00;95,22;-0,04;0,00;0,00;
0,00;0,00;104,82;-0,04;0,00;0,00;
0,00;0,00;109,62;-0,04;0,00;0,00;
0,00;0,00;114,42;0,04;0,00;0,00;
0,00;0,00;119,22;-0,04;0,00;0,00;
0,00;0,00;133,62;-0,01;0,00;0,00;
0,00;0,00;138,42;0,04;0,00;0,00;
0,00;0,00;152,82;0,04;0,00;0,00;
0,00;0,00;162,42;-0,01;0,00;0,00;
0,00;0,00;167,22;-0,04;0,00;0,00;
0,00;0,00;172,02;0,04;0,00;0,00;
0,00;0,00;181,22;-0,04;0,00;0,00;
0,00;0,00;183,82;-0,01;0,00;0,00;
0,00;0,00;185,22;0,04;0,00;0,00;
0,00;0,00;185,42;0,04;0,00;0,00;
0,00;0,00;186,38;0,04;0,00;0,00;
0,00;0,00;186,76;0,04;0,00;0,00;
0,00;0,00;187,14;0,08;0,00;0,00;
0,00;0,00;188,10;0,04;0,00;0,00;
0,00;0,00;190,02;0,04;0,00;0,00;
0,00;0,00;190,60;0,04;0,00;0,00;
0,00;0,00;190,79;0,04;0,00;0,00;
0,00;0,00;192,14;0,04;0,00;0,00;
0,00;0,00;192,33;0,08;0,00;0,00;
0,00;0,00;192,52;0,04;0,00;0,00;
0,00;0,00;192,90;0,08;0,00;0,00;
0,00;0,00;193,10;0,04;0,00;0,00;
0,00;0,00;193,29;0,08;0,00;0,00;
0,00;0,00;193,48;0,08;0,00;0,00;
0,00;0,00;193,67;0,12;0,00;0,00;
0,00;0,00;194,06;0,08;0,00;0,00;
0,00;0,00;194,25;0,04;0,00;0,00;
0,00;0,00;194,44;0,04;0,00;0,00;
0,00;0,00;194,63;0,12;0,00;0,00;
0,00;0,00;194,82;0,08;0,00;0,00;
0,00;0,00;195,02;0,08;0,00;0,00;
0,00;0,00;195,21;0,04;0,00;0,00;
0,00;0,00;195,40;0,12;0,00;0,00;
0,00;0,00;195,59;0,12;0,00;0,00;
0,00;0,00;195,78;0,12;0,00;0,00;
0,00;0,00;195,98;0,12;0,00;0,00;
0,00;0,00;196,17;0,12;0,00;0,00;
0,00;0,00;196,36;0,04;0,00;0,00;
0,00;0,00;196,55;0,04;0,00;0,00;
0,00;0,00;196,74;0,04;0,00;0,00;
0,00;0,00;196,94;0,08;0,00;0,00;
0,00;0,00;197,13;0,08;0,00;0,00;
0,00;0,00;197,32;0,04;0,00;0,00;
0,00;0,00;197,51;0,08;0,00;0,00;
0,00;0,00;197,70;0,04;0,00;0,00;
0,00;0,00;197,90;0,04;0,00;0,00;
0,00;0,00;198,09;0,08;0,00;0,00;
0,00;0,00;198,28;0,04;0,00;0,00;
0,00;0,00;198,47;0,08;0,00;0,00;
0,00;0,00;198,66;0,08;0,00;0,00;
0,00;0,00;198,86;0,12;0,00;0,00;
0,00;0,00;199,05;0,12;0,00;0,00;
0,00;0,00;199,43;0,08;0,00;0,00;
0,00;0,00;199,62;0,04;0,00;0,00;
0,00;0,00;199,82;0,04;0,00;0,00;
