3694;10.09.20 16:28:25;21;Avvicinamento Pressata Finale;position < min position (11);20200908093936A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,30;0,04;0,00;0,00;
0,00;0,00;1,12;0,04;0,00;0,00;
0,00;0,00;2,40;0,04;0,00;0,00;
0,00;0,00;4,20;-0,01;0,00;0,00;
0,00;0,00;6,50;-0,05;0,00;0,00;
0,00;0,00;8,82;-0,01;0,00;0,00;
0,00;0,00;11,21;-0,01;0,00;0,00;
0,00;0,00;16,02;0,04;0,00;0,00;
0,00;0,00;20,82;-0,04;0,00;0,00;
0,00;0,00;25,62;-0,04;0,00;0,00;
0,00;0,00;28,02;-0,04;0,00;0,00;
0,00;0,00;32,82;-0,01;0,00;0,00;
0,00;0,00;35,22;-0,01;0,00;0,00;
0,00;0,00;40,02;-0,01;0,00;0,00;
0,00;0,00;47,22;-0,01;0,00;0,00;
0,00;0,00;49,62;-0,04;0,00;0,00;
0,00;0,00;54,42;-0,01;0,00;0,00;
0,00;0,00;59,22;-0,04;0,00;0,00;
0,00;0,00;64,02;-0,04;0,00;0,00;
0,00;0,00;66,42;-0,09;0,00;0,00;
0,00;0,00;68,82;-0,05;0,00;0,00;
0,00;0,00;78,42;-0,09;0,00;0,00;
0,00;0,00;83,22;-0,04;0,00;0,00;
0,00;0,00;85,62;-0,09;0,00;0,00;
0,00;0,00;88,02;-0,04;0,00;0,00;
0,00;0,00;90,42;-0,04;0,00;0,00;
0,00;0,00;95,22;-0,01;0,00;0,00;
0,00;0,00;97,62;-0,04;0,00;0,00;
0,00;0,00;100,02;-0,04;0,00;0,00;
0,00;0,00;104,82;-0,04;0,00;0,00;
0,00;0,00;107,22;-0,09;0,00;0,00;
0,00;0,00;109,62;-0,04;0,00;0,00;
0,00;0,00;119,22;-0,04;0,00;0,00;
0,00;0,00;124,02;0,04;0,00;0,00;
0,00;0,00;128,82;-0,04;0,00;0,00;
0,00;0,00;131,22;-0,04;0,00;0,00;
0,00;0,00;133,62;0,04;0,00;0,00;
0,00;0,00;136,02;-0,04;0,00;0,00;
0,00;0,00;138,42;-0,04;0,00;0,00;
0,00;0,00;140,82;-0,04;0,00;0,00;
0,00;0,00;148,02;-0,04;0,00;0,00;
0,00;0,00;150,42;-0,04;0,00;0,00;
0,00;0,00;152,82;-0,04;0,00;0,00;
0,00;0,00;155,22;-0,01;0,00;0,00;
0,00;0,00;157,62;-0,04;0,00;0,00;
0,00;0,00;160,02;-0,01;0,00;0,00;
0,00;0,00;164,82;-0,04;0,00;0,00;
0,00;0,00;167,22;-0,09;0,00;0,00;
0,00;0,00;169,62;-0,04;0,00;0,00;
0,00;0,00;174,42;0,04;0,00;0,00;
0,00;0,00;176,82;-0,01;0,00;0,00;
0,00;0,00;182,75;-0,04;0,00;0,00;
0,00;0,00;183,82;-0,09;0,00;0,00;
0,00;0,00;184,36;-0,04;0,00;0,00;
0,00;0,00;184,46;-0,01;0,00;0,00;
0,00;0,00;184,58;0,08;0,00;0,00;
0,00;0,00;185,86;0,04;0,00;0,00;
0,00;0,00;186,82;0,04;0,00;0,00;
0,00;0,00;187,30;0,04;0,00;0,00;
0,00;0,00;188,90;0,04;0,00;0,00;
0,00;0,00;189,06;0,08;0,00;0,00;
0,00;0,00;189,38;0,04;0,00;0,00;
0,00;0,00;190,50;0,08;0,00;0,00;
0,00;0,00;191,78;0,04;0,00;0,00;
0,00;0,00;191,94;0,04;0,00;0,00;
0,00;0,00;192,74;0,04;0,00;0,00;
0,00;0,00;193,70;0,04;0,00;0,00;
0,00;0,00;194,34;0,04;0,00;0,00;
0,00;0,00;194,50;0,04;0,00;0,00;
0,00;0,00;194,66;0,04;0,00;0,00;
0,00;0,00;194,98;0,04;0,00;0,00;
0,00;0,00;195,46;0,04;0,00;0,00;
0,00;0,00;196,26;0,04;0,00;0,00;
0,00;0,00;196,90;0,04;0,00;0,00;
0,00;0,00;197,06;0,04;0,00;0,00;
0,00;0,00;197,22;0,04;0,00;0,00;
0,00;0,00;198,02;0,04;0,00;0,00;
0,00;0,00;198,66;0,04;0,00;0,00;
0,00;0,00;199,14;0,04;0,00;0,00;
0,00;0,00;199,46;0,08;0,00;0,00;
0,00;0,00;200,26;0,04;0,00;0,00;
0,00;0,00;200,90;0,04;0,00;0,00;
0,00;0,00;201,22;0,04;0,00;0,00;
0,00;0,00;201,70;0,04;0,00;0,00;
0,00;0,00;202,50;0,04;0,00;0,00;
0,00;0,00;202,98;0,04;0,00;0,00;
0,00;0,00;203,94;0,04;0,00;0,00;
0,00;0,00;205,38;0,04;0,00;0,00;
0,00;0,00;206,50;0,04;0,00;0,00;
0,00;0,00;207,30;0,04;0,00;0,00;
0,00;0,00;207,62;0,04;0,00;0,00;
0,00;0,00;208,58;0,04;0,00;0,00;
0,00;0,00;208,74;0,04;0,00;0,00;
0,00;0,00;208,90;0,04;0,00;0,00;
0,00;0,00;209,06;0,04;0,00;0,00;
0,00;0,00;209,38;0,04;0,00;0,00;
0,00;0,00;210,18;0,04;0,00;0,00;
0,00;0,00;210,50;0,04;0,00;0,00;
0,00;0,00;210,82;0,04;0,00;0,00;
0,00;0,00;211,30;0,04;0,00;0,00;
0,00;0,00;212,10;0,04;0,00;0,00;
0,00;0,00;212,26;0,04;0,00;0,00;
0,00;0,00;212,42;0,04;0,00;0,00;
0,00;0,00;212,90;0,04;0,00;0,00;
0,00;0,00;213,38;0,04;0,00;0,00;
0,00;0,00;213,54;0,04;0,00;0,00;
0,00;0,00;213,70;0,04;0,00;0,00;
0,00;0,00;213,86;0,04;0,00;0,00;
0,00;0,00;214,18;0,04;0,00;0,00;
0,00;0,00;214,34;0,04;0,00;0,00;
0,00;0,00;214,98;0,04;0,00;0,00;
0,00;0,00;215,14;0,04;0,00;0,00;
0,00;0,00;215,46;0,04;0,00;0,00;
0,00;0,00;216,42;0,04;0,00;0,00;
0,00;0,00;217,38;0,04;0,00;0,00;
0,00;0,00;217,70;0,04;0,00;0,00;
0,00;0,00;218,18;0,04;0,00;0,00;
0,00;0,00;218,50;0,04;0,00;0,00;
0,00;0,00;218,66;0,04;0,00;0,00;
0,00;0,00;218,82;0,04;0,00;0,00;
0,00;0,00;218,98;0,04;0,00;0,00;
0,00;0,00;219,46;0,04;0,00;0,00;
0,00;0,00;219,78;0,04;0,00;0,00;
0,00;0,00;220,58;0,04;0,00;0,00;
0,00;0,00;221,70;0,04;0,00;0,00;
0,00;0,00;222,02;0,04;0,00;0,00;
0,00;0,00;222,98;0,04;0,00;0,00;
0,00;0,00;223,62;0,04;0,00;0,00;
0,00;0,00;223,78;0,04;0,00;0,00;
0,00;0,00;223,94;0,04;0,00;0,00;
0,00;0,00;225,86;0,04;0,00;0,00;
0,00;0,00;226,50;0,04;0,00;0,00;
0,00;0,00;226,66;0,04;0,00;0,00;
0,00;0,00;226,82;0,04;0,00;0,00;
0,00;0,00;228,26;0,04;0,00;0,00;
0,00;0,00;229,22;0,04;0,00;0,00;
0,00;0,00;229,38;0,04;0,00;0,00;
0,00;0,00;229,54;0,04;0,00;0,00;
0,00;0,00;230,98;0,21;0,00;0,00;
0,00;0,00;231,13;4,30;0,00;0,00;
0,00;0,00;231,25;11,22;0,00;0,00;
0,00;0,00;231,38;19,39;0,00;0,00;
0,00;0,00;231,44;25,08;0,00;0,00;
0,00;0,00;231,47;25,79;0,00;0,00;
0,00;0,00;231,48;26,35;0,00;0,00;
0,00;0,00;231,49;27,26;0,00;0,00;
0,00;0,00;231,50;28,00;0,00;0,00;
0,00;0,00;231,51;28,52;0,00;0,00;
0,00;0,00;231,52;28,96;0,00;0,00;
0,00;0,00;231,52;29,05;0,00;0,00;
0,00;0,00;231,53;29,13;0,00;0,00;
0,00;0,00;231,53;29,22;0,00;0,00;
0,00;0,00;231,53;29,26;0,00;0,00;
0,00;0,00;231,53;29,35;0,00;0,00;
0,00;0,00;231,53;29,40;0,00;0,00;
0,00;0,00;231,53;29,40;0,00;0,00;
0,00;0,00;231,54;29,43;0,00;0,00;
0,00;0,00;231,54;29,48;0,00;0,00;
0,00;0,00;231,54;29,57;0,00;0,00;
0,00;0,00;231,54;29,57;0,00;0,00;
0,00;0,00;231,54;29,57;0,00;0,00;
0,00;0,00;231,54;29,48;0,00;0,00;
0,00;0,00;231,54;29,57;0,00;0,00;
0,00;0,00;231,54;29,57;0,00;0,00;
0,00;0,00;231,54;29,52;0,00;0,00;
0,00;0,00;231,54;29,43;0,00;0,00;
0,00;0,00;231,54;29,40;0,00;0,00;
