29324;30.09.21 16:23:10;21;Avvicinamento Pressata Finale;Alcun errore (0);20210930081402P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,12;0,00;0,00;
0,00;0,00;33,30;0,08;0,00;0,00;
0,00;0,00;37,92;0,08;0,00;0,00;
0,00;0,00;42,72;0,04;0,00;0,00;
0,00;0,00;47,52;0,04;0,00;0,00;
0,00;0,00;57,12;0,04;0,00;0,00;
0,00;0,00;61,92;0,04;0,00;0,00;
0,00;0,00;66,72;0,04;0,00;0,00;
0,00;0,00;71,52;0,08;0,00;0,00;
0,00;0,00;76,32;-0,01;0,00;0,00;
0,00;0,00;81,12;0,04;0,00;0,00;
0,00;0,00;95,52;0,04;0,00;0,00;
0,00;0,00;105,12;-0,04;0,00;0,00;
0,00;0,00;114,72;0,04;0,00;0,00;
0,00;0,00;119,52;-0,04;0,00;0,00;
0,00;0,00;124,32;0,04;0,00;0,00;
0,00;0,00;129,12;0,08;0,00;0,00;
0,00;0,00;133,92;-0,04;0,00;0,00;
0,00;0,00;148,32;0,04;0,00;0,00;
0,00;0,00;162,72;0,04;0,00;0,00;
0,00;0,00;167,52;0,04;0,00;0,00;
0,00;0,00;177,12;-0,01;0,00;0,00;
0,00;0,00;181,92;0,08;0,00;0,00;
0,00;0,00;186,72;-0,01;0,00;0,00;
0,00;0,00;196,32;0,04;0,00;0,00;
0,00;0,00;201,12;0,04;0,00;0,00;
0,00;0,00;210,72;-0,04;0,00;0,00;
0,00;0,00;215,52;0,04;0,00;0,00;
0,00;0,00;220,32;0,04;0,00;0,00;
0,00;0,00;229,92;0,04;0,00;0,00;
0,00;0,00;234,72;0,04;0,00;0,00;
0,00;0,00;244,32;0,08;0,00;0,00;
0,00;0,00;249,12;0,04;0,00;0,00;
0,00;0,00;253,92;-0,01;0,00;0,00;
0,00;0,00;263,52;0,04;0,00;0,00;
0,00;0,00;268,32;0,04;0,00;0,00;
0,00;0,00;273,12;0,04;0,00;0,00;
0,00;0,00;277,92;0,04;0,00;0,00;
0,00;0,00;282,72;0,08;0,00;0,00;
0,00;0,00;287,52;0,04;0,00;0,00;
0,00;0,00;292,32;0,04;0,00;0,00;
0,00;0,00;301,92;0,04;0,00;0,00;
0,00;0,00;309,15;-0,09;0,00;0,00;
0,00;0,00;310,51;0,04;0,00;0,00;
0,00;0,00;310,84;0,04;0,00;0,00;
0,00;0,00;311,16;0,04;0,00;0,00;
0,00;0,00;311,48;0,12;0,00;0,00;
0,00;0,00;312,12;0,04;0,00;0,00;
0,00;0,00;312,76;0,04;0,00;0,00;
0,00;0,00;313,08;0,04;0,00;0,00;
0,00;0,00;313,40;0,04;0,00;0,00;
0,00;0,00;313,72;0,08;0,00;0,00;
0,00;0,00;314,04;0,04;0,00;0,00;
0,00;0,00;314,36;0,08;0,00;0,00;
0,00;0,00;314,68;0,17;0,00;0,00;
0,00;0,00;315,00;0,17;0,00;0,00;
0,00;0,00;315,32;0,17;0,00;0,00;
0,00;0,00;315,64;0,17;0,00;0,00;
0,00;0,00;315,96;0,12;0,00;0,00;
0,00;0,00;316,28;0,12;0,00;0,00;
0,00;0,00;316,60;0,08;0,00;0,00;
0,00;0,00;316,92;1,34;0,00;0,00;
0,00;0,00;317,23;1,43;0,00;0,00;
0,00;0,00;317,56;1,52;0,00;0,00;
0,00;0,00;317,88;1,57;0,00;0,00;
0,00;0,00;318,20;1,57;0,00;0,00;
0,00;0,00;318,52;1,57;0,00;0,00;
0,00;0,00;318,84;1,73;0,00;0,00;
0,00;0,00;319,16;1,91;0,00;0,00;
0,00;0,00;319,48;1,95;0,00;0,00;
0,00;0,00;319,80;2,13;0,00;0,00;
0,00;0,00;320,12;2,21;0,00;0,00;
0,00;0,00;320,44;2,30;0,00;0,00;
0,00;0,00;320,76;2,39;0,00;0,00;
0,00;0,00;321,08;2,47;0,00;0,00;
0,00;0,00;321,40;2,56;0,00;0,00;
0,00;0,00;321,72;2,74;0,00;0,00;
0,00;0,00;322,04;2,74;0,00;0,00;
0,00;0,00;322,36;2,82;0,00;0,00;
0,00;0,00;322,68;2,91;0,00;0,00;
0,00;0,00;323,00;3,00;0,00;0,00;
0,00;0,00;323,32;3,09;0,00;0,00;
0,00;0,00;323,64;3,09;0,00;0,00;
0,00;0,00;323,96;3,17;0,00;0,00;
0,00;0,00;324,28;3,30;0,00;0,00;
0,00;0,00;324,60;3,43;0,00;0,00;
0,00;0,00;324,92;3,51;0,00;0,00;
0,00;0,00;325,24;3,69;0,00;0,00;
0,00;0,00;325,56;3,78;0,00;0,00;
0,00;0,00;325,88;3,96;0,00;0,00;
0,00;0,00;326,20;4,04;0,00;0,00;
0,00;0,00;326,52;4,08;0,00;0,00;
0,00;0,00;326,84;4,26;0,00;0,00;
0,00;0,00;327,16;4,47;0,00;0,00;
0,00;0,00;327,48;4,61;0,00;0,00;
0,00;0,00;327,80;4,61;0,00;0,00;
0,00;0,00;328,12;4,70;0,00;0,00;
0,00;0,00;328,44;4,65;0,00;0,00;
0,00;0,00;328,76;4,73;0,00;0,00;
0,00;0,00;329,08;4,73;0,00;0,00;
0,00;0,00;329,40;4,91;0,00;0,00;
0,00;0,00;329,72;5,12;0,00;0,00;
0,00;0,00;330,04;5,17;0,00;0,00;
0,00;0,00;330,36;5,21;0,00;0,00;
0,00;0,00;330,68;5,39;0,00;0,00;
0,00;0,00;331,00;5,57;0,00;0,00;
0,00;0,00;331,32;5,69;0,00;0,00;
0,00;0,00;331,50;13,61;0,00;0,00;
0,00;0,00;331,52;14,09;0,00;0,00;
0,00;0,00;331,52;14,57;0,00;0,00;
0,00;0,00;331,53;14,78;0,00;0,00;
0,00;0,00;331,53;15,00;0,00;0,00;
0,00;0,00;330,75;-0,18;0,00;0,00;
0,00;0,00;327,87;-0,01;0,00;0,00;
0,00;0,00;323,31;-0,04;0,00;0,00;
0,00;0,00;318,52;-0,05;0,00;0,00;
0,00;0,00;313,72;-0,04;0,00;0,00;
0,00;0,00;308,92;-0,05;0,00;0,00;
0,00;0,00;304,12;-0,05;0,00;0,00;
0,00;0,00;299,32;-0,01;0,00;0,00;
0,00;0,00;289,72;-0,09;0,00;0,00;
0,00;0,00;284,92;0,04;0,00;0,00;
0,00;0,00;280,12;0,04;0,00;0,00;
0,00;0,00;275,32;-0,01;0,00;0,00;
0,00;0,00;270,52;-0,04;0,00;0,00;
0,00;0,00;265,72;0,04;0,00;0,00;
0,00;0,00;260,92;0,04;0,00;0,00;
0,00;0,00;256,12;-0,01;0,00;0,00;
0,00;0,00;251,32;0,04;0,00;0,00;
0,00;0,00;246,52;0,04;0,00;0,00;
0,00;0,00;241,72;0,04;0,00;0,00;
0,00;0,00;236,92;-0,04;0,00;0,00;
0,00;0,00;232,12;-0,05;0,00;0,00;
0,00;0,00;227,32;0,04;0,00;0,00;
0,00;0,00;222,52;0,04;0,00;0,00;
0,00;0,00;217,72;-0,01;0,00;0,00;
0,00;0,00;212,92;-0,01;0,00;0,00;
0,00;0,00;208,12;0,04;0,00;0,00;
0,00;0,00;203,32;-0,01;0,00;0,00;
0,00;0,00;198,52;-0,05;0,00;0,00;
0,00;0,00;193,72;0,04;0,00;0,00;
0,00;0,00;188,92;-0,01;0,00;0,00;
0,00;0,00;184,12;0,04;0,00;0,00;
0,00;0,00;179,32;0,04;0,00;0,00;
0,00;0,00;174,52;0,04;0,00;0,00;
0,00;0,00;169,72;-0,05;0,00;0,00;
0,00;0,00;164,92;-0,01;0,00;0,00;
0,00;0,00;160,12;-0,04;0,00;0,00;
0,00;0,00;155,32;-0,01;0,00;0,00;
0,00;0,00;150,52;-0,05;0,00;0,00;
0,00;0,00;145,72;-0,01;0,00;0,00;
0,00;0,00;140,92;0,04;0,00;0,00;
0,00;0,00;136,12;0,04;0,00;0,00;
0,00;0,00;131,32;-0,01;0,00;0,00;
0,00;0,00;126,52;0,04;0,00;0,00;
0,00;0,00;121,72;0,04;0,00;0,00;
0,00;0,00;116,92;-0,01;0,00;0,00;
0,00;0,00;112,12;-0,01;0,00;0,00;
0,00;0,00;107,32;0,04;0,00;0,00;
0,00;0,00;102,52;0,04;0,00;0,00;
0,00;0,00;97,72;-0,05;0,00;0,00;
0,00;0,00;92,92;-0,09;0,00;0,00;
0,00;0,00;88,36;0,12;0,00;0,00;
0,00;0,00;85,49;0,04;0,00;0,00;
0,00;0,00;84,56;0,04;0,00;0,00;
