3699;10.09.20 16:41:58;21;Avvicinamento Pressata Finale;force > max. force (8);20200908092949A0211;
0,00;0,00;184,58;0,04;0,00;0,00;
0,00;0,00;191,94;0,04;0,00;0,00;
0,00;0,00;192,42;0,04;0,00;0,00;
0,00;0,00;193,06;0,04;0,00;0,00;
0,00;0,00;194,02;0,08;0,00;0,00;
0,00;0,00;195,46;0,04;0,00;0,00;
0,00;0,00;196,10;0,04;0,00;0,00;
0,00;0,00;196,42;0,04;0,00;0,00;
0,00;0,00;199,30;0,04;0,00;0,00;
0,00;0,00;199,46;0,04;0,00;0,00;
0,00;0,00;199,78;0,04;0,00;0,00;
0,00;0,00;201,22;0,04;0,00;0,00;
0,00;0,00;207,46;0,04;0,00;0,00;
0,00;0,00;208,74;0,04;0,00;0,00;
0,00;0,00;209,22;0,08;0,00;0,00;
0,00;0,00;210,66;0,04;0,00;0,00;
0,00;0,00;211,46;0,04;0,00;0,00;
0,00;0,00;213,06;0,04;0,00;0,00;
0,00;0,00;213,22;0,04;0,00;0,00;
0,00;0,00;214,18;0,04;0,00;0,00;
0,00;0,00;218,02;0,04;0,00;0,00;
0,00;0,00;218,50;0,04;0,00;0,00;
0,00;0,00;219,94;0,04;0,00;0,00;
0,00;0,00;221,06;0,08;0,00;0,00;
0,00;0,00;223,46;0,04;0,00;0,00;
0,00;0,00;224,42;0,04;0,00;0,00;
0,00;0,00;224,74;0,04;0,00;0,00;
0,00;0,00;226,34;0,04;0,00;0,00;
0,00;0,00;226,98;0,08;0,00;0,00;
0,00;0,00;229,38;0,04;0,00;0,00;
0,00;0,00;229,54;0,04;0,00;0,00;
0,00;0,00;230,66;0,04;0,00;0,00;
0,00;0,00;233,70;0,04;0,00;0,00;
0,00;0,00;236,26;0,04;0,00;0,00;
0,00;0,00;236,58;0,04;0,00;0,00;
0,00;0,00;238,02;0,08;0,00;0,00;
0,00;0,00;238,18;0,64;0,00;0,00;
0,00;0,00;238,32;4,34;0,00;0,00;
0,00;0,00;238,46;10,08;0,00;0,00;
0,00;0,00;238,59;18,26;0,00;0,00;
0,00;0,00;238,72;26,91;0,00;0,00;
0,00;0,00;238,82;35,21;0,00;0,00;
0,00;0,00;238,84;36,17;0,00;0,00;
0,00;0,00;238,86;37,00;0,00;0,00;
0,00;0,00;238,87;37,74;0,00;0,00;
0,00;0,00;238,90;39,57;0,00;0,00;
0,00;0,00;238,91;41,05;0,00;0,00;
0,00;0,00;238,92;41,23;0,00;0,00;
0,00;0,00;238,92;41,31;0,00;0,00;
0,00;0,00;238,92;41,35;0,00;0,00;
0,00;0,00;238,92;41,53;0,00;0,00;
0,00;0,00;238,93;41,61;0,00;0,00;
0,00;0,00;238,93;41,74;0,00;0,00;
0,00;0,00;238,93;41,92;0,00;0,00;
0,00;0,00;238,93;42,01;0,00;0,00;
0,00;0,00;238,93;42,10;0,00;0,00;
0,00;0,00;238,93;42,18;0,00;0,00;
0,00;0,00;238,94;42,27;0,00;0,00;
0,00;0,00;238,94;42,27;0,00;0,00;
0,00;0,00;238,94;42,27;0,00;0,00;
