7590;17.12.19 14:18:04;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191217141139;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;70,25;0,06;0,00;0,00;
0,00;0,00;71,04;0,05;0,00;0,00;
0,00;0,00;72,33;0,05;0,00;0,00;
0,00;0,00;74,14;0,06;0,00;0,00;
0,00;0,00;76,46;0,04;0,00;0,00;
0,00;0,00;79,29;0,04;0,00;0,00;
0,00;0,00;82,63;0,06;0,00;0,00;
0,00;0,00;86,12;0,05;0,00;0,00;
0,00;0,00;89,65;0,04;0,00;0,00;
0,00;0,00;93,17;0,04;0,00;0,00;
0,00;0,00;96,69;0,04;0,00;0,00;
0,00;0,00;100,21;0,04;0,00;0,00;
0,00;0,00;103,73;0,04;0,00;0,00;
0,00;0,00;107,25;0,02;0,00;0,00;
0,00;0,00;110,77;0,03;0,00;0,00;
0,00;0,00;114,12;0,02;0,00;0,00;
0,00;0,00;121,29;0,01;0,00;0,00;
0,00;0,00;122,68;0,01;0,00;0,00;
0,00;0,00;123,98;-0,01;0,00;0,00;
0,00;0,00;124,09;0,02;0,00;0,00;
0,00;0,00;124,21;0,01;0,00;0,00;
0,00;0,00;124,32;0,01;0,00;0,00;
0,00;0,00;124,44;0,01;0,00;0,00;
0,00;0,00;124,55;0,01;0,00;0,00;
0,00;0,00;124,77;0,01;0,00;0,00;
0,00;0,00;124,88;0,01;0,00;0,00;
0,00;0,00;125,00;0,01;0,00;0,00;
0,00;0,00;125,11;0,01;0,00;0,00;
0,00;0,00;125,33;0,01;0,00;0,00;
0,00;0,00;125,44;0,01;0,00;0,00;
0,00;0,00;125,56;0,02;0,00;0,00;
0,00;0,00;125,67;0,02;0,00;0,00;
0,00;0,00;125,78;0,03;0,00;0,00;
0,00;0,00;125,89;0,01;0,00;0,00;
0,00;0,00;126,01;0,01;0,00;0,00;
0,00;0,00;126,12;0,01;0,00;0,00;
0,00;0,00;126,23;0,01;0,00;0,00;
0,00;0,00;126,34;0,16;0,00;0,00;
0,00;0,00;126,45;0,26;0,00;0,00;
0,00;0,00;126,56;0,29;0,00;0,00;
0,00;0,00;126,68;0,28;0,00;0,00;
0,00;0,00;126,79;0,31;0,00;0,00;
0,00;0,00;126,90;0,30;0,00;0,00;
0,00;0,00;127,01;0,32;0,00;0,00;
0,00;0,00;127,13;0,32;0,00;0,00;
0,00;0,00;127,24;0,34;0,00;0,00;
0,00;0,00;127,35;0,35;0,00;0,00;
0,00;0,00;127,46;0,36;0,00;0,00;
0,00;0,00;127,57;0,37;0,00;0,00;
0,00;0,00;127,69;0,39;0,00;0,00;
0,00;0,00;127,80;0,41;0,00;0,00;
0,00;0,00;127,91;0,43;0,00;0,00;
0,00;0,00;128,02;0,44;0,00;0,00;
0,00;0,00;128,13;0,47;0,00;0,00;
0,00;0,00;128,24;0,49;0,00;0,00;
0,00;0,00;128,36;0,50;0,00;0,00;
0,00;0,00;128,47;0,51;0,00;0,00;
0,00;0,00;128,58;0,53;0,00;0,00;
0,00;0,00;128,69;0,55;0,00;0,00;
0,00;0,00;128,81;0,56;0,00;0,00;
0,00;0,00;128,92;0,59;0,00;0,00;
0,00;0,00;129,03;0,61;0,00;0,00;
0,00;0,00;129,14;0,63;0,00;0,00;
0,00;0,00;129,25;0,66;0,00;0,00;
