2270;17.12.19 14:27:21;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20191217141139;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;43,96;0,12;0,00;0,00;
0,00;0,00;44,50;0,07;0,00;0,00;
0,00;0,00;45,51;0,12;0,00;0,00;
0,00;0,00;47,04;0,14;0,00;0,00;
0,00;0,00;49,09;0,13;0,00;0,00;
0,00;0,00;51,65;0,16;0,00;0,00;
0,00;0,00;54,67;0,23;0,00;0,00;
0,00;0,00;57,84;0,09;0,00;0,00;
0,00;0,00;60,98;0,12;0,00;0,00;
0,00;0,00;64,29;0,05;0,00;0,00;
0,00;0,00;67,41;0,14;0,00;0,00;
0,00;0,00;70,59;0,20;0,00;0,00;
0,00;0,00;73,86;0,05;0,00;0,00;
0,00;0,00;76,98;0,12;0,00;0,00;
0,00;0,00;80,24;0,23;0,00;0,00;
0,00;0,00;83,45;0,12;0,00;0,00;
0,00;0,00;86,55;0,12;0,00;0,00;
0,00;0,00;89,85;-0,05;0,00;0,00;
0,00;0,00;93,02;0,09;0,00;0,00;
0,00;0,00;96,15;0,13;0,00;0,00;
0,00;0,00;99,46;0,05;0,00;0,00;
0,00;0,00;102,59;0,12;0,00;0,00;
0,00;0,00;105,80;0,16;0,00;0,00;
0,00;0,00;109,03;0,12;0,00;0,00;
0,00;0,00;112,17;0,16;0,00;0,00;
0,00;0,00;115,46;0,06;0,00;0,00;
0,00;0,00;118,59;0,09;0,00;0,00;
0,00;0,00;121,77;0,20;0,00;0,00;
0,00;0,00;125,07;0,02;0,00;0,00;
0,00;0,00;128,16;0,09;0,00;0,00;
0,00;0,00;131,40;0,05;0,00;0,00;
0,00;0,00;134,61;0,12;0,00;0,00;
0,00;0,00;137,76;0,20;0,00;0,00;
0,00;0,00;141,05;0,09;0,00;0,00;
0,00;0,00;144,17;0,13;0,00;0,00;
0,00;0,00;147,42;0,02;0,00;0,00;
0,00;0,00;150,62;0,12;0,00;0,00;
0,00;0,00;153,77;0,18;0,00;0,00;
0,00;0,00;157,05;0,09;0,00;0,00;
0,00;0,00;160,15;0,02;0,00;0,00;
0,00;0,00;162,87;0,07;0,00;0,00;
0,00;0,00;165,12;0,05;0,00;0,00;
0,00;0,00;168,90;-0,07;0,00;0,00;
0,00;0,00;169,15;-0,05;0,00;0,00;
0,00;0,00;169,22;-0,02;0,00;0,00;
0,00;0,00;169,24;0,05;0,00;0,00;
0,00;0,00;169,38;-0,02;0,00;0,00;
0,00;0,00;170,33;0,18;0,00;0,00;
0,00;0,00;170,49;0,18;0,00;0,00;
0,00;0,00;170,65;0,34;0,00;0,00;
0,00;0,00;170,81;0,05;0,00;0,00;
0,00;0,00;170,97;-0,05;0,00;0,00;
0,00;0,00;171,13;-0,05;0,00;0,00;
0,00;0,00;171,29;-0,02;0,00;0,00;
0,00;0,00;172,09;0,16;0,00;0,00;
0,00;0,00;172,25;0,20;0,00;0,00;
0,00;0,00;172,41;0,25;0,00;0,00;
0,00;0,00;172,57;0,45;0,00;0,00;
0,00;0,00;172,73;0,75;0,00;0,00;
0,00;0,00;172,88;1,06;0,00;0,00;
0,00;0,00;173,04;1,25;0,00;0,00;
0,00;0,00;173,20;1,43;0,00;0,00;
0,00;0,00;173,36;1,51;0,00;0,00;
0,00;0,00;173,53;1,63;0,00;0,00;
0,00;0,00;173,69;1,70;0,00;0,00;
0,00;0,00;173,71;1,54;0,00;0,00;
0,00;0,00;173,44;0,12;0,00;0,00;
0,00;0,00;172,67;-0,16;0,00;0,00;
0,00;0,00;172,03;-0,07;0,00;0,00;
0,00;0,00;171,82;-0,05;0,00;0,00;
0,00;0,00;171,73;-0,02;0,00;0,00;
0,00;0,00;171,70;-0,05;0,00;0,00;
0,00;0,00;171,70;-0,05;0,00;0,00;
0,00;0,00;171,78;-0,02;0,00;0,00;
0,00;0,00;171,92;0,02;0,00;0,00;
0,00;0,00;173,39;0,09;0,00;0,00;
0,00;0,00;173,55;0,18;0,00;0,00;
0,00;0,00;173,71;1,00;0,00;0,00;
0,00;0,00;173,85;1,81;0,00;0,00;
0,00;0,00;174,01;1,92;0,00;0,00;
0,00;0,00;174,18;2,06;0,00;0,00;
0,00;0,00;174,34;2,13;0,00;0,00;
0,00;0,00;174,51;2,22;0,00;0,00;
0,00;0,00;174,67;2,26;0,00;0,00;
0,00;0,00;174,83;2,31;0,00;0,00;
0,00;0,00;174,99;2,44;0,00;0,00;
0,00;0,00;175,15;2,53;0,00;0,00;
0,00;0,00;175,31;2,64;0,00;0,00;
0,00;0,00;175,47;2,81;0,00;0,00;
0,00;0,00;175,63;2,89;0,00;0,00;
0,00;0,00;175,79;2,99;0,00;0,00;
0,00;0,00;175,95;3,10;0,00;0,00;
0,00;0,00;176,11;3,19;0,00;0,00;
0,00;0,00;176,27;3,35;0,00;0,00;
0,00;0,00;176,43;3,44;0,00;0,00;
0,00;0,00;176,59;3,57;0,00;0,00;
0,00;0,00;176,75;3,66;0,00;0,00;
0,00;0,00;176,91;3,78;0,00;0,00;
0,00;0,00;177,07;3,98;0,00;0,00;
0,00;0,00;177,23;4,07;0,00;0,00;
0,00;0,00;177,39;4,27;0,00;0,00;
0,00;0,00;177,55;4,38;0,00;0,00;
0,00;0,00;177,71;4,52;0,00;0,00;
0,00;0,00;177,87;4,62;0,00;0,00;
0,00;0,00;178,03;4,70;0,00;0,00;
0,00;0,00;178,19;4,84;0,00;0,00;
0,00;0,00;178,35;4,93;0,00;0,00;
0,00;0,00;178,51;5,00;0,00;0,00;
0,00;0,00;178,67;5,07;0,00;0,00;
0,00;0,00;178,83;5,20;0,00;0,00;
0,00;0,00;178,99;5,34;0,00;0,00;
0,00;0,00;179,15;5,47;0,00;0,00;
0,00;0,00;179,21;6,19;0,00;0,00;
0,00;0,00;179,21;6,15;0,00;0,00;
0,00;0,00;179,20;5,88;0,00;0,00;
0,00;0,00;178,82;0,11;0,00;0,00;
0,00;0,00;177,94;-0,16;0,00;0,00;
0,00;0,00;176,53;-0,22;0,00;0,00;
0,00;0,00;174,60;-0,24;0,00;0,00;
0,00;0,00;172,17;-0,24;0,00;0,00;
0,00;0,00;169,26;-0,24;0,00;0,00;
0,00;0,00;166,09;-0,15;0,00;0,00;
0,00;0,00;162,93;-0,20;0,00;0,00;
0,00;0,00;159,67;-0,11;0,00;0,00;
0,00;0,00;156,49;-0,15;0,00;0,00;
0,00;0,00;153,26;-0,18;0,00;0,00;
0,00;0,00;150,08;-0,15;0,00;0,00;
0,00;0,00;146,87;-0,18;0,00;0,00;
0,00;0,00;143,67;-0,13;0,00;0,00;
0,00;0,00;140,47;-0,15;0,00;0,00;
0,00;0,00;137,27;-0,20;0,00;0,00;
0,00;0,00;134,07;-0,16;0,00;0,00;
0,00;0,00;130,87;-0,20;0,00;0,00;
0,00;0,00;127,67;-0,15;0,00;0,00;
0,00;0,00;124,47;-0,15;0,00;0,00;
0,00;0,00;121,27;-0,18;0,00;0,00;
0,00;0,00;118,06;-0,11;0,00;0,00;
0,00;0,00;114,87;-0,20;0,00;0,00;
0,00;0,00;111,67;-0,15;0,00;0,00;
0,00;0,00;108,47;-0,20;0,00;0,00;
0,00;0,00;105,26;-0,18;0,00;0,00;
0,00;0,00;102,06;-0,13;0,00;0,00;
0,00;0,00;98,86;-0,20;0,00;0,00;
0,00;0,00;95,67;-0,13;0,00;0,00;
0,00;0,00;92,47;-0,15;0,00;0,00;
0,00;0,00;89,27;-0,18;0,00;0,00;
0,00;0,00;86,06;-0,16;0,00;0,00;
0,00;0,00;82,87;-0,20;0,00;0,00;
0,00;0,00;79,67;-0,18;0,00;0,00;
0,00;0,00;76,46;-0,15;0,00;0,00;
0,00;0,00;73,26;-0,20;0,00;0,00;
0,00;0,00;70,06;-0,15;0,00;0,00;
0,00;0,00;66,86;-0,15;0,00;0,00;
0,00;0,00;63,66;-0,22;0,00;0,00;
0,00;0,00;60,47;-0,18;0,00;0,00;
0,00;0,00;57,26;-0,16;0,00;0,00;
0,00;0,00;54,06;-0,11;0,00;0,00;
0,00;0,00;51,17;-0,09;0,00;0,00;
0,00;0,00;48,75;-0,07;0,00;0,00;
0,00;0,00;46,79;-0,05;0,00;0,00;
0,00;0,00;45,35;-0,02;0,00;0,00;
0,00;0,00;44,42;-0,02;0,00;0,00;
