63517;04.10.21 13:47:35;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20211001170237P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,08;0,00;0,00;
0,00;0,00;171,52;-0,23;0,00;0,00;
0,00;0,00;171,46;-0,30;0,00;0,00;
0,00;0,00;171,55;0,08;0,00;0,00;
0,00;0,00;177,79;0,08;0,00;0,00;
0,00;0,00;178,43;0,08;0,00;0,00;
0,00;0,00;178,36;-0,37;0,00;0,00;
0,00;0,00;177,83;-0,37;0,00;0,00;
0,00;0,00;177,08;-0,23;0,00;0,00;
0,00;0,00;176,73;-0,23;0,00;0,00;
0,00;0,00;176,57;-0,16;0,00;0,00;
0,00;0,00;176,49;-0,16;0,00;0,00;
0,00;0,00;176,49;-0,30;0,00;0,00;
0,00;0,00;176,55;0,08;0,00;0,00;
0,00;0,00;179,11;0,08;0,00;0,00;
0,00;0,00;182,47;0,08;0,00;0,00;
0,00;0,00;187,59;0,08;0,00;0,00;
0,00;0,00;187,75;0,08;0,00;0,00;
0,00;0,00;188,07;0,37;0,00;0,00;
0,00;0,00;188,23;1,14;0,00;0,00;
0,00;0,00;188,39;0,16;0,00;0,00;
0,00;0,00;188,55;0,23;0,00;0,00;
0,00;0,00;188,71;0,16;0,00;0,00;
0,00;0,00;188,87;0,16;0,00;0,00;
0,00;0,00;189,03;0,31;0,00;0,00;
0,00;0,00;189,19;0,45;0,00;0,00;
0,00;0,00;189,34;0,53;0,00;0,00;
0,00;0,00;189,34;0,45;0,00;0,00;
0,00;0,00;189,35;0,61;0,00;0,00;
0,00;0,00;189,35;0,45;0,00;0,00;
0,00;0,00;189,35;0,53;0,00;0,00;
0,00;0,00;189,35;0,45;0,00;0,00;
0,00;0,00;189,35;0,61;0,00;0,00;
0,00;0,00;189,35;0,61;0,00;0,00;
0,00;0,00;189,35;0,61;0,00;0,00;
0,00;0,00;189,35;0,61;0,00;0,00;
0,00;0,00;189,35;0,61;0,00;0,00;
0,00;0,00;189,35;0,53;0,00;0,00;
0,00;0,00;189,35;0,53;0,00;0,00;
