43105;03.06.21 11:19:36;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210528155048P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,86;0,06;0,00;0,00;
0,00;0,00;75,31;0,06;0,00;0,00;
0,00;0,00;76,08;0,14;0,00;0,00;
0,00;0,00;77,23;0,06;0,00;0,00;
0,00;0,00;78,77;0,14;0,00;0,00;
0,00;0,00;80,70;0,30;0,00;0,00;
0,00;0,00;83,00;0,22;0,00;0,00;
0,00;0,00;85,34;0,30;0,00;0,00;
0,00;0,00;87,73;0,14;0,00;0,00;
0,00;0,00;90,14;0,14;0,00;0,00;
0,00;0,00;92,54;0,14;0,00;0,00;
0,00;0,00;94,94;0,14;0,00;0,00;
0,00;0,00;97,35;0,30;0,00;0,00;
0,00;0,00;99,74;0,06;0,00;0,00;
0,00;0,00;102,15;0,14;0,00;0,00;
0,00;0,00;104,54;0,06;0,00;0,00;
0,00;0,00;106,95;0,30;0,00;0,00;
0,00;0,00;109,35;0,30;0,00;0,00;
0,00;0,00;111,75;0,14;0,00;0,00;
0,00;0,00;114,15;0,06;0,00;0,00;
0,00;0,00;116,54;0,14;0,00;0,00;
0,00;0,00;118,95;0,22;0,00;0,00;
0,00;0,00;121,35;0,22;0,00;0,00;
0,00;0,00;123,75;0,06;0,00;0,00;
0,00;0,00;126,15;0,14;0,00;0,00;
0,00;0,00;128,55;0,14;0,00;0,00;
0,00;0,00;130,95;0,06;0,00;0,00;
0,00;0,00;133,35;0,30;0,00;0,00;
0,00;0,00;135,74;0,14;0,00;0,00;
0,00;0,00;138,15;0,14;0,00;0,00;
0,00;0,00;140,54;0,06;0,00;0,00;
0,00;0,00;142,95;0,14;0,00;0,00;
0,00;0,00;145,35;0,14;0,00;0,00;
0,00;0,00;147,75;0,14;0,00;0,00;
0,00;0,00;150,15;0,06;0,00;0,00;
0,00;0,00;152,54;0,14;0,00;0,00;
0,00;0,00;154,95;0,14;0,00;0,00;
0,00;0,00;157,04;0,14;0,00;0,00;
0,00;0,00;158,82;0,14;0,00;0,00;
0,00;0,00;160,25;0,14;0,00;0,00;
0,00;0,00;162,47;0,06;0,00;0,00;
0,00;0,00;162,60;0,06;0,00;0,00;
0,00;0,00;163,40;0,37;0,00;0,00;
0,00;0,00;163,56;0,90;0,00;0,00;
0,00;0,00;163,72;1,88;0,00;0,00;
0,00;0,00;163,87;2,73;0,00;0,00;
0,00;0,00;164,03;3,72;0,00;0,00;
0,00;0,00;164,19;5,23;0,00;0,00;
0,00;0,00;164,34;6,92;0,00;0,00;
0,00;0,00;164,34;6,70;0,00;0,00;
0,00;0,00;164,33;6,54;0,00;0,00;
0,00;0,00;163,99;0,14;0,00;0,00;
0,00;0,00;163,51;-0,08;0,00;0,00;
0,00;0,00;163,46;-0,16;0,00;0,00;
0,00;0,00;163,37;-0,16;0,00;0,00;
0,00;0,00;163,35;-0,23;0,00;0,00;
0,00;0,00;163,35;-0,16;0,00;0,00;
0,00;0,00;163,51;0,06;0,00;0,00;
0,00;0,00;163,64;0,06;0,00;0,00;
0,00;0,00;163,79;0,14;0,00;0,00;
0,00;0,00;163,96;0,90;0,00;0,00;
0,00;0,00;164,11;2,88;0,00;0,00;
0,00;0,00;164,27;4,86;0,00;0,00;
0,00;0,00;164,43;7,97;0,00;0,00;
0,00;0,00;164,58;9,66;0,00;0,00;
0,00;0,00;164,75;11,03;0,00;0,00;
0,00;0,00;164,91;12,16;0,00;0,00;
0,00;0,00;165,07;13,38;0,00;0,00;
0,00;0,00;165,23;14,59;0,00;0,00;
0,00;0,00;165,39;15,75;0,00;0,00;
0,00;0,00;165,55;16,96;0,00;0,00;
0,00;0,00;165,71;18,10;0,00;0,00;
0,00;0,00;165,87;19,02;0,00;0,00;
0,00;0,00;166,03;20,01;0,00;0,00;
0,00;0,00;166,19;20,92;0,00;0,00;
0,00;0,00;166,35;21,76;0,00;0,00;
0,00;0,00;166,51;22,74;0,00;0,00;
0,00;0,00;166,67;23,97;0,00;0,00;
0,00;0,00;166,83;25,03;0,00;0,00;
0,00;0,00;166,99;26,03;0,00;0,00;
0,00;0,00;167,15;27,01;0,00;0,00;
0,00;0,00;167,31;27,85;0,00;0,00;
0,00;0,00;167,47;28,61;0,00;0,00;
0,00;0,00;167,63;29,53;0,00;0,00;
0,00;0,00;167,79;30,28;0,00;0,00;
0,00;0,00;167,83;28,46;0,00;0,00;
0,00;0,00;167,85;30,06;0,00;0,00;
0,00;0,00;167,85;29,83;0,00;0,00;
0,00;0,00;167,85;29,53;0,00;0,00;
0,00;0,00;167,85;29,53;0,00;0,00;
