72360;24.08.21 16:57:18;22;Avvicinamento pre-pressata pressata Fuori Ingombro;start interrupted (14);20210824110723P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,70;-0,05;0,00;0,00;
0,00;0,00;1,70;-0,02;0,00;0,00;
0,00;0,00;1,76;0,16;0,00;0,00;
