1594;26.03.20 12:15:48;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20200326101353P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,16;0,25;0,00;0,00;
0,00;0,00;40,95;0,20;0,00;0,00;
0,00;0,00;42,22;0,11;0,00;0,00;
0,00;0,00;44,00;0,18;0,00;0,00;
0,00;0,00;46,31;0,32;0,00;0,00;
0,00;0,00;49,12;0,20;0,00;0,00;
0,00;0,00;52,29;0,09;0,00;0,00;
0,00;0,00;55,40;0,13;0,00;0,00;
0,00;0,00;58,66;0,20;0,00;0,00;
0,00;0,00;61,84;0,09;0,00;0,00;
0,00;0,00;65,03;0,20;0,00;0,00;
0,00;0,00;68,24;0,13;0,00;0,00;
0,00;0,00;71,44;0,09;0,00;0,00;
0,00;0,00;74,64;0,13;0,00;0,00;
0,00;0,00;77,84;0,11;0,00;0,00;
0,00;0,00;81,04;0,18;0,00;0,00;
0,00;0,00;84,25;0,11;0,00;0,00;
0,00;0,00;87,45;0,09;0,00;0,00;
0,00;0,00;90,64;0,16;0,00;0,00;
0,00;0,00;93,84;0,11;0,00;0,00;
0,00;0,00;97,04;0,16;0,00;0,00;
0,00;0,00;100,25;0,13;0,00;0,00;
0,00;0,00;103,45;0,09;0,00;0,00;
0,00;0,00;106,65;0,18;0,00;0,00;
0,00;0,00;109,84;0,09;0,00;0,00;
0,00;0,00;113,04;0,20;0,00;0,00;
0,00;0,00;116,25;0,16;0,00;0,00;
0,00;0,00;119,45;0,09;0,00;0,00;
0,00;0,00;122,65;0,13;0,00;0,00;
0,00;0,00;125,85;0,07;0,00;0,00;
0,00;0,00;129,05;0,18;0,00;0,00;
0,00;0,00;132,25;0,13;0,00;0,00;
0,00;0,00;135,45;0,09;0,00;0,00;
0,00;0,00;138,65;0,18;0,00;0,00;
0,00;0,00;141,85;0,07;0,00;0,00;
0,00;0,00;145,05;0,18;0,00;0,00;
0,00;0,00;148,25;0,13;0,00;0,00;
0,00;0,00;151,45;0,09;0,00;0,00;
0,00;0,00;154,65;0,16;0,00;0,00;
0,00;0,00;157,85;0,09;0,00;0,00;
0,00;0,00;161,05;0,27;0,00;0,00;
0,00;0,00;163,87;0,05;0,00;0,00;
0,00;0,00;166,24;0,02;0,00;0,00;
0,00;0,00;168,14;0,02;0,00;0,00;
0,00;0,00;170,42;0,05;0,00;0,00;
0,00;0,00;170,82;0,02;0,00;0,00;
0,00;0,00;170,90;0,05;0,00;0,00;
0,00;0,00;170,93;0,05;0,00;0,00;
0,00;0,00;170,93;0,09;0,00;0,00;
0,00;0,00;171,08;0,05;0,00;0,00;
0,00;0,00;171,23;0,07;0,00;0,00;
0,00;0,00;171,39;0,09;0,00;0,00;
0,00;0,00;171,55;0,09;0,00;0,00;
0,00;0,00;171,71;0,23;0,00;0,00;
0,00;0,00;171,87;0,25;0,00;0,00;
0,00;0,00;172,03;0,99;0,00;0,00;
0,00;0,00;172,16;4,56;0,00;0,00;
0,00;0,00;172,29;6,82;0,00;0,00;
0,00;0,00;172,46;6,98;0,00;0,00;
0,00;0,00;172,63;7,10;0,00;0,00;
0,00;0,00;172,80;7,23;0,00;0,00;
0,00;0,00;172,97;7,41;0,00;0,00;
0,00;0,00;173,13;7,64;0,00;0,00;
0,00;0,00;173,29;7,82;0,00;0,00;
0,00;0,00;173,46;8,00;0,00;0,00;
0,00;0,00;173,62;8,15;0,00;0,00;
0,00;0,00;173,78;8,27;0,00;0,00;
0,00;0,00;173,94;8,36;0,00;0,00;
0,00;0,00;174,10;9,19;0,00;0,00;
0,00;0,00;174,25;10,32;0,00;0,00;
0,00;0,00;174,30;9,58;0,00;0,00;
0,00;0,00;174,32;9,53;0,00;0,00;
0,00;0,00;174,32;9,24;0,00;0,00;
0,00;0,00;174,32;9,01;0,00;0,00;
0,00;0,00;174,32;8,90;0,00;0,00;
0,00;0,00;174,32;8,83;0,00;0,00;
