81442;30.09.21 16:10:23;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210930083633P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;2,70;0,02;0,00;0,00;
0,00;0,00;2,76;0,20;0,00;0,00;
0,00;0,00;3,31;0,09;0,00;0,00;
0,00;0,00;4,34;0,09;0,00;0,00;
0,00;0,00;5,87;0,12;0,00;0,00;
0,00;0,00;7,92;0,16;0,00;0,00;
0,00;0,00;10,48;0,16;0,00;0,00;
0,00;0,00;13,54;0,11;0,00;0,00;
0,00;0,00;16,65;0,09;0,00;0,00;
0,00;0,00;19,83;0,05;0,00;0,00;
0,00;0,00;23,05;0,05;0,00;0,00;
0,00;0,00;26,25;0,07;0,00;0,00;
0,00;0,00;29,45;0,07;0,00;0,00;
0,00;0,00;32,65;0,09;0,00;0,00;
0,00;0,00;35,85;0,09;0,00;0,00;
0,00;0,00;39,05;0,07;0,00;0,00;
0,00;0,00;42,25;0,05;0,00;0,00;
0,00;0,00;45,45;0,05;0,00;0,00;
0,00;0,00;48,65;0,05;0,00;0,00;
0,00;0,00;51,85;0,05;0,00;0,00;
0,00;0,00;55,05;0,07;0,00;0,00;
0,00;0,00;58,25;0,05;0,00;0,00;
0,00;0,00;61,45;0,02;0,00;0,00;
0,00;0,00;64,65;0,07;0,00;0,00;
0,00;0,00;67,85;0,07;0,00;0,00;
0,00;0,00;71,05;0,07;0,00;0,00;
0,00;0,00;74,25;0,09;0,00;0,00;
0,00;0,00;77,45;0,07;0,00;0,00;
0,00;0,00;80,65;0,12;0,00;0,00;
0,00;0,00;83,85;0,05;0,00;0,00;
0,00;0,00;87,05;0,07;0,00;0,00;
0,00;0,00;90,25;0,07;0,00;0,00;
0,00;0,00;93,45;0,09;0,00;0,00;
0,00;0,00;96,65;0,07;0,00;0,00;
0,00;0,00;99,85;0,09;0,00;0,00;
0,00;0,00;103,05;0,05;0,00;0,00;
0,00;0,00;106,25;0,09;0,00;0,00;
0,00;0,00;109,45;0,07;0,00;0,00;
0,00;0,00;112,65;0,12;0,00;0,00;
0,00;0,00;115,85;0,07;0,00;0,00;
0,00;0,00;119,05;0,07;0,00;0,00;
0,00;0,00;122,25;0,05;0,00;0,00;
0,00;0,00;125,45;0,05;0,00;0,00;
0,00;0,00;128,65;0,07;0,00;0,00;
0,00;0,00;131,85;0,05;0,00;0,00;
0,00;0,00;135,05;0,05;0,00;0,00;
0,00;0,00;138,25;0,07;0,00;0,00;
0,00;0,00;141,45;0,07;0,00;0,00;
0,00;0,00;144,65;0,07;0,00;0,00;
0,00;0,00;147,85;0,07;0,00;0,00;
0,00;0,00;151,05;0,05;0,00;0,00;
0,00;0,00;154,25;0,02;0,00;0,00;
0,00;0,00;157,45;0,07;0,00;0,00;
0,00;0,00;160,65;0,07;0,00;0,00;
0,00;0,00;163,85;0,05;0,00;0,00;
0,00;0,00;167,05;0,05;0,00;0,00;
0,00;0,00;170,25;0,07;0,00;0,00;
0,00;0,00;173,28;-0,02;0,00;0,00;
0,00;0,00;175,79;-0,05;0,00;0,00;
0,00;0,00;177,86;-0,02;0,00;0,00;
0,00;0,00;179,43;-0,02;0,00;0,00;
0,00;0,00;180,49;-0,04;0,00;0,00;
0,00;0,00;181,04;-0,06;0,00;0,00;
0,00;0,00;181,17;-0,02;0,00;0,00;
0,00;0,00;181,21;-0,04;0,00;0,00;
0,00;0,00;181,38;-0,06;0,00;0,00;
0,00;0,00;181,53;-0,04;0,00;0,00;
0,00;0,00;181,69;0,02;0,00;0,00;
0,00;0,00;181,85;-0,02;0,00;0,00;
0,00;0,00;182,17;-0,02;0,00;0,00;
0,00;0,00;182,33;-0,04;0,00;0,00;
0,00;0,00;182,49;-0,04;0,00;0,00;
0,00;0,00;182,65;-0,04;0,00;0,00;
0,00;0,00;182,81;-0,04;0,00;0,00;
0,00;0,00;183,13;-0,02;0,00;0,00;
0,00;0,00;183,29;-0,02;0,00;0,00;
0,00;0,00;183,45;-0,04;0,00;0,00;
0,00;0,00;183,61;0,02;0,00;0,00;
0,00;0,00;183,77;0,18;0,00;0,00;
0,00;0,00;183,93;0,20;0,00;0,00;
0,00;0,00;184,09;0,41;0,00;0,00;
0,00;0,00;184,25;0,84;0,00;0,00;
0,00;0,00;184,40;1,26;0,00;0,00;
0,00;0,00;184,56;1,72;0,00;0,00;
0,00;0,00;184,72;2,35;0,00;0,00;
0,00;0,00;184,87;3,32;0,00;0,00;
0,00;0,00;185,03;4,07;0,00;0,00;
0,00;0,00;185,18;4,64;0,00;0,00;
0,00;0,00;185,19;4,57;0,00;0,00;
0,00;0,00;185,19;4,48;0,00;0,00;
0,00;0,00;185,19;4,48;0,00;0,00;
0,00;0,00;185,19;4,50;0,00;0,00;
0,00;0,00;185,19;4,55;0,00;0,00;
0,00;0,00;185,14;3,55;0,00;0,00;
0,00;0,00;184,62;-0,12;0,00;0,00;
0,00;0,00;183,61;-0,13;0,00;0,00;
0,00;0,00;182,79;-0,06;0,00;0,00;
0,00;0,00;182,37;-0,06;0,00;0,00;
0,00;0,00;182,25;-0,09;0,00;0,00;
0,00;0,00;182,21;-0,06;0,00;0,00;
0,00;0,00;182,21;-0,04;0,00;0,00;
0,00;0,00;182,21;0,02;0,00;0,00;
0,00;0,00;182,36;-0,02;0,00;0,00;
0,00;0,00;182,51;-0,04;0,00;0,00;
0,00;0,00;182,68;-0,04;0,00;0,00;
0,00;0,00;183,01;0,02;0,00;0,00;
0,00;0,00;183,33;-0,02;0,00;0,00;
0,00;0,00;183,49;-0,02;0,00;0,00;
0,00;0,00;183,81;-0,02;0,00;0,00;
0,00;0,00;183,97;0,02;0,00;0,00;
0,00;0,00;184,29;-0,02;0,00;0,00;
0,00;0,00;184,45;-0,04;0,00;0,00;
0,00;0,00;184,61;0,16;0,00;0,00;
0,00;0,00;184,77;0,23;0,00;0,00;
0,00;0,00;184,93;0,48;0,00;0,00;
0,00;0,00;185,08;2,35;0,00;0,00;
0,00;0,00;185,22;4,14;0,00;0,00;
0,00;0,00;185,37;4,95;0,00;0,00;
0,00;0,00;185,54;5,52;0,00;0,00;
0,00;0,00;185,70;6,01;0,00;0,00;
0,00;0,00;185,86;6,49;0,00;0,00;
0,00;0,00;186,03;6,94;0,00;0,00;
0,00;0,00;186,19;7,33;0,00;0,00;
0,00;0,00;186,35;7,73;0,00;0,00;
0,00;0,00;186,51;8,07;0,00;0,00;
0,00;0,00;186,67;8,41;0,00;0,00;
0,00;0,00;186,83;8,73;0,00;0,00;
0,00;0,00;186,99;9,07;0,00;0,00;
0,00;0,00;187,16;9,32;0,00;0,00;
0,00;0,00;187,32;9,59;0,00;0,00;
0,00;0,00;187,48;9,88;0,00;0,00;
0,00;0,00;187,64;10,20;0,00;0,00;
0,00;0,00;187,65;9,84;0,00;0,00;
0,00;0,00;187,66;9,91;0,00;0,00;
0,00;0,00;187,66;9,86;0,00;0,00;
0,00;0,00;187,66;9,82;0,00;0,00;
0,00;0,00;187,66;9,73;0,00;0,00;
0,00;0,00;187,66;9,73;0,00;0,00;
