37834;12.03.21 14:21:57;22;Avvicinamento pre-pressata pressata Fuori Ingombro;start interrupted (14);20210312112034P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,76;0,18;0,00;0,00;
0,00;0,00;2,32;0,09;0,00;0,00;
0,00;0,00;3,34;0,11;0,00;0,00;
0,00;0,00;4,87;0,11;0,00;0,00;
