5058;07.05.20 12:09:12;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200507110340A0206;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;0,23;0,00;0,00;
0,00;0,00;74,25;0,23;0,00;0,00;
0,00;0,00;74,71;0,31;0,00;0,00;
0,00;0,00;75,48;0,31;0,00;0,00;
0,00;0,00;76,63;0,39;0,00;0,00;
0,00;0,00;78,18;0,39;0,00;0,00;
0,00;0,00;80,10;0,31;0,00;0,00;
0,00;0,00;82,40;0,45;0,00;0,00;
0,00;0,00;84,74;0,31;0,00;0,00;
0,00;0,00;87,13;0,23;0,00;0,00;
0,00;0,00;89,54;0,23;0,00;0,00;
0,00;0,00;91,94;0,23;0,00;0,00;
0,00;0,00;94,34;0,23;0,00;0,00;
0,00;0,00;96,74;0,23;0,00;0,00;
0,00;0,00;99,15;0,23;0,00;0,00;
0,00;0,00;101,54;0,23;0,00;0,00;
0,00;0,00;103,95;0,23;0,00;0,00;
0,00;0,00;106,35;0,23;0,00;0,00;
0,00;0,00;108,74;0,16;0,00;0,00;
0,00;0,00;111,15;0,23;0,00;0,00;
0,00;0,00;113,55;0,16;0,00;0,00;
0,00;0,00;115,95;0,23;0,00;0,00;
0,00;0,00;118,35;0,23;0,00;0,00;
0,00;0,00;120,75;0,16;0,00;0,00;
0,00;0,00;123,15;0,16;0,00;0,00;
0,00;0,00;125,55;0,23;0,00;0,00;
0,00;0,00;127,95;0,23;0,00;0,00;
0,00;0,00;130,35;0,23;0,00;0,00;
0,00;0,00;132,75;0,16;0,00;0,00;
0,00;0,00;135,15;0,23;0,00;0,00;
0,00;0,00;137,54;0,23;0,00;0,00;
0,00;0,00;139,95;0,16;0,00;0,00;
0,00;0,00;142,35;0,23;0,00;0,00;
0,00;0,00;144,75;0,16;0,00;0,00;
0,00;0,00;147,15;0,16;0,00;0,00;
0,00;0,00;149,54;0,23;0,00;0,00;
0,00;0,00;151,95;0,23;0,00;0,00;
0,00;0,00;154,35;0,23;0,00;0,00;
0,00;0,00;156,74;0,23;0,00;0,00;
0,00;0,00;159,15;0,16;0,00;0,00;
0,00;0,00;161,54;0,08;0,00;0,00;
0,00;0,00;163,95;0,23;0,00;0,00;
0,00;0,00;166,35;0,23;0,00;0,00;
0,00;0,00;168,75;0,16;0,00;0,00;
0,00;0,00;171,15;0,16;0,00;0,00;
0,00;0,00;173,54;0,16;0,00;0,00;
0,00;0,00;175,95;0,23;0,00;0,00;
0,00;0,00;178,35;0,39;0,00;0,00;
0,00;0,00;180,74;0,16;0,00;0,00;
0,00;0,00;183,15;0,31;0,00;0,00;
0,00;0,00;185,40;0,16;0,00;0,00;
0,00;0,00;187,27;0,31;0,00;0,00;
0,00;0,00;188,81;0,23;0,00;0,00;
0,00;0,00;189,96;0,08;0,00;0,00;
0,00;0,00;190,72;0,08;0,00;0,00;
0,00;0,00;191,10;-0,06;0,00;0,00;
0,00;0,00;191,20;0,23;0,00;0,00;
0,00;0,00;191,22;0,23;0,00;0,00;
0,00;0,00;191,32;0,16;0,00;0,00;
0,00;0,00;191,45;0,23;0,00;0,00;
0,00;0,00;191,60;0,23;0,00;0,00;
0,00;0,00;191,77;0,23;0,00;0,00;
0,00;0,00;191,93;0,23;0,00;0,00;
0,00;0,00;192,09;0,23;0,00;0,00;
0,00;0,00;192,25;0,23;0,00;0,00;
0,00;0,00;192,41;0,23;0,00;0,00;
0,00;0,00;192,57;0,23;0,00;0,00;
0,00;0,00;192,73;0,23;0,00;0,00;
0,00;0,00;192,89;0,23;0,00;0,00;
0,00;0,00;193,05;0,23;0,00;0,00;
0,00;0,00;193,21;0,23;0,00;0,00;
0,00;0,00;193,37;0,23;0,00;0,00;
0,00;0,00;193,53;0,23;0,00;0,00;
0,00;0,00;193,69;0,23;0,00;0,00;
0,00;0,00;193,85;0,23;0,00;0,00;
0,00;0,00;194,01;0,23;0,00;0,00;
0,00;0,00;194,17;0,23;0,00;0,00;
0,00;0,00;194,33;0,23;0,00;0,00;
0,00;0,00;194,49;0,23;0,00;0,00;
0,00;0,00;194,65;0,23;0,00;0,00;
0,00;0,00;194,81;0,23;0,00;0,00;
0,00;0,00;194,97;0,23;0,00;0,00;
0,00;0,00;195,13;0,23;0,00;0,00;
0,00;0,00;195,20;0,23;0,00;0,00;
0,00;0,00;195,20;0,23;0,00;0,00;
0,00;0,00;195,06;-0,16;0,00;0,00;
0,00;0,00;194,53;-0,14;0,00;0,00;
0,00;0,00;193,79;0,08;0,00;0,00;
0,00;0,00;193,43;-0,06;0,00;0,00;
0,00;0,00;193,27;-0,14;0,00;0,00;
0,00;0,00;193,19;-0,06;0,00;0,00;
0,00;0,00;193,19;-0,06;0,00;0,00;
0,00;0,00;193,42;0,23;0,00;0,00;
0,00;0,00;193,56;0,23;0,00;0,00;
0,00;0,00;193,72;0,23;0,00;0,00;
0,00;0,00;193,89;0,23;0,00;0,00;
0,00;0,00;194,05;0,23;0,00;0,00;
0,00;0,00;194,21;0,23;0,00;0,00;
0,00;0,00;194,37;0,23;0,00;0,00;
0,00;0,00;194,53;0,23;0,00;0,00;
0,00;0,00;194,69;0,23;0,00;0,00;
0,00;0,00;194,85;0,23;0,00;0,00;
