39892;13.05.21 09:57:27;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210513093304P0045;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;0,16;0,00;0,00;
0,00;0,00;74,26;0,31;0,00;0,00;
0,00;0,00;74,71;0,23;0,00;0,00;
0,00;0,00;75,48;0,23;0,00;0,00;
0,00;0,00;76,63;0,16;0,00;0,00;
0,00;0,00;78,18;0,31;0,00;0,00;
0,00;0,00;80,10;0,23;0,00;0,00;
0,00;0,00;82,40;0,37;0,00;0,00;
0,00;0,00;84,74;0,23;0,00;0,00;
0,00;0,00;87,13;0,08;0,00;0,00;
0,00;0,00;89,54;0,16;0,00;0,00;
0,00;0,00;91,94;0,16;0,00;0,00;
0,00;0,00;94,34;0,16;0,00;0,00;
0,00;0,00;96,74;0,08;0,00;0,00;
0,00;0,00;99,15;0,08;0,00;0,00;
0,00;0,00;101,54;0,16;0,00;0,00;
0,00;0,00;103,95;0,16;0,00;0,00;
0,00;0,00;106,35;0,16;0,00;0,00;
0,00;0,00;108,75;0,16;0,00;0,00;
0,00;0,00;111,15;0,16;0,00;0,00;
0,00;0,00;113,54;0,16;0,00;0,00;
0,00;0,00;115,95;0,16;0,00;0,00;
0,00;0,00;118,35;0,16;0,00;0,00;
0,00;0,00;120,75;0,16;0,00;0,00;
0,00;0,00;123,15;0,16;0,00;0,00;
0,00;0,00;125,54;0,16;0,00;0,00;
0,00;0,00;127,95;0,16;0,00;0,00;
0,00;0,00;130,35;0,16;0,00;0,00;
0,00;0,00;132,75;0,16;0,00;0,00;
0,00;0,00;135,15;0,16;0,00;0,00;
0,00;0,00;137,54;0,16;0,00;0,00;
0,00;0,00;139,95;0,16;0,00;0,00;
0,00;0,00;142,35;0,16;0,00;0,00;
0,00;0,00;144,75;0,16;0,00;0,00;
0,00;0,00;147,15;0,16;0,00;0,00;
0,00;0,00;149,54;0,16;0,00;0,00;
0,00;0,00;151,95;0,16;0,00;0,00;
0,00;0,00;154,35;0,16;0,00;0,00;
0,00;0,00;156,74;0,23;0,00;0,00;
0,00;0,00;159,15;0,23;0,00;0,00;
0,00;0,00;161,54;0,23;0,00;0,00;
0,00;0,00;163,95;0,23;0,00;0,00;
0,00;0,00;166,35;0,23;0,00;0,00;
0,00;0,00;168,75;0,31;0,00;0,00;
0,00;0,00;171,15;0,23;0,00;0,00;
0,00;0,00;173,54;0,16;0,00;0,00;
0,00;0,00;175,57;0,16;0,00;0,00;
0,00;0,00;177,31;0,16;0,00;0,00;
0,00;0,00;178,69;0,16;0,00;0,00;
0,00;0,00;179,68;0,16;0,00;0,00;
0,00;0,00;180,30;0,08;0,00;0,00;
0,00;0,00;180,61;0,16;0,00;0,00;
0,00;0,00;180,76;0,16;0,00;0,00;
0,00;0,00;180,89;0,16;0,00;0,00;
0,00;0,00;181,04;0,16;0,00;0,00;
0,00;0,00;181,21;0,16;0,00;0,00;
0,00;0,00;181,37;0,16;0,00;0,00;
0,00;0,00;181,53;0,16;0,00;0,00;
0,00;0,00;181,69;0,16;0,00;0,00;
0,00;0,00;181,85;0,16;0,00;0,00;
0,00;0,00;182,01;0,16;0,00;0,00;
0,00;0,00;182,17;0,16;0,00;0,00;
0,00;0,00;182,33;0,16;0,00;0,00;
0,00;0,00;182,49;0,16;0,00;0,00;
0,00;0,00;182,65;0,16;0,00;0,00;
0,00;0,00;182,81;0,16;0,00;0,00;
0,00;0,00;182,97;0,16;0,00;0,00;
0,00;0,00;183,13;0,16;0,00;0,00;
0,00;0,00;183,29;0,16;0,00;0,00;
0,00;0,00;183,45;0,16;0,00;0,00;
0,00;0,00;183,61;0,16;0,00;0,00;
0,00;0,00;183,77;0,16;0,00;0,00;
0,00;0,00;183,93;0,16;0,00;0,00;
0,00;0,00;184,09;0,16;0,00;0,00;
0,00;0,00;184,25;0,16;0,00;0,00;
0,00;0,00;184,41;0,16;0,00;0,00;
0,00;0,00;184,57;0,16;0,00;0,00;
0,00;0,00;184,60;0,16;0,00;0,00;
0,00;0,00;184,60;0,16;0,00;0,00;
0,00;0,00;184,36;-0,37;0,00;0,00;
0,00;0,00;183,75;-0,30;0,00;0,00;
0,00;0,00;183,07;-0,14;0,00;0,00;
0,00;0,00;182,77;-0,14;0,00;0,00;
0,00;0,00;182,65;-0,14;0,00;0,00;
0,00;0,00;182,58;-0,14;0,00;0,00;
0,00;0,00;182,59;-0,14;0,00;0,00;
0,00;0,00;182,71;0,16;0,00;0,00;
0,00;0,00;182,85;0,16;0,00;0,00;
0,00;0,00;183,00;0,16;0,00;0,00;
0,00;0,00;183,17;0,16;0,00;0,00;
0,00;0,00;183,33;0,16;0,00;0,00;
0,00;0,00;183,49;0,16;0,00;0,00;
0,00;0,00;183,65;0,16;0,00;0,00;
0,00;0,00;183,81;0,16;0,00;0,00;
0,00;0,00;183,97;0,16;0,00;0,00;
0,00;0,00;184,13;0,16;0,00;0,00;
0,00;0,00;184,29;0,16;0,00;0,00;
0,00;0,00;184,45;0,16;0,00;0,00;
0,00;0,00;184,61;0,16;0,00;0,00;
0,00;0,00;184,77;0,16;0,00;0,00;
0,00;0,00;184,93;0,16;0,00;0,00;
0,00;0,00;185,09;0,16;0,00;0,00;
0,00;0,00;185,25;0,16;0,00;0,00;
0,00;0,00;185,41;0,16;0,00;0,00;
0,00;0,00;185,57;0,16;0,00;0,00;
0,00;0,00;185,73;0,16;0,00;0,00;
0,00;0,00;185,89;0,16;0,00;0,00;
0,00;0,00;186,05;0,16;0,00;0,00;
0,00;0,00;186,21;0,16;0,00;0,00;
0,00;0,00;186,37;0,16;0,00;0,00;
0,00;0,00;186,53;0,16;0,00;0,00;
0,00;0,00;186,69;0,16;0,00;0,00;
0,00;0,00;186,85;0,16;0,00;0,00;
0,00;0,00;187,01;0,16;0,00;0,00;
0,00;0,00;187,17;0,16;0,00;0,00;
0,00;0,00;187,33;0,16;0,00;0,00;
0,00;0,00;187,49;0,16;0,00;0,00;
0,00;0,00;187,65;0,16;0,00;0,00;
0,00;0,00;187,81;0,16;0,00;0,00;
0,00;0,00;187,97;0,16;0,00;0,00;
0,00;0,00;188,13;0,16;0,00;0,00;
0,00;0,00;188,29;0,16;0,00;0,00;
0,00;0,00;188,45;0,16;0,00;0,00;
0,00;0,00;188,61;0,16;0,00;0,00;
0,00;0,00;188,77;0,16;0,00;0,00;
0,00;0,00;188,93;0,16;0,00;0,00;
0,00;0,00;189,09;0,16;0,00;0,00;
0,00;0,00;189,25;0,16;0,00;0,00;
0,00;0,00;189,41;0,16;0,00;0,00;
0,00;0,00;189,57;0,16;0,00;0,00;
0,00;0,00;189,73;0,16;0,00;0,00;
0,00;0,00;189,89;0,16;0,00;0,00;
0,00;0,00;190,05;0,16;0,00;0,00;
0,00;0,00;190,21;0,16;0,00;0,00;
0,00;0,00;190,37;0,16;0,00;0,00;
0,00;0,00;190,53;0,16;0,00;0,00;
0,00;0,00;190,69;0,16;0,00;0,00;
0,00;0,00;190,85;0,16;0,00;0,00;
0,00;0,00;191,01;0,16;0,00;0,00;
0,00;0,00;191,17;0,16;0,00;0,00;
0,00;0,00;191,33;0,16;0,00;0,00;
0,00;0,00;191,49;0,16;0,00;0,00;
0,00;0,00;191,65;0,16;0,00;0,00;
0,00;0,00;191,81;0,16;0,00;0,00;
0,00;0,00;191,97;0,16;0,00;0,00;
0,00;0,00;192,13;0,23;0,00;0,00;
0,00;0,00;192,29;1,29;0,00;0,00;
0,00;0,00;192,44;2,90;0,00;0,00;
0,00;0,00;192,60;4,72;0,00;0,00;
0,00;0,00;192,76;6,46;0,00;0,00;
0,00;0,00;192,92;8,15;0,00;0,00;
0,00;0,00;193,08;8,52;0,00;0,00;
0,00;0,00;193,25;6,39;0,00;0,00;
0,00;0,00;193,42;1,90;0,00;0,00;
0,00;0,00;193,58;0,61;0,00;0,00;
0,00;0,00;193,74;0,16;0,00;0,00;
0,00;0,00;193,90;0,16;0,00;0,00;
0,00;0,00;194,05;0,16;0,00;0,00;
0,00;0,00;194,21;0,16;0,00;0,00;
0,00;0,00;194,37;0,16;0,00;0,00;
0,00;0,00;194,53;0,16;0,00;0,00;
0,00;0,00;194,69;0,16;0,00;0,00;
0,00;0,00;194,85;0,16;0,00;0,00;
0,00;0,00;195,01;0,16;0,00;0,00;
0,00;0,00;195,17;0,16;0,00;0,00;
0,00;0,00;195,33;0,16;0,00;0,00;
0,00;0,00;195,49;0,16;0,00;0,00;
0,00;0,00;195,65;0,16;0,00;0,00;
0,00;0,00;195,81;0,16;0,00;0,00;
0,00;0,00;195,97;0,16;0,00;0,00;
0,00;0,00;196,13;0,16;0,00;0,00;
0,00;0,00;196,29;0,16;0,00;0,00;
0,00;0,00;196,45;0,16;0,00;0,00;
0,00;0,00;196,61;0,16;0,00;0,00;
0,00;0,00;196,77;0,16;0,00;0,00;
0,00;0,00;196,93;0,16;0,00;0,00;
0,00;0,00;197,09;0,16;0,00;0,00;
0,00;0,00;197,25;0,16;0,00;0,00;
0,00;0,00;197,41;0,16;0,00;0,00;
0,00;0,00;197,57;0,16;0,00;0,00;
0,00;0,00;197,73;0,16;0,00;0,00;
0,00;0,00;197,89;0,16;0,00;0,00;
0,00;0,00;198,05;0,16;0,00;0,00;
0,00;0,00;198,21;0,16;0,00;0,00;
0,00;0,00;198,37;0,16;0,00;0,00;
0,00;0,00;198,53;0,16;0,00;0,00;
0,00;0,00;198,69;0,16;0,00;0,00;
0,00;0,00;198,85;0,16;0,00;0,00;
0,00;0,00;199,01;0,16;0,00;0,00;
0,00;0,00;199,17;0,16;0,00;0,00;
0,00;0,00;199,33;0,16;0,00;0,00;
0,00;0,00;199,49;0,16;0,00;0,00;
0,00;0,00;199,54;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
0,00;0,00;199,55;0,16;0,00;0,00;
