45990;19.04.21 08:25:27;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210419081134P0004;
0,00;0,00;185,20;2,12;0,00;0,00;
0,00;0,00;185,21;1,94;0,00;0,00;
0,00;0,00;185,15;1,26;0,00;0,00;
0,00;0,00;184,62;0,02;0,00;0,00;
0,00;0,00;183,60;-0,05;0,00;0,00;
0,00;0,00;182,79;0,09;0,00;0,00;
0,00;0,00;182,37;0,11;0,00;0,00;
0,00;0,00;182,24;0,02;0,00;0,00;
0,00;0,00;182,20;0,02;0,00;0,00;
0,00;0,00;182,28;0,04;0,00;0,00;
0,00;0,00;182,42;0,11;0,00;0,00;
0,00;0,00;182,58;0,09;0,00;0,00;
0,00;0,00;182,75;0,09;0,00;0,00;
0,00;0,00;182,92;0,06;0,00;0,00;
0,00;0,00;183,08;0,09;0,00;0,00;
0,00;0,00;183,24;0,09;0,00;0,00;
0,00;0,00;183,41;0,09;0,00;0,00;
0,00;0,00;183,57;0,09;0,00;0,00;
0,00;0,00;183,73;0,09;0,00;0,00;
0,00;0,00;183,89;0,09;0,00;0,00;
0,00;0,00;184,05;0,09;0,00;0,00;
0,00;0,00;184,21;0,09;0,00;0,00;
0,00;0,00;184,37;0,09;0,00;0,00;
0,00;0,00;184,53;0,09;0,00;0,00;
0,00;0,00;184,69;0,09;0,00;0,00;
0,00;0,00;184,85;0,09;0,00;0,00;
0,00;0,00;185,01;0,09;0,00;0,00;
0,00;0,00;185,17;0,22;0,00;0,00;
0,00;0,00;185,33;0,27;0,00;0,00;
0,00;0,00;185,49;0,36;0,00;0,00;
0,00;0,00;185,65;0,88;0,00;0,00;
0,00;0,00;185,80;0,90;0,00;0,00;
0,00;0,00;185,97;0,31;0,00;0,00;
0,00;0,00;186,13;-0,03;0,00;0,00;
0,00;0,00;186,30;0,06;0,00;0,00;
0,00;0,00;186,45;0,16;0,00;0,00;
0,00;0,00;186,61;0,16;0,00;0,00;
0,00;0,00;186,77;0,09;0,00;0,00;
0,00;0,00;186,93;0,04;0,00;0,00;
0,00;0,00;187,09;0,09;0,00;0,00;
0,00;0,00;187,25;0,06;0,00;0,00;
0,00;0,00;187,41;0,09;0,00;0,00;
0,00;0,00;187,57;0,09;0,00;0,00;
0,00;0,00;187,73;0,09;0,00;0,00;
0,00;0,00;187,89;0,09;0,00;0,00;
0,00;0,00;188,05;0,09;0,00;0,00;
0,00;0,00;188,21;0,09;0,00;0,00;
0,00;0,00;188,37;0,06;0,00;0,00;
0,00;0,00;188,53;0,09;0,00;0,00;
0,00;0,00;188,69;0,09;0,00;0,00;
0,00;0,00;188,85;0,09;0,00;0,00;
0,00;0,00;189,00;0,04;0,00;0,00;
0,00;0,00;189,01;0,09;0,00;0,00;
0,00;0,00;189,01;0,09;0,00;0,00;
0,00;0,00;189,01;0,06;0,00;0,00;
0,00;0,00;189,01;0,06;0,00;0,00;
0,00;0,00;189,01;0,04;0,00;0,00;
0,00;0,00;189,01;0,04;0,00;0,00;
0,00;0,00;189,01;0,02;0,00;0,00;
0,00;0,00;189,01;0,04;0,00;0,00;
0,00;0,00;189,01;0,04;0,00;0,00;
0,00;0,00;189,01;0,09;0,00;0,00;
0,00;0,00;189,00;0,02;0,00;0,00;
0,00;0,00;189,00;0,02;0,00;0,00;
0,00;0,00;189,00;0,02;0,00;0,00;
0,00;0,00;189,00;0,04;0,00;0,00;
