2777;27.01.20 15:27:05;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200127114743;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,90;0,07;0,00;0,00;
0,00;0,00;42,17;0,25;0,00;0,00;
0,00;0,00;42,95;0,18;0,00;0,00;
0,00;0,00;44,22;0,20;0,00;0,00;
0,00;0,00;46,01;0,18;0,00;0,00;
0,00;0,00;48,31;0,23;0,00;0,00;
0,00;0,00;51,12;0,23;0,00;0,00;
0,00;0,00;54,27;0,12;0,00;0,00;
0,00;0,00;57,40;0,18;0,00;0,00;
0,00;0,00;60,65;0,18;0,00;0,00;
0,00;0,00;63,84;0,16;0,00;0,00;
0,00;0,00;67,05;0,18;0,00;0,00;
0,00;0,00;70,25;0,18;0,00;0,00;
0,00;0,00;73,45;0,14;0,00;0,00;
0,00;0,00;76,65;0,16;0,00;0,00;
0,00;0,00;79,85;0,13;0,00;0,00;
0,00;0,00;83,05;0,16;0,00;0,00;
0,00;0,00;86,25;0,16;0,00;0,00;
0,00;0,00;89,45;0,14;0,00;0,00;
0,00;0,00;92,65;0,18;0,00;0,00;
0,00;0,00;95,85;0,16;0,00;0,00;
0,00;0,00;99,05;0,16;0,00;0,00;
0,00;0,00;102,25;0,16;0,00;0,00;
0,00;0,00;105,45;0,12;0,00;0,00;
0,00;0,00;108,65;0,16;0,00;0,00;
0,00;0,00;111,85;0,16;0,00;0,00;
0,00;0,00;115,05;0,14;0,00;0,00;
0,00;0,00;118,25;0,16;0,00;0,00;
0,00;0,00;121,45;0,16;0,00;0,00;
0,00;0,00;124,65;0,18;0,00;0,00;
0,00;0,00;127,85;0,16;0,00;0,00;
0,00;0,00;131,05;0,16;0,00;0,00;
0,00;0,00;134,25;0,16;0,00;0,00;
0,00;0,00;137,45;0,14;0,00;0,00;
0,00;0,00;140,65;0,20;0,00;0,00;
0,00;0,00;143,85;0,16;0,00;0,00;
0,00;0,00;147,05;0,14;0,00;0,00;
0,00;0,00;150,13;0,05;0,00;0,00;
0,00;0,00;152,71;0,09;0,00;0,00;
0,00;0,00;154,85;0,12;0,00;0,00;
0,00;0,00;156,49;0,07;0,00;0,00;
0,00;0,00;157,62;0,05;0,00;0,00;
0,00;0,00;158,43;0,07;0,00;0,00;
0,00;0,00;158,48;0,05;0,00;0,00;
0,00;0,00;158,48;0,05;0,00;0,00;
0,00;0,00;158,60;0,07;0,00;0,00;
0,00;0,00;158,74;0,09;0,00;0,00;
0,00;0,00;158,90;0,09;0,00;0,00;
0,00;0,00;159,06;0,09;0,00;0,00;
0,00;0,00;159,22;0,09;0,00;0,00;
0,00;0,00;159,38;0,09;0,00;0,00;
0,00;0,00;159,54;0,09;0,00;0,00;
0,00;0,00;159,70;0,09;0,00;0,00;
0,00;0,00;159,86;0,09;0,00;0,00;
0,00;0,00;160,02;0,09;0,00;0,00;
0,00;0,00;160,18;0,09;0,00;0,00;
0,00;0,00;160,34;0,09;0,00;0,00;
0,00;0,00;160,50;0,09;0,00;0,00;
0,00;0,00;160,66;0,09;0,00;0,00;
0,00;0,00;160,82;0,09;0,00;0,00;
0,00;0,00;160,98;0,09;0,00;0,00;
0,00;0,00;161,14;0,09;0,00;0,00;
0,00;0,00;161,30;0,09;0,00;0,00;
0,00;0,00;161,46;0,09;0,00;0,00;
0,00;0,00;161,62;0,09;0,00;0,00;
0,00;0,00;161,78;0,09;0,00;0,00;
0,00;0,00;161,94;0,09;0,00;0,00;
0,00;0,00;162,10;0,09;0,00;0,00;
0,00;0,00;162,26;0,18;0,00;0,00;
0,00;0,00;162,42;0,27;0,00;0,00;
0,00;0,00;162,58;0,27;0,00;0,00;
0,00;0,00;162,74;0,54;0,00;0,00;
0,00;0,00;162,90;0,88;0,00;0,00;
0,00;0,00;163,05;1,29;0,00;0,00;
0,00;0,00;163,21;1,79;0,00;0,00;
0,00;0,00;163,37;2,24;0,00;0,00;
0,00;0,00;163,53;2,67;0,00;0,00;
0,00;0,00;163,69;2,99;0,00;0,00;
0,00;0,00;163,85;3,28;0,00;0,00;
0,00;0,00;164,01;3,53;0,00;0,00;
0,00;0,00;164,17;3,75;0,00;0,00;
0,00;0,00;164,33;4,00;0,00;0,00;
0,00;0,00;164,49;4,30;0,00;0,00;
0,00;0,00;164,65;4,55;0,00;0,00;
0,00;0,00;164,81;4,81;0,00;0,00;
0,00;0,00;164,97;5,11;0,00;0,00;
0,00;0,00;165,13;5,31;0,00;0,00;
