7712;27.01.20 12:04:12;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200127114743;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;34,55;0,08;0,00;0,00;
0,00;0,00;35,34;0,04;0,00;0,00;
0,00;0,00;36,63;0,06;0,00;0,00;
0,00;0,00;38,44;0,05;0,00;0,00;
0,00;0,00;40,76;0,06;0,00;0,00;
0,00;0,00;43,59;0,07;0,00;0,00;
0,00;0,00;46,93;0,06;0,00;0,00;
0,00;0,00;50,42;0,04;0,00;0,00;
0,00;0,00;53,96;0,04;0,00;0,00;
0,00;0,00;57,46;0,05;0,00;0,00;
0,00;0,00;60,99;0,05;0,00;0,00;
0,00;0,00;64,51;0,04;0,00;0,00;
0,00;0,00;68,03;0,03;0,00;0,00;
0,00;0,00;71,55;0,04;0,00;0,00;
0,00;0,00;75,07;0,04;0,00;0,00;
0,00;0,00;78,58;0,05;0,00;0,00;
0,00;0,00;82,11;0,03;0,00;0,00;
0,00;0,00;85,63;0,02;0,00;0,00;
0,00;0,00;89,08;0,00;0,00;0,00;
0,00;0,00;92,07;0,02;0,00;0,00;
0,00;0,00;94,60;0,01;0,00;0,00;
0,00;0,00;96,61;0,01;0,00;0,00;
0,00;0,00;98,14;-0,01;0,00;0,00;
0,00;0,00;99,71;-0,01;0,00;0,00;
0,00;0,00;99,82;0,01;0,00;0,00;
0,00;0,00;99,82;0,01;0,00;0,00;
0,00;0,00;99,86;0,02;0,00;0,00;
0,00;0,00;99,98;0,01;0,00;0,00;
0,00;0,00;100,09;0,01;0,00;0,00;
0,00;0,00;100,21;0,02;0,00;0,00;
0,00;0,00;100,32;0,01;0,00;0,00;
0,00;0,00;100,43;0,03;0,00;0,00;
0,00;0,00;100,54;0,02;0,00;0,00;
0,00;0,00;100,66;0,05;0,00;0,00;
0,00;0,00;100,77;0,15;0,00;0,00;
0,00;0,00;100,88;0,47;0,00;0,00;
0,00;0,00;100,99;0,66;0,00;0,00;
0,00;0,00;101,10;0,74;0,00;0,00;
0,00;0,00;101,21;0,79;0,00;0,00;
0,00;0,00;101,33;0,85;0,00;0,00;
0,00;0,00;101,44;0,89;0,00;0,00;
0,00;0,00;101,55;0,93;0,00;0,00;
0,00;0,00;101,66;0,99;0,00;0,00;
0,00;0,00;101,78;0,99;0,00;0,00;
0,00;0,00;101,89;1,02;0,00;0,00;
