24975;26.07.21 16:10:37;21;Avvicinamento Pressata Finale;position > max position (10);20210726135530P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,12;-0,01;0,00;0,00;
0,00;0,00;4,20;-0,05;0,00;0,00;
0,00;0,00;8,82;-0,01;0,00;0,00;
0,00;0,00;13,63;0,04;0,00;0,00;
0,00;0,00;37,62;0,04;0,00;0,00;
0,00;0,00;56,82;-0,05;0,00;0,00;
0,00;0,00;66,42;-0,04;0,00;0,00;
0,00;0,00;80,82;-0,04;0,00;0,00;
0,00;0,00;95,22;-0,04;0,00;0,00;
0,00;0,00;104,82;-0,04;0,00;0,00;
0,00;0,00;114,42;0,04;0,00;0,00;
0,00;0,00;128,82;-0,04;0,00;0,00;
0,00;0,00;133,62;-0,01;0,00;0,00;
0,00;0,00;148,02;-0,01;0,00;0,00;
0,00;0,00;152,82;-0,04;0,00;0,00;
0,00;0,00;162,42;0,04;0,00;0,00;
0,00;0,00;176,82;-0,01;0,00;0,00;
0,00;0,00;186,42;-0,04;0,00;0,00;
0,00;0,00;205,62;-0,04;0,00;0,00;
0,00;0,00;215,22;-0,04;0,00;0,00;
0,00;0,00;220,02;-0,04;0,00;0,00;
0,00;0,00;224,82;-0,04;0,00;0,00;
0,00;0,00;229,62;-0,01;0,00;0,00;
0,00;0,00;234,42;0,04;0,00;0,00;
0,00;0,00;239,22;-0,04;0,00;0,00;
0,00;0,00;244,02;-0,04;0,00;0,00;
0,00;0,00;248,82;-0,04;0,00;0,00;
0,00;0,00;253,62;0,04;0,00;0,00;
0,00;0,00;263,22;-0,04;0,00;0,00;
0,00;0,00;268,02;0,04;0,00;0,00;
0,00;0,00;282,42;-0,04;0,00;0,00;
0,00;0,00;292,02;-0,04;0,00;0,00;
0,00;0,00;306,18;-0,09;0,00;0,00;
0,00;0,00;309,04;-0,09;0,00;0,00;
0,00;0,00;310,47;0,04;0,00;0,00;
0,00;0,00;312,72;0,04;0,00;0,00;
0,00;0,00;313,68;0,04;0,00;0,00;
0,00;0,00;314,32;0,08;0,00;0,00;
0,00;0,00;314,64;0,04;0,00;0,00;
0,00;0,00;314,96;0,04;0,00;0,00;
0,00;0,00;315,92;0,08;0,00;0,00;
0,00;0,00;317,20;0,04;0,00;0,00;
0,00;0,00;317,52;0,04;0,00;0,00;
0,00;0,00;318,48;0,04;0,00;0,00;
0,00;0,00;318,80;0,08;0,00;0,00;
0,00;0,00;319,12;0,04;0,00;0,00;
0,00;0,00;319,76;0,04;0,00;0,00;
0,00;0,00;320,08;0,04;0,00;0,00;
0,00;0,00;320,40;0,04;0,00;0,00;
0,00;0,00;320,72;0,04;0,00;0,00;
0,00;0,00;321,04;0,04;0,00;0,00;
0,00;0,00;322,00;0,04;0,00;0,00;
0,00;0,00;322,64;0,04;0,00;0,00;
0,00;0,00;322,96;0,04;0,00;0,00;
0,00;0,00;323,92;0,08;0,00;0,00;
0,00;0,00;324,88;0,12;0,00;0,00;
0,00;0,00;325,20;0,08;0,00;0,00;
0,00;0,00;325,52;0,04;0,00;0,00;
0,00;0,00;325,84;0,08;0,00;0,00;
0,00;0,00;326,16;0,04;0,00;0,00;
0,00;0,00;326,48;0,12;0,00;0,00;
0,00;0,00;327,12;0,04;0,00;0,00;
0,00;0,00;327,44;0,12;0,00;0,00;
0,00;0,00;328,40;0,04;0,00;0,00;
0,00;0,00;329,36;0,08;0,00;0,00;
0,00;0,00;329,68;0,17;0,00;0,00;
0,00;0,00;330,00;0,17;0,00;0,00;
0,00;0,00;330,32;0,17;0,00;0,00;
0,00;0,00;330,64;0,12;0,00;0,00;
0,00;0,00;330,96;0,17;0,00;0,00;
0,00;0,00;331,28;0,29;0,00;0,00;
0,00;0,00;331,55;11,65;0,00;0,00;
0,00;0,00;331,59;15,13;0,00;0,00;
0,00;0,00;331,61;15,82;0,00;0,00;
0,00;0,00;331,62;16,48;0,00;0,00;
0,00;0,00;331,63;16,87;0,00;0,00;
0,00;0,00;331,63;17,04;0,00;0,00;
0,00;0,00;331,63;17,22;0,00;0,00;
0,00;0,00;331,64;17,30;0,00;0,00;
0,00;0,00;331,64;17,34;0,00;0,00;
