70110;17.08.21 10:39:18;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210817091404A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,06;0,29;0,00;0,00;
0,00;0,00;0,62;0,23;0,00;0,00;
0,00;0,00;1,64;0,25;0,00;0,00;
0,00;0,00;3,17;0,25;0,00;0,00;
0,00;0,00;5,21;0,24;0,00;0,00;
0,00;0,00;7,78;0,27;0,00;0,00;
0,00;0,00;10,84;0,16;0,00;0,00;
0,00;0,00;13,95;0,16;0,00;0,00;
0,00;0,00;17,13;0,20;0,00;0,00;
0,00;0,00;20,35;0,18;0,00;0,00;
0,00;0,00;23,55;0,22;0,00;0,00;
0,00;0,00;26,75;0,18;0,00;0,00;
0,00;0,00;29,95;0,18;0,00;0,00;
0,00;0,00;33,15;0,18;0,00;0,00;
0,00;0,00;36,35;0,20;0,00;0,00;
0,00;0,00;39,55;0,18;0,00;0,00;
0,00;0,00;42,75;0,23;0,00;0,00;
0,00;0,00;45,95;0,18;0,00;0,00;
0,00;0,00;49,15;0,23;0,00;0,00;
0,00;0,00;52,35;0,20;0,00;0,00;
0,00;0,00;55,55;0,18;0,00;0,00;
0,00;0,00;58,75;0,20;0,00;0,00;
0,00;0,00;61,95;0,16;0,00;0,00;
0,00;0,00;65,15;0,18;0,00;0,00;
0,00;0,00;68,35;0,18;0,00;0,00;
0,00;0,00;71,55;0,18;0,00;0,00;
0,00;0,00;74,75;0,18;0,00;0,00;
0,00;0,00;77,95;0,18;0,00;0,00;
0,00;0,00;81,15;0,20;0,00;0,00;
0,00;0,00;84,35;0,18;0,00;0,00;
0,00;0,00;87,55;0,16;0,00;0,00;
0,00;0,00;90,75;0,18;0,00;0,00;
0,00;0,00;93,95;0,18;0,00;0,00;
0,00;0,00;97,15;0,18;0,00;0,00;
0,00;0,00;100,35;0,16;0,00;0,00;
0,00;0,00;103,55;0,20;0,00;0,00;
0,00;0,00;106,75;0,18;0,00;0,00;
0,00;0,00;109,95;0,18;0,00;0,00;
0,00;0,00;113,15;0,18;0,00;0,00;
0,00;0,00;116,35;0,20;0,00;0,00;
0,00;0,00;119,55;0,20;0,00;0,00;
0,00;0,00;122,75;0,18;0,00;0,00;
0,00;0,00;125,95;0,16;0,00;0,00;
0,00;0,00;129,15;0,16;0,00;0,00;
0,00;0,00;132,35;0,20;0,00;0,00;
0,00;0,00;135,55;0,20;0,00;0,00;
0,00;0,00;138,75;0,23;0,00;0,00;
0,00;0,00;141,88;0,06;0,00;0,00;
0,00;0,00;144,51;0,11;0,00;0,00;
0,00;0,00;146,72;0,11;0,00;0,00;
0,00;0,00;148,44;0,07;0,00;0,00;
0,00;0,00;149,67;0,07;0,00;0,00;
0,00;0,00;150,39;0,07;0,00;0,00;
0,00;0,00;150,63;0,09;0,00;0,00;
0,00;0,00;150,70;0,09;0,00;0,00;
0,00;0,00;150,71;0,09;0,00;0,00;
0,00;0,00;150,84;0,11;0,00;0,00;
0,00;0,00;150,99;0,11;0,00;0,00;
0,00;0,00;151,15;0,16;0,00;0,00;
0,00;0,00;151,31;0,11;0,00;0,00;
0,00;0,00;151,47;0,11;0,00;0,00;
0,00;0,00;151,63;0,09;0,00;0,00;
0,00;0,00;151,79;0,11;0,00;0,00;
0,00;0,00;151,95;0,11;0,00;0,00;
0,00;0,00;152,11;0,11;0,00;0,00;
0,00;0,00;152,27;0,09;0,00;0,00;
0,00;0,00;152,43;0,09;0,00;0,00;
0,00;0,00;152,59;0,11;0,00;0,00;
0,00;0,00;152,75;0,11;0,00;0,00;
0,00;0,00;152,91;0,09;0,00;0,00;
0,00;0,00;153,07;0,11;0,00;0,00;
0,00;0,00;153,23;0,09;0,00;0,00;
0,00;0,00;153,39;0,09;0,00;0,00;
0,00;0,00;153,55;0,11;0,00;0,00;
0,00;0,00;153,71;0,09;0,00;0,00;
0,00;0,00;153,87;0,09;0,00;0,00;
0,00;0,00;154,03;0,09;0,00;0,00;
0,00;0,00;154,19;0,09;0,00;0,00;
0,00;0,00;154,35;0,31;0,00;0,00;
0,00;0,00;154,51;0,36;0,00;0,00;
0,00;0,00;154,67;0,59;0,00;0,00;
0,00;0,00;154,83;0,90;0,00;0,00;
0,00;0,00;154,98;1,08;0,00;0,00;
0,00;0,00;155,15;1,08;0,00;0,00;
0,00;0,00;155,31;1,18;0,00;0,00;
0,00;0,00;155,47;1,36;0,00;0,00;
0,00;0,00;155,63;1,45;0,00;0,00;
0,00;0,00;155,79;1,54;0,00;0,00;
0,00;0,00;155,95;1,65;0,00;0,00;
0,00;0,00;156,11;1,81;0,00;0,00;
0,00;0,00;156,27;1,86;0,00;0,00;
0,00;0,00;156,43;2,01;0,00;0,00;
0,00;0,00;156,59;2,08;0,00;0,00;
0,00;0,00;156,70;2,05;0,00;0,00;
0,00;0,00;156,71;1,94;0,00;0,00;
0,00;0,00;156,64;0,97;0,00;0,00;
0,00;0,00;156,10;-0,14;0,00;0,00;
0,00;0,00;154,27;0,09;0,00;0,00;
0,00;0,00;153,86;0,13;0,00;0,00;
0,00;0,00;153,74;0,07;0,00;0,00;
0,00;0,00;153,70;0,07;0,00;0,00;
0,00;0,00;153,70;0,07;0,00;0,00;
0,00;0,00;153,79;0,09;0,00;0,00;
0,00;0,00;153,93;0,13;0,00;0,00;
0,00;0,00;154,09;0,11;0,00;0,00;
0,00;0,00;154,26;0,13;0,00;0,00;
0,00;0,00;154,42;0,13;0,00;0,00;
0,00;0,00;154,59;0,09;0,00;0,00;
0,00;0,00;154,75;0,09;0,00;0,00;
0,00;0,00;154,91;0,09;0,00;0,00;
0,00;0,00;155,07;0,13;0,00;0,00;
0,00;0,00;155,23;0,09;0,00;0,00;
0,00;0,00;155,39;0,09;0,00;0,00;
0,00;0,00;155,55;0,09;0,00;0,00;
0,00;0,00;155,71;0,09;0,00;0,00;
0,00;0,00;155,87;0,11;0,00;0,00;
0,00;0,00;156,03;0,13;0,00;0,00;
0,00;0,00;156,19;0,11;0,00;0,00;
0,00;0,00;156,35;0,23;0,00;0,00;
0,00;0,00;156,51;0,34;0,00;0,00;
0,00;0,00;156,67;1,11;0,00;0,00;
0,00;0,00;156,81;2,26;0,00;0,00;
0,00;0,00;156,97;2,35;0,00;0,00;
0,00;0,00;157,14;2,44;0,00;0,00;
0,00;0,00;157,30;2,51;0,00;0,00;
0,00;0,00;157,46;2,64;0,00;0,00;
0,00;0,00;157,62;2,67;0,00;0,00;
0,00;0,00;157,78;2,82;0,00;0,00;
0,00;0,00;157,95;2,89;0,00;0,00;
0,00;0,00;158,11;2,99;0,00;0,00;
0,00;0,00;158,27;3,07;0,00;0,00;
0,00;0,00;158,43;3,19;0,00;0,00;
0,00;0,00;158,59;3,28;0,00;0,00;
0,00;0,00;158,75;3,35;0,00;0,00;
0,00;0,00;158,91;3,48;0,00;0,00;
0,00;0,00;159,07;3,55;0,00;0,00;
0,00;0,00;159,23;3,66;0,00;0,00;
0,00;0,00;159,39;3,71;0,00;0,00;
0,00;0,00;159,55;3,89;0,00;0,00;
0,00;0,00;159,71;3,96;0,00;0,00;
0,00;0,00;159,87;4,07;0,00;0,00;
0,00;0,00;160,03;4,14;0,00;0,00;
0,00;0,00;160,19;4,25;0,00;0,00;
0,00;0,00;160,35;4,34;0,00;0,00;
0,00;0,00;160,51;4,43;0,00;0,00;
0,00;0,00;160,67;4,52;0,00;0,00;
0,00;0,00;160,83;4,61;0,00;0,00;
0,00;0,00;160,99;4,70;0,00;0,00;
0,00;0,00;161,15;4,84;0,00;0,00;
0,00;0,00;161,31;4,91;0,00;0,00;
0,00;0,00;161,47;5,02;0,00;0,00;
0,00;0,00;161,63;5,11;0,00;0,00;
0,00;0,00;161,79;5,20;0,00;0,00;
0,00;0,00;161,95;5,31;0,00;0,00;
0,00;0,00;162,11;5,40;0,00;0,00;
0,00;0,00;162,27;5,52;0,00;0,00;
0,00;0,00;162,43;5,61;0,00;0,00;
0,00;0,00;162,59;5,72;0,00;0,00;
0,00;0,00;162,75;5,79;0,00;0,00;
0,00;0,00;162,91;5,81;0,00;0,00;
0,00;0,00;163,07;5,97;0,00;0,00;
0,00;0,00;163,23;6,06;0,00;0,00;
0,00;0,00;163,39;6,17;0,00;0,00;
0,00;0,00;163,55;6,24;0,00;0,00;
0,00;0,00;163,71;6,35;0,00;0,00;
0,00;0,00;163,87;6,42;0,00;0,00;
0,00;0,00;164,03;6,58;0,00;0,00;
0,00;0,00;164,19;6,60;0,00;0,00;
0,00;0,00;164,35;6,72;0,00;0,00;
0,00;0,00;164,51;6,85;0,00;0,00;
0,00;0,00;164,67;6,87;0,00;0,00;
0,00;0,00;164,83;6,97;0,00;0,00;
0,00;0,00;164,99;7,05;0,00;0,00;
0,00;0,00;165,15;7,24;0,00;0,00;
0,00;0,00;165,31;7,24;0,00;0,00;
0,00;0,00;165,47;7,33;0,00;0,00;
0,00;0,00;165,63;7,44;0,00;0,00;
0,00;0,00;165,79;7,51;0,00;0,00;
0,00;0,00;165,95;7,60;0,00;0,00;
0,00;0,00;166,04;7,30;0,00;0,00;
0,00;0,00;166,05;7,57;0,00;0,00;
0,00;0,00;166,05;7,51;0,00;0,00;
0,00;0,00;165,81;1,26;0,00;0,00;
0,00;0,00;163,78;-0,12;0,00;0,00;
0,00;0,00;161,97;-0,09;0,00;0,00;
0,00;0,00;159,66;-0,07;0,00;0,00;
0,00;0,00;156,84;-0,07;0,00;0,00;
0,00;0,00;147,32;-0,05;0,00;0,00;
0,00;0,00;144,12;-0,02;0,00;0,00;
0,00;0,00;134,52;-0,02;0,00;0,00;
0,00;0,00;131,31;-0,02;0,00;0,00;
0,00;0,00;124,91;-0,02;0,00;0,00;
0,00;0,00;121,71;-0,02;0,00;0,00;
0,00;0,00;118,51;-0,02;0,00;0,00;
0,00;0,00;115,31;-0,05;0,00;0,00;
0,00;0,00;105,71;-0,02;0,00;0,00;
0,00;0,00;102,51;-0,02;0,00;0,00;
0,00;0,00;99,31;-0,02;0,00;0,00;
0,00;0,00;96,11;0,02;0,00;0,00;
0,00;0,00;92,91;-0,02;0,00;0,00;
0,00;0,00;89,71;-0,02;0,00;0,00;
0,00;0,00;86,51;-0,02;0,00;0,00;
0,00;0,00;83,31;-0,02;0,00;0,00;
0,00;0,00;76,91;-0,02;0,00;0,00;
0,00;0,00;73,71;-0,05;0,00;0,00;
0,00;0,00;67,31;-0,05;0,00;0,00;
0,00;0,00;64,11;0,02;0,00;0,00;
0,00;0,00;60,91;-0,02;0,00;0,00;
0,00;0,00;57,71;-0,02;0,00;0,00;
0,00;0,00;54,51;-0,02;0,00;0,00;
0,00;0,00;51,31;-0,02;0,00;0,00;
0,00;0,00;41,71;-0,02;0,00;0,00;
0,00;0,00;38,51;-0,05;0,00;0,00;
0,00;0,00;35,31;-0,02;0,00;0,00;
0,00;0,00;22,52;-0,02;0,00;0,00;
0,00;0,00;19,31;-0,02;0,00;0,00;
0,00;0,00;12,91;-0,02;0,00;0,00;
0,00;0,00;9,89;0,09;0,00;0,00;
0,00;0,00;7,36;0,07;0,00;0,00;
0,00;0,00;5,28;0,02;0,00;0,00;
0,00;0,00;3,71;0,07;0,00;0,00;
0,00;0,00;2,64;0,07;0,00;0,00;
0,00;0,00;2,07;0,09;0,00;0,00;
0,00;0,00;1,93;0,05;0,00;0,00;
