3011;07.05.20 12:50:29;21;Avvicinamento Pressata Finale;Alcun errore (0);20200507101800A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,00;-0,04;0,00;0,00;
0,00;0,00;20,30;-0,04;0,00;0,00;
0,00;0,00;22,40;0,04;0,00;0,00;
0,00;0,00;24,19;-0,04;0,00;0,00;
0,00;0,00;26,50;-0,04;0,00;0,00;
0,00;0,00;31,21;0,04;0,00;0,00;
0,00;0,00;33,62;0,04;0,00;0,00;
0,00;0,00;40,82;0,04;0,00;0,00;
0,00;0,00;43,22;0,04;0,00;0,00;
0,00;0,00;45,62;0,04;0,00;0,00;
0,00;0,00;48,02;0,04;0,00;0,00;
0,00;0,00;52,82;0,04;0,00;0,00;
0,00;0,00;57,62;-0,04;0,00;0,00;
0,00;0,00;60,02;-0,04;0,00;0,00;
0,00;0,00;67,22;0,04;0,00;0,00;
0,00;0,00;69,62;0,04;0,00;0,00;
0,00;0,00;72,02;-0,04;0,00;0,00;
0,00;0,00;76,82;-0,04;0,00;0,00;
0,00;0,00;79,22;0,04;0,00;0,00;
0,00;0,00;84,02;-0,04;0,00;0,00;
0,00;0,00;88,82;-0,04;0,00;0,00;
0,00;0,00;108,02;-0,04;0,00;0,00;
0,00;0,00;120,02;-0,04;0,00;0,00;
0,00;0,00;124,82;-0,04;0,00;0,00;
0,00;0,00;127,22;-0,04;0,00;0,00;
0,00;0,00;132,02;-0,04;0,00;0,00;
0,00;0,00;136,82;-0,04;0,00;0,00;
0,00;0,00;148,82;-0,04;0,00;0,00;
0,00;0,00;151,22;-0,04;0,00;0,00;
0,00;0,00;153,62;-0,04;0,00;0,00;
0,00;0,00;160,82;-0,04;0,00;0,00;
0,00;0,00;163,22;-0,04;0,00;0,00;
0,00;0,00;168,02;-0,04;0,00;0,00;
0,00;0,00;172,82;-0,04;0,00;0,00;
0,00;0,00;177,62;-0,04;0,00;0,00;
0,00;0,00;182,42;-0,04;0,00;0,00;
0,00;0,00;184,82;0,04;0,00;0,00;
0,00;0,00;192,02;-0,04;0,00;0,00;
0,00;0,00;218,42;-0,09;0,00;0,00;
0,00;0,00;220,82;-0,04;0,00;0,00;
0,00;0,00;231,57;-0,04;0,00;0,00;
0,00;0,00;232,66;-0,09;0,00;0,00;
0,00;0,00;233,44;0,04;0,00;0,00;
0,00;0,00;238,56;0,04;0,00;0,00;
0,00;0,00;239,36;0,04;0,00;0,00;
0,00;0,00;240,00;0,04;0,00;0,00;
0,00;0,00;240,16;0,04;0,00;0,00;
0,00;0,00;240,32;0,04;0,00;0,00;
0,00;0,00;241,60;0,04;0,00;0,00;
0,00;0,00;241,92;0,04;0,00;0,00;
0,00;0,00;242,24;0,04;0,00;0,00;
0,00;0,00;242,40;0,04;0,00;0,00;
0,00;0,00;242,88;0,04;0,00;0,00;
0,00;0,00;243,84;0,04;0,00;0,00;
0,00;0,00;244,00;0,04;0,00;0,00;
0,00;0,00;244,32;0,04;0,00;0,00;
0,00;0,00;244,64;0,04;0,00;0,00;
0,00;0,00;244,80;0,04;0,00;0,00;
0,00;0,00;244,96;0,04;0,00;0,00;
0,00;0,00;245,60;0,04;0,00;0,00;
0,00;0,00;245,76;0,09;0,00;0,00;
0,00;0,00;245,92;0,04;0,00;0,00;
0,00;0,00;246,08;0,04;0,00;0,00;
0,00;0,00;246,24;0,04;0,00;0,00;
0,00;0,00;246,88;0,04;0,00;0,00;
0,00;0,00;247,36;0,04;0,00;0,00;
0,00;0,00;247,52;0,04;0,00;0,00;
0,00;0,00;248,00;0,04;0,00;0,00;
0,00;0,00;248,16;0,04;0,00;0,00;
0,00;0,00;248,48;0,04;0,00;0,00;
0,00;0,00;250,72;0,04;0,00;0,00;
0,00;0,00;250,88;0,13;0,00;0,00;
0,00;0,00;251,04;0,18;0,00;0,00;
0,00;0,00;251,20;0,18;0,00;0,00;
0,00;0,00;251,36;0,26;0,00;0,00;
0,00;0,00;251,52;0,35;0,00;0,00;
0,00;0,00;251,68;0,35;0,00;0,00;
0,00;0,00;251,84;0,30;0,00;0,00;
0,00;0,00;252,00;0,35;0,00;0,00;
0,00;0,00;252,16;0,35;0,00;0,00;
0,00;0,00;252,32;0,30;0,00;0,00;
0,00;0,00;252,48;0,21;0,00;0,00;
0,00;0,00;252,64;0,18;0,00;0,00;
0,00;0,00;252,80;0,18;0,00;0,00;
0,00;0,00;252,96;0,18;0,00;0,00;
0,00;0,00;253,12;0,18;0,00;0,00;
0,00;0,00;253,28;0,18;0,00;0,00;
0,00;0,00;253,44;0,18;0,00;0,00;
0,00;0,00;253,60;0,18;0,00;0,00;
0,00;0,00;253,76;0,47;0,00;0,00;
0,00;0,00;253,91;3,04;0,00;0,00;
0,00;0,00;254,05;5,39;0,00;0,00;
0,00;0,00;254,21;5,00;0,00;0,00;
0,00;0,00;254,39;4,13;0,00;0,00;
0,00;0,00;254,56;3,87;0,00;0,00;
0,00;0,00;254,72;3,96;0,00;0,00;
0,00;0,00;254,88;3,91;0,00;0,00;
0,00;0,00;255,04;4,14;0,00;0,00;
0,00;0,00;255,20;4,22;0,00;0,00;
0,00;0,00;255,36;4,05;0,00;0,00;
0,00;0,00;255,52;4,09;0,00;0,00;
0,00;0,00;255,68;4,22;0,00;0,00;
0,00;0,00;255,84;4,39;0,00;0,00;
0,00;0,00;256,00;4,39;0,00;0,00;
0,00;0,00;256,16;4,35;0,00;0,00;
0,00;0,00;256,32;4,48;0,00;0,00;
0,00;0,00;256,48;4,65;0,00;0,00;
0,00;0,00;256,64;5,00;0,00;0,00;
0,00;0,00;256,80;4,91;0,00;0,00;
0,00;0,00;256,96;4,79;0,00;0,00;
0,00;0,00;257,12;4,87;0,00;0,00;
0,00;0,00;257,28;5,26;0,00;0,00;
0,00;0,00;257,44;5,35;0,00;0,00;
0,00;0,00;257,60;5,26;0,00;0,00;
0,00;0,00;257,76;5,18;0,00;0,00;
0,00;0,00;257,92;5,39;0,00;0,00;
0,00;0,00;258,08;5,61;0,00;0,00;
0,00;0,00;258,24;5,57;0,00;0,00;
0,00;0,00;258,40;5,48;0,00;0,00;
0,00;0,00;258,56;5,48;0,00;0,00;
0,00;0,00;258,72;5,83;0,00;0,00;
0,00;0,00;258,88;6,13;0,00;0,00;
0,00;0,00;259,04;5,91;0,00;0,00;
0,00;0,00;259,20;5,74;0,00;0,00;
0,00;0,00;259,36;5,91;0,00;0,00;
0,00;0,00;259,52;6,34;0,00;0,00;
0,00;0,00;259,67;6,35;0,00;0,00;
0,00;0,00;259,84;5,96;0,00;0,00;
0,00;0,00;260,00;5,78;0,00;0,00;
0,00;0,00;260,16;6,35;0,00;0,00;
0,00;0,00;260,32;6,74;0,00;0,00;
0,00;0,00;260,48;6,39;0,00;0,00;
