33871;09.04.21 15:07:11;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210409144052P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;0,06;0,00;0,00;
0,00;0,00;76,01;0,14;0,00;0,00;
0,00;0,00;77,35;0,14;0,00;0,00;
0,00;0,00;79,09;0,22;0,00;0,00;
0,00;0,00;81,21;0,14;0,00;0,00;
0,00;0,00;85,93;0,14;0,00;0,00;
0,00;0,00;90,74;0,06;0,00;0,00;
0,00;0,00;95,54;0,06;0,00;0,00;
0,00;0,00;100,35;0,06;0,00;0,00;
0,00;0,00;102,74;0,06;0,00;0,00;
0,00;0,00;109,95;0,06;0,00;0,00;
0,00;0,00;112,35;0,06;0,00;0,00;
0,00;0,00;119,54;0,06;0,00;0,00;
0,00;0,00;138,74;0,06;0,00;0,00;
0,00;0,00;150,75;0,06;0,00;0,00;
0,00;0,00;155,54;0,06;0,00;0,00;
0,00;0,00;172,35;0,06;0,00;0,00;
0,00;0,00;174,74;0,06;0,00;0,00;
0,00;0,00;177,15;0,06;0,00;0,00;
0,00;0,00;179,54;0,06;0,00;0,00;
0,00;0,00;184,35;0,14;0,00;0,00;
0,00;0,00;186,75;0,14;0,00;0,00;
0,00;0,00;189,15;0,06;0,00;0,00;
0,00;0,00;191,48;-0,09;0,00;0,00;
0,00;0,00;197,25;-0,08;0,00;0,00;
0,00;0,00;197,76;-0,16;0,00;0,00;
0,00;0,00;197,90;-0,08;0,00;0,00;
0,00;0,00;197,97;-0,16;0,00;0,00;
0,00;0,00;198,01;0,06;0,00;0,00;
0,00;0,00;202,80;0,06;0,00;0,00;
0,00;0,00;202,96;0,14;0,00;0,00;
0,00;0,00;203,12;0,30;0,00;0,00;
0,00;0,00;203,28;0,30;0,00;0,00;
0,00;0,00;203,44;0,30;0,00;0,00;
0,00;0,00;203,60;0,30;0,00;0,00;
0,00;0,00;203,76;0,30;0,00;0,00;
0,00;0,00;203,92;0,22;0,00;0,00;
0,00;0,00;204,08;0,30;0,00;0,00;
0,00;0,00;204,24;0,06;0,00;0,00;
0,00;0,00;204,40;0,06;0,00;0,00;
0,00;0,00;204,56;0,06;0,00;0,00;
0,00;0,00;204,72;0,22;0,00;0,00;
0,00;0,00;205,20;0,14;0,00;0,00;
0,00;0,00;205,36;0,53;0,00;0,00;
0,00;0,00;205,52;1,28;0,00;0,00;
0,00;0,00;205,67;3,41;0,00;0,00;
0,00;0,00;205,83;7,45;0,00;0,00;
0,00;0,00;205,98;11,32;0,00;0,00;
0,00;0,00;206,01;11,32;0,00;0,00;
0,00;0,00;206,04;12,93;0,00;0,00;
0,00;0,00;206,04;13,08;0,00;0,00;
0,00;0,00;206,04;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
0,00;0,00;206,05;13,08;0,00;0,00;
