2510;13.01.20 10:20:00;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200113100127;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;43,90;0,02;0,00;0,00;
0,00;0,00;43,96;0,16;0,00;0,00;
0,00;0,00;44,50;0,13;0,00;0,00;
0,00;0,00;45,51;0,16;0,00;0,00;
0,00;0,00;47,04;0,18;0,00;0,00;
0,00;0,00;49,09;0,18;0,00;0,00;
0,00;0,00;51,65;0,18;0,00;0,00;
0,00;0,00;54,66;0,23;0,00;0,00;
0,00;0,00;57,82;0,16;0,00;0,00;
0,00;0,00;61,01;0,16;0,00;0,00;
0,00;0,00;64,26;0,11;0,00;0,00;
0,00;0,00;67,42;0,18;0,00;0,00;
0,00;0,00;70,66;0,09;0,00;0,00;
0,00;0,00;73,84;0,16;0,00;0,00;
0,00;0,00;77,05;0,16;0,00;0,00;
0,00;0,00;80,25;0,18;0,00;0,00;
0,00;0,00;83,45;0,16;0,00;0,00;
0,00;0,00;86,65;0,20;0,00;0,00;
0,00;0,00;89,85;0,18;0,00;0,00;
0,00;0,00;93,05;0,16;0,00;0,00;
0,00;0,00;96,25;0,18;0,00;0,00;
0,00;0,00;99,45;0,12;0,00;0,00;
0,00;0,00;102,65;0,18;0,00;0,00;
0,00;0,00;105,85;0,13;0,00;0,00;
0,00;0,00;109,05;0,13;0,00;0,00;
0,00;0,00;112,25;0,13;0,00;0,00;
0,00;0,00;115,45;0,13;0,00;0,00;
0,00;0,00;118,65;0,16;0,00;0,00;
0,00;0,00;121,85;0,16;0,00;0,00;
0,00;0,00;125,05;0,13;0,00;0,00;
0,00;0,00;128,25;0,16;0,00;0,00;
0,00;0,00;131,45;0,11;0,00;0,00;
0,00;0,00;134,65;0,16;0,00;0,00;
0,00;0,00;137,85;0,16;0,00;0,00;
0,00;0,00;141,05;0,13;0,00;0,00;
0,00;0,00;144,25;0,13;0,00;0,00;
0,00;0,00;147,45;0,16;0,00;0,00;
0,00;0,00;150,65;0,16;0,00;0,00;
0,00;0,00;153,85;0,16;0,00;0,00;
0,00;0,00;157,05;0,11;0,00;0,00;
0,00;0,00;160,21;0,05;0,00;0,00;
0,00;0,00;162,90;0,09;0,00;0,00;
0,00;0,00;165,15;0,05;0,00;0,00;
0,00;0,00;166,91;0,05;0,00;0,00;
0,00;0,00;168,91;-0,05;0,00;0,00;
0,00;0,00;169,16;-0,02;0,00;0,00;
0,00;0,00;169,24;0,07;0,00;0,00;
0,00;0,00;169,53;0,02;0,00;0,00;
0,00;0,00;169,69;0,02;0,00;0,00;
0,00;0,00;169,85;0,05;0,00;0,00;
0,00;0,00;170,01;0,05;0,00;0,00;
0,00;0,00;170,17;0,02;0,00;0,00;
0,00;0,00;170,33;0,02;0,00;0,00;
0,00;0,00;170,49;0,07;0,00;0,00;
0,00;0,00;170,65;0,02;0,00;0,00;
0,00;0,00;170,81;0,02;0,00;0,00;
0,00;0,00;170,97;0,05;0,00;0,00;
0,00;0,00;171,13;0,02;0,00;0,00;
0,00;0,00;171,29;0,02;0,00;0,00;
0,00;0,00;171,45;0,02;0,00;0,00;
0,00;0,00;171,61;0,02;0,00;0,00;
0,00;0,00;171,77;0,05;0,00;0,00;
0,00;0,00;171,93;0,05;0,00;0,00;
0,00;0,00;172,09;0,09;0,00;0,00;
0,00;0,00;172,25;0,07;0,00;0,00;
0,00;0,00;172,41;0,05;0,00;0,00;
0,00;0,00;172,57;0,02;0,00;0,00;
0,00;0,00;172,73;0,05;0,00;0,00;
0,00;0,00;172,89;0,05;0,00;0,00;
0,00;0,00;173,05;0,05;0,00;0,00;
0,00;0,00;173,21;0,05;0,00;0,00;
0,00;0,00;173,37;0,02;0,00;0,00;
0,00;0,00;173,53;0,02;0,00;0,00;
0,00;0,00;173,69;0,02;0,00;0,00;
0,00;0,00;173,72;0,02;0,00;0,00;
0,00;0,00;173,71;-0,05;0,00;0,00;
0,00;0,00;173,29;-0,12;0,00;0,00;
0,00;0,00;172,41;-0,02;0,00;0,00;
0,00;0,00;171,94;-0,07;0,00;0,00;
0,00;0,00;171,79;-0,07;0,00;0,00;
0,00;0,00;171,71;-0,02;0,00;0,00;
0,00;0,00;171,69;0,02;0,00;0,00;
0,00;0,00;171,70;0,06;0,00;0,00;
0,00;0,00;171,85;0,05;0,00;0,00;
0,00;0,00;172,00;0,02;0,00;0,00;
0,00;0,00;172,17;0,02;0,00;0,00;
0,00;0,00;172,33;0,05;0,00;0,00;
0,00;0,00;172,50;0,05;0,00;0,00;
0,00;0,00;172,66;0,07;0,00;0,00;
0,00;0,00;172,82;0,05;0,00;0,00;
0,00;0,00;172,99;0,02;0,00;0,00;
0,00;0,00;173,15;0,05;0,00;0,00;
0,00;0,00;173,31;0,05;0,00;0,00;
0,00;0,00;173,47;0,02;0,00;0,00;
0,00;0,00;173,63;0,02;0,00;0,00;
0,00;0,00;173,79;0,02;0,00;0,00;
0,00;0,00;173,95;0,02;0,00;0,00;
0,00;0,00;174,11;0,05;0,00;0,00;
0,00;0,00;174,27;0,02;0,00;0,00;
0,00;0,00;174,43;0,02;0,00;0,00;
0,00;0,00;174,59;0,07;0,00;0,00;
0,00;0,00;174,75;0,05;0,00;0,00;
0,00;0,00;174,91;0,05;0,00;0,00;
0,00;0,00;175,07;0,02;0,00;0,00;
0,00;0,00;175,23;0,02;0,00;0,00;
0,00;0,00;175,39;0,02;0,00;0,00;
0,00;0,00;175,55;0,02;0,00;0,00;
0,00;0,00;175,71;0,05;0,00;0,00;
0,00;0,00;175,87;0,02;0,00;0,00;
0,00;0,00;176,03;0,02;0,00;0,00;
0,00;0,00;176,19;0,05;0,00;0,00;
0,00;0,00;176,35;0,02;0,00;0,00;
0,00;0,00;176,51;0,02;0,00;0,00;
0,00;0,00;176,67;0,07;0,00;0,00;
0,00;0,00;176,83;0,02;0,00;0,00;
0,00;0,00;176,99;0,02;0,00;0,00;
0,00;0,00;177,15;0,05;0,00;0,00;
0,00;0,00;177,31;0,02;0,00;0,00;
0,00;0,00;177,47;0,02;0,00;0,00;
0,00;0,00;177,63;0,02;0,00;0,00;
0,00;0,00;177,79;0,05;0,00;0,00;
0,00;0,00;177,95;0,02;0,00;0,00;
0,00;0,00;178,11;0,02;0,00;0,00;
0,00;0,00;178,27;0,05;0,00;0,00;
0,00;0,00;178,43;0,02;0,00;0,00;
0,00;0,00;178,59;0,02;0,00;0,00;
0,00;0,00;178,75;0,07;0,00;0,00;
0,00;0,00;178,91;0,23;0,00;0,00;
0,00;0,00;179,07;0,25;0,00;0,00;
0,00;0,00;179,22;2,78;0,00;0,00;
0,00;0,00;179,28;5,43;0,00;0,00;
0,00;0,00;179,28;5,45;0,00;0,00;
0,00;0,00;179,28;5,36;0,00;0,00;
0,00;0,00;179,28;5,45;0,00;0,00;
0,00;0,00;179,28;5,45;0,00;0,00;
0,00;0,00;179,28;5,54;0,00;0,00;
0,00;0,00;179,28;5,63;0,00;0,00;
0,00;0,00;179,29;5,72;0,00;0,00;
0,00;0,00;179,29;5,86;0,00;0,00;
0,00;0,00;179,29;5,92;0,00;0,00;
0,00;0,00;179,29;5,99;0,00;0,00;
0,00;0,00;179,29;5,99;0,00;0,00;
0,00;0,00;179,29;5,83;0,00;0,00;
0,00;0,00;178,93;0,13;0,00;0,00;
0,00;0,00;178,05;-0,07;0,00;0,00;
0,00;0,00;176,64;-0,18;0,00;0,00;
0,00;0,00;174,71;-0,20;0,00;0,00;
0,00;0,00;172,28;-0,24;0,00;0,00;
0,00;0,00;169,37;-0,23;0,00;0,00;
0,00;0,00;166,20;-0,12;0,00;0,00;
0,00;0,00;163,02;-0,12;0,00;0,00;
0,00;0,00;159,78;-0,12;0,00;0,00;
0,00;0,00;156,57;-0,12;0,00;0,00;
0,00;0,00;153,37;-0,18;0,00;0,00;
0,00;0,00;150,17;-0,12;0,00;0,00;
0,00;0,00;146,97;-0,14;0,00;0,00;
0,00;0,00;143,77;-0,16;0,00;0,00;
0,00;0,00;140,57;-0,12;0,00;0,00;
0,00;0,00;137,37;-0,16;0,00;0,00;
0,00;0,00;134,17;-0,09;0,00;0,00;
0,00;0,00;130,96;-0,14;0,00;0,00;
0,00;0,00;127,77;-0,12;0,00;0,00;
0,00;0,00;124,57;-0,16;0,00;0,00;
0,00;0,00;121,36;-0,16;0,00;0,00;
0,00;0,00;118,16;-0,12;0,00;0,00;
0,00;0,00;114,96;-0,14;0,00;0,00;
0,00;0,00;111,76;-0,14;0,00;0,00;
0,00;0,00;108,56;-0,12;0,00;0,00;
0,00;0,00;105,36;-0,16;0,00;0,00;
0,00;0,00;102,16;-0,09;0,00;0,00;
0,00;0,00;98,96;-0,12;0,00;0,00;
0,00;0,00;95,76;-0,14;0,00;0,00;
0,00;0,00;92,56;-0,14;0,00;0,00;
0,00;0,00;89,36;-0,14;0,00;0,00;
0,00;0,00;86,16;-0,14;0,00;0,00;
0,00;0,00;82,96;-0,12;0,00;0,00;
0,00;0,00;79,76;-0,14;0,00;0,00;
0,00;0,00;76,56;-0,12;0,00;0,00;
0,00;0,00;73,36;-0,16;0,00;0,00;
0,00;0,00;70,16;-0,12;0,00;0,00;
0,00;0,00;66,96;-0,12;0,00;0,00;
0,00;0,00;63,76;-0,14;0,00;0,00;
0,00;0,00;60,56;-0,09;0,00;0,00;
0,00;0,00;57,36;-0,16;0,00;0,00;
0,00;0,00;54,16;-0,09;0,00;0,00;
0,00;0,00;51,26;-0,07;0,00;0,00;
0,00;0,00;48,84;-0,05;0,00;0,00;
0,00;0,00;45,41;0,02;0,00;0,00;
0,00;0,00;44,00;0,02;0,00;0,00;
0,00;0,00;43,90;-0,05;0,00;0,00;
0,00;0,00;43,87;-0,02;0,00;0,00;
