2340;16.07.20 12:38:10;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200716081718A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;0,02;0,00;0,00;
0,00;0,00;39,96;0,16;0,00;0,00;
0,00;0,00;40,50;0,13;0,00;0,00;
0,00;0,00;41,53;0,16;0,00;0,00;
0,00;0,00;43,05;0,25;0,00;0,00;
0,00;0,00;45,10;0,13;0,00;0,00;
0,00;0,00;47,66;0,18;0,00;0,00;
0,00;0,00;50,71;0,16;0,00;0,00;
0,00;0,00;53,84;0,11;0,00;0,00;
0,00;0,00;57,01;0,20;0,00;0,00;
0,00;0,00;60,25;0,13;0,00;0,00;
0,00;0,00;63,44;0,06;0,00;0,00;
0,00;0,00;66,65;0,18;0,00;0,00;
0,00;0,00;69,84;0,13;0,00;0,00;
0,00;0,00;73,05;0,16;0,00;0,00;
0,00;0,00;76,25;0,13;0,00;0,00;
0,00;0,00;79,45;0,09;0,00;0,00;
0,00;0,00;82,65;0,16;0,00;0,00;
0,00;0,00;85,85;0,09;0,00;0,00;
0,00;0,00;89,05;0,16;0,00;0,00;
0,00;0,00;92,25;0,09;0,00;0,00;
0,00;0,00;95,45;0,09;0,00;0,00;
0,00;0,00;98,65;0,13;0,00;0,00;
0,00;0,00;101,85;0,09;0,00;0,00;
0,00;0,00;105,05;0,18;0,00;0,00;
0,00;0,00;108,25;0,16;0,00;0,00;
0,00;0,00;111,45;0,06;0,00;0,00;
0,00;0,00;114,65;0,16;0,00;0,00;
0,00;0,00;117,85;0,11;0,00;0,00;
0,00;0,00;121,05;0,20;0,00;0,00;
0,00;0,00;124,25;0,13;0,00;0,00;
0,00;0,00;127,45;0,09;0,00;0,00;
0,00;0,00;130,65;0,11;0,00;0,00;
0,00;0,00;133,85;0,11;0,00;0,00;
0,00;0,00;137,05;0,16;0,00;0,00;
0,00;0,00;140,25;0,18;0,00;0,00;
0,00;0,00;143,45;0,09;0,00;0,00;
0,00;0,00;146,65;0,13;0,00;0,00;
0,00;0,00;149,85;0,09;0,00;0,00;
0,00;0,00;153,05;0,16;0,00;0,00;
0,00;0,00;156,25;0,16;0,00;0,00;
0,00;0,00;159,42;0,09;0,00;0,00;
0,00;0,00;162,10;0,09;0,00;0,00;
0,00;0,00;164,35;0,05;0,00;0,00;
0,00;0,00;168,10;0,07;0,00;0,00;
0,00;0,00;168,34;0,23;0,00;0,00;
0,00;0,00;168,41;0,18;0,00;0,00;
0,00;0,00;168,42;0,18;0,00;0,00;
0,00;0,00;168,55;0,25;0,00;0,00;
0,00;0,00;168,69;0,50;0,00;0,00;
0,00;0,00;168,85;0,63;0,00;0,00;
0,00;0,00;169,01;0,68;0,00;0,00;
0,00;0,00;169,17;0,74;0,00;0,00;
0,00;0,00;169,33;0,79;0,00;0,00;
0,00;0,00;169,49;0,83;0,00;0,00;
0,00;0,00;169,65;0,90;0,00;0,00;
0,00;0,00;169,81;0,90;0,00;0,00;
0,00;0,00;169,97;0,92;0,00;0,00;
0,00;0,00;170,13;0,97;0,00;0,00;
0,00;0,00;170,29;0,99;0,00;0,00;
0,00;0,00;170,45;0,99;0,00;0,00;
0,00;0,00;170,61;0,99;0,00;0,00;
0,00;0,00;170,77;1,04;0,00;0,00;
0,00;0,00;170,93;1,09;0,00;0,00;
0,00;0,00;171,09;1,09;0,00;0,00;
0,00;0,00;171,25;1,15;0,00;0,00;
0,00;0,00;171,41;1,20;0,00;0,00;
0,00;0,00;171,57;1,26;0,00;0,00;
0,00;0,00;171,73;1,26;0,00;0,00;
0,00;0,00;171,89;1,36;0,00;0,00;
0,00;0,00;172,05;1,37;0,00;0,00;
0,00;0,00;172,21;1,47;0,00;0,00;
0,00;0,00;172,37;1,51;0,00;0,00;
0,00;0,00;172,53;1,58;0,00;0,00;
0,00;0,00;172,69;1,63;0,00;0,00;
0,00;0,00;172,85;1,63;0,00;0,00;
0,00;0,00;173,01;1,69;0,00;0,00;
0,00;0,00;173,17;1,72;0,00;0,00;
0,00;0,00;173,33;1,81;0,00;0,00;
0,00;0,00;173,49;1,83;0,00;0,00;
0,00;0,00;173,65;1,90;0,00;0,00;
0,00;0,00;173,81;1,90;0,00;0,00;
0,00;0,00;173,97;1,92;0,00;0,00;
0,00;0,00;174,13;1,99;0,00;0,00;
0,00;0,00;174,29;1,99;0,00;0,00;
0,00;0,00;174,41;1,88;0,00;0,00;
0,00;0,00;174,41;1,81;0,00;0,00;
0,00;0,00;174,35;0,77;0,00;0,00;
0,00;0,00;173,81;-0,27;0,00;0,00;
0,00;0,00;172,94;0,13;0,00;0,00;
0,00;0,00;172,58;-0,02;0,00;0,00;
0,00;0,00;172,47;-0,11;0,00;0,00;
0,00;0,00;172,41;0,09;0,00;0,00;
0,00;0,00;172,56;0,07;0,00;0,00;
0,00;0,00;172,71;0,05;0,00;0,00;
0,00;0,00;172,88;0,09;0,00;0,00;
0,00;0,00;173,04;0,09;0,00;0,00;
0,00;0,00;173,20;0,09;0,00;0,00;
0,00;0,00;173,37;0,05;0,00;0,00;
0,00;0,00;173,53;0,09;0,00;0,00;
0,00;0,00;173,69;0,09;0,00;0,00;
0,00;0,00;173,85;0,09;0,00;0,00;
0,00;0,00;174,01;0,09;0,00;0,00;
0,00;0,00;174,17;0,25;0,00;0,00;
0,00;0,00;174,33;0,25;0,00;0,00;
0,00;0,00;174,48;2,19;0,00;0,00;
0,00;0,00;174,63;2,17;0,00;0,00;
0,00;0,00;174,80;2,17;0,00;0,00;
0,00;0,00;174,96;2,17;0,00;0,00;
0,00;0,00;175,12;2,21;0,00;0,00;
0,00;0,00;175,29;2,30;0,00;0,00;
0,00;0,00;175,43;6,24;0,00;0,00;
0,00;0,00;175,55;10,39;0,00;0,00;
0,00;0,00;175,61;12,94;0,00;0,00;
0,00;0,00;175,62;13,53;0,00;0,00;
0,00;0,00;175,63;13,96;0,00;0,00;
0,00;0,00;175,65;14,37;0,00;0,00;
0,00;0,00;175,66;14,73;0,00;0,00;
0,00;0,00;175,66;14,95;0,00;0,00;
0,00;0,00;175,67;15,13;0,00;0,00;
0,00;0,00;175,67;15,38;0,00;0,00;
0,00;0,00;175,68;15,50;0,00;0,00;
0,00;0,00;175,68;15,57;0,00;0,00;
0,00;0,00;175,68;15,61;0,00;0,00;
0,00;0,00;175,68;15,72;0,00;0,00;
0,00;0,00;175,69;15,81;0,00;0,00;
