19506;19.05.21 11:50:41;21;Avvicinamento Pressata Finale;Alcun errore (0);20210519103801P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,09;0,00;0,00;
0,00;0,00;33,30;0,17;0,00;0,00;
0,00;0,00;37,92;0,09;0,00;0,00;
0,00;0,00;42,72;0,04;0,00;0,00;
0,00;0,00;47,52;0,04;0,00;0,00;
0,00;0,00;57,12;0,04;0,00;0,00;
0,00;0,00;61,92;0,09;0,00;0,00;
0,00;0,00;66,72;0,04;0,00;0,00;
0,00;0,00;71,52;0,09;0,00;0,00;
0,00;0,00;76,32;0,04;0,00;0,00;
0,00;0,00;85,92;0,04;0,00;0,00;
0,00;0,00;95,52;0,04;0,00;0,00;
0,00;0,00;100,32;0,09;0,00;0,00;
0,00;0,00;105,12;0,04;0,00;0,00;
0,00;0,00;114,72;0,09;0,00;0,00;
0,00;0,00;119,52;0,04;0,00;0,00;
0,00;0,00;133,92;0,04;0,00;0,00;
0,00;0,00;143,52;0,04;0,00;0,00;
0,00;0,00;148,32;0,09;0,00;0,00;
0,00;0,00;162,72;0,04;0,00;0,00;
0,00;0,00;167,52;0,04;0,00;0,00;
0,00;0,00;177,12;0,04;0,00;0,00;
0,00;0,00;181,92;0,04;0,00;0,00;
0,00;0,00;191,52;0,04;0,00;0,00;
0,00;0,00;196,32;0,04;0,00;0,00;
0,00;0,00;201,12;0,04;0,00;0,00;
0,00;0,00;205,92;0,04;0,00;0,00;
0,00;0,00;210,72;0,04;0,00;0,00;
0,00;0,00;215,52;0,09;0,00;0,00;
0,00;0,00;220,32;0,09;0,00;0,00;
0,00;0,00;225,12;0,09;0,00;0,00;
0,00;0,00;229,92;0,09;0,00;0,00;
0,00;0,00;234,72;0,09;0,00;0,00;
0,00;0,00;239,52;0,09;0,00;0,00;
0,00;0,00;244,32;0,04;0,00;0,00;
0,00;0,00;249,12;0,04;0,00;0,00;
0,00;0,00;268,32;0,04;0,00;0,00;
0,00;0,00;277,92;0,04;0,00;0,00;
0,00;0,00;282,72;0,04;0,00;0,00;
0,00;0,00;287,52;0,04;0,00;0,00;
0,00;0,00;297,12;0,04;0,00;0,00;
0,00;0,00;301,92;0,04;0,00;0,00;
0,00;0,00;309,15;-0,04;0,00;0,00;
0,00;0,00;309,94;0,04;0,00;0,00;
0,00;0,00;310,21;0,04;0,00;0,00;
0,00;0,00;310,51;0,09;0,00;0,00;
0,00;0,00;311,16;0,04;0,00;0,00;
0,00;0,00;311,48;0,04;0,00;0,00;
0,00;0,00;311,80;0,04;0,00;0,00;
0,00;0,00;312,12;0,13;0,00;0,00;
0,00;0,00;312,44;0,09;0,00;0,00;
0,00;0,00;312,76;0,09;0,00;0,00;
0,00;0,00;313,08;0,09;0,00;0,00;
0,00;0,00;313,40;0,13;0,00;0,00;
0,00;0,00;313,72;0,04;0,00;0,00;
0,00;0,00;314,04;0,09;0,00;0,00;
0,00;0,00;314,36;0,13;0,00;0,00;
0,00;0,00;314,68;0,13;0,00;0,00;
0,00;0,00;315,00;0,18;0,00;0,00;
0,00;0,00;315,32;0,18;0,00;0,00;
0,00;0,00;315,64;0,18;0,00;0,00;
0,00;0,00;315,96;0,18;0,00;0,00;
0,00;0,00;316,28;0,18;0,00;0,00;
0,00;0,00;316,60;0,18;0,00;0,00;
0,00;0,00;316,92;0,39;0,00;0,00;
0,00;0,00;317,23;1,69;0,00;0,00;
0,00;0,00;317,56;1,52;0,00;0,00;
0,00;0,00;317,88;1,65;0,00;0,00;
0,00;0,00;318,20;1,74;0,00;0,00;
0,00;0,00;318,52;1,91;0,00;0,00;
0,00;0,00;318,84;2,09;0,00;0,00;
0,00;0,00;319,16;2,09;0,00;0,00;
0,00;0,00;319,48;2,18;0,00;0,00;
0,00;0,00;319,80;2,30;0,00;0,00;
0,00;0,00;320,12;2,44;0,00;0,00;
0,00;0,00;320,44;2,61;0,00;0,00;
0,00;0,00;320,76;2,74;0,00;0,00;
0,00;0,00;321,08;2,78;0,00;0,00;
0,00;0,00;321,40;2,92;0,00;0,00;
0,00;0,00;321,72;3,00;0,00;0,00;
0,00;0,00;322,04;3,13;0,00;0,00;
0,00;0,00;322,36;3,18;0,00;0,00;
0,00;0,00;322,68;3,31;0,00;0,00;
0,00;0,00;322,99;3,74;0,00;0,00;
0,00;0,00;323,32;3,87;0,00;0,00;
0,00;0,00;323,64;4,00;0,00;0,00;
0,00;0,00;323,96;4,18;0,00;0,00;
0,00;0,00;324,28;4,26;0,00;0,00;
0,00;0,00;324,60;4,44;0,00;0,00;
0,00;0,00;324,92;4,56;0,00;0,00;
0,00;0,00;325,24;4,74;0,00;0,00;
0,00;0,00;325,55;4,91;0,00;0,00;
0,00;0,00;325,88;5,00;0,00;0,00;
0,00;0,00;326,20;5,00;0,00;0,00;
0,00;0,00;326,52;5,09;0,00;0,00;
0,00;0,00;326,84;5,27;0,00;0,00;
0,00;0,00;327,16;5,27;0,00;0,00;
0,00;0,00;327,48;5,39;0,00;0,00;
0,00;0,00;327,80;5,48;0,00;0,00;
0,00;0,00;328,11;5,75;0,00;0,00;
0,00;0,00;328,44;5,83;0,00;0,00;
0,00;0,00;328,76;6,05;0,00;0,00;
0,00;0,00;329,08;6,17;0,00;0,00;
0,00;0,00;329,40;6,35;0,00;0,00;
0,00;0,00;329,71;6,48;0,00;0,00;
0,00;0,00;330,04;6,65;0,00;0,00;
0,00;0,00;330,36;6,92;0,00;0,00;
0,00;0,00;330,68;7,04;0,00;0,00;
0,00;0,00;331,00;7,22;0,00;0,00;
0,00;0,00;331,31;7,39;0,00;0,00;
0,00;0,00;331,55;13,31;0,00;0,00;
0,00;0,00;331,56;12,78;0,00;0,00;
0,00;0,00;330,24;-0,04;0,00;0,00;
0,00;0,00;326,86;-0,18;0,00;0,00;
0,00;0,00;322,18;-0,09;0,00;0,00;
0,00;0,00;317,36;-0,04;0,00;0,00;
0,00;0,00;307,76;-0,04;0,00;0,00;
0,00;0,00;302,96;-0,04;0,00;0,00;
0,00;0,00;298,16;0,04;0,00;0,00;
0,00;0,00;274,16;0,04;0,00;0,00;
0,00;0,00;264,56;0,04;0,00;0,00;
0,00;0,00;259,76;0,04;0,00;0,00;
0,00;0,00;254,96;0,04;0,00;0,00;
0,00;0,00;250,16;0,04;0,00;0,00;
0,00;0,00;245,36;0,09;0,00;0,00;
0,00;0,00;240,56;-0,04;0,00;0,00;
0,00;0,00;230,96;-0,09;0,00;0,00;
0,00;0,00;226,16;-0,04;0,00;0,00;
0,00;0,00;221,36;-0,04;0,00;0,00;
0,00;0,00;216,56;0,04;0,00;0,00;
0,00;0,00;211,76;0,04;0,00;0,00;
0,00;0,00;202,16;0,04;0,00;0,00;
0,00;0,00;192,56;0,04;0,00;0,00;
0,00;0,00;182,96;-0,04;0,00;0,00;
0,00;0,00;178,16;0,04;0,00;0,00;
0,00;0,00;158,96;0,04;0,00;0,00;
