51360;15.07.21 15:29:21;22;Avvicinamento pre-pressata pressata Fuori Ingombro;position > max position (10);20210715135246P0045;
0,00;0,00;183,47;0,31;0,00;0,00;
0,00;0,00;183,63;0,39;0,00;0,00;
0,00;0,00;183,79;0,39;0,00;0,00;
0,00;0,00;183,95;0,31;0,00;0,00;
0,00;0,00;184,11;0,39;0,00;0,00;
0,00;0,00;184,27;0,31;0,00;0,00;
0,00;0,00;184,43;0,47;0,00;0,00;
0,00;0,00;184,59;0,39;0,00;0,00;
0,00;0,00;184,75;0,31;0,00;0,00;
0,00;0,00;184,91;0,47;0,00;0,00;
0,00;0,00;185,07;0,47;0,00;0,00;
0,00;0,00;185,23;0,39;0,00;0,00;
0,00;0,00;185,39;0,39;0,00;0,00;
0,00;0,00;185,55;0,31;0,00;0,00;
0,00;0,00;185,71;0,39;0,00;0,00;
0,00;0,00;185,87;0,31;0,00;0,00;
0,00;0,00;186,03;0,47;0,00;0,00;
0,00;0,00;186,19;0,31;0,00;0,00;
0,00;0,00;186,35;0,47;0,00;0,00;
0,00;0,00;186,51;0,47;0,00;0,00;
0,00;0,00;186,67;0,47;0,00;0,00;
0,00;0,00;186,83;0,39;0,00;0,00;
0,00;0,00;186,99;0,47;0,00;0,00;
0,00;0,00;187,15;0,31;0,00;0,00;
0,00;0,00;187,31;0,39;0,00;0,00;
0,00;0,00;187,47;0,47;0,00;0,00;
0,00;0,00;187,63;0,47;0,00;0,00;
0,00;0,00;187,79;0,39;0,00;0,00;
0,00;0,00;187,95;0,47;0,00;0,00;
0,00;0,00;188,11;0,47;0,00;0,00;
0,00;0,00;188,27;0,39;0,00;0,00;
0,00;0,00;188,43;0,47;0,00;0,00;
0,00;0,00;188,59;0,47;0,00;0,00;
0,00;0,00;188,75;0,47;0,00;0,00;
0,00;0,00;188,91;0,47;0,00;0,00;
0,00;0,00;189,07;0,47;0,00;0,00;
0,00;0,00;189,23;0,39;0,00;0,00;
0,00;0,00;189,39;0,31;0,00;0,00;
0,00;0,00;189,55;0,39;0,00;0,00;
0,00;0,00;189,71;0,39;0,00;0,00;
0,00;0,00;189,87;0,39;0,00;0,00;
0,00;0,00;190,03;0,47;0,00;0,00;
0,00;0,00;190,19;0,47;0,00;0,00;
0,00;0,00;190,35;0,47;0,00;0,00;
0,00;0,00;190,51;0,31;0,00;0,00;
0,00;0,00;190,67;0,47;0,00;0,00;
0,00;0,00;190,83;0,47;0,00;0,00;
0,00;0,00;190,99;0,47;0,00;0,00;
0,00;0,00;191,15;0,39;0,00;0,00;
0,00;0,00;191,31;0,47;0,00;0,00;
0,00;0,00;191,47;0,47;0,00;0,00;
0,00;0,00;191,63;0,39;0,00;0,00;
0,00;0,00;191,79;0,47;0,00;0,00;
0,00;0,00;191,95;0,39;0,00;0,00;
0,00;0,00;192,11;0,47;0,00;0,00;
0,00;0,00;192,27;0,47;0,00;0,00;
0,00;0,00;192,43;0,47;0,00;0,00;
0,00;0,00;192,59;0,39;0,00;0,00;
0,00;0,00;192,75;0,39;0,00;0,00;
0,00;0,00;192,91;0,47;0,00;0,00;
0,00;0,00;193,07;0,47;0,00;0,00;
0,00;0,00;193,23;0,47;0,00;0,00;
0,00;0,00;193,39;0,47;0,00;0,00;
0,00;0,00;193,55;0,31;0,00;0,00;
0,00;0,00;193,71;0,47;0,00;0,00;
0,00;0,00;193,87;0,47;0,00;0,00;
0,00;0,00;194,03;0,47;0,00;0,00;
0,00;0,00;194,19;0,39;0,00;0,00;
0,00;0,00;194,35;0,47;0,00;0,00;
0,00;0,00;194,51;0,47;0,00;0,00;
0,00;0,00;194,67;0,39;0,00;0,00;
0,00;0,00;194,68;0,16;0,00;0,00;
0,00;0,00;194,70;0,47;0,00;0,00;
0,00;0,00;194,70;0,39;0,00;0,00;
0,00;0,00;194,70;0,47;0,00;0,00;
0,00;0,00;194,70;0,47;0,00;0,00;
0,00;0,00;194,70;0,47;0,00;0,00;
0,00;0,00;194,70;0,39;0,00;0,00;
0,00;0,00;194,70;0,47;0,00;0,00;
0,00;0,00;194,70;0,47;0,00;0,00;
0,00;0,00;194,70;0,47;0,00;0,00;
0,00;0,00;194,70;0,31;0,00;0,00;
0,00;0,00;194,70;0,39;0,00;0,00;
0,00;0,00;194,70;0,39;0,00;0,00;
