13202;16.10.20 09:21:49;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20201015160227A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,56;0,18;0,00;0,00;
0,00;0,00;60,10;0,13;0,00;0,00;
0,00;0,00;61,12;0,11;0,00;0,00;
0,00;0,00;62,65;0,18;0,00;0,00;
0,00;0,00;64,70;0,15;0,00;0,00;
0,00;0,00;67,26;0,20;0,00;0,00;
0,00;0,00;70,31;0,09;0,00;0,00;
0,00;0,00;73,44;0,11;0,00;0,00;
0,00;0,00;76,62;0,13;0,00;0,00;
0,00;0,00;79,85;0,09;0,00;0,00;
0,00;0,00;83,04;0,04;0,00;0,00;
0,00;0,00;86,25;0,09;0,00;0,00;
0,00;0,00;89,45;0,06;0,00;0,00;
0,00;0,00;92,65;0,09;0,00;0,00;
0,00;0,00;95,85;0,09;0,00;0,00;
0,00;0,00;99,05;0,06;0,00;0,00;
0,00;0,00;102,25;0,04;0,00;0,00;
0,00;0,00;105,45;0,09;0,00;0,00;
0,00;0,00;108,65;0,09;0,00;0,00;
0,00;0,00;111,85;0,06;0,00;0,00;
0,00;0,00;115,05;0,04;0,00;0,00;
0,00;0,00;118,25;0,09;0,00;0,00;
0,00;0,00;121,45;0,11;0,00;0,00;
0,00;0,00;124,65;0,13;0,00;0,00;
0,00;0,00;127,85;0,04;0,00;0,00;
0,00;0,00;131,05;0,06;0,00;0,00;
0,00;0,00;134,25;0,09;0,00;0,00;
0,00;0,00;137,45;0,09;0,00;0,00;
0,00;0,00;140,65;0,09;0,00;0,00;
0,00;0,00;143,85;0,06;0,00;0,00;
0,00;0,00;147,05;0,04;0,00;0,00;
0,00;0,00;150,25;0,09;0,00;0,00;
0,00;0,00;153,45;0,04;0,00;0,00;
0,00;0,00;156,65;0,09;0,00;0,00;
0,00;0,00;159,85;-0,02;0,00;0,00;
0,00;0,00;162,67;-0,00;0,00;0,00;
0,00;0,00;166,96;-0,02;0,00;0,00;
0,00;0,00;168,37;-0,05;0,00;0,00;
0,00;0,00;169,29;-0,07;0,00;0,00;
0,00;0,00;169,71;-0,09;0,00;0,00;
0,00;0,00;169,79;0,02;0,00;0,00;
0,00;0,00;169,91;0,02;0,00;0,00;
0,00;0,00;170,05;0,04;0,00;0,00;
0,00;0,00;171,33;0,02;0,00;0,00;
0,00;0,00;171,49;0,02;0,00;0,00;
0,00;0,00;171,65;0,02;0,00;0,00;
0,00;0,00;172,93;0,02;0,00;0,00;
0,00;0,00;173,09;0,09;0,00;0,00;
0,00;0,00;173,25;0,18;0,00;0,00;
0,00;0,00;173,41;0,20;0,00;0,00;
0,00;0,00;173,57;0,18;0,00;0,00;
0,00;0,00;173,73;0,22;0,00;0,00;
0,00;0,00;173,89;0,24;0,00;0,00;
0,00;0,00;174,05;0,29;0,00;0,00;
0,00;0,00;174,21;0,36;0,00;0,00;
0,00;0,00;174,31;0,34;0,00;0,00;
0,00;0,00;174,31;0,31;0,00;0,00;
0,00;0,00;174,16;0,18;0,00;0,00;
0,00;0,00;173,49;-0,16;0,00;0,00;
0,00;0,00;172,70;0,04;0,00;0,00;
0,00;0,00;172,43;-0,00;0,00;0,00;
0,00;0,00;172,34;-0,07;0,00;0,00;
0,00;0,00;172,30;-0,07;0,00;0,00;
0,00;0,00;172,30;-0,05;0,00;0,00;
0,00;0,00;172,35;0,04;0,00;0,00;
0,00;0,00;172,49;0,04;0,00;0,00;
0,00;0,00;173,63;0,02;0,00;0,00;
0,00;0,00;173,79;0,02;0,00;0,00;
0,00;0,00;174,11;0,22;0,00;0,00;
0,00;0,00;174,27;0,18;0,00;0,00;
0,00;0,00;174,43;0,38;0,00;0,00;
0,00;0,00;174,59;0,45;0,00;0,00;
0,00;0,00;174,75;0,45;0,00;0,00;
0,00;0,00;174,91;0,54;0,00;0,00;
0,00;0,00;175,07;0,54;0,00;0,00;
0,00;0,00;175,23;0,54;0,00;0,00;
0,00;0,00;175,39;0,56;0,00;0,00;
0,00;0,00;175,55;0,63;0,00;0,00;
0,00;0,00;175,71;0,63;0,00;0,00;
0,00;0,00;175,87;0,70;0,00;0,00;
0,00;0,00;176,03;0,72;0,00;0,00;
0,00;0,00;176,19;0,74;0,00;0,00;
0,00;0,00;176,35;0,81;0,00;0,00;
0,00;0,00;176,51;0,81;0,00;0,00;
0,00;0,00;176,67;0,90;0,00;0,00;
0,00;0,00;176,83;0,90;0,00;0,00;
0,00;0,00;176,99;0,97;0,00;0,00;
0,00;0,00;177,15;0,99;0,00;0,00;
0,00;0,00;177,31;1,02;0,00;0,00;
0,00;0,00;177,47;1,08;0,00;0,00;
0,00;0,00;177,63;1,08;0,00;0,00;
0,00;0,00;177,79;1,15;0,00;0,00;
0,00;0,00;177,95;1,20;0,00;0,00;
0,00;0,00;178,11;1,26;0,00;0,00;
0,00;0,00;178,27;1,29;0,00;0,00;
0,00;0,00;178,43;1,36;0,00;0,00;
0,00;0,00;178,59;1,36;0,00;0,00;
0,00;0,00;178,75;1,44;0,00;0,00;
0,00;0,00;178,91;1,47;0,00;0,00;
0,00;0,00;179,07;1,51;0,00;0,00;
0,00;0,00;179,23;1,56;0,00;0,00;
0,00;0,00;179,39;1,71;0,00;0,00;
0,00;0,00;179,44;2,71;0,00;0,00;
0,00;0,00;179,44;2,87;0,00;0,00;
0,00;0,00;179,44;2,71;0,00;0,00;
0,00;0,00;179,05;-0,07;0,00;0,00;
0,00;0,00;178,15;-0,07;0,00;0,00;
0,00;0,00;176,75;-0,09;0,00;0,00;
0,00;0,00;174,82;-0,16;0,00;0,00;
0,00;0,00;172,39;-0,16;0,00;0,00;
0,00;0,00;169,46;-0,21;0,00;0,00;
0,00;0,00;166,29;-0,12;0,00;0,00;
0,00;0,00;163,15;-0,12;0,00;0,00;
0,00;0,00;159,91;-0,07;0,00;0,00;
0,00;0,00;156,72;-0,12;0,00;0,00;
0,00;0,00;153,51;-0,12;0,00;0,00;
0,00;0,00;150,31;-0,14;0,00;0,00;
0,00;0,00;147,11;-0,12;0,00;0,00;
0,00;0,00;143,91;-0,12;0,00;0,00;
