72259;24.08.21 14:47:56;10;Repair_strategy;force > max. force (8);20210824124158P0004;
0,00;0,00;170,81;0,09;0,00;0,00;
0,00;0,00;170,97;0,09;0,00;0,00;
0,00;0,00;171,13;0,09;0,00;0,00;
0,00;0,00;171,29;0,09;0,00;0,00;
0,00;0,00;171,45;0,09;0,00;0,00;
0,00;0,00;171,61;0,09;0,00;0,00;
0,00;0,00;171,77;0,09;0,00;0,00;
0,00;0,00;171,93;0,07;0,00;0,00;
0,00;0,00;172,09;0,09;0,00;0,00;
0,00;0,00;172,25;0,09;0,00;0,00;
0,00;0,00;172,41;0,09;0,00;0,00;
0,00;0,00;172,57;0,09;0,00;0,00;
0,00;0,00;172,73;0,09;0,00;0,00;
0,00;0,00;172,89;0,27;0,00;0,00;
0,00;0,00;173,05;0,23;0,00;0,00;
0,00;0,00;173,21;0,27;0,00;0,00;
0,00;0,00;173,37;1,04;0,00;0,00;
0,00;0,00;173,52;1,97;0,00;0,00;
0,00;0,00;173,67;3,00;0,00;0,00;
0,00;0,00;173,69;3,17;0,00;0,00;
0,00;0,00;173,69;3,10;0,00;0,00;
0,00;0,00;173,69;3,12;0,00;0,00;
0,00;0,00;173,69;3,10;0,00;0,00;
0,00;0,00;173,69;3,17;0,00;0,00;
0,00;0,00;173,69;3,17;0,00;0,00;
0,00;0,00;173,69;3,21;0,00;0,00;
0,00;0,00;173,69;3,24;0,00;0,00;
0,00;0,00;173,43;0,29;0,00;0,00;
0,00;0,00;172,67;-0,20;0,00;0,00;
0,00;0,00;171,82;0,02;0,00;0,00;
0,00;0,00;171,74;0,05;0,00;0,00;
0,00;0,00;171,71;0,05;0,00;0,00;
0,00;0,00;171,71;0,02;0,00;0,00;
0,00;0,00;171,80;0,09;0,00;0,00;
0,00;0,00;171,93;0,11;0,00;0,00;
0,00;0,00;172,10;0,09;0,00;0,00;
0,00;0,00;172,26;0,07;0,00;0,00;
0,00;0,00;172,42;0,09;0,00;0,00;
0,00;0,00;172,59;0,09;0,00;0,00;
0,00;0,00;172,75;0,09;0,00;0,00;
0,00;0,00;172,91;0,09;0,00;0,00;
0,00;0,00;173,07;0,09;0,00;0,00;
0,00;0,00;173,23;0,20;0,00;0,00;
0,00;0,00;173,39;0,27;0,00;0,00;
0,00;0,00;173,55;0,56;0,00;0,00;
0,00;0,00;173,70;2,67;0,00;0,00;
0,00;0,00;173,84;4,18;0,00;0,00;
0,00;0,00;173,99;5,52;0,00;0,00;
0,00;0,00;174,15;6,96;0,00;0,00;
0,00;0,00;174,30;8,50;0,00;0,00;
0,00;0,00;174,46;10,04;0,00;0,00;
0,00;0,00;174,61;11,40;0,00;0,00;
0,00;0,00;174,77;12,73;0,00;0,00;
0,00;0,00;174,93;13,88;0,00;0,00;
0,00;0,00;175,12;12,30;0,00;0,00;
0,00;0,00;175,27;15,91;0,00;0,00;
0,00;0,00;175,41;17,93;0,00;0,00;
0,00;0,00;175,56;19,94;0,00;0,00;
0,00;0,00;175,71;21,82;0,00;0,00;
0,00;0,00;175,87;23,56;0,00;0,00;
0,00;0,00;176,02;25,05;0,00;0,00;
0,00;0,00;176,04;25,14;0,00;0,00;
0,00;0,00;176,05;25,23;0,00;0,00;
0,00;0,00;176,06;25,37;0,00;0,00;
0,00;0,00;176,07;25,34;0,00;0,00;
0,00;0,00;176,07;25,41;0,00;0,00;
0,00;0,00;176,08;25,41;0,00;0,00;
0,00;0,00;176,08;25,48;0,00;0,00;
0,00;0,00;176,08;25,51;0,00;0,00;
0,00;0,00;176,09;25,51;0,00;0,00;
0,00;0,00;176,09;25,52;0,00;0,00;
0,00;0,00;176,09;25,59;0,00;0,00;
0,00;0,00;176,09;25,55;0,00;0,00;
0,00;0,00;176,10;25,52;0,00;0,00;
