13163;15.10.20 15:56:06;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20201015091305P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,77;0,20;0,00;0,00;
0,00;0,00;60,56;0,16;0,00;0,00;
0,00;0,00;61,83;0,11;0,00;0,00;
0,00;0,00;63,62;0,18;0,00;0,00;
0,00;0,00;65,92;0,22;0,00;0,00;
0,00;0,00;68,74;0,15;0,00;0,00;
0,00;0,00;71,90;0,02;0,00;0,00;
0,00;0,00;75,02;0,09;0,00;0,00;
0,00;0,00;78,24;0,06;0,00;0,00;
0,00;0,00;81,44;0,09;0,00;0,00;
0,00;0,00;84,64;0,13;0,00;0,00;
0,00;0,00;87,85;0,09;0,00;0,00;
0,00;0,00;91,05;0,11;0,00;0,00;
0,00;0,00;94,25;0,11;0,00;0,00;
0,00;0,00;97,44;0,06;0,00;0,00;
0,00;0,00;100,65;0,11;0,00;0,00;
0,00;0,00;103,85;0,09;0,00;0,00;
0,00;0,00;107,05;0,06;0,00;0,00;
0,00;0,00;110,25;0,11;0,00;0,00;
0,00;0,00;113,45;0,09;0,00;0,00;
0,00;0,00;116,65;0,13;0,00;0,00;
0,00;0,00;119,85;0,06;0,00;0,00;
0,00;0,00;123,05;0,04;0,00;0,00;
0,00;0,00;126,25;0,11;0,00;0,00;
0,00;0,00;129,45;0,06;0,00;0,00;
0,00;0,00;132,65;0,09;0,00;0,00;
0,00;0,00;135,85;0,04;0,00;0,00;
0,00;0,00;139,05;0,09;0,00;0,00;
0,00;0,00;142,25;0,09;0,00;0,00;
0,00;0,00;145,45;0,11;0,00;0,00;
0,00;0,00;148,65;0,09;0,00;0,00;
0,00;0,00;151,85;0,06;0,00;0,00;
0,00;0,00;155,05;0,09;0,00;0,00;
0,00;0,00;158,25;0,09;0,00;0,00;
0,00;0,00;161,41;0,04;0,00;0,00;
0,00;0,00;164,10;0,06;0,00;0,00;
0,00;0,00;166,37;0,04;0,00;0,00;
0,00;0,00;169,42;-0,02;0,00;0,00;
0,00;0,00;170,48;-0,07;0,00;0,00;
0,00;0,00;170,57;0,06;0,00;0,00;
0,00;0,00;171,52;0,09;0,00;0,00;
0,00;0,00;171,68;0,02;0,00;0,00;
0,00;0,00;172,16;0,02;0,00;0,00;
0,00;0,00;172,48;0,04;0,00;0,00;
0,00;0,00;172,64;0,04;0,00;0,00;
0,00;0,00;172,80;0,04;0,00;0,00;
0,00;0,00;172,96;0,04;0,00;0,00;
0,00;0,00;173,44;0,06;0,00;0,00;
0,00;0,00;173,60;0,04;0,00;0,00;
0,00;0,00;173,76;0,04;0,00;0,00;
0,00;0,00;173,92;0,04;0,00;0,00;
0,00;0,00;174,08;0,02;0,00;0,00;
0,00;0,00;174,24;0,02;0,00;0,00;
0,00;0,00;174,40;0,04;0,00;0,00;
0,00;0,00;174,56;0,02;0,00;0,00;
0,00;0,00;174,72;0,04;0,00;0,00;
0,00;0,00;174,88;0,06;0,00;0,00;
0,00;0,00;175,04;0,02;0,00;0,00;
0,00;0,00;175,20;0,04;0,00;0,00;
0,00;0,00;175,36;0,02;0,00;0,00;
0,00;0,00;175,52;0,02;0,00;0,00;
0,00;0,00;175,68;0,04;0,00;0,00;
0,00;0,00;175,84;0,04;0,00;0,00;
0,00;0,00;176,16;0,06;0,00;0,00;
0,00;0,00;176,32;0,09;0,00;0,00;
0,00;0,00;176,48;0,20;0,00;0,00;
0,00;0,00;176,64;0,24;0,00;0,00;
0,00;0,00;176,80;0,27;0,00;0,00;
0,00;0,00;176,96;0,45;0,00;0,00;
0,00;0,00;177,12;0,70;0,00;0,00;
0,00;0,00;177,28;0,95;0,00;0,00;
0,00;0,00;177,43;1,13;0,00;0,00;
0,00;0,00;177,59;1,29;0,00;0,00;
0,00;0,00;177,75;1,42;0,00;0,00;
0,00;0,00;177,91;1,54;0,00;0,00;
0,00;0,00;178,08;1,62;0,00;0,00;
0,00;0,00;178,24;1,72;0,00;0,00;
0,00;0,00;178,39;1,87;0,00;0,00;
0,00;0,00;178,56;2,03;0,00;0,00;
0,00;0,00;178,66;1,76;0,00;0,00;
0,00;0,00;178,66;1,54;0,00;0,00;
0,00;0,00;178,66;1,49;0,00;0,00;
0,00;0,00;178,39;0,16;0,00;0,00;
0,00;0,00;177,60;-0,05;0,00;0,00;
0,00;0,00;176,33;-0,12;0,00;0,00;
0,00;0,00;174,54;-0,21;0,00;0,00;
0,00;0,00;172,24;-0,21;0,00;0,00;
0,00;0,00;169,42;-0,18;0,00;0,00;
0,00;0,00;166,26;-0,07;0,00;0,00;
0,00;0,00;163,14;-0,07;0,00;0,00;
0,00;0,00;159,91;-0,07;0,00;0,00;
0,00;0,00;156,71;-0,07;0,00;0,00;
0,00;0,00;153,51;-0,09;0,00;0,00;
0,00;0,00;150,31;-0,09;0,00;0,00;
0,00;0,00;147,10;-0,07;0,00;0,00;
0,00;0,00;143,91;-0,09;0,00;0,00;
0,00;0,00;140,71;-0,09;0,00;0,00;
0,00;0,00;137,51;-0,12;0,00;0,00;
0,00;0,00;134,31;-0,12;0,00;0,00;
0,00;0,00;131,10;-0,07;0,00;0,00;
0,00;0,00;127,91;-0,12;0,00;0,00;
0,00;0,00;124,71;-0,09;0,00;0,00;
0,00;0,00;121,51;-0,09;0,00;0,00;
0,00;0,00;118,30;-0,12;0,00;0,00;
0,00;0,00;115,10;-0,05;0,00;0,00;
0,00;0,00;111,90;-0,09;0,00;0,00;
0,00;0,00;108,71;-0,09;0,00;0,00;
0,00;0,00;105,51;-0,09;0,00;0,00;
0,00;0,00;102,30;-0,09;0,00;0,00;
0,00;0,00;99,10;-0,05;0,00;0,00;
0,00;0,00;95,90;-0,09;0,00;0,00;
0,00;0,00;92,71;-0,12;0,00;0,00;
0,00;0,00;89,51;-0,09;0,00;0,00;
0,00;0,00;86,30;-0,12;0,00;0,00;
0,00;0,00;83,10;-0,09;0,00;0,00;
0,00;0,00;79,90;-0,09;0,00;0,00;
0,00;0,00;76,70;-0,09;0,00;0,00;
0,00;0,00;73,51;-0,09;0,00;0,00;
0,00;0,00;70,30;-0,12;0,00;0,00;
0,00;0,00;67,10;-0,07;0,00;0,00;
0,00;0,00;63,90;-0,09;0,00;0,00;
0,00;0,00;60,70;-0,12;0,00;0,00;
0,00;0,00;57,51;-0,07;0,00;0,00;
0,00;0,00;54,30;-0,14;0,00;0,00;
0,00;0,00;51,10;-0,05;0,00;0,00;
0,00;0,00;47,90;-0,09;0,00;0,00;
0,00;0,00;44,70;-0,12;0,00;0,00;
0,00;0,00;41,50;-0,09;0,00;0,00;
0,00;0,00;38,30;-0,12;0,00;0,00;
0,00;0,00;35,10;-0,07;0,00;0,00;
0,00;0,00;31,90;-0,09;0,00;0,00;
0,00;0,00;28,74;0,02;0,00;0,00;
0,00;0,00;26,04;-0,05;0,00;0,00;
0,00;0,00;23,77;-0,02;0,00;0,00;
0,00;0,00;20,68;-0,02;0,00;0,00;
0,00;0,00;19,88;0,02;0,00;0,00;
0,00;0,00;19,57;0,02;0,00;0,00;
0,00;0,00;19,50;-0,02;0,00;0,00;
