43109;03.06.21 11:38:06;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210528154321P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,86;0,22;0,00;0,00;
0,00;0,00;75,31;0,22;0,00;0,00;
0,00;0,00;76,08;0,14;0,00;0,00;
0,00;0,00;77,23;0,22;0,00;0,00;
0,00;0,00;78,77;0,22;0,00;0,00;
0,00;0,00;80,70;0,22;0,00;0,00;
0,00;0,00;83,00;0,22;0,00;0,00;
0,00;0,00;85,34;0,30;0,00;0,00;
0,00;0,00;87,73;0,14;0,00;0,00;
0,00;0,00;90,14;0,30;0,00;0,00;
0,00;0,00;92,54;0,14;0,00;0,00;
0,00;0,00;94,94;0,22;0,00;0,00;
0,00;0,00;97,35;0,22;0,00;0,00;
0,00;0,00;99,74;0,14;0,00;0,00;
0,00;0,00;104,54;0,14;0,00;0,00;
0,00;0,00;106,95;0,22;0,00;0,00;
0,00;0,00;109,35;0,22;0,00;0,00;
0,00;0,00;111,75;0,22;0,00;0,00;
0,00;0,00;114,15;0,22;0,00;0,00;
0,00;0,00;116,54;0,14;0,00;0,00;
0,00;0,00;118,95;0,14;0,00;0,00;
0,00;0,00;121,35;0,14;0,00;0,00;
0,00;0,00;123,75;0,22;0,00;0,00;
0,00;0,00;126,15;0,06;0,00;0,00;
0,00;0,00;128,55;0,14;0,00;0,00;
0,00;0,00;130,95;0,22;0,00;0,00;
0,00;0,00;133,35;0,30;0,00;0,00;
0,00;0,00;135,74;0,14;0,00;0,00;
0,00;0,00;138,15;0,14;0,00;0,00;
0,00;0,00;140,54;0,14;0,00;0,00;
0,00;0,00;142,95;0,22;0,00;0,00;
0,00;0,00;145,35;0,22;0,00;0,00;
0,00;0,00;147,75;0,14;0,00;0,00;
0,00;0,00;150,15;0,14;0,00;0,00;
0,00;0,00;152,54;0,22;0,00;0,00;
0,00;0,00;154,95;-0,02;0,00;0,00;
0,00;0,00;157,04;0,14;0,00;0,00;
0,00;0,00;158,82;0,14;0,00;0,00;
0,00;0,00;160,25;0,06;0,00;0,00;
0,00;0,00;161,97;0,06;0,00;0,00;
0,00;0,00;162,37;0,06;0,00;0,00;
0,00;0,00;162,44;0,06;0,00;0,00;
0,00;0,00;162,59;0,06;0,00;0,00;
0,00;0,00;162,73;0,06;0,00;0,00;
0,00;0,00;162,90;0,06;0,00;0,00;
0,00;0,00;163,06;0,06;0,00;0,00;
0,00;0,00;163,38;0,14;0,00;0,00;
0,00;0,00;163,54;0,06;0,00;0,00;
0,00;0,00;163,70;0,06;0,00;0,00;
0,00;0,00;163,86;0,14;0,00;0,00;
0,00;0,00;164,02;0,06;0,00;0,00;
0,00;0,00;164,18;0,22;0,00;0,00;
0,00;0,00;164,34;0,30;0,00;0,00;
0,00;0,00;164,50;1,67;0,00;0,00;
0,00;0,00;164,65;3,04;0,00;0,00;
0,00;0,00;164,81;5,02;0,00;0,00;
0,00;0,00;164,97;6,07;0,00;0,00;
0,00;0,00;165,13;6,76;0,00;0,00;
0,00;0,00;165,29;7,23;0,00;0,00;
0,00;0,00;165,45;7,45;0,00;0,00;
0,00;0,00;165,62;7,60;0,00;0,00;
0,00;0,00;165,78;7,91;0,00;0,00;
0,00;0,00;165,94;8,21;0,00;0,00;
0,00;0,00;166,10;8,58;0,00;0,00;
0,00;0,00;166,26;8,82;0,00;0,00;
0,00;0,00;166,42;9,13;0,00;0,00;
0,00;0,00;166,58;9,44;0,00;0,00;
0,00;0,00;166,74;9,73;0,00;0,00;
0,00;0,00;166,90;9,89;0,00;0,00;
0,00;0,00;166,97;8,89;0,00;0,00;
0,00;0,00;166,99;9,19;0,00;0,00;
0,00;0,00;166,99;9,66;0,00;0,00;
0,00;0,00;166,99;9,44;0,00;0,00;
0,00;0,00;166,99;9,28;0,00;0,00;
0,00;0,00;166,99;9,28;0,00;0,00;
0,00;0,00;166,99;9,13;0,00;0,00;
0,00;0,00;166,99;9,13;0,00;0,00;
0,00;0,00;166,99;9,13;0,00;0,00;
0,00;0,00;166,99;9,13;0,00;0,00;
0,00;0,00;166,99;9,13;0,00;0,00;
0,00;0,00;166,99;9,13;0,00;0,00;
0,00;0,00;166,99;9,13;0,00;0,00;
