19272;17.05.21 16:10:44;21;Avvicinamento Pressata Finale;position > max position (10);20210517144934P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;85,62;0,13;0,00;0,00;
0,00;0,00;88,70;0,09;0,00;0,00;
0,00;0,00;93,32;0,12;0,00;0,00;
0,00;0,00;102,92;0,04;0,00;0,00;
0,00;0,00;107,72;0,09;0,00;0,00;
0,00;0,00;112,52;0,13;0,00;0,00;
0,00;0,00;117,32;0,04;0,00;0,00;
0,00;0,00;122,12;0,04;0,00;0,00;
0,00;0,00;126,92;0,09;0,00;0,00;
0,00;0,00;131,72;0,09;0,00;0,00;
0,00;0,00;136,52;0,09;0,00;0,00;
0,00;0,00;141,32;0,04;0,00;0,00;
0,00;0,00;146,12;0,09;0,00;0,00;
0,00;0,00;150,92;0,04;0,00;0,00;
0,00;0,00;155,72;0,04;0,00;0,00;
0,00;0,00;160,52;0,09;0,00;0,00;
0,00;0,00;165,32;0,13;0,00;0,00;
0,00;0,00;170,12;0,04;0,00;0,00;
0,00;0,00;174,92;0,04;0,00;0,00;
0,00;0,00;179,72;0,09;0,00;0,00;
0,00;0,00;184,52;0,04;0,00;0,00;
0,00;0,00;189,32;0,09;0,00;0,00;
0,00;0,00;194,12;0,04;0,00;0,00;
0,00;0,00;198,92;0,09;0,00;0,00;
0,00;0,00;208,52;0,04;0,00;0,00;
0,00;0,00;218,12;0,04;0,00;0,00;
0,00;0,00;222,92;0,04;0,00;0,00;
0,00;0,00;227,72;0,09;0,00;0,00;
0,00;0,00;232,52;0,09;0,00;0,00;
0,00;0,00;242,12;0,04;0,00;0,00;
0,00;0,00;246,92;0,04;0,00;0,00;
0,00;0,00;251,72;0,09;0,00;0,00;
0,00;0,00;256,52;0,04;0,00;0,00;
0,00;0,00;261,32;0,04;0,00;0,00;
0,00;0,00;266,12;0,09;0,00;0,00;
0,00;0,00;270,92;0,04;0,00;0,00;
0,00;0,00;275,72;0,04;0,00;0,00;
0,00;0,00;280,52;0,09;0,00;0,00;
0,00;0,00;285,32;0,09;0,00;0,00;
0,00;0,00;290,12;0,04;0,00;0,00;
0,00;0,00;294,92;0,09;0,00;0,00;
0,00;0,00;299,72;0,09;0,00;0,00;
0,00;0,00;304,52;0,04;0,00;0,00;
0,00;0,00;308,09;0,04;0,00;0,00;
0,00;0,00;310,03;0,08;0,00;0,00;
0,00;0,00;310,35;0,09;0,00;0,00;
0,00;0,00;310,68;0,18;0,00;0,00;
0,00;0,00;311,00;0,13;0,00;0,00;
0,00;0,00;311,32;0,13;0,00;0,00;
0,00;0,00;311,64;0,18;0,00;0,00;
0,00;0,00;311,96;0,13;0,00;0,00;
0,00;0,00;312,28;0,13;0,00;0,00;
0,00;0,00;312,60;0,13;0,00;0,00;
0,00;0,00;312,92;0,13;0,00;0,00;
0,00;0,00;313,24;0,18;0,00;0,00;
0,00;0,00;313,56;0,13;0,00;0,00;
0,00;0,00;313,88;0,18;0,00;0,00;
0,00;0,00;314,20;0,18;0,00;0,00;
0,00;0,00;314,52;0,18;0,00;0,00;
0,00;0,00;314,84;0,18;0,00;0,00;
0,00;0,00;315,16;0,18;0,00;0,00;
0,00;0,00;315,48;0,21;0,00;0,00;
0,00;0,00;315,80;0,18;0,00;0,00;
0,00;0,00;316,12;0,18;0,00;0,00;
0,00;0,00;316,44;0,18;0,00;0,00;
0,00;0,00;316,76;0,18;0,00;0,00;
0,00;0,00;317,08;0,18;0,00;0,00;
0,00;0,00;317,39;0,74;0,00;0,00;
0,00;0,00;317,72;0,87;0,00;0,00;
0,00;0,00;318,04;1,05;0,00;0,00;
0,00;0,00;318,36;1,05;0,00;0,00;
0,00;0,00;318,68;1,09;0,00;0,00;
0,00;0,00;319,00;1,22;0,00;0,00;
0,00;0,00;319,32;1,26;0,00;0,00;
0,00;0,00;319,64;1,40;0,00;0,00;
0,00;0,00;319,96;1,40;0,00;0,00;
0,00;0,00;320,28;1,52;0,00;0,00;
0,00;0,00;320,60;1,57;0,00;0,00;
0,00;0,00;320,92;1,61;0,00;0,00;
0,00;0,00;321,24;1,70;0,00;0,00;
0,00;0,00;321,56;1,74;0,00;0,00;
0,00;0,00;321,88;1,78;0,00;0,00;
0,00;0,00;322,20;1,87;0,00;0,00;
0,00;0,00;322,52;1,91;0,00;0,00;
0,00;0,00;322,84;1,96;0,00;0,00;
0,00;0,00;323,16;2,00;0,00;0,00;
0,00;0,00;323,48;2,09;0,00;0,00;
0,00;0,00;323,80;2,13;0,00;0,00;
0,00;0,00;324,12;2,13;0,00;0,00;
0,00;0,00;324,44;2,26;0,00;0,00;
0,00;0,00;324,75;2,26;0,00;0,00;
0,00;0,00;325,08;2,44;0,00;0,00;
0,00;0,00;325,40;2,39;0,00;0,00;
0,00;0,00;325,72;2,44;0,00;0,00;
0,00;0,00;326,04;2,53;0,00;0,00;
0,00;0,00;326,36;2,61;0,00;0,00;
0,00;0,00;326,68;2,70;0,00;0,00;
0,00;0,00;327,00;2,78;0,00;0,00;
0,00;0,00;327,32;2,92;0,00;0,00;
0,00;0,00;327,64;2,96;0,00;0,00;
0,00;0,00;327,96;2,87;0,00;0,00;
0,00;0,00;328,28;2,83;0,00;0,00;
0,00;0,00;328,60;2,87;0,00;0,00;
0,00;0,00;328,92;2,87;0,00;0,00;
0,00;0,00;329,24;2,96;0,00;0,00;
0,00;0,00;329,56;3,00;0,00;0,00;
0,00;0,00;329,88;3,09;0,00;0,00;
0,00;0,00;330,20;3,18;0,00;0,00;
0,00;0,00;330,52;3,31;0,00;0,00;
0,00;0,00;330,84;3,31;0,00;0,00;
0,00;0,00;331,16;3,48;0,00;0,00;
0,00;0,00;331,47;5,91;0,00;0,00;
0,00;0,00;331,62;13,31;0,00;0,00;
0,00;0,00;331,63;13,96;0,00;0,00;
0,00;0,00;331,64;14,52;0,00;0,00;
0,00;0,00;331,65;14,79;0,00;0,00;
0,00;0,00;331,65;15,01;0,00;0,00;
0,00;0,00;331,65;15,14;0,00;0,00;
0,00;0,00;331,66;15,17;0,00;0,00;
