63581;04.10.21 16:16:18;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20211004125203P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;76,01;0,08;0,00;0,00;
0,00;0,00;81,21;0,08;0,00;0,00;
0,00;0,00;85,93;-0,08;0,00;0,00;
0,00;0,00;93,15;-0,08;0,00;0,00;
0,00;0,00;117,15;-0,08;0,00;0,00;
0,00;0,00;121,95;-0,08;0,00;0,00;
0,00;0,00;133,95;-0,08;0,00;0,00;
0,00;0,00;150,74;-0,08;0,00;0,00;
0,00;0,00;157,95;-0,08;0,00;0,00;
0,00;0,00;186,75;0,08;0,00;0,00;
0,00;0,00;191,48;-0,08;0,00;0,00;
0,00;0,00;193,43;-0,08;0,00;0,00;
0,00;0,00;197,24;-0,16;0,00;0,00;
0,00;0,00;197,76;-0,08;0,00;0,00;
0,00;0,00;197,90;-0,08;0,00;0,00;
0,00;0,00;197,97;-0,08;0,00;0,00;
0,00;0,00;198,02;0,08;0,00;0,00;
0,00;0,00;203,44;0,08;0,00;0,00;
0,00;0,00;204,08;0,08;0,00;0,00;
0,00;0,00;204,24;0,08;0,00;0,00;
0,00;0,00;204,56;0,08;0,00;0,00;
0,00;0,00;204,72;0,23;0,00;0,00;
0,00;0,00;204,88;0,69;0,00;0,00;
0,00;0,00;205,04;1,53;0,00;0,00;
0,00;0,00;205,20;1,29;0,00;0,00;
0,00;0,00;205,36;1,21;0,00;0,00;
0,00;0,00;205,52;1,21;0,00;0,00;
0,00;0,00;205,68;1,29;0,00;0,00;
0,00;0,00;205,84;1,21;0,00;0,00;
0,00;0,00;206,00;1,21;0,00;0,00;
0,00;0,00;206,16;1,21;0,00;0,00;
0,00;0,00;206,32;1,29;0,00;0,00;
0,00;0,00;206,48;1,29;0,00;0,00;
0,00;0,00;206,64;1,21;0,00;0,00;
0,00;0,00;206,80;1,21;0,00;0,00;
0,00;0,00;206,95;0,83;0,00;0,00;
0,00;0,00;206,95;0,53;0,00;0,00;
0,00;0,00;206,95;0,61;0,00;0,00;
0,00;0,00;206,81;-0,39;0,00;0,00;
0,00;0,00;206,28;-0,53;0,00;0,00;
0,00;0,00;205,42;-0,53;0,00;0,00;
0,00;0,00;204,17;-0,53;0,00;0,00;
0,00;0,00;202,53;-0,61;0,00;0,00;
0,00;0,00;200,51;-0,61;0,00;0,00;
0,00;0,00;198,16;-0,45;0,00;0,00;
0,00;0,00;195,82;-0,45;0,00;0,00;
0,00;0,00;193,41;-0,45;0,00;0,00;
0,00;0,00;191,01;-0,45;0,00;0,00;
0,00;0,00;188,61;-0,53;0,00;0,00;
0,00;0,00;186,21;-0,61;0,00;0,00;
0,00;0,00;183,81;-0,45;0,00;0,00;
0,00;0,00;181,40;-0,37;0,00;0,00;
0,00;0,00;179,01;-0,45;0,00;0,00;
0,00;0,00;176,60;-0,45;0,00;0,00;
0,00;0,00;174,20;-0,45;0,00;0,00;
0,00;0,00;171,80;-0,30;0,00;0,00;
0,00;0,00;169,40;-0,30;0,00;0,00;
0,00;0,00;167,00;-0,30;0,00;0,00;
0,00;0,00;164,60;-0,30;0,00;0,00;
0,00;0,00;162,20;-0,30;0,00;0,00;
0,00;0,00;159,80;-0,30;0,00;0,00;
0,00;0,00;157,40;-0,30;0,00;0,00;
0,00;0,00;155,01;-0,30;0,00;0,00;
0,00;0,00;152,60;-0,30;0,00;0,00;
0,00;0,00;150,20;-0,30;0,00;0,00;
0,00;0,00;147,80;-0,30;0,00;0,00;
0,00;0,00;145,40;-0,30;0,00;0,00;
0,00;0,00;143,01;-0,30;0,00;0,00;
0,00;0,00;140,60;-0,30;0,00;0,00;
0,00;0,00;138,20;-0,37;0,00;0,00;
0,00;0,00;135,80;-0,37;0,00;0,00;
0,00;0,00;133,40;-0,30;0,00;0,00;
0,00;0,00;131,00;-0,30;0,00;0,00;
0,00;0,00;128,60;-0,30;0,00;0,00;
0,00;0,00;126,20;-0,45;0,00;0,00;
0,00;0,00;123,80;-0,30;0,00;0,00;
0,00;0,00;121,40;-0,30;0,00;0,00;
0,00;0,00;119,01;-0,30;0,00;0,00;
0,00;0,00;116,60;-0,30;0,00;0,00;
0,00;0,00;114,20;-0,30;0,00;0,00;
0,00;0,00;111,80;-0,37;0,00;0,00;
0,00;0,00;109,40;-0,30;0,00;0,00;
0,00;0,00;107,01;-0,30;0,00;0,00;
0,00;0,00;104,60;-0,30;0,00;0,00;
0,00;0,00;102,20;-0,30;0,00;0,00;
0,00;0,00;99,80;-0,30;0,00;0,00;
0,00;0,00;97,40;-0,30;0,00;0,00;
0,00;0,00;95,01;-0,30;0,00;0,00;
0,00;0,00;92,60;-0,30;0,00;0,00;
0,00;0,00;90,20;-0,30;0,00;0,00;
0,00;0,00;87,80;-0,30;0,00;0,00;
0,00;0,00;85,40;-0,30;0,00;0,00;
0,00;0,00;83,01;-0,37;0,00;0,00;
0,00;0,00;80,63;-0,37;0,00;0,00;
0,00;0,00;78,65;-0,30;0,00;0,00;
0,00;0,00;76,97;-0,23;0,00;0,00;
0,00;0,00;75,66;-0,23;0,00;0,00;
0,00;0,00;74,74;-0,30;0,00;0,00;
0,00;0,00;74,21;-0,30;0,00;0,00;
0,00;0,00;74,05;-0,23;0,00;0,00;
0,00;0,00;73,98;-0,23;0,00;0,00;
