7921;18.02.20 14:22:21;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;129,87;1,22;0,00;0,00;
0,00;0,00;129,91;1,21;0,00;0,00;
0,00;0,00;129,96;1,22;0,00;0,00;
0,00;0,00;130,01;1,22;0,00;0,00;
0,00;0,00;130,06;1,23;0,00;0,00;
0,00;0,00;130,10;1,23;0,00;0,00;
0,00;0,00;130,15;1,23;0,00;0,00;
0,00;0,00;130,20;1,24;0,00;0,00;
0,00;0,00;130,25;1,23;0,00;0,00;
0,00;0,00;130,30;1,25;0,00;0,00;
0,00;0,00;130,35;1,24;0,00;0,00;
0,00;0,00;130,39;1,25;0,00;0,00;
0,00;0,00;130,44;1,25;0,00;0,00;
0,00;0,00;130,49;1,26;0,00;0,00;
0,00;0,00;130,54;1,26;0,00;0,00;
0,00;0,00;130,59;1,26;0,00;0,00;
0,00;0,00;130,63;1,28;0,00;0,00;
0,00;0,00;130,68;1,26;0,00;0,00;
0,00;0,00;130,73;1,29;0,00;0,00;
0,00;0,00;130,78;1,29;0,00;0,00;
0,00;0,00;130,82;1,29;0,00;0,00;
0,00;0,00;130,87;1,29;0,00;0,00;
0,00;0,00;130,92;1,29;0,00;0,00;
0,00;0,00;130,97;1,32;0,00;0,00;
0,00;0,00;131,02;1,32;0,00;0,00;
0,00;0,00;131,07;1,33;0,00;0,00;
0,00;0,00;131,11;1,34;0,00;0,00;
0,00;0,00;131,16;1,34;0,00;0,00;
0,00;0,00;131,21;1,34;0,00;0,00;
0,00;0,00;131,26;1,34;0,00;0,00;
0,00;0,00;131,31;1,34;0,00;0,00;
0,00;0,00;131,35;1,34;0,00;0,00;
0,00;0,00;131,40;1,36;0,00;0,00;
0,00;0,00;131,45;1,37;0,00;0,00;
0,00;0,00;131,50;1,37;0,00;0,00;
0,00;0,00;131,54;1,37;0,00;0,00;
0,00;0,00;131,59;1,40;0,00;0,00;
0,00;0,00;131,64;1,40;0,00;0,00;
0,00;0,00;131,69;1,43;0,00;0,00;
0,00;0,00;131,74;1,43;0,00;0,00;
0,00;0,00;131,79;1,43;0,00;0,00;
0,00;0,00;131,83;1,45;0,00;0,00;
0,00;0,00;131,88;1,46;0,00;0,00;
0,00;0,00;131,93;1,46;0,00;0,00;
0,00;0,00;131,98;1,46;0,00;0,00;
0,00;0,00;132,03;1,46;0,00;0,00;
0,00;0,00;132,07;1,47;0,00;0,00;
0,00;0,00;132,12;1,49;0,00;0,00;
0,00;0,00;132,17;1,49;0,00;0,00;
0,00;0,00;132,22;1,51;0,00;0,00;
0,00;0,00;132,27;1,52;0,00;0,00;
0,00;0,00;132,31;1,52;0,00;0,00;
0,00;0,00;132,36;1,53;0,00;0,00;
0,00;0,00;132,41;1,55;0,00;0,00;
0,00;0,00;132,46;1,55;0,00;0,00;
0,00;0,00;132,51;1,57;0,00;0,00;
0,00;0,00;132,55;1,58;0,00;0,00;
0,00;0,00;132,60;1,58;0,00;0,00;
0,00;0,00;132,65;1,58;0,00;0,00;
0,00;0,00;132,70;1,61;0,00;0,00;
0,00;0,00;132,75;1,61;0,00;0,00;
0,00;0,00;132,79;1,61;0,00;0,00;
0,00;0,00;132,84;1,64;0,00;0,00;
0,00;0,00;132,89;1,64;0,00;0,00;
0,00;0,00;132,94;1,65;0,00;0,00;
0,00;0,00;132,99;1,67;0,00;0,00;
0,00;0,00;133,03;1,69;0,00;0,00;
0,00;0,00;133,08;1,69;0,00;0,00;
0,00;0,00;133,13;1,70;0,00;0,00;
0,00;0,00;133,18;1,72;0,00;0,00;
0,00;0,00;133,22;1,72;0,00;0,00;
0,00;0,00;133,27;1,74;0,00;0,00;
0,00;0,00;133,32;1,75;0,00;0,00;
0,00;0,00;133,37;1,75;0,00;0,00;
0,00;0,00;133,42;1,76;0,00;0,00;
0,00;0,00;133,47;1,78;0,00;0,00;
0,00;0,00;133,51;1,78;0,00;0,00;
0,00;0,00;133,56;1,80;0,00;0,00;
0,00;0,00;133,61;1,81;0,00;0,00;
0,00;0,00;133,66;1,83;0,00;0,00;
0,00;0,00;133,71;1,82;0,00;0,00;
0,00;0,00;133,75;1,84;0,00;0,00;
0,00;0,00;133,80;1,84;0,00;0,00;
0,00;0,00;133,85;1,87;0,00;0,00;
0,00;0,00;133,90;1,87;0,00;0,00;
0,00;0,00;133,95;1,88;0,00;0,00;
0,00;0,00;133,99;1,88;0,00;0,00;
0,00;0,00;134,04;1,88;0,00;0,00;
0,00;0,00;134,09;1,90;0,00;0,00;
0,00;0,00;134,14;1,90;0,00;0,00;
0,00;0,00;134,19;1,92;0,00;0,00;
0,00;0,00;134,23;1,92;0,00;0,00;
0,00;0,00;134,28;1,93;0,00;0,00;
0,00;0,00;134,33;1,93;0,00;0,00;
0,00;0,00;134,38;1,93;0,00;0,00;
0,00;0,00;134,43;1,93;0,00;0,00;
0,00;0,00;134,47;1,95;0,00;0,00;
0,00;0,00;134,52;1,96;0,00;0,00;
0,00;0,00;134,57;1,96;0,00;0,00;
0,00;0,00;134,62;1,96;0,00;0,00;
0,00;0,00;134,67;1,96;0,00;0,00;
0,00;0,00;134,71;1,99;0,00;0,00;
0,00;0,00;134,76;1,98;0,00;0,00;
0,00;0,00;134,81;1,99;0,00;0,00;
0,00;0,00;134,86;1,99;0,00;0,00;
0,00;0,00;134,91;1,99;0,00;0,00;
0,00;0,00;134,95;1,99;0,00;0,00;
0,00;0,00;135,00;2,02;0,00;0,00;
0,00;0,00;135,05;2,00;0,00;0,00;
0,00;0,00;135,10;2,00;0,00;0,00;
0,00;0,00;135,15;1,99;0,00;0,00;
0,00;0,00;135,19;2,00;0,00;0,00;
0,00;0,00;135,24;2,02;0,00;0,00;
0,00;0,00;135,29;2,03;0,00;0,00;
0,00;0,00;135,34;2,05;0,00;0,00;
0,00;0,00;135,39;2,02;0,00;0,00;
0,00;0,00;135,43;2,05;0,00;0,00;
0,00;0,00;135,48;2,04;0,00;0,00;
0,00;0,00;135,53;2,05;0,00;0,00;
0,00;0,00;135,58;2,05;0,00;0,00;
0,00;0,00;135,63;2,05;0,00;0,00;
0,00;0,00;135,67;2,05;0,00;0,00;
0,00;0,00;135,72;2,05;0,00;0,00;
0,00;0,00;135,77;2,02;0,00;0,00;
0,00;0,00;135,82;2,05;0,00;0,00;
0,00;0,00;135,87;2,04;0,00;0,00;
0,00;0,00;135,91;2,03;0,00;0,00;
0,00;0,00;135,96;2,05;0,00;0,00;
0,00;0,00;136,01;2,05;0,00;0,00;
0,00;0,00;136,06;2,05;0,00;0,00;
0,00;0,00;136,11;2,05;0,00;0,00;
0,00;0,00;136,15;2,02;0,00;0,00;
0,00;0,00;136,20;2,02;0,00;0,00;
0,00;0,00;136,25;2,01;0,00;0,00;
0,00;0,00;136,30;2,01;0,00;0,00;
0,00;0,00;136,35;1,99;0,00;0,00;
0,00;0,00;136,40;1,99;0,00;0,00;
0,00;0,00;136,44;1,99;0,00;0,00;
0,00;0,00;136,49;1,99;0,00;0,00;
0,00;0,00;136,54;1,98;0,00;0,00;
0,00;0,00;136,59;1,96;0,00;0,00;
0,00;0,00;136,63;1,96;0,00;0,00;
0,00;0,00;136,68;1,96;0,00;0,00;
0,00;0,00;136,73;1,96;0,00;0,00;
0,00;0,00;136,78;1,94;0,00;0,00;
0,00;0,00;136,83;1,93;0,00;0,00;
0,00;0,00;136,87;1,93;0,00;0,00;
0,00;0,00;136,92;1,93;0,00;0,00;
0,00;0,00;136,97;1,93;0,00;0,00;
0,00;0,00;137,02;1,93;0,00;0,00;
0,00;0,00;137,07;1,93;0,00;0,00;
0,00;0,00;137,11;1,91;0,00;0,00;
0,00;0,00;137,16;1,90;0,00;0,00;
0,00;0,00;137,21;1,90;0,00;0,00;
0,00;0,00;137,26;1,88;0,00;0,00;
0,00;0,00;137,31;1,90;0,00;0,00;
0,00;0,00;137,35;1,88;0,00;0,00;
0,00;0,00;137,40;1,89;0,00;0,00;
0,00;0,00;137,45;1,88;0,00;0,00;
0,00;0,00;137,50;1,88;0,00;0,00;
0,00;0,00;137,55;1,86;0,00;0,00;
0,00;0,00;137,59;1,87;0,00;0,00;
0,00;0,00;137,64;1,87;0,00;0,00;
0,00;0,00;137,69;1,87;0,00;0,00;
0,00;0,00;137,74;1,87;0,00;0,00;
0,00;0,00;137,79;1,85;0,00;0,00;
0,00;0,00;137,83;1,87;0,00;0,00;
0,00;0,00;137,88;1,85;0,00;0,00;
0,00;0,00;137,93;1,84;0,00;0,00;
0,00;0,00;137,98;1,84;0,00;0,00;
0,00;0,00;138,03;1,84;0,00;0,00;
0,00;0,00;138,07;1,83;0,00;0,00;
0,00;0,00;138,12;1,84;0,00;0,00;
0,00;0,00;138,17;1,81;0,00;0,00;
0,00;0,00;138,22;1,82;0,00;0,00;
0,00;0,00;138,27;1,81;0,00;0,00;
0,00;0,00;138,31;1,81;0,00;0,00;
0,00;0,00;138,36;1,80;0,00;0,00;
0,00;0,00;138,41;1,78;0,00;0,00;
0,00;0,00;138,46;1,78;0,00;0,00;
0,00;0,00;138,51;1,78;0,00;0,00;
0,00;0,00;138,55;1,78;0,00;0,00;
0,00;0,00;138,60;1,77;0,00;0,00;
0,00;0,00;138,65;1,77;0,00;0,00;
0,00;0,00;138,70;1,77;0,00;0,00;
0,00;0,00;138,75;1,77;0,00;0,00;
0,00;0,00;138,80;1,76;0,00;0,00;
0,00;0,00;138,84;1,75;0,00;0,00;
0,00;0,00;138,89;1,75;0,00;0,00;
0,00;0,00;138,94;1,75;0,00;0,00;
0,00;0,00;138,99;1,75;0,00;0,00;
0,00;0,00;139,03;1,72;0,00;0,00;
0,00;0,00;139,08;1,74;0,00;0,00;
0,00;0,00;139,13;1,72;0,00;0,00;
0,00;0,00;139,18;1,72;0,00;0,00;
0,00;0,00;139,23;1,72;0,00;0,00;
0,00;0,00;139,27;1,72;0,00;0,00;
0,00;0,00;139,32;1,72;0,00;0,00;
0,00;0,00;139,37;1,72;0,00;0,00;
0,00;0,00;139,42;1,69;0,00;0,00;
0,00;0,00;139,47;1,70;0,00;0,00;
0,00;0,00;139,51;1,69;0,00;0,00;
0,00;0,00;139,56;1,69;0,00;0,00;
0,00;0,00;139,61;1,69;0,00;0,00;
0,00;0,00;139,66;1,69;0,00;0,00;
0,00;0,00;139,71;1,69;0,00;0,00;
0,00;0,00;139,75;1,68;0,00;0,00;
0,00;0,00;139,80;1,68;0,00;0,00;
0,00;0,00;139,85;1,67;0,00;0,00;
0,00;0,00;139,90;1,67;0,00;0,00;
0,00;0,00;139,95;1,67;0,00;0,00;
0,00;0,00;139,99;1,67;0,00;0,00;
0,00;0,00;140,04;1,66;0,00;0,00;
0,00;0,00;140,09;1,66;0,00;0,00;
0,00;0,00;140,14;1,66;0,00;0,00;
0,00;0,00;140,19;1,66;0,00;0,00;
0,00;0,00;140,23;1,65;0,00;0,00;
0,00;0,00;140,28;1,64;0,00;0,00;
0,00;0,00;140,33;1,64;0,00;0,00;
0,00;0,00;140,38;1,63;0,00;0,00;
0,00;0,00;140,43;1,64;0,00;0,00;
0,00;0,00;140,48;1,62;0,00;0,00;
0,00;0,00;140,52;1,63;0,00;0,00;
0,00;0,00;140,57;1,61;0,00;0,00;
0,00;0,00;140,62;1,62;0,00;0,00;
0,00;0,00;140,67;1,61;0,00;0,00;
0,00;0,00;140,71;1,61;0,00;0,00;
0,00;0,00;140,76;1,61;0,00;0,00;
0,00;0,00;140,81;1,61;0,00;0,00;
0,00;0,00;140,86;1,61;0,00;0,00;
0,00;0,00;140,91;1,60;0,00;0,00;
0,00;0,00;140,95;1,61;0,00;0,00;
0,00;0,00;141,00;1,58;0,00;0,00;
0,00;0,00;141,05;1,58;0,00;0,00;
0,00;0,00;141,10;1,58;0,00;0,00;
0,00;0,00;141,15;1,58;0,00;0,00;
0,00;0,00;141,19;1,58;0,00;0,00;
0,00;0,00;141,24;1,58;0,00;0,00;
0,00;0,00;141,29;1,58;0,00;0,00;
0,00;0,00;141,34;1,56;0,00;0,00;
0,00;0,00;141,39;1,58;0,00;0,00;
0,00;0,00;141,43;1,55;0,00;0,00;
0,00;0,00;141,48;1,56;0,00;0,00;
0,00;0,00;141,53;1,56;0,00;0,00;
0,00;0,00;141,58;1,55;0,00;0,00;
0,00;0,00;141,63;1,55;0,00;0,00;
0,00;0,00;141,67;1,55;0,00;0,00;
0,00;0,00;141,72;1,53;0,00;0,00;
0,00;0,00;141,77;1,54;0,00;0,00;
0,00;0,00;141,82;1,52;0,00;0,00;
0,00;0,00;141,87;1,53;0,00;0,00;
0,00;0,00;141,91;1,52;0,00;0,00;
0,00;0,00;141,96;1,52;0,00;0,00;
0,00;0,00;142,01;1,52;0,00;0,00;
0,00;0,00;142,06;1,52;0,00;0,00;
0,00;0,00;142,11;1,52;0,00;0,00;
0,00;0,00;142,15;1,51;0,00;0,00;
0,00;0,00;142,20;1,52;0,00;0,00;
0,00;0,00;142,25;1,52;0,00;0,00;
0,00;0,00;142,30;1,52;0,00;0,00;
0,00;0,00;142,35;1,50;0,00;0,00;
0,00;0,00;142,39;1,50;0,00;0,00;
0,00;0,00;142,44;1,51;0,00;0,00;
0,00;0,00;142,49;1,50;0,00;0,00;
0,00;0,00;142,54;1,49;0,00;0,00;
0,00;0,00;142,59;1,50;0,00;0,00;
0,00;0,00;142,63;1,49;0,00;0,00;
0,00;0,00;142,68;1,49;0,00;0,00;
0,00;0,00;142,73;1,50;0,00;0,00;
0,00;0,00;142,78;1,49;0,00;0,00;
0,00;0,00;142,83;1,49;0,00;0,00;
0,00;0,00;142,87;1,49;0,00;0,00;
0,00;0,00;142,92;1,47;0,00;0,00;
0,00;0,00;142,97;1,47;0,00;0,00;
0,00;0,00;143,02;1,47;0,00;0,00;
0,00;0,00;143,07;1,48;0,00;0,00;
0,00;0,00;143,11;1,46;0,00;0,00;
0,00;0,00;143,16;1,46;0,00;0,00;
0,00;0,00;143,21;1,46;0,00;0,00;
0,00;0,00;143,26;1,46;0,00;0,00;
0,00;0,00;143,31;1,46;0,00;0,00;
0,00;0,00;143,35;1,46;0,00;0,00;
0,00;0,00;143,40;1,46;0,00;0,00;
0,00;0,00;143,45;1,46;0,00;0,00;
0,00;0,00;143,50;1,46;0,00;0,00;
0,00;0,00;143,55;1,46;0,00;0,00;
0,00;0,00;143,60;1,46;0,00;0,00;
0,00;0,00;143,64;1,45;0,00;0,00;
0,00;0,00;143,69;1,45;0,00;0,00;
0,00;0,00;143,74;1,45;0,00;0,00;
0,00;0,00;143,79;1,45;0,00;0,00;
0,00;0,00;143,83;1,44;0,00;0,00;
0,00;0,00;143,88;1,43;0,00;0,00;
0,00;0,00;143,93;1,43;0,00;0,00;
0,00;0,00;143,98;1,43;0,00;0,00;
0,00;0,00;144,03;1,43;0,00;0,00;
0,00;0,00;144,07;1,43;0,00;0,00;
0,00;0,00;144,12;1,43;0,00;0,00;
0,00;0,00;144,17;1,43;0,00;0,00;
0,00;0,00;144,22;1,42;0,00;0,00;
0,00;0,00;144,26;1,43;0,00;0,00;
0,00;0,00;144,32;1,42;0,00;0,00;
0,00;0,00;144,36;1,43;0,00;0,00;
0,00;0,00;144,41;1,43;0,00;0,00;
0,00;0,00;144,46;1,40;0,00;0,00;
0,00;0,00;144,51;1,42;0,00;0,00;
0,00;0,00;144,55;1,42;0,00;0,00;
0,00;0,00;144,60;1,42;0,00;0,00;
0,00;0,00;144,65;1,40;0,00;0,00;
0,00;0,00;144,70;1,41;0,00;0,00;
0,00;0,00;144,75;1,40;0,00;0,00;
0,00;0,00;144,79;1,40;0,00;0,00;
0,00;0,00;144,84;1,40;0,00;0,00;
0,00;0,00;144,89;1,40;0,00;0,00;
0,00;0,00;144,94;1,40;0,00;0,00;
0,00;0,00;144,99;1,40;0,00;0,00;
0,00;0,00;145,04;1,40;0,00;0,00;
0,00;0,00;145,08;1,40;0,00;0,00;
0,00;0,00;145,13;1,39;0,00;0,00;
0,00;0,00;145,18;1,37;0,00;0,00;
0,00;0,00;145,22;1,38;0,00;0,00;
0,00;0,00;145,27;1,37;0,00;0,00;
0,00;0,00;145,32;1,38;0,00;0,00;
0,00;0,00;145,37;1,37;0,00;0,00;
0,00;0,00;145,42;1,37;0,00;0,00;
0,00;0,00;145,47;1,37;0,00;0,00;
0,00;0,00;145,51;1,37;0,00;0,00;
0,00;0,00;145,56;1,37;0,00;0,00;
0,00;0,00;145,61;1,36;0,00;0,00;
0,00;0,00;145,66;1,34;0,00;0,00;
0,00;0,00;145,71;1,35;0,00;0,00;
0,00;0,00;145,75;1,35;0,00;0,00;
