2518;18.12.19 11:55:32;21;Avvicinamento Pressata Finale;Alcun errore (0);20191218113457;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,30;0,09;0,00;0,00;
0,00;0,00;21,11;0,04;0,00;0,00;
0,00;0,00;22,39;0,04;0,00;0,00;
0,00;0,00;24,18;0,04;0,00;0,00;
0,00;0,00;26,49;0,04;0,00;0,00;
0,00;0,00;28,82;0,09;0,00;0,00;
0,00;0,00;31,21;0,04;0,00;0,00;
0,00;0,00;33,62;0,09;0,00;0,00;
0,00;0,00;36,02;0,09;0,00;0,00;
0,00;0,00;38,42;0,04;0,00;0,00;
0,00;0,00;40,82;0,04;0,00;0,00;
0,00;0,00;43,22;0,09;0,00;0,00;
0,00;0,00;45,62;0,04;0,00;0,00;
0,00;0,00;48,02;0,09;0,00;0,00;
0,00;0,00;50,42;0,04;0,00;0,00;
0,00;0,00;52,82;0,09;0,00;0,00;
0,00;0,00;55,22;0,04;0,00;0,00;
0,00;0,00;57,62;0,04;0,00;0,00;
0,00;0,00;60,02;0,09;0,00;0,00;
0,00;0,00;62,42;0,09;0,00;0,00;
0,00;0,00;64,82;0,09;0,00;0,00;
0,00;0,00;67,22;0,04;0,00;0,00;
0,00;0,00;69,62;0,04;0,00;0,00;
0,00;0,00;72,02;0,04;0,00;0,00;
0,00;0,00;74,42;0,09;0,00;0,00;
0,00;0,00;76,82;0,04;0,00;0,00;
0,00;0,00;79,22;0,04;0,00;0,00;
0,00;0,00;81,62;0,04;0,00;0,00;
0,00;0,00;86,42;0,04;0,00;0,00;
0,00;0,00;88,82;0,09;0,00;0,00;
0,00;0,00;93,62;0,04;0,00;0,00;
0,00;0,00;98,42;0,04;0,00;0,00;
0,00;0,00;100,82;0,04;0,00;0,00;
0,00;0,00;103,22;0,04;0,00;0,00;
0,00;0,00;108,02;0,09;0,00;0,00;
0,00;0,00;110,42;0,04;0,00;0,00;
0,00;0,00;112,82;0,09;0,00;0,00;
0,00;0,00;115,22;0,04;0,00;0,00;
0,00;0,00;122,42;0,09;0,00;0,00;
0,00;0,00;124,82;0,04;0,00;0,00;
0,00;0,00;127,22;0,04;0,00;0,00;
0,00;0,00;129,62;0,04;0,00;0,00;
0,00;0,00;132,02;0,04;0,00;0,00;
0,00;0,00;134,42;0,13;0,00;0,00;
0,00;0,00;136,82;0,04;0,00;0,00;
0,00;0,00;139,22;0,04;0,00;0,00;
0,00;0,00;141,62;0,04;0,00;0,00;
0,00;0,00;146,42;0,04;0,00;0,00;
0,00;0,00;148,82;0,04;0,00;0,00;
0,00;0,00;153,62;0,04;0,00;0,00;
0,00;0,00;158,42;0,04;0,00;0,00;
0,00;0,00;163,22;0,04;0,00;0,00;
0,00;0,00;172,82;0,09;0,00;0,00;
0,00;0,00;175,22;0,09;0,00;0,00;
0,00;0,00;182,42;0,04;0,00;0,00;
0,00;0,00;187,22;0,04;0,00;0,00;
0,00;0,00;194,42;0,13;0,00;0,00;
0,00;0,00;196,82;0,04;0,00;0,00;
0,00;0,00;208,82;0,04;0,00;0,00;
0,00;0,00;213,62;0,04;0,00;0,00;
0,00;0,00;216,02;0,04;0,00;0,00;
0,00;0,00;218,42;0,04;0,00;0,00;
0,00;0,00;220,82;0,04;0,00;0,00;
0,00;0,00;225,62;0,04;0,00;0,00;
0,00;0,00;228,02;0,04;0,00;0,00;
0,00;0,00;230,03;0,04;0,00;0,00;
0,00;0,00;231,58;0,04;0,00;0,00;
0,00;0,00;233,36;0,09;0,00;0,00;
0,00;0,00;233,49;0,04;0,00;0,00;
0,00;0,00;233,64;0,04;0,00;0,00;
0,00;0,00;233,79;0,04;0,00;0,00;
0,00;0,00;233,96;0,04;0,00;0,00;
0,00;0,00;234,28;0,04;0,00;0,00;
0,00;0,00;234,76;0,04;0,00;0,00;
0,00;0,00;235,08;0,13;0,00;0,00;
0,00;0,00;235,24;0,04;0,00;0,00;
0,00;0,00;235,72;0,04;0,00;0,00;
0,00;0,00;235,88;0,04;0,00;0,00;
0,00;0,00;236,04;0,04;0,00;0,00;
0,00;0,00;236,36;0,09;0,00;0,00;
0,00;0,00;236,84;0,09;0,00;0,00;
0,00;0,00;237,00;0,04;0,00;0,00;
0,00;0,00;237,32;0,04;0,00;0,00;
0,00;0,00;237,48;0,04;0,00;0,00;
0,00;0,00;237,80;0,09;0,00;0,00;
0,00;0,00;238,28;0,04;0,00;0,00;
0,00;0,00;238,44;0,04;0,00;0,00;
0,00;0,00;238,76;0,13;0,00;0,00;
0,00;0,00;238,92;0,04;0,00;0,00;
0,00;0,00;239,08;0,04;0,00;0,00;
0,00;0,00;239,24;0,04;0,00;0,00;
0,00;0,00;239,40;0,09;0,00;0,00;
0,00;0,00;239,56;0,04;0,00;0,00;
0,00;0,00;239,72;0,04;0,00;0,00;
0,00;0,00;240,04;0,09;0,00;0,00;
0,00;0,00;240,20;0,09;0,00;0,00;
0,00;0,00;240,52;0,04;0,00;0,00;
0,00;0,00;240,68;0,04;0,00;0,00;
0,00;0,00;240,84;0,09;0,00;0,00;
0,00;0,00;241,00;0,09;0,00;0,00;
0,00;0,00;241,16;0,09;0,00;0,00;
0,00;0,00;241,32;0,09;0,00;0,00;
0,00;0,00;241,48;0,09;0,00;0,00;
0,00;0,00;241,64;0,09;0,00;0,00;
0,00;0,00;241,80;0,04;0,00;0,00;
0,00;0,00;241,96;0,09;0,00;0,00;
0,00;0,00;242,12;0,04;0,00;0,00;
0,00;0,00;242,28;0,04;0,00;0,00;
0,00;0,00;242,44;0,04;0,00;0,00;
0,00;0,00;242,60;0,13;0,00;0,00;
0,00;0,00;242,76;0,09;0,00;0,00;
0,00;0,00;242,92;0,09;0,00;0,00;
0,00;0,00;243,08;0,04;0,00;0,00;
0,00;0,00;243,24;0,09;0,00;0,00;
0,00;0,00;243,40;0,09;0,00;0,00;
0,00;0,00;243,56;0,04;0,00;0,00;
0,00;0,00;243,72;0,09;0,00;0,00;
0,00;0,00;243,88;0,04;0,00;0,00;
0,00;0,00;244,04;0,04;0,00;0,00;
0,00;0,00;244,20;0,09;0,00;0,00;
0,00;0,00;244,36;0,09;0,00;0,00;
0,00;0,00;244,52;0,13;0,00;0,00;
0,00;0,00;244,68;0,09;0,00;0,00;
0,00;0,00;244,84;0,04;0,00;0,00;
0,00;0,00;245,00;0,09;0,00;0,00;
0,00;0,00;245,16;0,09;0,00;0,00;
0,00;0,00;245,32;0,04;0,00;0,00;
0,00;0,00;245,48;0,13;0,00;0,00;
0,00;0,00;245,64;0,09;0,00;0,00;
0,00;0,00;245,80;0,09;0,00;0,00;
0,00;0,00;245,96;0,09;0,00;0,00;
0,00;0,00;246,12;0,09;0,00;0,00;
0,00;0,00;246,28;0,13;0,00;0,00;
0,00;0,00;246,44;0,09;0,00;0,00;
0,00;0,00;246,60;0,04;0,00;0,00;
0,00;0,00;246,76;0,04;0,00;0,00;
0,00;0,00;246,92;0,04;0,00;0,00;
0,00;0,00;247,08;0,13;0,00;0,00;
0,00;0,00;247,24;0,04;0,00;0,00;
0,00;0,00;247,40;0,13;0,00;0,00;
0,00;0,00;247,56;0,09;0,00;0,00;
0,00;0,00;247,72;0,09;0,00;0,00;
0,00;0,00;247,88;0,09;0,00;0,00;
0,00;0,00;248,04;0,09;0,00;0,00;
0,00;0,00;248,20;0,09;0,00;0,00;
0,00;0,00;248,36;0,04;0,00;0,00;
0,00;0,00;248,52;0,04;0,00;0,00;
0,00;0,00;248,68;0,04;0,00;0,00;
0,00;0,00;248,84;0,13;0,00;0,00;
0,00;0,00;249,16;0,04;0,00;0,00;
0,00;0,00;249,32;0,09;0,00;0,00;
0,00;0,00;249,48;0,04;0,00;0,00;
0,00;0,00;249,64;0,09;0,00;0,00;
0,00;0,00;249,80;0,04;0,00;0,00;
0,00;0,00;250,12;0,13;0,00;0,00;
0,00;0,00;250,28;0,09;0,00;0,00;
0,00;0,00;250,44;0,09;0,00;0,00;
0,00;0,00;250,60;0,13;0,00;0,00;
0,00;0,00;250,76;0,13;0,00;0,00;
0,00;0,00;250,92;0,18;0,00;0,00;
0,00;0,00;251,08;0,18;0,00;0,00;
0,00;0,00;251,24;0,18;0,00;0,00;
0,00;0,00;251,40;0,22;0,00;0,00;
0,00;0,00;251,56;0,27;0,00;0,00;
0,00;0,00;251,72;0,36;0,00;0,00;
0,00;0,00;251,88;0,36;0,00;0,00;
0,00;0,00;252,04;0,31;0,00;0,00;
0,00;0,00;252,20;0,31;0,00;0,00;
0,00;0,00;252,36;0,27;0,00;0,00;
0,00;0,00;252,52;0,22;0,00;0,00;
0,00;0,00;252,68;0,18;0,00;0,00;
0,00;0,00;252,84;0,18;0,00;0,00;
0,00;0,00;253,00;0,18;0,00;0,00;
0,00;0,00;253,16;0,18;0,00;0,00;
0,00;0,00;253,32;0,18;0,00;0,00;
0,00;0,00;253,48;0,18;0,00;0,00;
0,00;0,00;253,64;0,22;0,00;0,00;
0,00;0,00;253,79;2,92;0,00;0,00;
0,00;0,00;253,93;4,65;0,00;0,00;
0,00;0,00;254,10;3,31;0,00;0,00;
0,00;0,00;254,28;3,13;0,00;0,00;
0,00;0,00;254,44;3,04;0,00;0,00;
0,00;0,00;254,60;3,09;0,00;0,00;
0,00;0,00;254,76;3,00;0,00;0,00;
0,00;0,00;254,92;3,04;0,00;0,00;
0,00;0,00;255,08;3,13;0,00;0,00;
0,00;0,00;255,24;3,26;0,00;0,00;
0,00;0,00;255,40;3,31;0,00;0,00;
0,00;0,00;255,56;3,22;0,00;0,00;
0,00;0,00;255,72;3,22;0,00;0,00;
0,00;0,00;255,88;3,43;0,00;0,00;
0,00;0,00;256,04;3,61;0,00;0,00;
0,00;0,00;256,20;3,48;0,00;0,00;
0,00;0,00;256,36;3,48;0,00;0,00;
0,00;0,00;256,52;3,52;0,00;0,00;
0,00;0,00;256,68;3,79;0,00;0,00;
0,00;0,00;256,84;3,78;0,00;0,00;
0,00;0,00;257,00;3,52;0,00;0,00;
0,00;0,00;257,16;3,52;0,00;0,00;
0,00;0,00;257,32;3,87;0,00;0,00;
0,00;0,00;257,48;4,13;0,00;0,00;
0,00;0,00;257,64;3,96;0,00;0,00;
0,00;0,00;257,80;3,74;0,00;0,00;
0,00;0,00;257,96;3,96;0,00;0,00;
0,00;0,00;258,11;4,43;0,00;0,00;
0,00;0,00;258,28;4,35;0,00;0,00;
0,00;0,00;258,44;4,05;0,00;0,00;
0,00;0,00;258,60;3,91;0,00;0,00;
0,00;0,00;258,76;4,48;0,00;0,00;
0,00;0,00;258,92;4,74;0,00;0,00;
0,00;0,00;259,08;4,39;0,00;0,00;
0,00;0,00;259,24;4,00;0,00;0,00;
0,00;0,00;259,40;4,56;0,00;0,00;
0,00;0,00;259,56;5,09;0,00;0,00;
0,00;0,00;259,72;4,87;0,00;0,00;
0,00;0,00;259,88;4,39;0,00;0,00;
0,00;0,00;260,04;4,39;0,00;0,00;
0,00;0,00;260,20;5,09;0,00;0,00;
0,00;0,00;260,36;5,18;0,00;0,00;
0,00;0,00;260,51;4,83;0,00;0,00;
0,00;0,00;260,68;4,53;0,00;0,00;
0,00;0,00;260,84;5,04;0,00;0,00;
