62734;28.09.21 16:39:59;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210928104939P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,86;0,22;0,00;0,00;
0,00;0,00;75,31;0,30;0,00;0,00;
0,00;0,00;76,08;0,37;0,00;0,00;
0,00;0,00;77,23;0,30;0,00;0,00;
0,00;0,00;78,78;0,30;0,00;0,00;
0,00;0,00;80,70;0,30;0,00;0,00;
0,00;0,00;83,00;0,22;0,00;0,00;
0,00;0,00;85,34;0,30;0,00;0,00;
0,00;0,00;87,73;0,37;0,00;0,00;
0,00;0,00;90,14;0,22;0,00;0,00;
0,00;0,00;92,54;0,30;0,00;0,00;
0,00;0,00;94,94;0,30;0,00;0,00;
0,00;0,00;97,35;0,30;0,00;0,00;
0,00;0,00;99,74;0,22;0,00;0,00;
0,00;0,00;102,15;0,22;0,00;0,00;
0,00;0,00;104,55;0,30;0,00;0,00;
0,00;0,00;106,95;0,22;0,00;0,00;
0,00;0,00;109,35;0,30;0,00;0,00;
0,00;0,00;111,75;0,22;0,00;0,00;
0,00;0,00;114,15;0,22;0,00;0,00;
0,00;0,00;116,54;0,14;0,00;0,00;
0,00;0,00;118,95;0,30;0,00;0,00;
0,00;0,00;121,35;0,30;0,00;0,00;
0,00;0,00;123,75;0,30;0,00;0,00;
0,00;0,00;126,15;0,30;0,00;0,00;
0,00;0,00;128,55;0,22;0,00;0,00;
0,00;0,00;130,95;0,22;0,00;0,00;
0,00;0,00;133,35;0,30;0,00;0,00;
0,00;0,00;135,74;0,22;0,00;0,00;
0,00;0,00;138,15;0,30;0,00;0,00;
0,00;0,00;140,54;0,22;0,00;0,00;
0,00;0,00;142,95;0,30;0,00;0,00;
0,00;0,00;145,35;0,30;0,00;0,00;
0,00;0,00;147,75;0,30;0,00;0,00;
0,00;0,00;150,15;0,30;0,00;0,00;
0,00;0,00;152,54;0,30;0,00;0,00;
0,00;0,00;154,95;0,14;0,00;0,00;
0,00;0,00;157,04;0,37;0,00;0,00;
0,00;0,00;158,82;0,30;0,00;0,00;
0,00;0,00;160,25;0,22;0,00;0,00;
0,00;0,00;161,30;0,14;0,00;0,00;
0,00;0,00;161,97;0,22;0,00;0,00;
0,00;0,00;162,28;0,06;0,00;0,00;
0,00;0,00;162,35;0,22;0,00;0,00;
0,00;0,00;162,37;0,30;0,00;0,00;
0,00;0,00;162,47;0,22;0,00;0,00;
0,00;0,00;162,60;0,30;0,00;0,00;
0,00;0,00;162,75;0,22;0,00;0,00;
0,00;0,00;162,92;0,30;0,00;0,00;
0,00;0,00;163,08;0,22;0,00;0,00;
0,00;0,00;163,24;0,30;0,00;0,00;
0,00;0,00;163,40;0,30;0,00;0,00;
0,00;0,00;163,56;0,30;0,00;0,00;
0,00;0,00;163,72;0,30;0,00;0,00;
0,00;0,00;163,88;0,30;0,00;0,00;
0,00;0,00;164,04;0,30;0,00;0,00;
0,00;0,00;164,20;0,30;0,00;0,00;
0,00;0,00;164,35;0,30;0,00;0,00;
0,00;0,00;164,35;0,22;0,00;0,00;
0,00;0,00;164,34;0,14;0,00;0,00;
0,00;0,00;163,98;-0,08;0,00;0,00;
0,00;0,00;163,50;0,14;0,00;0,00;
0,00;0,00;163,45;-0,08;0,00;0,00;
0,00;0,00;163,35;-0,08;0,00;0,00;
0,00;0,00;163,35;-0,08;0,00;0,00;
0,00;0,00;163,50;0,30;0,00;0,00;
0,00;0,00;163,63;0,30;0,00;0,00;
0,00;0,00;163,79;0,30;0,00;0,00;
0,00;0,00;163,96;0,30;0,00;0,00;
0,00;0,00;164,12;0,30;0,00;0,00;
0,00;0,00;164,28;0,30;0,00;0,00;
0,00;0,00;164,44;0,30;0,00;0,00;
0,00;0,00;164,60;0,30;0,00;0,00;
0,00;0,00;164,76;0,37;0,00;0,00;
0,00;0,00;164,92;1,67;0,00;0,00;
0,00;0,00;165,07;2,73;0,00;0,00;
0,00;0,00;165,23;4,86;0,00;0,00;
0,00;0,00;165,39;6,39;0,00;0,00;
0,00;0,00;165,55;7,60;0,00;0,00;
0,00;0,00;165,71;8,74;0,00;0,00;
0,00;0,00;165,87;9,28;0,00;0,00;
0,00;0,00;166,03;10,05;0,00;0,00;
0,00;0,00;166,19;10,50;0,00;0,00;
0,00;0,00;166,35;10,87;0,00;0,00;
0,00;0,00;166,51;11,26;0,00;0,00;
0,00;0,00;166,68;11,63;0,00;0,00;
0,00;0,00;166,84;11,93;0,00;0,00;
0,00;0,00;167,00;12,16;0,00;0,00;
0,00;0,00;167,16;12,16;0,00;0,00;
0,00;0,00;167,32;12,16;0,00;0,00;
0,00;0,00;167,48;12,16;0,00;0,00;
0,00;0,00;167,64;12,48;0,00;0,00;
0,00;0,00;167,80;12,48;0,00;0,00;
0,00;0,00;167,96;12,79;0,00;0,00;
0,00;0,00;168,12;12,79;0,00;0,00;
0,00;0,00;168,28;13,08;0,00;0,00;
0,00;0,00;168,44;13,39;0,00;0,00;
0,00;0,00;168,60;13,61;0,00;0,00;
0,00;0,00;168,76;13,69;0,00;0,00;
0,00;0,00;168,92;13,92;0,00;0,00;
0,00;0,00;169,08;14,30;0,00;0,00;
0,00;0,00;169,24;14,61;0,00;0,00;
0,00;0,00;169,40;14,91;0,00;0,00;
0,00;0,00;169,56;15,14;0,00;0,00;
0,00;0,00;169,72;15,44;0,00;0,00;
0,00;0,00;169,88;15,75;0,00;0,00;
0,00;0,00;170,04;16,14;0,00;0,00;
0,00;0,00;170,20;16,51;0,00;0,00;
0,00;0,00;170,36;16,81;0,00;0,00;
0,00;0,00;170,52;17,27;0,00;0,00;
0,00;0,00;170,68;17,72;0,00;0,00;
0,00;0,00;170,84;18,02;0,00;0,00;
0,00;0,00;171,00;18,57;0,00;0,00;
0,00;0,00;171,16;19,02;0,00;0,00;
0,00;0,00;171,32;19,33;0,00;0,00;
0,00;0,00;171,48;19,78;0,00;0,00;
0,00;0,00;171,64;20,09;0,00;0,00;
0,00;0,00;171,80;20,54;0,00;0,00;
0,00;0,00;171,96;21,00;0,00;0,00;
0,00;0,00;172,12;21,31;0,00;0,00;
0,00;0,00;172,28;21,84;0,00;0,00;
0,00;0,00;172,44;22,23;0,00;0,00;
0,00;0,00;172,60;22,52;0,00;0,00;
0,00;0,00;172,76;23,05;0,00;0,00;
0,00;0,00;172,92;23,36;0,00;0,00;
0,00;0,00;173,08;23,74;0,00;0,00;
0,00;0,00;173,24;24,27;0,00;0,00;
0,00;0,00;173,40;24,58;0,00;0,00;
0,00;0,00;173,56;25,11;0,00;0,00;
0,00;0,00;173,72;25,50;0,00;0,00;
0,00;0,00;173,88;25,79;0,00;0,00;
0,00;0,00;174,04;26,03;0,00;0,00;
0,00;0,00;174,20;26,40;0,00;0,00;
0,00;0,00;174,36;26,48;0,00;0,00;
0,00;0,00;174,52;27,01;0,00;0,00;
0,00;0,00;174,68;27,09;0,00;0,00;
0,00;0,00;174,84;27,40;0,00;0,00;
0,00;0,00;175,00;27,69;0,00;0,00;
0,00;0,00;175,16;28,08;0,00;0,00;
0,00;0,00;175,32;28,32;0,00;0,00;
0,00;0,00;175,48;28,69;0,00;0,00;
0,00;0,00;175,64;28,99;0,00;0,00;
0,00;0,00;175,80;29,45;0,00;0,00;
0,00;0,00;175,96;29,59;0,00;0,00;
0,00;0,00;176,12;29,98;0,00;0,00;
0,00;0,00;176,28;30,43;0,00;0,00;
0,00;0,00;176,44;30,75;0,00;0,00;
0,00;0,00;176,60;31,04;0,00;0,00;
0,00;0,00;176,76;31,43;0,00;0,00;
0,00;0,00;176,92;31,80;0,00;0,00;
0,00;0,00;177,08;32,19;0,00;0,00;
0,00;0,00;177,24;32,57;0,00;0,00;
0,00;0,00;177,40;32,80;0,00;0,00;
0,00;0,00;177,56;33,18;0,00;0,00;
0,00;0,00;177,72;33,49;0,00;0,00;
0,00;0,00;177,88;33,78;0,00;0,00;
0,00;0,00;178,04;34,33;0,00;0,00;
0,00;0,00;178,20;34,70;0,00;0,00;
0,00;0,00;178,36;34,78;0,00;0,00;
0,00;0,00;178,52;35,15;0,00;0,00;
0,00;0,00;178,52;31,88;0,00;0,00;
0,00;0,00;178,54;32,72;0,00;0,00;
0,00;0,00;178,54;32,27;0,00;0,00;
0,00;0,00;178,54;31,96;0,00;0,00;
0,00;0,00;178,54;31,35;0,00;0,00;
0,00;0,00;178,54;31,28;0,00;0,00;
0,00;0,00;178,53;31,12;0,00;0,00;
0,00;0,00;178,53;31,12;0,00;0,00;
