16026;29.09.21 08:08:48;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210928104939P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,16;0,18;0,00;0,00;
0,00;0,00;40,95;0,16;0,00;0,00;
0,00;0,00;42,22;0,13;0,00;0,00;
0,00;0,00;44,01;0,18;0,00;0,00;
0,00;0,00;46,31;0,20;0,00;0,00;
0,00;0,00;49,13;0,20;0,00;0,00;
0,00;0,00;52,30;0,09;0,00;0,00;
0,00;0,00;55,41;0,11;0,00;0,00;
0,00;0,00;58,65;0,11;0,00;0,00;
0,00;0,00;61,84;0,13;0,00;0,00;
0,00;0,00;65,05;0,16;0,00;0,00;
0,00;0,00;68,25;0,11;0,00;0,00;
0,00;0,00;71,45;0,09;0,00;0,00;
0,00;0,00;74,65;0,16;0,00;0,00;
0,00;0,00;77,85;0,11;0,00;0,00;
0,00;0,00;81,05;0,18;0,00;0,00;
0,00;0,00;84,25;0,16;0,00;0,00;
0,00;0,00;87,45;0,09;0,00;0,00;
0,00;0,00;90,65;0,11;0,00;0,00;
0,00;0,00;93,85;0,13;0,00;0,00;
0,00;0,00;97,05;0,16;0,00;0,00;
0,00;0,00;100,25;0,11;0,00;0,00;
0,00;0,00;103,45;0,09;0,00;0,00;
0,00;0,00;106,65;0,11;0,00;0,00;
0,00;0,00;109,85;0,13;0,00;0,00;
0,00;0,00;113,05;0,16;0,00;0,00;
0,00;0,00;116,25;0,13;0,00;0,00;
0,00;0,00;119,45;0,09;0,00;0,00;
0,00;0,00;122,65;0,09;0,00;0,00;
0,00;0,00;125,85;0,09;0,00;0,00;
0,00;0,00;129,05;0,16;0,00;0,00;
0,00;0,00;132,25;0,14;0,00;0,00;
0,00;0,00;135,45;0,09;0,00;0,00;
0,00;0,00;138,65;0,09;0,00;0,00;
0,00;0,00;141,85;0,09;0,00;0,00;
0,00;0,00;145,05;0,16;0,00;0,00;
0,00;0,00;148,25;0,13;0,00;0,00;
0,00;0,00;151,45;0,07;0,00;0,00;
0,00;0,00;154,53;-0,02;0,00;0,00;
0,00;0,00;157,11;0,11;0,00;0,00;
0,00;0,00;159,25;0,05;0,00;0,00;
0,00;0,00;160,90;0,02;0,00;0,00;
0,00;0,00;162,85;0,25;0,00;0,00;
0,00;0,00;162,91;0,25;0,00;0,00;
0,00;0,00;162,92;0,25;0,00;0,00;
0,00;0,00;163,01;0,25;0,00;0,00;
0,00;0,00;163,15;1,58;0,00;0,00;
0,00;0,00;163,28;5,29;0,00;0,00;
0,00;0,00;163,41;6,35;0,00;0,00;
0,00;0,00;163,59;6,10;0,00;0,00;
0,00;0,00;163,76;5,90;0,00;0,00;
0,00;0,00;163,93;5,76;0,00;0,00;
0,00;0,00;164,10;5,62;0,00;0,00;
0,00;0,00;164,26;5,54;0,00;0,00;
0,00;0,00;164,43;5,43;0,00;0,00;
0,00;0,00;164,59;5,27;0,00;0,00;
0,00;0,00;164,75;5,15;0,00;0,00;
0,00;0,00;164,91;6,44;0,00;0,00;
0,00;0,00;165,04;10,55;0,00;0,00;
0,00;0,00;165,08;11,70;0,00;0,00;
0,00;0,00;165,09;12,09;0,00;0,00;
0,00;0,00;165,10;12,07;0,00;0,00;
0,00;0,00;165,11;12,11;0,00;0,00;
0,00;0,00;165,12;12,00;0,00;0,00;
0,00;0,00;165,12;11,80;0,00;0,00;
0,00;0,00;165,13;11,48;0,00;0,00;
0,00;0,00;165,14;10,82;0,00;0,00;
0,00;0,00;165,17;-0,02;0,00;0,00;
0,00;0,00;165,26;0,41;0,00;0,00;
0,00;0,00;165,25;0,18;0,00;0,00;
0,00;0,00;165,23;0,13;0,00;0,00;
0,00;0,00;165,21;0,18;0,00;0,00;
