1065;13.12.19 16:39:38;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191213162912;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;0,02;0,00;0,00;
0,00;0,00;40,16;0,20;0,00;0,00;
0,00;0,00;40,95;0,13;0,00;0,00;
0,00;0,00;42,22;0,06;0,00;0,00;
0,00;0,00;44,00;0,13;0,00;0,00;
0,00;0,00;46,31;0,29;0,00;0,00;
0,00;0,00;49,11;0,20;0,00;0,00;
0,00;0,00;52,28;0,06;0,00;0,00;
0,00;0,00;55,40;0,11;0,00;0,00;
0,00;0,00;58,65;0,25;0,00;0,00;
0,00;0,00;61,84;0,11;0,00;0,00;
0,00;0,00;65,04;0,20;0,00;0,00;
0,00;0,00;68,25;0,13;0,00;0,00;
0,00;0,00;71,45;0,11;0,00;0,00;
0,00;0,00;74,65;0,09;0,00;0,00;
0,00;0,00;77,85;0,09;0,00;0,00;
0,00;0,00;81,05;0,18;0,00;0,00;
0,00;0,00;84,25;0,13;0,00;0,00;
0,00;0,00;87,45;0,13;0,00;0,00;
0,00;0,00;90,65;0,18;0,00;0,00;
0,00;0,00;93,85;0,09;0,00;0,00;
0,00;0,00;97,05;0,16;0,00;0,00;
0,00;0,00;100,25;0,16;0,00;0,00;
0,00;0,00;103,45;0,06;0,00;0,00;
0,00;0,00;106,65;0,18;0,00;0,00;
0,00;0,00;109,85;0,06;0,00;0,00;
0,00;0,00;113,05;0,18;0,00;0,00;
0,00;0,00;116,25;0,11;0,00;0,00;
0,00;0,00;119,45;0,09;0,00;0,00;
0,00;0,00;122,65;0,16;0,00;0,00;
0,00;0,00;125,85;0,06;0,00;0,00;
0,00;0,00;129,05;0,16;0,00;0,00;
0,00;0,00;132,25;0,13;0,00;0,00;
0,00;0,00;135,45;0,09;0,00;0,00;
0,00;0,00;138,65;0,16;0,00;0,00;
0,00;0,00;141,85;0,11;0,00;0,00;
0,00;0,00;145,05;0,20;0,00;0,00;
0,00;0,00;148,25;0,11;0,00;0,00;
0,00;0,00;151,45;0,09;0,00;0,00;
0,00;0,00;154,65;0,16;0,00;0,00;
0,00;0,00;157,85;0,09;0,00;0,00;
0,00;0,00;161,05;0,27;0,00;0,00;
0,00;0,00;163,87;0,04;0,00;0,00;
0,00;0,00;166,24;0,04;0,00;0,00;
0,00;0,00;168,15;0,04;0,00;0,00;
0,00;0,00;169,54;0,02;0,00;0,00;
0,00;0,00;170,43;0,02;0,00;0,00;
0,00;0,00;170,82;0,02;0,00;0,00;
0,00;0,00;170,90;0,02;0,00;0,00;
0,00;0,00;170,93;0,02;0,00;0,00;
0,00;0,00;170,93;0,06;0,00;0,00;
0,00;0,00;171,08;0,02;0,00;0,00;
0,00;0,00;171,23;0,04;0,00;0,00;
0,00;0,00;171,39;0,04;0,00;0,00;
0,00;0,00;171,55;0,06;0,00;0,00;
0,00;0,00;171,71;0,02;0,00;0,00;
0,00;0,00;171,87;0,02;0,00;0,00;
0,00;0,00;172,03;0,02;0,00;0,00;
0,00;0,00;172,19;0,04;0,00;0,00;
0,00;0,00;172,35;0,02;0,00;0,00;
0,00;0,00;172,51;0,04;0,00;0,00;
0,00;0,00;172,67;0,02;0,00;0,00;
0,00;0,00;172,83;0,02;0,00;0,00;
0,00;0,00;172,99;0,13;0,00;0,00;
0,00;0,00;173,15;0,20;0,00;0,00;
0,00;0,00;173,31;0,20;0,00;0,00;
0,00;0,00;173,47;0,58;0,00;0,00;
0,00;0,00;173,62;1,33;0,00;0,00;
0,00;0,00;173,78;1,92;0,00;0,00;
0,00;0,00;173,93;2,30;0,00;0,00;
0,00;0,00;174,10;2,53;0,00;0,00;
0,00;0,00;174,26;2,66;0,00;0,00;
0,00;0,00;174,42;2,80;0,00;0,00;
0,00;0,00;174,58;2,96;0,00;0,00;
0,00;0,00;174,74;3,23;0,00;0,00;
0,00;0,00;174,90;3,41;0,00;0,00;
0,00;0,00;175,06;3,64;0,00;0,00;
0,00;0,00;175,22;3,70;0,00;0,00;
0,00;0,00;175,24;3,52;0,00;0,00;
0,00;0,00;175,25;3,52;0,00;0,00;
0,00;0,00;175,25;3,43;0,00;0,00;
0,00;0,00;175,00;0,13;0,00;0,00;
0,00;0,00;174,24;-0,14;0,00;0,00;
0,00;0,00;172,96;-0,27;0,00;0,00;
0,00;0,00;171,17;-0,18;0,00;0,00;
0,00;0,00;168,86;-0,11;0,00;0,00;
0,00;0,00;166,06;-0,23;0,00;0,00;
0,00;0,00;162,90;-0,27;0,00;0,00;
0,00;0,00;159,76;-0,23;0,00;0,00;
0,00;0,00;156,52;-0,05;0,00;0,00;
0,00;0,00;153,32;-0,18;0,00;0,00;
0,00;0,00;150,11;-0,09;0,00;0,00;
0,00;0,00;146,91;-0,18;0,00;0,00;
0,00;0,00;143,71;-0,20;0,00;0,00;
0,00;0,00;140,51;-0,09;0,00;0,00;
0,00;0,00;137,30;-0,18;0,00;0,00;
0,00;0,00;134,11;-0,14;0,00;0,00;
0,00;0,00;130,91;-0,16;0,00;0,00;
0,00;0,00;127,70;-0,23;0,00;0,00;
0,00;0,00;124,50;-0,09;0,00;0,00;
0,00;0,00;121,31;-0,20;0,00;0,00;
0,00;0,00;118,10;-0,11;0,00;0,00;
0,00;0,00;114,91;-0,20;0,00;0,00;
0,00;0,00;111,71;-0,18;0,00;0,00;
0,00;0,00;108,50;-0,11;0,00;0,00;
0,00;0,00;105,30;-0,16;0,00;0,00;
0,00;0,00;102,11;-0,11;0,00;0,00;
0,00;0,00;98,90;-0,16;0,00;0,00;
0,00;0,00;95,70;-0,18;0,00;0,00;
0,00;0,00;92,50;-0,09;0,00;0,00;
0,00;0,00;89,30;-0,20;0,00;0,00;
0,00;0,00;86,10;-0,14;0,00;0,00;
0,00;0,00;82,90;-0,16;0,00;0,00;
0,00;0,00;79,70;-0,20;0,00;0,00;
0,00;0,00;76,50;-0,11;0,00;0,00;
0,00;0,00;73,30;-0,18;0,00;0,00;
0,00;0,00;70,10;-0,11;0,00;0,00;
0,00;0,00;66,90;-0,16;0,00;0,00;
0,00;0,00;63,70;-0,18;0,00;0,00;
0,00;0,00;60,50;-0,09;0,00;0,00;
0,00;0,00;57,30;-0,20;0,00;0,00;
0,00;0,00;54,10;-0,14;0,00;0,00;
0,00;0,00;50,90;-0,16;0,00;0,00;
0,00;0,00;47,70;-0,23;0,00;0,00;
0,00;0,00;44,50;-0,09;0,00;0,00;
