14078;04.08.21 12:05:26;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210802091038P0043;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;9,96;0,16;0,00;0,00;
0,00;0,00;10,49;0,09;0,00;0,00;
0,00;0,00;11,52;0,18;0,00;0,00;
0,00;0,00;13,05;0,20;0,00;0,00;
0,00;0,00;15,10;0,13;0,00;0,00;
0,00;0,00;17,66;0,13;0,00;0,00;
0,00;0,00;20,71;0,18;0,00;0,00;
0,00;0,00;23,85;0,11;0,00;0,00;
0,00;0,00;27,02;0,18;0,00;0,00;
0,00;0,00;30,25;0,11;0,00;0,00;
0,00;0,00;33,44;0,07;0,00;0,00;
0,00;0,00;36,65;0,09;0,00;0,00;
0,00;0,00;39,85;0,11;0,00;0,00;
0,00;0,00;43,05;0,13;0,00;0,00;
0,00;0,00;46,25;0,11;0,00;0,00;
0,00;0,00;49,45;0,09;0,00;0,00;
0,00;0,00;52,65;0,13;0,00;0,00;
0,00;0,00;55,85;0,07;0,00;0,00;
0,00;0,00;59,05;0,13;0,00;0,00;
0,00;0,00;62,25;0,11;0,00;0,00;
0,00;0,00;65,45;0,09;0,00;0,00;
0,00;0,00;68,65;0,11;0,00;0,00;
0,00;0,00;71,85;0,07;0,00;0,00;
0,00;0,00;75,05;0,16;0,00;0,00;
0,00;0,00;78,25;0,11;0,00;0,00;
0,00;0,00;81,45;0,05;0,00;0,00;
0,00;0,00;84,65;0,11;0,00;0,00;
0,00;0,00;87,85;0,05;0,00;0,00;
0,00;0,00;91,05;0,18;0,00;0,00;
0,00;0,00;94,25;0,11;0,00;0,00;
0,00;0,00;97,45;0,06;0,00;0,00;
0,00;0,00;100,65;0,11;0,00;0,00;
0,00;0,00;103,85;0,09;0,00;0,00;
0,00;0,00;107,05;0,16;0,00;0,00;
0,00;0,00;110,25;0,11;0,00;0,00;
0,00;0,00;113,45;0,07;0,00;0,00;
0,00;0,00;116,65;0,09;0,00;0,00;
0,00;0,00;119,85;0,07;0,00;0,00;
0,00;0,00;123,05;0,16;0,00;0,00;
0,00;0,00;126,25;0,11;0,00;0,00;
0,00;0,00;129,45;0,05;0,00;0,00;
0,00;0,00;132,65;0,09;0,00;0,00;
0,00;0,00;135,85;0,05;0,00;0,00;
0,00;0,00;139,05;0,13;0,00;0,00;
0,00;0,00;142,25;0,11;0,00;0,00;
0,00;0,00;145,45;0,07;0,00;0,00;
0,00;0,00;148,65;0,11;0,00;0,00;
0,00;0,00;151,85;0,05;0,00;0,00;
0,00;0,00;154,74;0,09;0,00;0,00;
0,00;0,00;160,51;-0,05;0,00;0,00;
0,00;0,00;161,41;0,47;0,00;0,00;
0,00;0,00;161,80;0,97;0,00;0,00;
0,00;0,00;161,89;1,26;0,00;0,00;
0,00;0,00;161,91;1,27;0,00;0,00;
0,00;0,00;161,91;1,18;0,00;0,00;
0,00;0,00;161,91;1,13;0,00;0,00;
0,00;0,00;161,91;1,09;0,00;0,00;
0,00;0,00;161,91;1,09;0,00;0,00;
