69933;03.08.21 10:29:40;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;159,54;0,02;0,00;0,00;
0,00;0,00;159,67;0,02;0,00;0,00;
0,00;0,00;159,80;0,02;0,00;0,00;
0,00;0,00;159,93;0,04;0,00;0,00;
0,00;0,00;160,06;0,02;0,00;0,00;
0,00;0,00;160,19;0,04;0,00;0,00;
0,00;0,00;160,58;0,24;0,00;0,00;
0,00;0,00;160,70;0,27;0,00;0,00;
0,00;0,00;160,83;0,31;0,00;0,00;
0,00;0,00;160,96;0,85;0,00;0,00;
0,00;0,00;161,08;1,40;0,00;0,00;
0,00;0,00;161,20;1,80;0,00;0,00;
0,00;0,00;161,33;2,12;0,00;0,00;
0,00;0,00;161,46;2,46;0,00;0,00;
0,00;0,00;161,59;2,76;0,00;0,00;
0,00;0,00;161,72;3,00;0,00;0,00;
0,00;0,00;161,85;3,12;0,00;0,00;
0,00;0,00;161,98;3,14;0,00;0,00;
0,00;0,00;162,11;3,05;0,00;0,00;
0,00;0,00;162,24;2,91;0,00;0,00;
0,00;0,00;162,37;2,71;0,00;0,00;
0,00;0,00;162,50;2,42;0,00;0,00;
0,00;0,00;162,63;2,05;0,00;0,00;
0,00;0,00;162,76;2,01;0,00;0,00;
0,00;0,00;162,89;1,99;0,00;0,00;
0,00;0,00;163,01;1,97;0,00;0,00;
0,00;0,00;163,15;0,24;0,00;0,00;
0,00;0,00;163,29;0,29;0,00;0,00;
0,00;0,00;163,40;1,80;0,00;0,00;
0,00;0,00;163,52;1,83;0,00;0,00;
0,00;0,00;163,64;1,90;0,00;0,00;
0,00;0,00;163,77;1,99;0,00;0,00;
0,00;0,00;163,90;2,08;0,00;0,00;
0,00;0,00;164,03;2,15;0,00;0,00;
0,00;0,00;164,16;2,26;0,00;0,00;
0,00;0,00;164,29;2,33;0,00;0,00;
0,00;0,00;164,42;2,35;0,00;0,00;
0,00;0,00;164,54;2,44;0,00;0,00;
0,00;0,00;164,67;2,53;0,00;0,00;
0,00;0,00;164,80;2,62;0,00;0,00;
0,00;0,00;164,93;2,71;0,00;0,00;
0,00;0,00;165,05;2,80;0,00;0,00;
0,00;0,00;165,18;2,85;0,00;0,00;
0,00;0,00;165,31;2,96;0,00;0,00;
0,00;0,00;165,44;3,03;0,00;0,00;
0,00;0,00;165,57;3,14;0,00;0,00;
0,00;0,00;165,69;3,21;0,00;0,00;
0,00;0,00;165,82;3,32;0,00;0,00;
0,00;0,00;165,95;3,36;0,00;0,00;
0,00;0,00;166,08;3,46;0,00;0,00;
0,00;0,00;166,21;3,53;0,00;0,00;
0,00;0,00;166,33;3,61;0,00;0,00;
0,00;0,00;166,46;3,71;0,00;0,00;
0,00;0,00;166,59;3,80;0,00;0,00;
0,00;0,00;166,72;3,84;0,00;0,00;
0,00;0,00;166,85;3,91;0,00;0,00;
0,00;0,00;166,97;3,98;0,00;0,00;
0,00;0,00;167,10;4,09;0,00;0,00;
0,00;0,00;167,23;4,16;0,00;0,00;
0,00;0,00;167,36;4,25;0,00;0,00;
0,00;0,00;167,49;4,34;0,00;0,00;
0,00;0,00;167,61;4,43;0,00;0,00;
0,00;0,00;167,74;4,50;0,00;0,00;
0,00;0,00;167,87;4,59;0,00;0,00;
0,00;0,00;168,00;6,08;0,00;0,00;
0,00;0,00;168,03;7,16;0,00;0,00;
0,00;0,00;168,03;7,23;0,00;0,00;
0,00;0,00;168,03;7,23;0,00;0,00;
0,00;0,00;168,03;7,41;0,00;0,00;
0,00;0,00;168,04;7,62;0,00;0,00;
0,00;0,00;168,04;7,69;0,00;0,00;
0,00;0,00;168,04;7,69;0,00;0,00;
