69938;03.08.21 10:33:26;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;159,43;0,11;0,00;0,00;
0,00;0,00;159,07;-0,05;0,00;0,00;
0,00;0,00;158,97;-0,09;0,00;0,00;
0,00;0,00;158,91;-0,05;0,00;0,00;
0,00;0,00;158,90;-0,02;0,00;0,00;
0,00;0,00;158,91;0,06;0,00;0,00;
0,00;0,00;159,03;0,02;0,00;0,00;
0,00;0,00;159,14;0,02;0,00;0,00;
0,00;0,00;159,67;0,02;0,00;0,00;
0,00;0,00;159,80;0,02;0,00;0,00;
0,00;0,00;159,93;0,02;0,00;0,00;
0,00;0,00;160,06;0,02;0,00;0,00;
0,00;0,00;160,32;0,04;0,00;0,00;
0,00;0,00;160,45;0,04;0,00;0,00;
0,00;0,00;160,58;0,04;0,00;0,00;
0,00;0,00;160,70;0,02;0,00;0,00;
0,00;0,00;160,83;0,02;0,00;0,00;
0,00;0,00;160,96;0,02;0,00;0,00;
0,00;0,00;161,09;0,04;0,00;0,00;
0,00;0,00;161,34;0,22;0,00;0,00;
0,00;0,00;161,47;0,22;0,00;0,00;
0,00;0,00;161,60;0,27;0,00;0,00;
0,00;0,00;161,73;0,63;0,00;0,00;
0,00;0,00;161,85;0,88;0,00;0,00;
0,00;0,00;161,98;0,97;0,00;0,00;
0,00;0,00;162,11;1,08;0,00;0,00;
0,00;0,00;162,24;1,24;0,00;0,00;
0,00;0,00;162,36;1,36;0,00;0,00;
0,00;0,00;162,49;1,47;0,00;0,00;
0,00;0,00;162,62;1,56;0,00;0,00;
0,00;0,00;162,75;1,67;0,00;0,00;
0,00;0,00;162,88;1,76;0,00;0,00;
0,00;0,00;163,01;1,87;0,00;0,00;
0,00;0,00;163,13;1,99;0,00;0,00;
0,00;0,00;163,26;2,08;0,00;0,00;
0,00;0,00;163,39;2,17;0,00;0,00;
0,00;0,00;163,52;2,26;0,00;0,00;
0,00;0,00;163,65;2,40;0,00;0,00;
0,00;0,00;163,77;2,46;0,00;0,00;
0,00;0,00;163,90;2,58;0,00;0,00;
0,00;0,00;164,03;2,71;0,00;0,00;
0,00;0,00;164,16;2,80;0,00;0,00;
0,00;0,00;164,29;2,91;0,00;0,00;
0,00;0,00;164,41;2,98;0,00;0,00;
0,00;0,00;164,54;3,07;0,00;0,00;
0,00;0,00;164,67;3,17;0,00;0,00;
0,00;0,00;164,80;3,25;0,00;0,00;
0,00;0,00;164,93;3,36;0,00;0,00;
0,00;0,00;165,05;3,53;0,00;0,00;
0,00;0,00;165,18;3,61;0,00;0,00;
0,00;0,00;165,31;3,68;0,00;0,00;
0,00;0,00;165,44;3,75;0,00;0,00;
0,00;0,00;165,57;3,89;0,00;0,00;
0,00;0,00;165,69;3,98;0,00;0,00;
0,00;0,00;165,82;4,07;0,00;0,00;
0,00;0,00;165,95;4,16;0,00;0,00;
0,00;0,00;166,08;4,25;0,00;0,00;
0,00;0,00;166,21;4,34;0,00;0,00;
0,00;0,00;166,33;4,47;0,00;0,00;
0,00;0,00;166,46;4,56;0,00;0,00;
0,00;0,00;166,59;4,66;0,00;0,00;
0,00;0,00;166,72;4,79;0,00;0,00;
0,00;0,00;166,85;4,88;0,00;0,00;
0,00;0,00;166,97;4,97;0,00;0,00;
0,00;0,00;167,10;5,11;0,00;0,00;
0,00;0,00;167,23;5,16;0,00;0,00;
0,00;0,00;167,36;5,24;0,00;0,00;
0,00;0,00;167,49;5,34;0,00;0,00;
0,00;0,00;167,61;5,45;0,00;0,00;
0,00;0,00;167,74;5,54;0,00;0,00;
0,00;0,00;167,87;5,65;0,00;0,00;
0,00;0,00;167,99;7,51;0,00;0,00;
0,00;0,00;168,02;8,86;0,00;0,00;
0,00;0,00;168,02;8,97;0,00;0,00;
0,00;0,00;168,03;8,95;0,00;0,00;
0,00;0,00;168,03;9,09;0,00;0,00;
0,00;0,00;168,04;9,36;0,00;0,00;
0,00;0,00;168,04;9,49;0,00;0,00;
0,00;0,00;168,04;9,54;0,00;0,00;
0,00;0,00;168,04;9,61;0,00;0,00;
0,00;0,00;168,04;9,65;0,00;0,00;
